solver_name,sampler_type,num_vertices,graph_id,num_edges,penalty_mode,mu_thermometer,mu_bijective,energy,minla_cost,best_known_cost,is_feasible,solve_time
QWaveSampler_path,path,6,20,9,lucas,9,5,13.0,13,13,True,0.13778901100158691
QWaveSampler_path,path,6,21,9,lucas,9,5,17.0,17,17,True,0.13706374168395996
QWaveSampler_path,path,6,22,6,lucas,7,4,7.0,7,7,True,0.14275813102722168
QWaveSampler_path,path,6,23,11,lucas,11,6,21.0,21,21,True,0.13730931282043457
QWaveSampler_path,path,6,24,9,lucas,9,5,15.0,15,15,True,0.14299345016479492
QWaveSampler_path,path,6,25,10,lucas,9,5,17.0,17,17,True,0.13865351676940918
QWaveSampler_path,path,6,26,9,lucas,9,5,15.0,15,15,True,0.1367206573486328
QWaveSampler_path,path,6,27,6,lucas,7,4,8.0,8,8,True,0.136016845703125
QWaveSampler_path,path,6,28,7,lucas,7,4,10.0,10,10,True,0.14053916931152344
QWaveSampler_path,path,6,29,9,lucas,9,5,16.0,16,16,True,0.1348891258239746
QWaveSampler_path,path,6,30,8,lucas,11,6,13.0,13,13,True,0.13815069198608398
QWaveSampler_path,path,6,31,6,lucas,7,4,8.0,8,8,True,0.1399681568145752
QWaveSampler_path,path,6,32,6,lucas,9,5,8.0,8,8,True,0.14220356941223145
QWaveSampler_path,path,6,33,5,lucas,7,4,6.0,6,6,True,0.14386224746704102
QWaveSampler_path,path,6,34,9,lucas,9,5,16.0,16,16,True,0.13800406455993652
QWaveSampler_path,path,6,35,7,lucas,11,6,11.0,11,11,True,0.17913603782653809
QWaveSampler_path,path,6,36,10,lucas,11,6,19.0,19,19,True,0.1355583667755127
QWaveSampler_path,path,6,37,10,lucas,11,6,17.0,17,19,True,0.13625097274780273
QWaveSampler_path,path,6,38,5,lucas,5,3,5.0,5,5,True,0.1416623592376709
QWaveSampler_path,path,6,39,7,lucas,7,4,11.0,11,13,True,0.13568687438964844
QWaveSampler_path,path,6,40,7,lucas,7,4,12.0,12,12,True,0.14187121391296387
QWaveSampler_path,path,6,41,8,lucas,7,4,14.0,14,15,True,0.13804960250854492
QWaveSampler_path,path,6,42,8,lucas,9,5,13.0,13,13,True,0.1405773162841797
QWaveSampler_path,path,6,43,10,lucas,9,5,16.0,16,16,True,0.14862298965454102
QWaveSampler_path,path,6,44,8,lucas,9,5,11.0,11,11,True,0.14182662963867188
QWaveSampler_path,path,6,45,10,lucas,9,5,19.0,19,19,True,0.1358354091644287
QWaveSampler_path,path,6,46,8,lucas,11,6,13.0,13,14,True,0.13474130630493164
QWaveSampler_path,path,6,47,10,lucas,9,5,18.0,18,18,True,0.14003419876098633
QWaveSampler_path,path,6,48,10,lucas,9,5,18.0,18,19,True,0.13701248168945312
QWaveSampler_path,path,6,49,7,lucas,7,4,9.0,9,9,True,0.1330103874206543
QWaveSampler_path,path,8,0,16,exact,69,69,38.0,38,34,True,0.27759838104248047
QWaveSampler_path,path,8,1,18,exact,73,73,51.0,51,40,True,0.2767670154571533
QWaveSampler_path,path,8,2,12,exact,58,58,27.0,27,21,True,0.27609848976135254
