solver_name,beta_schedule_type,num_vertices,graph_id,num_edges,penalty_mode,mu_thermometer,mu_bijective,energy,minla_cost,best_known_cost,is_feasible,solve_time
QWaveSampler_default,default,6,0,6,lucas,4,4,8.0,8,8,True,0.1279911994934082
QWaveSampler_default,default,6,1,7,lucas,5,5,9.0,9,9,True,0.11872506141662598
QWaveSampler_default,default,6,2,7,lucas,4,4,11.0,11,11,True,0.1185152530670166
QWaveSampler_default,default,6,3,7,lucas,5,5,11.0,11,11,True,0.12137937545776367
QWaveSampler_default,default,6,4,6,lucas,4,4,7.0,7,7,True,0.1252744197845459
QWaveSampler_default,default,6,5,8,lucas,5,5,13.0,13,13,True,0.1302964687347412
QWaveSampler_default,default,6,6,7,lucas,5,5,10.0,10,10,True,0.12955951690673828
QWaveSampler_default,default,6,7,8,lucas,5,5,11.0,11,11,True,0.126115083694458
QWaveSampler_default,default,6,8,9,lucas,5,5,16.0,16,16,True,0.1579725742340088
QWaveSampler_default,default,6,9,10,lucas,6,6,18.0,18,18,True,0.16028404235839844
QWaveSampler_default,default,6,10,7,lucas,5,5,10.0,10,10,True,0.13332605361938477
QWaveSampler_default,default,6,11,8,lucas,5,5,12.0,12,12,True,0.12388157844543457
QWaveSampler_default,default,6,12,6,lucas,4,4,9.0,9,9,True,0.12311840057373047
QWaveSampler_default,default,6,13,6,lucas,5,5,9.0,9,9,True,0.13779830932617188
QWaveSampler_default,default,6,14,8,lucas,5,5,13.0,13,15,True,0.125993013381958
QWaveSampler_default,default,6,15,9,lucas,5,5,15.0,15,15,True,0.13242053985595703
QWaveSampler_default,default,6,16,5,lucas,4,4,6.0,6,6,True,0.15233731269836426
QWaveSampler_default,default,6,17,8,lucas,4,4,14.0,14,14,True,0.12612175941467285
QWaveSampler_default,default,6,18,7,lucas,6,6,11.0,11,11,True,0.12653470039367676
QWaveSampler_default,default,6,19,6,lucas,5,5,8.0,8,8,True,0.1354084014892578
QWaveSampler_default,default,6,20,9,lucas,5,5,13.0,13,13,True,0.1519322395324707
QWaveSampler_default,default,6,21,9,lucas,5,5,17.0,17,17,True,0.16010189056396484
QWaveSampler_default,default,6,22,6,lucas,4,4,7.0,7,7,True,0.1341261863708496
QWaveSampler_default,default,6,23,11,lucas,6,6,21.0,21,21,True,0.13312411308288574
QWaveSampler_default,default,6,24,9,lucas,5,5,15.0,15,15,True,0.13448858261108398
QWaveSampler_default,default,6,25,10,lucas,5,5,17.0,17,17,True,0.13857221603393555
QWaveSampler_default,default,6,26,9,lucas,5,5,15.0,15,15,True,0.12999582290649414
QWaveSampler_default,default,6,27,6,lucas,4,4,8.0,8,8,True,0.1283705234527588
QWaveSampler_default,default,6,28,7,lucas,4,4,10.0,10,10,True,0.13124799728393555
QWaveSampler_default,default,6,29,9,lucas,5,5,16.0,16,16,True,0.12974095344543457
QWaveSampler_default,default,6,30,8,lucas,6,6,13.0,13,13,True,0.12716937065124512
QWaveSampler_default,default,6,31,6,lucas,4,4,8.0,8,8,True,0.12005305290222168
QWaveSampler_default,default,6,32,6,lucas,5,5,9.0,9,8,True,0.1239628791809082
QWaveSampler_default,default,6,33,5,lucas,4,4,6.0,6,6,True,0.12306094169616699
QWaveSampler_default,default,6,34,9,lucas,5,5,16.0,16,16,True,0.12761855125427246
QWaveSampler_default,default,6,35,7,lucas,6,6,11.0,11,11,True,0.12017941474914551
QWaveSampler_default,default,6,36,10,lucas,6,6,19.0,19,19,True,0.11599230766296387
QWaveSampler_default,default,6,37,10,lucas,6,6,17.0,17,19,True,0.12106800079345703
QWaveSampler_default,default,6,38,5,lucas,3,3,5.0,5,5,True,0.12055635452270508
QWaveSampler_default,default,6,39,7,lucas,4,4,11.0,11,13,True,0.12610387802124023
QWaveSampler_default,default,6,40,7,lucas,4,4,12.0,12,12,True,0.12409019470214844
QWaveSampler_default,default,6,41,8,lucas,4,4,14.0,14,15,True,0.11865448951721191
QWaveSampler_default,default,6,42,8,lucas,5,5,13.0,13,13,True,0.12732148170471191
QWaveSampler_default,default,6,43,10,lucas,5,5,16.0,16,16,True,0.12222075462341309
QWaveSampler_default,default,6,44,8,lucas,5,5,11.0,11,11,True,0.11529541015625
QWaveSampler_default,default,6,45,10,lucas,5,5,19.0,19,19,True,0.11970186233520508
QWaveSampler_default,default,6,46,8,lucas,6,6,13.0,13,14,True,0.1203300952911377
QWaveSampler_default,default,6,47,10,lucas,5,5,18.0,18,18,True,0.1185300350189209
QWaveSampler_default,default,6,48,10,lucas,5,5,18.0,18,19,True,0.1214592456817627
QWaveSampler_default,default,6,49,7,lucas,4,4,9.0,9,9,True,0.11993527412414551
QWaveSampler_linear,default,6,0,6,lucas,4,4,8.0,8,8,True,0.12306427955627441
QWaveSampler_linear,default,6,1,7,lucas,5,5,9.0,9,9,True,0.1209557056427002
QWaveSampler_linear,default,6,2,7,lucas,4,4,11.0,11,11,True,0.12860894203186035
QWaveSampler_linear,default,6,3,7,lucas,5,5,11.0,11,11,True,0.143326997756958
QWaveSampler_linear,default,6,4,6,lucas,4,4,7.0,7,7,True,0.15179705619812012
QWaveSampler_linear,default,6,5,8,lucas,5,5,13.0,13,13,True,0.22058892250061035
QWaveSampler_linear,default,6,6,7,lucas,5,5,10.0,10,10,True,0.25331759452819824
QWaveSampler_linear,default,6,7,8,lucas,5,5,11.0,11,11,True,0.3427586555480957
QWaveSampler_linear,default,6,8,9,lucas,5,5,16.0,16,16,True,0.21068692207336426
QWaveSampler_linear,default,6,9,10,lucas,6,6,18.0,18,18,True,0.22800064086914062
QWaveSampler_linear,default,6,10,7,lucas,5,5,10.0,10,10,True,0.1791534423828125
QWaveSampler_linear,default,6,11,8,lucas,5,5,12.0,12,12,True,0.13618803024291992
QWaveSampler_linear,default,6,12,6,lucas,4,4,9.0,9,9,True,0.13498997688293457
QWaveSampler_linear,default,6,13,6,lucas,5,5,9.0,9,9,True,0.13186216354370117
QWaveSampler_linear,default,6,14,8,lucas,5,5,13.0,13,15,True,0.13992953300476074
QWaveSampler_linear,default,6,15,9,lucas,5,5,15.0,15,15,True,0.1371593475341797
QWaveSampler_linear,default,6,16,5,lucas,4,4,6.0,6,6,True,0.17687559127807617
QWaveSampler_linear,default,6,17,8,lucas,4,4,14.0,14,14,True,0.15666913986206055
QWaveSampler_linear,default,6,18,7,lucas,6,6,11.0,11,11,True,0.16083645820617676
QWaveSampler_linear,default,6,19,6,lucas,5,5,8.0,8,8,True,0.17708134651184082
QWaveSampler_linear,default,6,20,9,lucas,5,5,13.0,13,13,True,0.14717602729797363
QWaveSampler_linear,default,6,21,9,lucas,5,5,17.0,17,17,True,0.15813136100769043
QWaveSampler_linear,default,6,22,6,lucas,4,4,7.0,7,7,True,0.1486515998840332
QWaveSampler_linear,default,6,23,11,lucas,6,6,21.0,21,21,True,0.14362168312072754
QWaveSampler_linear,default,6,24,9,lucas,5,5,15.0,15,15,True,0.14633965492248535
QWaveSampler_linear,default,6,25,10,lucas,5,5,17.0,17,17,True,0.13668274879455566
QWaveSampler_linear,default,6,26,9,lucas,5,5,15.0,15,15,True,0.13218021392822266
QWaveSampler_linear,default,6,27,6,lucas,4,4,8.0,8,8,True,0.1350998878479004
QWaveSampler_linear,default,6,28,7,lucas,4,4,10.0,10,10,True,0.13364100456237793
QWaveSampler_linear,default,6,29,9,lucas,5,5,16.0,16,16,True,0.1524813175201416
QWaveSampler_linear,default,6,30,8,lucas,6,6,13.0,13,13,True,0.15888166427612305
QWaveSampler_linear,default,6,31,6,lucas,4,4,8.0,8,8,True,0.2162771224975586
QWaveSampler_linear,default,6,32,6,lucas,5,5,9.0,9,8,True,0.18396997451782227
QWaveSampler_linear,default,6,33,5,lucas,4,4,6.0,6,6,True,0.1479959487915039
QWaveSampler_linear,default,6,34,9,lucas,5,5,16.0,16,16,True,0.14123320579528809
QWaveSampler_linear,default,6,35,7,lucas,6,6,11.0,11,11,True,0.1480262279510498
QWaveSampler_linear,default,6,36,10,lucas,6,6,19.0,19,19,True,0.14977622032165527
QWaveSampler_linear,default,6,37,10,lucas,6,6,17.0,17,19,True,0.1467456817626953
QWaveSampler_linear,default,6,38,5,lucas,3,3,5.0,5,5,True,0.13637518882751465
QWaveSampler_linear,default,6,39,7,lucas,4,4,11.0,11,13,True,0.13501977920532227
QWaveSampler_linear,default,6,40,7,lucas,4,4,12.0,12,12,True,0.15823626518249512
QWaveSampler_linear,default,6,41,8,lucas,4,4,14.0,14,15,True,0.1536998748779297
QWaveSampler_linear,default,6,42,8,lucas,5,5,13.0,13,13,True,0.13969635963439941
QWaveSampler_linear,default,6,43,10,lucas,5,5,16.0,16,16,True,0.13792085647583008
QWaveSampler_linear,default,6,44,8,lucas,5,5,11.0,11,11,True,0.15286827087402344
QWaveSampler_linear,default,6,45,10,lucas,5,5,19.0,19,19,True,0.14259791374206543
QWaveSampler_linear,default,6,46,8,lucas,6,6,13.0,13,14,True,0.1400609016418457
QWaveSampler_linear,default,6,47,10,lucas,5,5,18.0,18,18,True,0.13765239715576172
QWaveSampler_linear,default,6,48,10,lucas,5,5,18.0,18,19,True,0.13878655433654785
QWaveSampler_linear,default,6,49,7,lucas,4,4,9.0,9,9,True,0.14505434036254883
QWaveSampler_exponential,default,6,0,6,lucas,4,4,8.0,8,8,True,0.1508350372314453
QWaveSampler_exponential,default,6,1,7,lucas,5,5,9.0,9,9,True,0.136918306350708
QWaveSampler_exponential,default,6,2,7,lucas,4,4,11.0,11,11,True,0.1306304931640625
QWaveSampler_exponential,default,6,3,7,lucas,5,5,11.0,11,11,True,0.12488818168640137
QWaveSampler_exponential,default,6,4,6,lucas,4,4,7.0,7,7,True,0.1302049160003662
QWaveSampler_exponential,default,6,5,8,lucas,5,5,13.0,13,13,True,0.1454312801361084
QWaveSampler_exponential,default,6,6,7,lucas,5,5,10.0,10,10,True,0.13709092140197754
QWaveSampler_exponential,default,6,7,8,lucas,5,5,11.0,11,11,True,0.13616132736206055
QWaveSampler_exponential,default,6,8,9,lucas,5,5,16.0,16,16,True,0.14281845092773438
QWaveSampler_exponential,default,6,9,10,lucas,6,6,18.0,18,18,True,0.14509105682373047
QWaveSampler_exponential,default,6,10,7,lucas,5,5,10.0,10,10,True,0.14173603057861328
QWaveSampler_exponential,default,6,11,8,lucas,5,5,12.0,12,12,True,0.1382279396057129
QWaveSampler_exponential,default,6,12,6,lucas,4,4,9.0,9,9,True,0.1421055793762207
QWaveSampler_exponential,default,6,13,6,lucas,5,5,9.0,9,9,True,0.13401508331298828
QWaveSampler_exponential,default,6,14,8,lucas,5,5,13.0,13,15,True,0.13916730880737305
QWaveSampler_exponential,default,6,15,9,lucas,5,5,15.0,15,15,True,0.14728665351867676
QWaveSampler_exponential,default,6,16,5,lucas,4,4,6.0,6,6,True,0.1545701026916504
QWaveSampler_exponential,default,6,17,8,lucas,4,4,14.0,14,14,True,0.14912819862365723
QWaveSampler_exponential,default,6,18,7,lucas,6,6,11.0,11,11,True,0.1448361873626709
QWaveSampler_exponential,default,6,19,6,lucas,5,5,8.0,8,8,True,0.1521751880645752
QWaveSampler_exponential,default,6,20,9,lucas,5,5,13.0,13,13,True,0.13944506645202637
QWaveSampler_exponential,default,6,21,9,lucas,5,5,17.0,17,17,True,0.13992738723754883
QWaveSampler_exponential,default,6,22,6,lucas,4,4,7.0,7,7,True,0.1408557891845703
QWaveSampler_exponential,default,6,23,11,lucas,6,6,21.0,21,21,True,0.17964982986450195
QWaveSampler_exponential,default,6,24,9,lucas,5,5,15.0,15,15,True,0.19189071655273438
QWaveSampler_exponential,default,6,25,10,lucas,5,5,17.0,17,17,True,0.16644072532653809
QWaveSampler_exponential,default,6,26,9,lucas,5,5,15.0,15,15,True,0.15033531188964844
QWaveSampler_exponential,default,6,27,6,lucas,4,4,8.0,8,8,True,0.1384432315826416
QWaveSampler_exponential,default,6,28,7,lucas,4,4,10.0,10,10,True,0.14143824577331543
QWaveSampler_exponential,default,6,29,9,lucas,5,5,16.0,16,16,True,0.13739943504333496
QWaveSampler_exponential,default,6,30,8,lucas,6,6,13.0,13,13,True,0.1383376121520996
QWaveSampler_exponential,default,6,31,6,lucas,4,4,8.0,8,8,True,0.13669490814208984
QWaveSampler_exponential,default,6,32,6,lucas,5,5,9.0,9,8,True,0.1392688751220703
QWaveSampler_exponential,default,6,33,5,lucas,4,4,6.0,6,6,True,0.13613653182983398
QWaveSampler_exponential,default,6,34,9,lucas,5,5,16.0,16,16,True,0.1349656581878662
QWaveSampler_exponential,default,6,35,7,lucas,6,6,11.0,11,11,True,0.13650274276733398
QWaveSampler_exponential,default,6,36,10,lucas,6,6,19.0,19,19,True,0.13738703727722168
QWaveSampler_exponential,default,6,37,10,lucas,6,6,17.0,17,19,True,0.16222047805786133
QWaveSampler_exponential,default,6,38,5,lucas,3,3,5.0,5,5,True,0.1441965103149414
QWaveSampler_exponential,default,6,39,7,lucas,4,4,11.0,11,13,True,0.13887238502502441
QWaveSampler_exponential,default,6,40,7,lucas,4,4,12.0,12,12,True,0.13738250732421875
QWaveSampler_exponential,default,6,41,8,lucas,4,4,14.0,14,15,True,0.13215422630310059
QWaveSampler_exponential,default,6,42,8,lucas,5,5,13.0,13,13,True,0.13638830184936523
QWaveSampler_exponential,default,6,43,10,lucas,5,5,16.0,16,16,True,0.13491010665893555
QWaveSampler_exponential,default,6,44,8,lucas,5,5,11.0,11,11,True,0.1468491554260254
QWaveSampler_exponential,default,6,45,10,lucas,5,5,19.0,19,19,True,0.14452743530273438
QWaveSampler_exponential,default,6,46,8,lucas,6,6,13.0,13,14,True,0.14396190643310547
QWaveSampler_exponential,default,6,47,10,lucas,5,5,18.0,18,18,True,0.13370323181152344
QWaveSampler_exponential,default,6,48,10,lucas,5,5,18.0,18,19,True,0.13383150100708008
QWaveSampler_exponential,default,6,49,7,lucas,4,4,9.0,9,9,True,0.13638687133789062
