solver_name,total_time,num_graphs_solved,avg_time_per_graph
OpenJij,651.510805606842,516,1.2626178403233372
QWaveSampler_path,5504.530498981476,516,10.667694765467976
SimulatedBifurcation,817.7469623088837,516,1.5847809347071389
