solver_name,sampler_type,num_vertices,graph_id,num_edges,penalty_mode,mu_thermometer,mu_bijective,energy,minla_cost,best_known_cost,is_feasible,solve_time
QWaveSampler_path,path,6,0,6,exact,24,24,8.0,8,8,True,0.16199588775634766
QWaveSampler_path,path,6,1,7,exact,26,26,11.0,11,9,True,0.15005707740783691
QWaveSampler_path,path,6,2,7,exact,26,26,11.0,11,11,True,0.1404590606689453
QWaveSampler_path,path,6,3,7,exact,26,26,11.0,11,11,True,0.14358258247375488
QWaveSampler_path,path,6,4,6,exact,24,24,10.0,10,7,True,0.1394176483154297
QWaveSampler_path,path,6,5,8,exact,28,28,13.0,13,13,True,0.1364884376525879
QWaveSampler_path,path,6,6,7,exact,26,26,12.0,12,10,True,0.14704322814941406
QWaveSampler_path,path,6,7,8,exact,28,28,15.0,15,11,True,0.13996028900146484
QWaveSampler_path,path,6,8,9,exact,30,30,16.0,16,16,True,0.14017772674560547
QWaveSampler_path,path,6,9,10,exact,32,32,20.0,20,18,True,0.13621091842651367
QWaveSampler_path,path,6,10,7,exact,26,26,12.0,12,10,True,0.13991880416870117
QWaveSampler_path,path,6,11,8,exact,28,28,13.0,13,12,True,0.13838815689086914
QWaveSampler_path,path,6,12,6,exact,24,24,10.0,10,9,True,0.13985824584960938
QWaveSampler_path,path,6,13,6,exact,24,24,10.0,10,9,True,0.14842867851257324
QWaveSampler_path,path,6,14,8,exact,28,28,15.0,15,15,True,0.13695359230041504
QWaveSampler_path,path,6,15,9,exact,30,30,18.0,18,15,True,0.13531756401062012
QWaveSampler_path,path,6,16,5,exact,21,21,6.0,6,6,True,0.14223241806030273
QWaveSampler_path,path,6,17,8,exact,28,28,14.0,14,14,True,0.14830279350280762
QWaveSampler_path,path,6,18,7,exact,26,26,11.0,11,11,True,0.1360185146331787
QWaveSampler_path,path,6,19,6,exact,24,24,8.0,8,8,True,0.13455772399902344
QWaveSampler_path,path,6,20,9,exact,30,30,15.0,15,13,True,0.13210034370422363
QWaveSampler_path,path,6,21,9,exact,30,30,17.0,17,17,True,0.14282751083374023
QWaveSampler_path,path,6,22,6,exact,24,24,7.0,7,7,True,0.13903594017028809
