solver_name,total_time,num_graphs_solved,avg_time_per_graph
OpenJij,699.3478882312775,528,1.3245225155895406
QWaveSampler,4126.342995882034,528,7.815043552806883
SimulatedBifurcation,831.7552683353424,528,1.5752940688169363
