solver,n,m,graph_id,seed,num_sweeps,beta_min,beta_max,trotters,feasible,minla_cost,lower_bound,approx_ratio,time_s,gamma
OpenJijSQA,10,22,101,123,100,0.3,0.3,8,False,,40.0,,0.088,0.0
OpenJijSQA,10,22,101,456,100,0.3,0.3,8,False,,40.0,,0.091,0.0
OpenJijSQA,10,22,101,789,100,0.3,0.3,8,False,,40.0,,0.09,0.0
OpenJijSQA,10,22,101,999,100,0.3,0.3,8,False,,40.0,,0.091,0.0
OpenJijSQA,10,22,101,42,100,0.5,0.5,2,False,,40.0,,0.079,0.0
OpenJijSQA,10,22,101,123,100,0.5,0.5,2,False,,40.0,,0.079,0.0
OpenJijSQA,10,22,101,456,100,0.5,0.5,2,False,,40.0,,0.079,0.0
OpenJijSQA,10,22,101,789,100,0.5,0.5,2,False,,40.0,,0.079,0.0
OpenJijSQA,10,22,101,999,100,0.5,0.5,2,False,,40.0,,0.079,0.0
OpenJijSQA,10,22,101,42,100,0.5,0.5,4,False,,40.0,,0.086,0.0
OpenJijSQA,10,22,101,123,100,0.5,0.5,4,False,,40.0,,0.083,0.0
OpenJijSQA,10,22,101,456,100,0.5,0.5,4,False,,40.0,,0.083,0.0
OpenJijSQA,10,22,101,789,100,0.5,0.5,4,False,,40.0,,0.083,0.0
OpenJijSQA,10,22,101,999,100,0.5,0.5,4,False,,40.0,,0.083,0.0
OpenJijSQA,10,22,101,42,100,0.5,0.5,8,False,,40.0,,0.088,0.0
OpenJijSQA,10,22,101,123,100,0.5,0.5,8,False,,40.0,,0.092,0.0
OpenJijSQA,10,22,101,456,100,0.5,0.5,8,False,,40.0,,0.092,0.0
OpenJijSQA,10,22,101,789,100,0.5,0.5,8,False,,40.0,,0.092,0.0
OpenJijSQA,10,22,101,999,100,0.5,0.5,8,False,,40.0,,0.091,0.0
OpenJijSQA,10,22,101,42,100,1.0,1.0,2,False,,40.0,,0.082,0.0
OpenJijSQA,10,22,101,123,100,1.0,1.0,2,False,,40.0,,0.08,0.0
OpenJijSQA,10,22,101,456,100,1.0,1.0,2,False,,40.0,,0.08,0.0
OpenJijSQA,10,22,101,789,100,1.0,1.0,2,False,,40.0,,0.08,0.0
OpenJijSQA,10,22,101,999,100,1.0,1.0,2,True,67.0,40.0,1.675,0.079,0.0
OpenJijSQA,10,22,101,42,100,1.0,1.0,4,False,,40.0,,0.084,0.0
OpenJijSQA,10,22,101,123,100,1.0,1.0,4,False,,40.0,,0.083,0.0
OpenJijSQA,10,22,101,456,100,1.0,1.0,4,False,,40.0,,0.083,0.0
OpenJijSQA,10,22,101,789,100,1.0,1.0,4,False,,40.0,,0.083,0.0
OpenJijSQA,10,22,101,999,100,1.0,1.0,4,False,,40.0,,0.091,0.0
OpenJijSQA,10,22,101,42,100,1.0,1.0,8,False,,40.0,,0.091,0.0
OpenJijSQA,10,22,101,123,100,1.0,1.0,8,False,,40.0,,0.091,0.0
OpenJijSQA,10,22,101,456,100,1.0,1.0,8,False,,40.0,,0.091,0.0
OpenJijSQA,10,22,101,789,100,1.0,1.0,8,False,,40.0,,0.093,0.0
OpenJijSQA,10,22,101,999,100,1.0,1.0,8,False,,40.0,,0.091,0.0
OpenJijSQA,10,22,101,42,100,5.0,5.0,2,False,,40.0,,0.08,0.0
OpenJijSQA,10,22,101,123,100,5.0,5.0,2,False,,40.0,,0.079,0.0
OpenJijSQA,10,22,101,456,100,5.0,5.0,2,False,,40.0,,0.08,0.0
OpenJijSQA,10,22,101,789,100,5.0,5.0,2,False,,40.0,,0.079,0.0
OpenJijSQA,10,22,101,999,100,5.0,5.0,2,False,,40.0,,0.079,0.0
OpenJijSQA,10,22,101,42,100,5.0,5.0,4,False,,40.0,,0.083,0.0
OpenJijSQA,10,22,101,123,100,5.0,5.0,4,True,65.0,40.0,1.625,0.084,0.0
OpenJijSQA,10,22,101,456,100,5.0,5.0,4,True,59.0,40.0,1.475,0.083,0.0
OpenJijSQA,10,22,101,789,100,5.0,5.0,4,True,58.0,40.0,1.45,0.081,0.0
OpenJijSQA,10,22,101,999,100,5.0,5.0,4,True,62.0,40.0,1.55,0.084,0.0
OpenJijSQA,10,22,101,42,100,5.0,5.0,8,True,54.0,40.0,1.35,0.093,0.0
OpenJijSQA,10,22,101,123,100,5.0,5.0,8,True,55.0,40.0,1.375,0.092,0.0
OpenJijSQA,10,22,101,456,100,5.0,5.0,8,True,60.0,40.0,1.5,0.091,0.0
OpenJijSQA,10,22,101,789,100,5.0,5.0,8,True,54.0,40.0,1.35,0.092,0.0
OpenJijSQA,10,22,101,999,100,5.0,5.0,8,True,60.0,40.0,1.5,0.091,0.0
OpenJijSQA,10,22,101,42,100,10.0,10.0,2,False,,40.0,,0.079,0.0
OpenJijSQA,10,22,101,123,100,10.0,10.0,2,False,,40.0,,0.079,0.0
OpenJijSQA,10,22,101,456,100,10.0,10.0,2,False,,40.0,,0.078,0.0
OpenJijSQA,10,22,101,789,100,10.0,10.0,2,False,,40.0,,0.079,0.0
OpenJijSQA,10,22,101,999,100,10.0,10.0,2,False,,40.0,,0.079,0.0
OpenJijSQA,10,22,101,42,100,10.0,10.0,4,False,,40.0,,0.084,0.0
OpenJijSQA,10,22,101,123,100,10.0,10.0,4,True,55.0,40.0,1.375,0.079,0.0
OpenJijSQA,10,22,101,456,100,10.0,10.0,4,False,,40.0,,0.075,0.0
OpenJijSQA,10,22,101,789,100,10.0,10.0,4,False,,40.0,,0.088,0.0
OpenJijSQA,10,22,101,999,100,10.0,10.0,4,False,,40.0,,0.084,0.0
OpenJijSQA,10,22,101,42,100,10.0,10.0,8,True,54.0,40.0,1.35,0.091,0.0
OpenJijSQA,10,22,101,123,100,10.0,10.0,8,False,,40.0,,0.091,0.0
OpenJijSQA,10,22,101,456,100,10.0,10.0,8,False,,40.0,,0.091,0.0
OpenJijSQA,10,22,101,789,100,10.0,10.0,8,False,,40.0,,0.091,0.0
OpenJijSQA,10,22,101,999,100,10.0,10.0,8,True,55.0,40.0,1.375,0.091,0.0
OpenJijSQA,10,22,101,42,500,0.1,0.1,2,False,,40.0,,0.368,0.0
OpenJijSQA,10,22,101,123,500,0.1,0.1,2,False,,40.0,,0.37,0.0
OpenJijSQA,10,22,101,456,500,0.1,0.1,2,False,,40.0,,0.364,0.0
OpenJijSQA,10,22,101,789,500,0.1,0.1,2,False,,40.0,,0.367,0.0
OpenJijSQA,10,22,101,999,500,0.1,0.1,2,False,,40.0,,0.368,0.0
OpenJijSQA,10,22,101,42,500,0.1,0.1,4,False,,40.0,,0.377,0.0
OpenJijSQA,10,22,101,123,500,0.1,0.1,4,False,,40.0,,0.381,0.0
OpenJijSQA,10,22,101,456,500,0.1,0.1,4,False,,40.0,,0.377,0.0
OpenJijSQA,10,22,101,789,500,0.1,0.1,4,False,,40.0,,0.379,0.0
OpenJijSQA,10,22,101,999,500,0.1,0.1,4,False,,40.0,,0.377,0.0
OpenJijSQA,10,22,101,42,500,0.1,0.1,8,False,,40.0,,0.392,0.0
OpenJijSQA,10,22,101,123,500,0.1,0.1,8,False,,40.0,,0.386,0.0
OpenJijSQA,10,22,101,456,500,0.1,0.1,8,False,,40.0,,0.391,0.0
OpenJijSQA,10,22,101,789,500,0.1,0.1,8,False,,40.0,,0.396,0.0
OpenJijSQA,10,22,101,999,500,0.1,0.1,8,False,,40.0,,0.394,0.0
OpenJijSQA,10,22,101,42,500,0.3,0.3,2,False,,40.0,,0.363,0.0
OpenJijSQA,10,22,101,123,500,0.3,0.3,2,False,,40.0,,0.367,0.0
OpenJijSQA,10,22,101,456,500,0.3,0.3,2,False,,40.0,,0.369,0.0
OpenJijSQA,10,22,101,789,500,0.3,0.3,2,False,,40.0,,0.367,0.0
OpenJijSQA,10,22,101,999,500,0.3,0.3,2,False,,40.0,,0.368,0.0
OpenJijSQA,10,22,101,42,500,0.3,0.3,4,False,,40.0,,0.377,0.0
OpenJijSQA,10,22,101,123,500,0.3,0.3,4,False,,40.0,,0.381,0.0
OpenJijSQA,10,22,101,456,500,0.3,0.3,4,False,,40.0,,0.375,0.0
OpenJijSQA,10,22,101,789,500,0.3,0.3,4,False,,40.0,,0.377,0.0
OpenJijSQA,10,22,101,999,500,0.3,0.3,4,False,,40.0,,0.376,0.0
OpenJijSQA,10,22,101,42,500,0.3,0.3,8,False,,40.0,,0.395,0.0
OpenJijSQA,10,22,101,123,500,0.3,0.3,8,False,,40.0,,0.395,0.0
OpenJijSQA,10,22,101,456,500,0.3,0.3,8,False,,40.0,,0.397,0.0
OpenJijSQA,10,22,101,789,500,0.3,0.3,8,False,,40.0,,0.389,0.0
OpenJijSQA,10,22,101,999,500,0.3,0.3,8,False,,40.0,,0.395,0.0
OpenJijSQA,10,22,101,42,500,0.5,0.5,2,False,,40.0,,0.371,0.0
OpenJijSQA,10,22,101,123,500,0.5,0.5,2,False,,40.0,,0.37,0.0
OpenJijSQA,10,22,101,456,500,0.5,0.5,2,False,,40.0,,0.37,0.0
OpenJijSQA,10,22,101,789,500,0.5,0.5,2,False,,40.0,,0.369,0.0
OpenJijSQA,10,22,101,999,500,0.5,0.5,2,False,,40.0,,0.371,0.0
OpenJijSQA,10,22,101,42,500,0.5,0.5,4,False,,40.0,,0.374,0.0
OpenJijSQA,10,22,101,123,500,0.5,0.5,4,False,,40.0,,0.377,0.0
OpenJijSQA,10,22,101,456,500,0.5,0.5,4,False,,40.0,,0.375,0.0
OpenJijSQA,10,22,101,789,500,0.5,0.5,4,False,,40.0,,0.376,0.0
OpenJijSQA,10,22,101,999,500,0.5,0.5,4,False,,40.0,,0.376,0.0
OpenJijSQA,10,22,101,42,500,0.5,0.5,8,False,,40.0,,0.399,0.0
OpenJijSQA,10,22,101,123,500,0.5,0.5,8,False,,40.0,,0.39,0.0
OpenJijSQA,10,22,101,456,500,0.5,0.5,8,False,,40.0,,0.393,0.0
OpenJijSQA,10,22,101,789,500,0.5,0.5,8,False,,40.0,,0.394,0.0
OpenJijSQA,10,22,101,999,500,0.5,0.5,8,False,,40.0,,0.394,0.0
OpenJijSQA,10,22,101,42,500,1.0,1.0,2,True,70.0,40.0,1.75,0.376,0.0
OpenJijSQA,10,22,101,123,500,1.0,1.0,2,True,61.0,40.0,1.525,0.371,0.0
OpenJijSQA,10,22,101,456,500,1.0,1.0,2,True,63.0,40.0,1.575,0.371,0.0
OpenJijSQA,10,22,101,789,500,1.0,1.0,2,True,62.0,40.0,1.55,0.368,0.0
OpenJijSQA,10,22,101,999,500,1.0,1.0,2,False,,40.0,,0.378,0.0
OpenJijSQA,10,22,101,42,500,1.0,1.0,4,False,,40.0,,0.379,0.0
OpenJijSQA,10,22,101,123,500,1.0,1.0,4,False,,40.0,,0.381,0.0
OpenJijSQA,10,22,101,456,500,1.0,1.0,4,True,74.0,40.0,1.85,0.38,0.0
OpenJijSQA,10,22,101,789,500,1.0,1.0,4,False,,40.0,,0.383,0.0
OpenJijSQA,10,22,101,999,500,1.0,1.0,4,False,,40.0,,0.372,0.0
OpenJijSQA,10,22,101,42,500,1.0,1.0,8,False,,40.0,,0.396,0.0
OpenJijSQA,10,22,101,123,500,1.0,1.0,8,False,,40.0,,0.396,0.0
OpenJijSQA,10,22,101,456,500,1.0,1.0,8,False,,40.0,,0.397,0.0
OpenJijSQA,10,22,101,789,500,1.0,1.0,8,False,,40.0,,0.395,0.0
OpenJijSQA,10,22,101,999,500,1.0,1.0,8,False,,40.0,,0.395,0.0
OpenJijSQA,10,22,101,42,500,5.0,5.0,2,False,,40.0,,0.37,0.0
OpenJijSQA,10,22,101,123,500,5.0,5.0,2,False,,40.0,,0.367,0.0
OpenJijSQA,10,22,101,456,500,5.0,5.0,2,False,,40.0,,0.371,0.0
OpenJijSQA,10,22,101,789,500,5.0,5.0,2,False,,40.0,,0.37,0.0
OpenJijSQA,10,22,101,999,500,5.0,5.0,2,False,,40.0,,0.369,0.0
OpenJijSQA,10,22,101,42,500,5.0,5.0,4,True,59.0,40.0,1.475,0.375,0.0
OpenJijSQA,10,22,101,123,500,5.0,5.0,4,True,55.0,40.0,1.375,0.383,0.0
OpenJijSQA,10,22,101,456,500,5.0,5.0,4,False,,40.0,,0.375,0.0
OpenJijSQA,10,22,101,789,500,5.0,5.0,4,True,55.0,40.0,1.375,0.38,0.0
OpenJijSQA,10,22,101,999,500,5.0,5.0,4,True,56.0,40.0,1.4,0.381,0.0
OpenJijSQA,10,22,101,42,500,5.0,5.0,8,True,58.0,40.0,1.45,0.397,0.0
OpenJijSQA,10,22,101,123,500,5.0,5.0,8,True,56.0,40.0,1.4,0.397,0.0
OpenJijSQA,10,22,101,456,500,5.0,5.0,8,True,55.0,40.0,1.375,0.398,0.0
OpenJijSQA,10,22,101,789,500,5.0,5.0,8,True,54.0,40.0,1.35,0.398,0.0
OpenJijSQA,10,22,101,999,500,5.0,5.0,8,True,55.0,40.0,1.375,0.399,0.0
OpenJijSQA,10,22,101,42,500,10.0,10.0,2,False,,40.0,,0.365,0.0
OpenJijSQA,10,22,101,123,500,10.0,10.0,2,False,,40.0,,0.355,0.0
OpenJijSQA,10,22,101,456,500,10.0,10.0,2,False,,40.0,,0.367,0.0
OpenJijSQA,10,22,101,789,500,10.0,10.0,2,False,,40.0,,0.379,0.0
OpenJijSQA,10,22,101,999,500,10.0,10.0,2,False,,40.0,,0.376,0.0
OpenJijSQA,10,22,101,42,500,10.0,10.0,4,False,,40.0,,0.377,0.0
OpenJijSQA,10,22,101,123,500,10.0,10.0,4,True,54.0,40.0,1.35,0.377,0.0
OpenJijSQA,10,22,101,456,500,10.0,10.0,4,True,60.0,40.0,1.5,0.379,0.0
OpenJijSQA,10,22,101,789,500,10.0,10.0,4,True,57.0,40.0,1.425,0.379,0.0
OpenJijSQA,10,22,101,999,500,10.0,10.0,4,True,59.0,40.0,1.475,0.382,0.0
OpenJijSQA,10,22,101,42,500,10.0,10.0,8,True,55.0,40.0,1.375,0.395,0.0
OpenJijSQA,10,22,101,123,500,10.0,10.0,8,True,58.0,40.0,1.45,0.397,0.0
OpenJijSQA,10,22,101,456,500,10.0,10.0,8,True,55.0,40.0,1.375,0.397,0.0
OpenJijSQA,10,22,101,789,500,10.0,10.0,8,True,58.0,40.0,1.45,0.397,0.0
OpenJijSQA,10,22,101,999,500,10.0,10.0,8,True,55.0,40.0,1.375,0.399,0.0
OpenJijSQA,10,22,101,42,1000,0.1,0.1,2,False,,40.0,,0.727,0.0
OpenJijSQA,10,22,101,123,1000,0.1,0.1,2,False,,40.0,,0.731,0.0
OpenJijSQA,10,22,101,456,1000,0.1,0.1,2,False,,40.0,,0.724,0.0
OpenJijSQA,10,22,101,789,1000,0.1,0.1,2,False,,40.0,,0.727,0.0
OpenJijSQA,10,22,101,999,1000,0.1,0.1,2,False,,40.0,,0.731,0.0
OpenJijSQA,10,22,101,42,1000,0.1,0.1,4,False,,40.0,,0.735,0.0
OpenJijSQA,10,22,101,123,1000,0.1,0.1,4,False,,40.0,,0.738,0.0
OpenJijSQA,10,22,101,456,1000,0.1,0.1,4,False,,40.0,,0.746,0.0
OpenJijSQA,10,22,101,789,1000,0.1,0.1,4,False,,40.0,,0.749,0.0
OpenJijSQA,10,22,101,999,1000,0.1,0.1,4,False,,40.0,,0.74,0.0
OpenJijSQA,10,22,101,42,1000,0.1,0.1,8,False,,40.0,,0.773,0.0
OpenJijSQA,10,22,101,123,1000,0.1,0.1,8,False,,40.0,,0.771,0.0
OpenJijSQA,10,22,101,456,1000,0.1,0.1,8,False,,40.0,,0.763,0.0
OpenJijSQA,10,22,101,789,1000,0.1,0.1,8,False,,40.0,,0.775,0.0
OpenJijSQA,10,22,101,999,1000,0.1,0.1,8,False,,40.0,,0.776,0.0
OpenJijSQA,10,22,101,42,1000,0.3,0.3,2,False,,40.0,,0.736,0.0
OpenJijSQA,10,22,101,123,1000,0.3,0.3,2,False,,40.0,,0.785,0.0
OpenJijSQA,10,22,101,456,1000,0.3,0.3,2,False,,40.0,,0.738,0.0
OpenJijSQA,10,22,101,789,1000,0.3,0.3,2,False,,40.0,,0.729,0.0
OpenJijSQA,10,22,101,999,1000,0.3,0.3,2,False,,40.0,,0.726,0.0
OpenJijSQA,10,22,101,42,1000,0.3,0.3,4,False,,40.0,,0.74,0.0
OpenJijSQA,10,22,101,123,1000,0.3,0.3,4,False,,40.0,,0.727,0.0
OpenJijSQA,10,22,101,456,1000,0.3,0.3,4,False,,40.0,,0.745,0.0
OpenJijSQA,10,22,101,789,1000,0.3,0.3,4,False,,40.0,,0.745,0.0
OpenJijSQA,10,22,101,999,1000,0.3,0.3,4,False,,40.0,,0.74,0.0
OpenJijSQA,10,22,101,42,1000,0.3,0.3,8,False,,40.0,,0.77,0.0
OpenJijSQA,10,22,101,123,1000,0.3,0.3,8,False,,40.0,,0.768,0.0
OpenJijSQA,10,22,101,456,1000,0.3,0.3,8,False,,40.0,,0.772,0.0
OpenJijSQA,10,22,101,789,1000,0.3,0.3,8,False,,40.0,,0.771,0.0
OpenJijSQA,10,22,101,999,1000,0.3,0.3,8,False,,40.0,,0.774,0.0
OpenJijSQA,10,22,101,42,1000,0.5,0.5,2,False,,40.0,,0.733,0.0
OpenJijSQA,10,22,101,123,1000,0.5,0.5,2,False,,40.0,,0.736,0.0
OpenJijSQA,10,22,101,456,1000,0.5,0.5,2,False,,40.0,,0.712,0.0
OpenJijSQA,10,22,101,789,1000,0.5,0.5,2,False,,40.0,,0.714,0.0
OpenJijSQA,10,22,101,999,1000,0.5,0.5,2,False,,40.0,,0.739,0.0
OpenJijSQA,10,22,101,42,1000,0.5,0.5,4,False,,40.0,,0.739,0.0
OpenJijSQA,10,22,101,123,1000,0.5,0.5,4,False,,40.0,,0.745,0.0
OpenJijSQA,10,22,101,456,1000,0.5,0.5,4,False,,40.0,,0.743,0.0
OpenJijSQA,10,22,101,789,1000,0.5,0.5,4,False,,40.0,,0.762,0.0
OpenJijSQA,10,22,101,999,1000,0.5,0.5,4,False,,40.0,,0.738,0.0
OpenJijSQA,10,22,101,42,1000,0.5,0.5,8,False,,40.0,,0.776,0.0
OpenJijSQA,10,22,101,123,1000,0.5,0.5,8,False,,40.0,,0.775,0.0
OpenJijSQA,10,22,101,456,1000,0.5,0.5,8,False,,40.0,,0.772,0.0
OpenJijSQA,10,22,101,789,1000,0.5,0.5,8,False,,40.0,,0.773,0.0
OpenJijSQA,10,22,101,999,1000,0.5,0.5,8,False,,40.0,,0.773,0.0
OpenJijSQA,10,22,101,42,1000,1.0,1.0,2,True,56.0,40.0,1.4,0.737,0.0
OpenJijSQA,10,22,101,123,1000,1.0,1.0,2,False,,40.0,,0.743,0.0
OpenJijSQA,10,22,101,456,1000,1.0,1.0,2,True,60.0,40.0,1.5,0.74,0.0
OpenJijSQA,10,22,101,789,1000,1.0,1.0,2,False,,40.0,,0.739,0.0
OpenJijSQA,10,26,100,42,500,1.0,1.0,2,False,,54.000000000000014,,0.435,1.0
OpenJijSQA,10,26,100,123,500,1.0,1.0,2,True,81.0,54.000000000000014,1.4999999999999996,0.377,1.0
OpenJijSQA,10,26,100,456,500,1.0,1.0,2,True,73.0,54.000000000000014,1.3518518518518514,0.375,1.0
OpenJijSQA,10,26,100,789,500,1.0,1.0,2,False,,54.000000000000014,,0.377,1.0
OpenJijSQA,10,26,100,999,500,1.0,1.0,2,False,,54.000000000000014,,0.375,1.0
OpenJijSQA,10,26,100,42,500,1.0,1.0,4,False,,54.000000000000014,,0.383,1.0
OpenJijSQA,10,26,100,123,500,1.0,1.0,4,False,,54.000000000000014,,0.385,1.0
OpenJijSQA,10,26,100,456,500,1.0,1.0,4,True,95.0,54.000000000000014,1.7592592592592589,0.382,1.0
OpenJijSQA,10,26,100,789,500,1.0,1.0,4,True,73.0,54.000000000000014,1.3518518518518514,0.384,1.0
OpenJijSQA,10,26,100,999,500,1.0,1.0,4,False,,54.000000000000014,,0.383,1.0
OpenJijSQA,10,26,100,42,500,1.0,1.0,8,False,,54.000000000000014,,0.4,1.0
OpenJijSQA,10,26,100,123,500,1.0,1.0,8,False,,54.000000000000014,,0.406,1.0
OpenJijSQA,10,26,100,456,500,1.0,1.0,8,False,,54.000000000000014,,0.407,1.0
OpenJijSQA,10,26,100,789,500,1.0,1.0,8,False,,54.000000000000014,,0.401,1.0
OpenJijSQA,10,26,100,999,500,1.0,1.0,8,False,,54.000000000000014,,0.401,1.0
OpenJijSQA,10,26,100,42,500,1.0,1.0,2,True,67.0,54.000000000000014,1.2407407407407405,0.378,3.0
OpenJijSQA,10,26,100,123,500,1.0,1.0,2,True,70.0,54.000000000000014,1.296296296296296,0.376,3.0
OpenJijSQA,10,26,100,456,500,1.0,1.0,2,False,,54.000000000000014,,0.367,3.0
OpenJijSQA,10,26,100,789,500,1.0,1.0,2,True,66.0,54.000000000000014,1.222222222222222,0.379,3.0
OpenJijSQA,10,26,100,999,500,1.0,1.0,2,True,65.0,54.000000000000014,1.2037037037037033,0.378,3.0
OpenJijSQA,10,26,100,42,500,1.0,1.0,4,False,,54.000000000000014,,0.386,3.0
OpenJijSQA,10,26,100,123,500,1.0,1.0,4,True,68.0,54.000000000000014,1.2592592592592589,0.387,3.0
OpenJijSQA,10,26,100,456,500,1.0,1.0,4,True,73.0,54.000000000000014,1.3518518518518514,0.387,3.0
OpenJijSQA,10,26,100,789,500,1.0,1.0,4,True,78.0,54.000000000000014,1.444444444444444,0.388,3.0
OpenJijSQA,10,26,100,999,500,1.0,1.0,4,False,,54.000000000000014,,0.387,3.0
OpenJijSQA,10,26,100,42,500,1.0,1.0,8,True,80.0,54.000000000000014,1.4814814814814812,0.405,3.0
OpenJijSQA,10,26,100,123,500,1.0,1.0,8,False,,54.000000000000014,,0.404,3.0
OpenJijSQA,10,26,100,456,500,1.0,1.0,8,True,70.0,54.000000000000014,1.296296296296296,0.404,3.0
OpenJijSQA,10,26,100,789,500,1.0,1.0,8,False,,54.000000000000014,,0.404,3.0
OpenJijSQA,10,26,100,999,500,1.0,1.0,8,False,,54.000000000000014,,0.404,3.0
OpenJijSQA,10,26,100,42,500,1.0,1.0,2,False,,54.000000000000014,,0.379,10.0
OpenJijSQA,10,26,100,123,500,1.0,1.0,2,True,71.0,54.000000000000014,1.3148148148148144,0.381,10.0
OpenJijSQA,10,26,100,456,500,1.0,1.0,2,False,,54.000000000000014,,0.378,10.0
OpenJijSQA,10,26,100,789,500,1.0,1.0,2,True,66.0,54.000000000000014,1.222222222222222,0.38,10.0
OpenJijSQA,10,26,100,999,500,1.0,1.0,2,True,65.0,54.000000000000014,1.2037037037037033,0.386,10.0
OpenJijSQA,10,26,100,42,500,1.0,1.0,4,True,67.0,54.000000000000014,1.2407407407407405,0.389,10.0
OpenJijSQA,10,26,100,123,500,1.0,1.0,4,False,,54.000000000000014,,0.387,10.0
OpenJijSQA,10,26,100,456,500,1.0,1.0,4,False,,54.000000000000014,,0.388,10.0
OpenJijSQA,10,26,100,789,500,1.0,1.0,4,True,67.0,54.000000000000014,1.2407407407407405,0.389,10.0
OpenJijSQA,10,26,100,999,500,1.0,1.0,4,True,75.0,54.000000000000014,1.3888888888888886,0.389,10.0
OpenJijSQA,10,26,100,42,500,1.0,1.0,8,False,,54.000000000000014,,0.403,10.0
OpenJijSQA,10,26,100,123,500,1.0,1.0,8,True,80.0,54.000000000000014,1.4814814814814812,0.405,10.0
OpenJijSQA,10,26,100,456,500,1.0,1.0,8,True,75.0,54.000000000000014,1.3888888888888886,0.403,10.0
OpenJijSQA,10,26,100,789,500,1.0,1.0,8,True,66.0,54.000000000000014,1.222222222222222,0.403,10.0
OpenJijSQA,10,26,100,999,500,1.0,1.0,8,True,73.0,54.000000000000014,1.3518518518518514,0.406,10.0
OpenJijSQA,10,26,100,42,500,1.0,1.0,2,True,82.0,54.000000000000014,1.5185185185185182,0.379,30.0
OpenJijSQA,10,26,100,123,500,1.0,1.0,2,True,67.0,54.000000000000014,1.2407407407407405,0.379,30.0
OpenJijSQA,10,26,100,456,500,1.0,1.0,2,False,,54.000000000000014,,0.378,30.0
OpenJijSQA,10,26,100,789,500,1.0,1.0,2,True,70.0,54.000000000000014,1.296296296296296,0.377,30.0
OpenJijSQA,10,26,100,999,500,1.0,1.0,2,False,,54.000000000000014,,0.377,30.0
OpenJijSQA,10,26,100,42,500,1.0,1.0,4,True,67.0,54.000000000000014,1.2407407407407405,0.389,30.0
OpenJijSQA,10,26,100,123,500,1.0,1.0,4,True,72.0,54.000000000000014,1.333333333333333,0.39,30.0
OpenJijSQA,10,26,100,456,500,1.0,1.0,4,True,65.0,54.000000000000014,1.2037037037037033,0.391,30.0
OpenJijSQA,10,26,100,789,500,1.0,1.0,4,False,,54.000000000000014,,0.391,30.0
OpenJijSQA,10,26,100,999,500,1.0,1.0,4,True,71.0,54.000000000000014,1.3148148148148144,0.391,30.0
OpenJijSQA,10,26,100,42,500,1.0,1.0,8,False,,54.000000000000014,,0.406,30.0
OpenJijSQA,10,26,100,123,500,1.0,1.0,8,False,,54.000000000000014,,0.406,30.0
OpenJijSQA,10,26,100,456,500,1.0,1.0,8,True,66.0,54.000000000000014,1.222222222222222,0.407,30.0
OpenJijSQA,10,26,100,789,500,1.0,1.0,8,False,,54.000000000000014,,0.41,30.0
OpenJijSQA,10,26,100,999,500,1.0,1.0,8,True,71.0,54.000000000000014,1.3148148148148144,0.402,30.0
OpenJijSQA,10,26,100,42,500,2.0,2.0,2,True,65.0,54.000000000000014,1.2037037037037033,0.366,1.0
OpenJijSQA,10,26,100,123,500,2.0,2.0,2,True,65.0,54.000000000000014,1.2037037037037033,0.372,1.0
OpenJijSQA,10,26,100,456,500,2.0,2.0,2,True,66.0,54.000000000000014,1.222222222222222,0.372,1.0
OpenJijSQA,10,26,100,789,500,2.0,2.0,2,True,64.0,54.000000000000014,1.185185185185185,0.372,1.0
OpenJijSQA,10,26,100,999,500,2.0,2.0,2,True,65.0,54.000000000000014,1.2037037037037033,0.372,1.0
OpenJijSQA,10,26,100,42,500,2.0,2.0,4,True,75.0,54.000000000000014,1.3888888888888886,0.382,1.0
OpenJijSQA,10,26,100,123,500,2.0,2.0,4,True,88.0,54.000000000000014,1.629629629629629,0.381,1.0
OpenJijSQA,10,26,100,456,500,2.0,2.0,4,True,73.0,54.000000000000014,1.3518518518518514,0.38,1.0
OpenJijSQA,10,26,100,789,500,2.0,2.0,4,True,74.0,54.000000000000014,1.37037037037037,0.382,1.0
OpenJijSQA,10,26,100,999,500,2.0,2.0,4,True,75.0,54.000000000000014,1.3888888888888886,0.382,1.0
OpenJijSQA,10,26,100,42,500,2.0,2.0,8,True,76.0,54.000000000000014,1.407407407407407,0.4,1.0
OpenJijSQA,10,26,100,123,500,2.0,2.0,8,True,71.0,54.000000000000014,1.3148148148148144,0.392,1.0
OpenJijSQA,10,26,100,456,500,2.0,2.0,8,False,,54.000000000000014,,0.396,1.0
OpenJijSQA,10,26,100,789,500,2.0,2.0,8,False,,54.000000000000014,,0.398,1.0
OpenJijSQA,10,26,100,999,500,2.0,2.0,8,True,77.0,54.000000000000014,1.4259259259259256,0.398,1.0
OpenJijSQA,10,26,100,42,500,2.0,2.0,2,True,64.0,54.000000000000014,1.185185185185185,0.37,3.0
OpenJijSQA,10,26,100,123,500,2.0,2.0,2,True,66.0,54.000000000000014,1.222222222222222,0.371,3.0
OpenJijSQA,10,26,100,456,500,2.0,2.0,2,True,76.0,54.000000000000014,1.407407407407407,0.372,3.0
OpenJijSQA,10,26,100,789,500,2.0,2.0,2,True,69.0,54.000000000000014,1.2777777777777777,0.367,3.0
OpenJijSQA,10,26,100,999,500,2.0,2.0,2,True,66.0,54.000000000000014,1.222222222222222,0.371,3.0
OpenJijSQA,10,26,100,42,500,2.0,2.0,4,True,66.0,54.000000000000014,1.222222222222222,0.397,3.0
