n,m,graph_id,energy,feasible,minla_cost,optimal_cost,approx_ratio,relative_gap,time_s,solver
15,55,44,215.0,True,215.0,212,1.0141509433962264,0.014150943396226415,0.774,SQASampler
15,55,45,215.0,True,215.0,212,1.0141509433962264,0.014150943396226415,0.794,SQASampler
15,41,46,135.0,True,135.0,135,1.0,0.0,0.789,SQASampler
15,64,47,253.0,True,253.0,252,1.003968253968254,0.003968253968253968,0.788,SQASampler
15,55,48,214.0,True,214.0,214,1.0,0.0,0.796,SQASampler
15,53,49,198.0,True,198.0,196,1.010204081632653,0.01020408163265306,0.79,SQASampler
15,52,50,198.0,True,198.0,197,1.0050761421319796,0.005076142131979695,0.791,SQASampler
15,58,51,225.0,True,225.0,224,1.0044642857142858,0.004464285714285714,0.791,SQASampler
15,59,52,238.0,True,238.0,238,1.0,0.0,0.785,SQASampler
15,48,53,163.0,True,163.0,162,1.0061728395061729,0.006172839506172839,0.787,SQASampler
15,63,54,253.0,True,253.0,252,1.003968253968254,0.003968253968253968,0.793,SQASampler
15,57,55,229.0,True,229.0,226,1.0132743362831858,0.01327433628318584,0.791,SQASampler
15,49,56,172.0,True,172.0,172,1.0,0.0,0.791,SQASampler
15,43,57,153.0,True,153.0,152,1.006578947368421,0.006578947368421052,0.791,SQASampler
15,51,58,192.0,True,192.0,191,1.0052356020942408,0.005235602094240838,0.791,SQASampler
15,60,59,227.0,True,227.0,227,1.0,0.0,0.789,SQASampler
15,54,60,198.0,False,,203,,,0.797,SQASampler
15,62,61,245.0,True,245.0,244,1.0040983606557377,0.004098360655737705,0.785,SQASampler
15,53,62,191.0,True,191.0,191,1.0,0.0,0.79,SQASampler
15,51,63,185.0,True,185.0,185,1.0,0.0,0.787,SQASampler
15,44,64,150.0,True,150.0,150,1.0,0.0,0.793,SQASampler
15,55,65,191.0,True,191.0,191,1.0,0.0,0.789,SQASampler
15,50,66,188.0,True,188.0,187,1.0053475935828877,0.0053475935828877,0.79,SQASampler
15,50,67,178.0,True,178.0,178,1.0,0.0,0.789,SQASampler
15,56,68,219.0,True,219.0,219,1.0,0.0,0.789,SQASampler
15,49,69,176.0,True,176.0,177,0.9943502824858758,-0.005649717514124294,0.791,SQASampler
15,50,70,192.0,True,192.0,189,1.0158730158730158,0.015873015873015872,0.79,SQASampler
15,57,71,228.0,True,228.0,226,1.008849557522124,0.008849557522123894,0.785,SQASampler
15,53,72,206.0,True,206.0,206,1.0,0.0,0.793,SQASampler
15,57,73,232.0,False,,224,,,0.803,SQASampler
15,51,74,175.0,True,175.0,175,1.0,0.0,0.791,SQASampler
15,52,75,201.0,True,201.0,197,1.0203045685279188,0.02030456852791878,0.793,SQASampler
15,53,76,204.0,False,,189,,,0.791,SQASampler
15,52,77,191.0,True,191.0,191,1.0,0.0,0.789,SQASampler
15,52,78,188.0,False,,186,,,0.805,SQASampler
15,50,79,180.0,True,180.0,179,1.005586592178771,0.00558659217877095,0.792,SQASampler
15,57,80,227.0,True,227.0,226,1.0044247787610618,0.004424778761061947,0.778,SQASampler
15,59,81,238.0,True,238.0,238,1.0,0.0,0.79,SQASampler
15,44,82,153.0,True,153.0,153,1.0,0.0,0.792,SQASampler
15,55,83,214.0,False,,212,,,0.791,SQASampler
15,54,84,199.0,True,199.0,199,1.0,0.0,0.794,SQASampler
15,52,85,189.0,True,189.0,188,1.0053191489361701,0.005319148936170213,0.801,SQASampler
15,61,86,244.0,True,244.0,243,1.0041152263374487,0.00411522633744856,0.794,SQASampler
15,57,87,199.0,True,199.0,199,1.0,0.0,0.806,SQASampler
15,55,88,222.0,True,222.0,222,1.0,0.0,0.793,SQASampler
15,43,89,147.0,True,147.0,147,1.0,0.0,0.802,SQASampler
15,50,90,184.0,True,184.0,182,1.010989010989011,0.01098901098901099,0.792,SQASampler
15,51,91,197.0,True,197.0,197,1.0,0.0,0.8,SQASampler
15,50,92,193.0,True,193.0,191,1.0104712041884816,0.010471204188481676,0.801,SQASampler
15,55,93,212.0,False,,208,,,0.789,SQASampler
15,58,94,229.0,True,229.0,235,0.9744680851063829,-0.02553191489361702,0.8,SQASampler
15,61,95,248.0,True,248.0,245,1.0122448979591836,0.012244897959183673,0.79,SQASampler
15,50,96,177.0,True,177.0,176,1.0056818181818181,0.005681818181818182,0.792,SQASampler
15,59,97,227.0,True,227.0,227,1.0,0.0,0.791,SQASampler
15,63,98,242.0,True,242.0,242,1.0,0.0,0.789,SQASampler
15,55,99,220.0,True,220.0,216,1.0185185185185186,0.018518518518518517,0.788,SQASampler
20,96,0,481.0,True,481.0,463,1.038876889848812,0.038876889848812095,0.972,SQASampler
20,113,1,624.0,True,624.0,619,1.0080775444264944,0.008077544426494346,0.971,SQASampler
20,84,2,409.0,False,,404,,,0.98,SQASampler
20,99,3,515.0,False,,503,,,0.973,SQASampler
20,75,4,345.0,True,345.0,342,1.0087719298245614,0.008771929824561403,0.984,SQASampler
20,95,5,522.0,False,,509,,,0.977,SQASampler
20,92,6,462.0,True,462.0,470,0.9829787234042553,-0.01702127659574468,0.98,SQASampler
20,94,7,485.0,True,485.0,485,1.0,0.0,0.975,SQASampler
20,95,8,456.0,True,456.0,452,1.008849557522124,0.008849557522123894,0.991,SQASampler
20,96,9,504.0,False,,489,,,1.043,SQASampler
20,98,10,493.0,True,493.0,488,1.0102459016393444,0.010245901639344262,0.981,SQASampler
20,96,11,507.0,True,507.0,496,1.0221774193548387,0.02217741935483871,0.978,SQASampler
20,89,12,425.0,True,425.0,425,1.0,0.0,0.978,SQASampler
20,93,13,488.0,False,,475,,,0.973,SQASampler
20,101,14,527.0,True,527.0,513,1.02729044834308,0.02729044834307992,1.002,SQASampler
20,91,15,446.0,True,446.0,439,1.0159453302961277,0.015945330296127564,0.979,SQASampler
20,85,16,434.0,False,,411,,,0.98,SQASampler
20,99,17,540.0,False,,529,,,0.98,SQASampler
20,99,18,506.0,False,,488,,,0.976,SQASampler
20,93,19,493.0,False,,478,,,0.978,SQASampler
20,104,20,530.0,False,,524,,,0.979,SQASampler
20,100,21,537.0,False,,532,,,0.981,SQASampler
20,87,22,400.0,True,400.0,398,1.0050251256281406,0.005025125628140704,0.975,SQASampler
20,97,23,501.0,False,,495,,,0.979,SQASampler
20,95,24,480.0,True,480.0,468,1.0256410256410255,0.02564102564102564,0.977,SQASampler
20,99,25,537.0,False,,516,,,0.978,SQASampler
20,103,26,531.0,True,531.0,527,1.0075901328273245,0.007590132827324478,0.963,SQASampler
20,102,27,569.0,True,569.0,546,1.0421245421245422,0.04212454212454213,0.973,SQASampler
20,92,28,455.0,True,455.0,447,1.0178970917225951,0.017897091722595078,0.969,SQASampler
20,84,29,440.0,True,440.0,423,1.0401891252955082,0.04018912529550828,0.981,SQASampler
20,80,30,381.0,True,381.0,380,1.0026315789473683,0.002631578947368421,0.989,SQASampler
20,91,31,482.0,True,482.0,489,0.9856850715746421,-0.014314928425357873,0.98,SQASampler
20,96,32,519.0,False,,496,,,0.972,SQASampler
20,94,33,480.0,True,480.0,473,1.014799154334038,0.014799154334038054,0.987,SQASampler
20,96,34,502.0,True,502.0,509,0.9862475442043221,-0.0137524557956778,0.98,SQASampler
20,89,35,444.0,True,444.0,442,1.004524886877828,0.004524886877828055,0.976,SQASampler
20,84,36,384.0,True,384.0,381,1.0078740157480315,0.007874015748031496,0.979,SQASampler
20,88,37,472.0,False,,441,,,0.969,SQASampler
20,91,38,452.0,True,452.0,444,1.018018018018018,0.018018018018018018,0.98,SQASampler
20,91,39,479.0,True,479.0,476,1.0063025210084033,0.0063025210084033615,0.973,SQASampler
20,83,40,406.0,True,406.0,405,1.002469135802469,0.0024691358024691358,0.975,SQASampler
20,92,41,496.0,False,,459,,,0.967,SQASampler
20,97,42,495.0,False,,492,,,1.001,SQASampler
20,88,43,438.0,True,438.0,452,0.9690265486725663,-0.030973451327433628,0.987,SQASampler
20,105,44,552.0,True,552.0,542,1.018450184501845,0.01845018450184502,0.972,SQASampler
20,90,45,425.0,True,425.0,421,1.009501187648456,0.009501187648456057,0.974,SQASampler
20,89,46,449.0,False,,445,,,0.982,SQASampler
20,101,47,526.0,False,,513,,,0.978,SQASampler
20,86,48,418.0,False,,413,,,0.986,SQASampler
20,98,49,518.0,False,,499,,,0.977,SQASampler
20,93,50,482.0,True,482.0,474,1.0168776371308017,0.016877637130801686,0.988,SQASampler
20,85,51,405.0,True,405.0,399,1.0150375939849625,0.015037593984962405,0.982,SQASampler
20,91,52,458.0,True,458.0,452,1.0132743362831858,0.01327433628318584,0.978,SQASampler
20,103,53,558.0,False,,542,,,0.973,SQASampler
20,90,54,461.0,False,,445,,,0.977,SQASampler
20,89,55,444.0,True,444.0,438,1.0136986301369864,0.0136986301369863,0.98,SQASampler
20,99,56,526.0,False,,502,,,0.977,SQASampler
20,95,57,476.0,True,476.0,474,1.0042194092827004,0.004219409282700422,0.983,SQASampler
20,102,58,535.0,False,,530,,,0.971,SQASampler
20,93,59,450.0,True,450.0,443,1.0158013544018059,0.01580135440180587,0.976,SQASampler
20,94,60,464.0,True,464.0,462,1.0043290043290043,0.004329004329004329,0.977,SQASampler
20,86,61,438.0,False,,412,,,0.974,SQASampler
20,90,62,441.0,True,441.0,449,0.9821826280623608,-0.017817371937639197,0.983,SQASampler
20,88,63,444.0,True,444.0,432,1.0277777777777777,0.027777777777777776,0.971,SQASampler
20,98,64,526.0,True,526.0,520,1.0115384615384615,0.011538461538461539,0.976,SQASampler
20,92,65,431.0,True,431.0,430,1.0023255813953489,0.002325581395348837,0.978,SQASampler
20,99,66,534.0,True,534.0,522,1.0229885057471264,0.022988505747126436,0.978,SQASampler
20,97,67,504.0,True,504.0,487,1.0349075975359343,0.03490759753593429,0.968,SQASampler
20,102,68,528.0,True,528.0,524,1.0076335877862594,0.007633587786259542,0.966,SQASampler
20,93,69,491.0,True,491.0,487,1.0082135523613962,0.008213552361396304,0.972,SQASampler
20,92,70,483.0,False,,470,,,0.983,SQASampler
20,100,71,550.0,False,,519,,,1.006,SQASampler
20,101,72,566.0,False,,549,,,0.98,SQASampler
20,92,73,499.0,False,,471,,,1.0,SQASampler
20,78,74,379.0,False,,371,,,1.007,SQASampler
20,94,75,468.0,False,,474,,,0.991,SQASampler
20,93,76,488.0,False,,484,,,0.982,SQASampler
20,103,77,558.0,False,,551,,,0.979,SQASampler
20,100,78,514.0,True,514.0,502,1.0239043824701195,0.02390438247011952,0.977,SQASampler
20,87,79,455.0,False,,436,,,0.977,SQASampler
20,103,80,564.0,True,564.0,559,1.0089445438282647,0.008944543828264758,0.985,SQASampler
20,97,81,477.0,True,477.0,462,1.0324675324675325,0.032467532467532464,1.007,SQASampler
20,92,82,477.0,False,,455,,,0.975,SQASampler
20,95,83,483.0,True,483.0,499,0.9679358717434869,-0.03206412825651302,0.979,SQASampler
20,98,84,495.0,True,495.0,489,1.0122699386503067,0.012269938650306749,0.975,SQASampler
20,103,85,556.0,True,556.0,538,1.033457249070632,0.03345724907063197,0.982,SQASampler
20,101,86,524.0,True,524.0,520,1.0076923076923077,0.007692307692307693,0.978,SQASampler
20,85,87,402.0,False,,417,,,0.977,SQASampler
20,100,88,523.0,False,,500,,,0.978,SQASampler
20,95,89,486.0,True,486.0,478,1.0167364016736402,0.016736401673640166,0.975,SQASampler
20,97,90,493.0,False,,473,,,0.979,SQASampler
20,75,91,371.0,False,,363,,,0.981,SQASampler
20,86,92,417.0,True,417.0,403,1.034739454094293,0.034739454094292806,0.98,SQASampler
20,92,93,472.0,True,472.0,462,1.0216450216450217,0.021645021645021644,0.968,SQASampler
20,93,94,481.0,False,,473,,,0.983,SQASampler
20,107,95,540.0,True,540.0,537,1.005586592178771,0.00558659217877095,0.957,SQASampler
20,97,96,516.0,True,516.0,509,1.0137524557956779,0.0137524557956778,0.971,SQASampler
20,89,97,440.0,True,440.0,453,0.9713024282560706,-0.02869757174392936,1.011,SQASampler
20,99,98,526.0,False,,523,,,1.024,SQASampler
20,87,99,419.0,True,419.0,413,1.0145278450363195,0.014527845036319613,0.987,SQASampler
25,146,0,950.0,True,950.0,924,1.0281385281385282,0.02813852813852814,1.29,SQASampler
25,144,1,936.0,False,,956,,,1.301,SQASampler
25,151,2,993.0,True,993.0,970,1.0237113402061855,0.023711340206185566,1.286,SQASampler
25,138,3,937.0,False,,889,,,1.276,SQASampler
25,133,4,860.0,False,,819,,,1.283,SQASampler
25,139,5,885.0,True,885.0,876,1.0102739726027397,0.010273972602739725,1.29,SQASampler
25,139,6,925.0,False,,871,,,1.277,SQASampler
25,145,7,990.0,False,,972,,,1.281,SQASampler
25,163,8,1058.0,False,,1039,,,1.269,SQASampler
25,145,9,967.0,False,,924,,,1.303,SQASampler
25,145,10,979.0,False,,960,,,1.286,SQASampler
25,152,11,1032.0,False,,976,,,1.269,SQASampler
25,150,12,1003.0,False,,999,,,1.295,SQASampler
25,142,13,1006.0,False,,915,,,1.263,SQASampler
25,137,14,904.0,True,904.0,848,1.0660377358490567,0.0660377358490566,1.282,SQASampler
25,153,15,1001.0,False,,997,,,1.286,SQASampler
25,139,16,929.0,False,,905,,,1.278,SQASampler
25,152,17,1063.0,False,,1005,,,1.291,SQASampler
25,157,18,1048.0,False,,1054,,,1.289,SQASampler
25,142,19,904.0,True,904.0,915,0.9879781420765027,-0.012021857923497269,1.303,SQASampler
25,147,20,972.0,False,,888,,,1.26,SQASampler
25,136,21,890.0,False,,884,,,1.276,SQASampler
25,148,22,967.0,False,,933,,,1.276,SQASampler
25,132,23,909.0,False,,858,,,1.28,SQASampler
25,144,24,964.0,False,,915,,,1.279,SQASampler
25,143,25,929.0,False,,900,,,1.285,SQASampler
25,139,26,883.0,False,,821,,,1.286,SQASampler
25,152,27,1019.0,False,,954,,,1.272,SQASampler
25,163,28,1132.0,False,,1098,,,1.278,SQASampler
25,143,29,885.0,False,,869,,,1.301,SQASampler
25,147,30,976.0,False,,937,,,1.276,SQASampler
25,151,31,1005.0,True,1005.0,1004,1.000996015936255,0.00099601593625498,1.29,SQASampler
25,156,32,1029.0,False,,1054,,,1.282,SQASampler
25,144,33,973.0,False,,928,,,1.286,SQASampler
25,148,34,973.0,True,973.0,983,0.9898270600203459,-0.01017293997965412,1.294,SQASampler
25,154,35,1068.0,False,,1052,,,1.284,SQASampler
25,151,36,1027.0,False,,993,,,1.259,SQASampler
25,167,37,1168.0,True,1168.0,1130,1.033628318584071,0.033628318584070796,1.272,SQASampler
25,146,38,967.0,True,967.0,948,1.020042194092827,0.020042194092827006,1.267,SQASampler
25,156,39,1059.0,False,,1016,,,1.289,SQASampler
25,137,40,924.0,False,,863,,,1.282,SQASampler
25,158,41,1081.0,False,,1074,,,1.288,SQASampler
25,147,42,957.0,False,,947,,,1.287,SQASampler
25,155,43,1032.0,True,1032.0,1051,0.9819219790675547,-0.01807802093244529,1.286,SQASampler
25,131,44,881.0,False,,831,,,1.281,SQASampler
25,152,45,996.0,True,996.0,976,1.0204918032786885,0.020491803278688523,1.301,SQASampler
25,146,46,963.0,False,,924,,,1.292,SQASampler
25,158,47,1091.0,False,,1065,,,1.281,SQASampler
25,140,48,924.0,False,,912,,,1.284,SQASampler
25,131,49,880.0,False,,833,,,1.284,SQASampler
25,151,50,986.0,True,986.0,970,1.0164948453608247,0.016494845360824743,1.293,SQASampler
25,160,51,1106.0,True,1106.0,1064,1.0394736842105263,0.039473684210526314,1.279,SQASampler
