n,m,beta_min,beta_max,energy,feasible,minla_cost,optimal_cost,relative_gap,time_s
15,52,0.0001,0.0001,11.043604651162331,False,,195,,0.87
15,52,0.0001,0.005,12.860465116278611,False,,195,,0.895
15,52,0.0001,0.001,8.552325581394893,False,,195,,0.878
15,52,0.0001,0.05,12.494186046511174,False,,195,,0.893
15,52,0.0001,0.01,12.348837209301866,False,,195,,0.876
15,52,0.0001,0.5,9.482558139534422,False,,195,,0.868
15,52,0.0001,1.0,7.796511627906525,False,,195,,0.878
15,52,0.0001,5.0,3.895348837208795,False,,195,,0.856
15,52,0.0001,10.0,2.749999999999428,False,,195,,0.865
15,52,0.0001,50.0,1.2732558139528525,False,,195,,0.88
15,52,0.0001,100.0,0.7180232558132822,False,,195,,0.894
15,52,0.0001,500.0,0.6569767441853642,True,226.0,195,0.15897435897435896,0.872
15,52,0.0001,1000.0,0.636627906976063,True,219.0,195,0.12307692307692308,0.857
15,52,0.0001,5000.0,0.6860465116272341,False,,195,,0.862
15,52,0.0001,10000.0,0.6395348837202448,True,220.0,195,0.1282051282051282,0.865
15,52,0.0001,50000.0,0.6976744186039827,False,,195,,0.863
15,52,0.0001,100000.0,0.6656976744179239,False,,195,,0.864
15,52,0.0001,500000.0,0.6889534883714017,False,,195,,0.859
15,52,0.0001,1000000.0,0.6860465116272607,False,,195,,0.864
15,52,0.005,0.005,11.30232558139489,False,,195,,0.864
15,52,0.005,0.05,11.098837209301866,False,,195,,0.862
15,52,0.005,0.01,10.485465116278611,False,,195,,0.87
15,52,0.005,0.5,8.380813953487905,False,,195,,0.876
15,52,0.005,1.0,9.366279069766982,False,,195,,0.873
15,52,0.005,5.0,4.098837209301827,False,,195,,0.864
15,52,0.005,10.0,2.5203488372087506,False,,195,,0.851
15,52,0.005,50.0,1.1976744186039614,False,,195,,0.894
15,52,0.005,100.0,0.706395348836514,False,,195,,0.866
15,52,0.005,500.0,0.6308139534876798,True,217.0,195,0.11282051282051282,0.867
15,52,0.005,1000.0,0.6017441860458455,True,207.0,195,0.06153846153846154,0.878
15,52,0.005,5000.0,0.654069767441186,False,,195,,0.874
15,52,0.005,10000.0,0.6511627906969881,True,224.0,195,0.14871794871794872,0.875
15,52,0.005,50000.0,0.6569767441853784,True,226.0,195,0.15897435897435896,0.874
15,52,0.005,100000.0,0.6162790697667511,True,212.0,195,0.08717948717948718,0.869
15,52,0.005,500000.0,0.6918604651156031,False,,195,,0.887
15,52,0.005,1000000.0,0.6598837209295567,False,,195,,0.884
15,52,0.001,0.005,11.357558139534422,False,,195,,0.873
15,52,0.001,0.001,10.965116279069303,False,,195,,0.869
15,52,0.001,0.05,12.575581395348374,False,,195,,0.857
15,52,0.001,0.01,11.290697674418146,False,,195,,0.859
15,52,0.001,0.5,10.145348837208836,False,,195,,0.872
15,52,0.001,1.0,8.793604651162344,False,,195,,0.873
15,52,0.001,5.0,3.639534883720424,False,,195,,0.853
15,52,0.001,10.0,2.2790697674413103,False,,195,,0.855
15,52,0.001,50.0,1.2703488372086404,False,,195,,0.886
15,52,0.001,100.0,0.8197674418597884,False,,195,,0.874
15,52,0.001,500.0,0.6191860465109773,True,213.0,195,0.09230769230769231,0.876
15,52,0.001,1000.0,0.6220930232551503,True,214.0,195,0.09743589743589744,0.877
15,52,0.001,5000.0,0.66860465116212,False,,195,,0.876
15,52,0.001,10000.0,0.686046511627243,False,,195,,0.875
15,52,0.001,50000.0,0.7093023255807296,False,,195,,0.869
15,52,0.001,100000.0,0.7093023255807207,False,,195,,0.858
15,52,0.001,500000.0,0.6453488372086742,False,,195,,0.866
15,52,0.001,1000000.0,0.6366279069760878,True,219.0,195,0.12307692307692308,0.873
15,52,0.05,0.05,11.688953488371636,False,,195,,0.868
15,52,0.05,0.5,8.549418604650697,False,,195,,0.874
15,52,0.05,1.0,7.947674418604173,False,,195,,0.876
15,52,0.05,5.0,4.270348837208818,False,,195,,0.88
15,52,0.05,10.0,2.523255813952991,False,,195,,0.877
15,52,0.05,50.0,1.1918604651156155,False,,195,,0.857
15,52,0.05,100.0,0.7441860465109773,False,,195,,0.862
15,52,0.05,500.0,0.654069767441186,True,225.0,195,0.15384615384615385,0.882
15,52,0.05,1000.0,0.6162790697667759,True,212.0,195,0.08717948717948718,0.867
15,52,0.05,5000.0,0.624999999999309,True,215.0,195,0.10256410256410256,0.875
15,52,0.05,10000.0,0.6540697674412108,True,225.0,195,0.15384615384615385,0.877
15,52,0.05,50000.0,0.6308139534876993,True,217.0,195,0.11282051282051282,0.875
15,52,0.05,100000.0,0.6075581395341914,True,209.0,195,0.07179487179487179,0.861
15,52,0.05,500000.0,0.6598837209296029,False,,195,,0.861
15,52,0.05,1000000.0,0.5988372093016654,True,206.0,195,0.05641025641025641,0.871
15,52,0.01,0.05,10.447674418604207,False,,195,,0.894
15,52,0.01,0.01,11.651162790697215,False,,195,,0.865
15,52,0.01,0.5,7.436046511627438,False,,195,,0.879
15,52,0.01,1.0,8.075581395348387,False,,195,,0.885
15,52,0.01,5.0,4.526162790697192,False,,195,,0.882
15,52,0.01,10.0,2.5494186046506435,False,,195,,0.875
15,52,0.01,50.0,1.281976744185389,False,,195,,0.88
15,52,0.01,100.0,0.7790697674412037,False,,195,,0.864
15,52,0.01,500.0,0.6686046511621218,False,,195,,0.861
15,52,0.01,1000.0,0.642441860464432,False,,195,,0.866
15,52,0.01,5000.0,0.6424418604644302,True,221.0,195,0.13333333333333333,0.868
15,52,0.01,10000.0,0.6598837209295674,False,,195,,0.86
15,52,0.01,50000.0,0.6831395348830664,False,,195,,0.863
15,52,0.01,100000.0,0.6279069767435299,True,216.0,195,0.1076923076923077,0.86
15,52,0.01,500000.0,0.6744186046504765,False,,195,,0.865
15,52,0.01,1000000.0,0.7005813953481557,False,,195,,0.865
15,52,0.5,0.5,9.13953488372049,False,,195,,0.862
15,52,0.5,1.0,7.066860465115809,False,,195,,0.875
15,52,0.5,5.0,3.3401162790692283,False,,195,,0.887
15,52,0.5,10.0,2.688953488371574,False,,195,,0.865
15,52,0.5,50.0,1.2005813953481717,False,,195,,0.869
15,52,0.5,100.0,0.8139534883714141,False,,195,,0.889
15,52,0.5,500.0,0.633720930231906,True,218.0,195,0.11794871794871795,0.909
15,52,0.5,1000.0,0.6220930232551432,True,214.0,195,0.09743589743589744,0.876
15,52,0.5,5000.0,0.6598837209295461,False,,195,,0.864
15,52,0.5,10000.0,0.6511627906970041,True,224.0,195,0.14871794871794872,0.867
15,52,0.5,50000.0,0.5813953488365371,True,200.0,195,0.02564102564102564,0.864
15,52,0.5,100000.0,0.6191860465109436,True,213.0,195,0.09230769230769231,0.868
15,52,0.5,500000.0,0.6598837209295745,False,,195,,0.869
15,52,0.5,1000000.0,0.6075581395342269,True,209.0,195,0.07179487179487179,0.864
15,52,1.0,1.0,7.956395348836755,False,,195,,0.86
15,52,1.0,5.0,3.712209302325075,False,,195,,0.877
15,52,1.0,10.0,2.924418604650633,False,,195,,0.872
15,52,1.0,50.0,1.2848837209295958,False,,195,,0.87
15,52,1.0,100.0,0.6860465116272767,False,,195,,0.893
15,52,1.0,500.0,0.6162790697668044,True,212.0,195,0.08717948717948718,0.878
15,52,1.0,1000.0,0.6569767441853731,True,226.0,195,0.15897435897435896,0.87
15,52,1.0,5000.0,0.6337209302319113,True,218.0,195,0.11794871794871795,0.883
15,52,1.0,10000.0,0.6366279069760541,False,,195,,0.865
15,52,1.0,50000.0,0.6249999999993552,True,215.0,195,0.10256410256410256,0.861
15,52,1.0,100000.0,0.6686046511621324,False,,195,,0.862
15,52,1.0,500000.0,0.6715116279062983,False,,195,,0.865
15,52,1.0,1000000.0,0.6453488372086582,False,,195,,0.872
15,52,5.0,5.0,3.9156976744181,False,,195,,0.864
15,52,5.0,10.0,2.3866279069762015,False,,195,,0.875
15,52,5.0,50.0,1.2325581395342589,False,,195,,0.877
15,52,5.0,100.0,0.7034883720923588,False,,195,,0.871
15,52,5.0,500.0,0.5930232558132964,True,204.0,195,0.046153846153846156,0.866
15,52,5.0,1000.0,0.6279069767435033,True,216.0,195,0.1076923076923077,0.877
15,52,5.0,5000.0,0.6075581395342233,True,209.0,195,0.07179487179487179,0.872
15,52,5.0,10000.0,0.6104651162783767,True,210.0,195,0.07692307692307693,0.897
15,52,5.0,50000.0,0.6366279069761056,False,,195,,0.874
15,52,5.0,100000.0,0.6162790697667724,True,212.0,195,0.08717948717948718,0.868
15,52,5.0,500000.0,0.6453488372086404,False,,195,,0.883
15,52,5.0,1000000.0,0.6453488372086209,False,,195,,0.862
15,52,10.0,10.0,2.3982558139529235,False,,195,,0.856
15,52,10.0,50.0,1.2093023255807278,False,,195,,0.872
15,52,10.0,100.0,0.7936046511621306,False,,195,,0.879
15,52,10.0,500.0,0.6162790697667813,True,212.0,195,0.08717948717948718,0.875
15,52,10.0,1000.0,0.6220930232551503,True,214.0,195,0.09743589743589744,0.861
15,52,10.0,5000.0,0.6162790697667653,True,212.0,195,0.08717948717948718,0.875
15,52,10.0,10000.0,0.6191860465109453,True,213.0,195,0.09230769230769231,0.876
15,52,10.0,50000.0,0.6337209302318918,True,218.0,195,0.11794871794871795,0.878
15,52,10.0,100000.0,0.630813953487749,False,,195,,0.868
15,52,10.0,500000.0,0.639534883720259,False,,195,,0.897
15,52,10.0,1000000.0,0.6191860465109507,True,213.0,195,0.09230769230769231,0.86
15,52,50.0,50.0,1.1598837209295656,False,,195,,0.869
15,52,50.0,100.0,0.7616279069760523,False,,195,,0.877
15,52,50.0,500.0,0.5872093023249043,True,202.0,195,0.035897435897435895,0.864
15,52,50.0,1000.0,0.6017441860458348,True,207.0,195,0.06153846153846154,0.871
15,52,50.0,5000.0,0.6017441860458241,True,207.0,195,0.06153846153846154,0.87
15,52,50.0,10000.0,0.6046511627900291,True,208.0,195,0.06666666666666667,0.859
15,52,50.0,50000.0,0.6540697674411966,True,225.0,195,0.15384615384615385,0.866
15,52,50.0,100000.0,0.6162790697667457,True,212.0,195,0.08717948717948718,0.865
15,52,50.0,500000.0,0.6220930232551236,True,214.0,195,0.09743589743589744,0.856
15,52,50.0,1000000.0,0.6220930232551183,True,214.0,195,0.09743589743589744,0.861
15,52,100.0,100.0,0.6947674418597742,False,,195,,0.873
15,52,100.0,500.0,0.5901162790690933,True,203.0,195,0.041025641025641026,0.859
15,52,100.0,1000.0,0.5930232558132964,True,204.0,195,0.046153846153846156,0.87
15,52,100.0,5000.0,0.654069767441186,True,225.0,195,0.15384615384615385,0.883
15,52,100.0,10000.0,0.6656976744178973,True,229.0,195,0.17435897435897435,0.855
15,52,100.0,50000.0,0.6715116279062929,True,231.0,195,0.18461538461538463,0.862
15,52,100.0,100000.0,0.6569767441853838,False,,195,,0.874
15,52,100.0,500000.0,0.6744186046505156,True,232.0,195,0.18974358974358974,0.863
15,52,100.0,1000000.0,0.6453488372086245,False,,195,,0.874
15,52,500.0,500.0,0.8575581395341985,False,,195,,0.875
15,52,500.0,1000.0,0.8720930232551272,False,,195,,0.879
15,52,500.0,5000.0,0.8604651162783927,False,,195,,0.855
15,52,500.0,10000.0,0.8488372093016459,False,,195,,0.858
15,52,500.0,50000.0,1.0029069767435033,False,,195,,0.888
15,52,500.0,100000.0,0.8691860465109364,False,,195,,0.864
15,52,500.0,500000.0,0.8401162790690684,False,,195,,0.853
15,52,500.0,1000000.0,0.9622093023249079,False,,195,,0.885
15,52,1000.0,1000.0,0.9331395348830256,False,,195,,0.874
15,52,1000.0,5000.0,0.9651162790690719,False,,195,,0.875
15,52,1000.0,10000.0,0.9069767441853536,False,,195,,0.862
15,52,1000.0,50000.0,0.9098837209295656,False,,195,,0.865
15,52,1000.0,100000.0,0.877906976743505,False,,195,,0.862
15,52,1000.0,500000.0,0.8982558139527903,False,,195,,0.868
15,52,1000.0,1000000.0,1.002906976743514,False,,195,,0.858
15,52,5000.0,5000.0,0.9360465116272128,False,,195,,0.852
15,52,5000.0,10000.0,0.9563953488364927,False,,195,,0.865
15,52,5000.0,50000.0,0.988372093022555,False,,195,,0.873
15,52,5000.0,100000.0,0.9418604651155942,False,,195,,0.875
15,52,5000.0,500000.0,0.9563953488365371,False,,195,,0.869
15,52,5000.0,1000000.0,0.9709302325575084,False,,195,,0.867
15,52,10000.0,10000.0,0.9796511627900042,False,,195,,0.882
15,52,10000.0,50000.0,1.0232558139528525,False,,195,,0.867
15,52,10000.0,100000.0,0.9854651162783803,False,,195,,0.864
15,52,10000.0,500000.0,0.9912790697667564,False,,195,,0.865
15,52,10000.0,1000000.0,1.0232558139528418,False,,195,,0.857
15,52,50000.0,50000.0,0.8313953488365176,False,,195,,0.882
15,52,50000.0,100000.0,0.9040697674411717,False,,195,,0.879
15,52,50000.0,500000.0,0.8982558139528116,False,,195,,0.878
15,52,50000.0,1000000.0,1.0261627906969757,False,,195,,0.863
15,52,100000.0,100000.0,0.9215116279062876,False,,195,,0.863
15,52,100000.0,500000.0,0.9593023255807331,False,,195,,0.874
15,52,100000.0,1000000.0,0.9622093023249221,False,,195,,0.874
15,52,500000.0,500000.0,0.9738372093016459,False,,195,,0.874
15,52,500000.0,1000000.0,0.9622093023248919,False,,195,,0.889
15,52,1000000.0,1000000.0,0.9011627906970112,False,,195,,0.88
