n,m,graph_id,energy,feasible,minla_cost,optimal_cost,approx_ratio,relative_gap,time_s,best_seed,solver
25,128,54,800.0,True,800.0,791,1.011378002528445,0.011378002528445006,4.849,456,PathIntegralAnnealingSampler
25,156,55,1036.0,False,,1022,,,4.851,456,PathIntegralAnnealingSampler
25,149,56,997.0,False,,954,,,4.881,999,PathIntegralAnnealingSampler
25,154,57,988.0,True,988.0,986,1.002028397565923,0.002028397565922921,4.875,42,PathIntegralAnnealingSampler
25,145,58,968.0,True,968.0,956,1.0125523012552302,0.012552301255230125,4.96,999,PathIntegralAnnealingSampler
25,152,59,1024.0,False,,1008,,,4.914,123,PathIntegralAnnealingSampler
25,163,60,1081.0,False,,1090,,,4.794,999,PathIntegralAnnealingSampler
25,149,61,975.0,True,975.0,962,1.0135135135135136,0.013513513513513514,4.871,42,PathIntegralAnnealingSampler
25,151,62,1005.0,False,,976,,,4.855,789,PathIntegralAnnealingSampler
25,149,63,964.0,False,,945,,,4.82,456,PathIntegralAnnealingSampler
25,157,64,1031.0,False,,992,,,4.835,42,PathIntegralAnnealingSampler
25,170,65,1153.0,True,1153.0,1135,1.0158590308370044,0.015859030837004406,4.824,456,PathIntegralAnnealingSampler
25,152,66,1014.0,True,1014.0,1028,0.9863813229571985,-0.013618677042801557,4.816,123,PathIntegralAnnealingSampler
25,145,67,964.0,True,964.0,967,0.9968976215098242,-0.0031023784901758012,4.926,456,PathIntegralAnnealingSampler
25,157,68,1069.0,False,,1033,,,4.922,456,PathIntegralAnnealingSampler
25,157,69,1059.0,True,1059.0,1051,1.0076117982873454,0.007611798287345386,4.87,123,PathIntegralAnnealingSampler
25,161,70,1112.0,True,1112.0,1078,1.0315398886827458,0.03153988868274583,4.884,42,PathIntegralAnnealingSampler
25,170,71,1212.0,False,,1169,,,4.95,42,PathIntegralAnnealingSampler
25,156,72,1072.0,False,,1049,,,4.863,789,PathIntegralAnnealingSampler
25,158,73,1063.0,True,1063.0,1072,0.9916044776119403,-0.008395522388059701,4.822,456,PathIntegralAnnealingSampler
25,150,74,978.0,True,978.0,978,1.0,0.0,4.846,999,PathIntegralAnnealingSampler
25,150,75,968.0,True,968.0,974,0.9938398357289527,-0.006160164271047228,4.854,123,PathIntegralAnnealingSampler
25,144,76,945.0,False,,890,,,4.823,789,PathIntegralAnnealingSampler
25,155,77,1050.0,False,,1004,,,4.85,999,PathIntegralAnnealingSampler
25,149,78,1000.0,False,,981,,,4.899,123,PathIntegralAnnealingSampler
25,149,79,967.0,True,967.0,937,1.032017075773746,0.032017075773746,4.819,789,PathIntegralAnnealingSampler
25,154,80,1025.0,True,1025.0,1019,1.0058881256133465,0.005888125613346418,4.839,789,PathIntegralAnnealingSampler
25,147,81,953.0,True,953.0,945,1.0084656084656085,0.008465608465608466,4.909,123,PathIntegralAnnealingSampler
25,145,82,943.0,True,943.0,926,1.0183585313174945,0.0183585313174946,4.899,456,PathIntegralAnnealingSampler
25,146,83,974.0,False,,954,,,4.988,123,PathIntegralAnnealingSampler
25,158,84,1065.0,False,,1019,,,5.014,456,PathIntegralAnnealingSampler
25,174,85,1192.0,False,,1206,,,4.958,456,PathIntegralAnnealingSampler
25,165,86,1076.0,True,1076.0,1062,1.0131826741996233,0.013182674199623353,4.953,456,PathIntegralAnnealingSampler
25,163,87,1050.0,True,1050.0,1032,1.0174418604651163,0.01744186046511628,4.885,456,PathIntegralAnnealingSampler
25,165,88,1144.0,True,1144.0,1147,0.997384481255449,-0.0026155187445510027,4.948,123,PathIntegralAnnealingSampler
25,144,89,945.0,False,,956,,,4.987,42,PathIntegralAnnealingSampler
25,157,90,1074.0,True,1074.0,1070,1.0037383177570094,0.003738317757009346,4.977,42,PathIntegralAnnealingSampler
25,162,91,1112.0,False,,1083,,,4.897,789,PathIntegralAnnealingSampler
25,152,92,984.0,False,,968,,,4.712,999,PathIntegralAnnealingSampler
25,156,93,1055.0,False,,1032,,,4.95,456,PathIntegralAnnealingSampler
25,151,94,985.0,False,,960,,,4.951,42,PathIntegralAnnealingSampler
25,142,95,897.0,True,897.0,861,1.0418118466898956,0.041811846689895474,4.871,789,PathIntegralAnnealingSampler
25,146,96,982.0,True,982.0,970,1.0123711340206185,0.012371134020618556,4.965,456,PathIntegralAnnealingSampler
25,135,97,834.0,False,,824,,,4.822,456,PathIntegralAnnealingSampler
25,144,98,959.0,False,,909,,,4.822,789,PathIntegralAnnealingSampler
25,132,99,814.0,True,814.0,784,1.038265306122449,0.03826530612244898,5.053,456,PathIntegralAnnealingSampler
