solver_name,num_vertices,graph_id,num_edges,penalty_mode,mu_thermometer,mu_bijective,energy,minla_cost,best_known_cost,is_feasible,solve_time
OpenJij,13,14,29,lucas,8,8,86.0,86,85,True,0.7887511253356934
OpenJij,13,15,46,lucas,12,12,164.0,164,161,True,0.7937359809875488
OpenJij,13,16,36,lucas,8,8,122.0,,121,False,0.7947959899902344
OpenJij,13,17,37,lucas,9,9,113.0,,108,False,0.7950499057769775
OpenJij,13,18,33,lucas,9,9,101.0,101,100,True,0.7873878479003906
OpenJij,13,19,34,lucas,9,9,112.0,112,99,True,0.792090892791748
OpenJij,13,20,41,lucas,9,9,143.0,143,143,True,0.7935879230499268
OpenJij,13,21,42,lucas,9,9,136.0,136,136,True,0.7831721305847168
OpenJij,13,22,37,lucas,9,9,109.0,109,107,True,0.7896697521209717
OpenJij,13,23,45,lucas,12,12,148.0,148,145,True,0.7935888767242432
OpenJij,13,24,37,lucas,9,9,113.0,,113,False,0.7951469421386719
OpenJij,13,25,34,lucas,9,9,110.0,,97,False,0.7952578067779541
OpenJij,13,26,36,lucas,8,8,113.0,,122,False,0.7914049625396729
OpenJij,13,27,45,lucas,10,10,142.0,142,150,True,0.8143770694732666
OpenJij,13,28,37,lucas,9,9,139.0,139,124,True,0.7904129028320312
OpenJij,13,29,36,lucas,9,9,122.0,122,119,True,0.7917678356170654
OpenJij,13,30,31,lucas,9,9,95.0,95,97,True,0.7923078536987305
OpenJij,13,31,39,lucas,10,10,134.0,,124,False,0.7934460639953613
OpenJij,13,32,38,lucas,9,9,134.0,134,126,True,0.7958028316497803
OpenJij,13,33,44,lucas,10,10,153.0,153,157,True,0.7956600189208984
OpenJij,13,34,49,lucas,13,13,180.0,180,183,True,0.7941901683807373
OpenJij,13,35,36,lucas,9,9,111.0,111,109,True,0.7945008277893066
OpenJij,13,36,43,lucas,10,10,162.0,,150,False,0.7959871292114258
OpenJij,13,37,39,lucas,9,9,113.0,113,110,True,0.7875621318817139
OpenJij,13,38,42,lucas,11,11,167.0,,139,False,0.7965078353881836
OpenJij,13,39,38,lucas,10,10,124.0,124,125,True,0.7927093505859375
OpenJij,13,40,36,lucas,9,9,105.0,105,105,True,0.7915089130401611
OpenJij,13,41,46,lucas,11,11,167.0,167,161,True,0.7947893142700195
OpenJij,13,42,39,lucas,12,12,119.0,119,119,True,0.7896358966827393
OpenJij,13,43,32,lucas,9,9,85.0,85,86,True,0.7907369136810303
OpenJij,13,44,49,lucas,11,11,178.0,178,179,True,0.7991321086883545
OpenJij,13,45,46,lucas,11,11,186.0,,157,False,0.7982609272003174
OpenJij,13,46,27,lucas,8,8,66.0,66,70,True,0.7877717018127441
OpenJij,13,47,38,lucas,11,11,137.0,,129,False,0.7893598079681396
OpenJij,13,48,35,lucas,9,9,112.0,112,101,True,0.7927563190460205
OpenJij,13,49,43,lucas,10,10,151.0,151,148,True,0.7880251407623291
OpenJij,15,0,52,exact,427,427,7470.0,,202,False,0.8253779411315918
OpenJij,15,1,54,exact,437,437,5513.0,,211,False,0.8267021179199219
OpenJij,15,2,47,exact,402,402,6628.0,,167,False,0.8226418495178223
OpenJij,15,3,53,exact,432,432,5875.0,,190,False,0.8231029510498047
OpenJij,15,4,45,exact,392,392,4513.0,,163,False,0.8200581073760986
OpenJij,15,5,53,exact,432,432,7158.0,,179,False,0.8243598937988281
OpenJij,15,6,56,exact,446,446,3833.0,,210,False,0.8301827907562256
OpenJij,15,7,50,exact,417,417,4410.0,,183,False,0.8205990791320801
OpenJij,15,8,53,exact,432,432,5458.0,,184,False,0.8274600505828857
OpenJij,15,9,51,exact,422,422,5286.0,,188,False,0.8207948207855225
OpenJij,15,10,45,exact,392,392,4943.0,,152,False,0.8199708461761475
OpenJij,15,11,47,exact,402,402,5050.0,,169,False,0.8240509033203125
OpenJij,15,12,51,exact,422,422,7393.0,,202,False,0.8260419368743896
OpenJij,15,13,53,exact,432,432,5399.0,,210,False,0.825598955154419
OpenJij,15,14,54,exact,437,437,5935.0,,198,False,0.8238198757171631
OpenJij,15,15,50,exact,417,417,6478.0,,192,False,0.821789026260376
OpenJij,15,16,52,exact,427,427,4506.0,,202,False,0.8237688541412354
OpenJij,15,17,51,exact,422,422,5717.0,,193,False,0.8178937435150146
OpenJij,15,18,56,exact,446,446,9607.0,,218,False,0.8269050121307373
OpenJij,15,19,45,exact,392,392,7650.0,,160,False,0.8193778991699219
OpenJij,15,20,54,exact,437,437,5529.0,,216,False,0.8248739242553711
OpenJij,15,21,50,exact,417,417,4014.0,,191,False,0.8040530681610107
OpenJij,15,22,54,exact,437,437,4199.0,,214,False,0.8260762691497803
OpenJij,15,23,55,exact,442,442,6014.0,,232,False,0.827411413192749
OpenJij,15,24,56,exact,446,446,5611.0,,218,False,0.8183150291442871
OpenJij,15,25,53,exact,432,432,5022.0,,183,False,0.8270630836486816
OpenJij,15,26,57,exact,450,450,7450.0,,222,False,0.8261268138885498
OpenJij,15,27,57,exact,450,450,6557.0,,234,False,0.8270919322967529
OpenJij,15,28,48,exact,407,407,4694.0,,173,False,0.8230552673339844
OpenJij,15,29,52,exact,427,427,3239.0,,195,False,0.8271641731262207
OpenJij,15,30,60,exact,462,462,4902.0,,257,False,0.8290359973907471
OpenJij,15,31,56,exact,446,446,6036.0,,237,False,0.8242990970611572
OpenJij,15,32,54,exact,437,437,9408.0,,199,False,0.8244311809539795
OpenJij,15,33,53,exact,432,432,4158.0,,210,False,0.8234679698944092
OpenJij,15,34,52,exact,427,427,6211.0,,190,False,0.8229038715362549
OpenJij,15,35,53,exact,432,432,7597.0,,206,False,0.8224081993103027
OpenJij,15,36,39,exact,356,356,5878.0,,135,False,0.8143527507781982
OpenJij,15,37,56,exact,446,446,5149.0,,217,False,0.8207318782806396
OpenJij,15,38,47,exact,402,402,6608.0,,167,False,0.8198928833007812
OpenJij,15,39,54,exact,437,437,5897.0,,217,False,0.8270847797393799
OpenJij,15,40,54,exact,437,437,5032.0,,203,False,0.819735050201416
OpenJij,15,41,45,exact,392,392,2943.0,,146,False,0.814237117767334
OpenJij,15,42,44,exact,386,386,3687.0,,157,False,0.8215658664703369
OpenJij,15,43,55,exact,442,442,7744.0,,216,False,0.8276829719543457
OpenJij,15,44,55,exact,442,442,6448.0,,226,False,0.8247120380401611
OpenJij,15,45,55,exact,442,442,6427.0,,216,False,0.822364330291748
OpenJij,15,46,41,exact,368,368,7537.0,,152,False,0.816627025604248
OpenJij,15,47,64,exact,478,478,9348.0,,262,False,0.8316049575805664
OpenJij,15,48,55,exact,442,442,3384.0,,223,False,0.8244390487670898
OpenJij,15,49,53,exact,432,432,8428.0,,208,False,0.8272981643676758
OpenJij,15,0,52,lucas,12,12,213.0,,202,False,0.8306961059570312
OpenJij,15,1,54,lucas,12,12,222.0,222,211,True,0.8311340808868408
OpenJij,15,2,47,lucas,10,10,167.0,167,167,True,0.8314647674560547
OpenJij,15,3,53,lucas,11,11,193.0,193,190,True,0.8296701908111572
OpenJij,15,4,45,lucas,10,10,172.0,172,163,True,0.8264541625976562
OpenJij,15,5,53,lucas,11,11,180.0,180,179,True,0.8352651596069336
OpenJij,15,6,56,lucas,11,11,220.0,220,210,True,0.8361728191375732
OpenJij,15,7,50,lucas,11,11,191.0,,183,False,0.8462672233581543
OpenJij,15,8,53,lucas,13,13,195.0,195,184,True,0.8311460018157959
OpenJij,15,9,51,lucas,12,12,194.0,,188,False,0.8311779499053955
OpenJij,15,10,45,lucas,10,10,151.0,151,152,True,0.8149991035461426
OpenJij,15,11,47,lucas,11,11,171.0,171,169,True,0.8295860290527344
OpenJij,15,12,51,lucas,11,11,213.0,,202,False,0.8319318294525146
OpenJij,15,13,53,lucas,10,10,213.0,213,210,True,0.8315629959106445
OpenJij,15,14,54,lucas,11,11,201.0,201,198,True,0.8310451507568359
OpenJij,15,15,50,lucas,11,11,187.0,,192,False,0.8298070430755615
OpenJij,15,16,52,lucas,11,11,207.0,,202,False,0.8295669555664062
OpenJij,15,17,51,lucas,11,11,195.0,,193,False,0.8277239799499512
OpenJij,15,18,56,lucas,12,12,214.0,214,218,True,0.8312540054321289
OpenJij,15,19,45,lucas,10,10,154.0,154,160,True,0.8251290321350098
OpenJij,15,20,54,lucas,11,11,202.0,202,216,True,0.832705020904541
OpenJij,15,21,50,lucas,10,10,197.0,197,191,True,0.8289790153503418
OpenJij,15,22,54,lucas,11,11,218.0,,214,False,0.8292770385742188
OpenJij,15,23,55,lucas,11,11,225.0,225,232,True,0.8297579288482666
OpenJij,15,24,56,lucas,12,12,244.0,,218,False,0.8328797817230225
OpenJij,15,25,53,lucas,12,12,184.0,184,183,True,0.8283112049102783
OpenJij,15,26,57,lucas,12,12,234.0,,222,False,0.8319737911224365
OpenJij,15,27,57,lucas,11,11,245.0,,234,False,0.8325281143188477
OpenJij,15,28,48,lucas,9,9,173.0,173,173,True,0.8281030654907227
OpenJij,15,29,52,lucas,10,10,213.0,213,195,True,0.8350131511688232
OpenJij,15,30,60,lucas,11,11,240.0,240,257,True,0.8354411125183105
OpenJij,15,31,56,lucas,11,11,219.0,219,237,True,0.8312387466430664
OpenJij,15,32,54,lucas,12,12,203.0,203,199,True,0.8269760608673096
OpenJij,15,33,53,lucas,11,11,197.0,197,210,True,0.8305280208587646
OpenJij,15,34,52,lucas,11,11,187.0,187,190,True,0.8258271217346191
OpenJij,15,35,53,lucas,10,10,210.0,,206,False,0.8331239223480225
OpenJij,15,36,39,lucas,9,9,135.0,135,135,True,0.8211591243743896
OpenJij,15,37,56,lucas,12,12,221.0,,217,False,0.832362174987793
OpenJij,15,38,47,lucas,11,11,189.0,189,167,True,0.8273451328277588
OpenJij,15,39,54,lucas,11,11,229.0,229,217,True,0.8308212757110596
OpenJij,15,40,54,lucas,11,11,204.0,,203,False,0.8313682079315186
OpenJij,15,41,45,lucas,10,10,169.0,,146,False,0.82806396484375
OpenJij,15,42,44,lucas,11,11,171.0,,157,False,0.8246688842773438
OpenJij,15,43,55,lucas,11,11,211.0,211,216,True,0.8312220573425293
OpenJij,15,44,55,lucas,10,10,220.0,220,226,True,0.8307421207427979
OpenJij,15,45,55,lucas,11,11,214.0,214,216,True,0.8313429355621338
OpenJij,15,46,41,lucas,9,9,151.0,,152,False,0.8134317398071289
OpenJij,15,47,64,lucas,14,14,253.0,253,262,True,0.850034236907959
OpenJij,15,48,55,lucas,12,12,222.0,222,223,True,0.8276770114898682
OpenJij,15,49,53,lucas,12,12,213.0,213,208,True,0.827564001083374
