n,m,graph_id,energy,feasible,minla_cost,optimal_cost,approx_ratio,relative_gap,time_s,solver
10,23,5,0.38255033557047113,True,57.0,56,1.0178571428571428,0.017857142857142856,0.209,SQASampler
10,23,6,0.3825503355704569,True,57.0,53,1.0754716981132075,0.07547169811320754,0.209,SQASampler
10,21,7,0.3529411764705941,True,60.0,51,1.1764705882352942,0.17647058823529413,0.209,SQASampler
10,22,8,0.41333333333332334,False,,47,,,0.212,SQASampler
10,25,9,0.4615384615384528,True,60.0,60,1.0,0.0,0.212,SQASampler
10,21,10,0.3313609467455656,True,56.0,52,1.0769230769230769,0.07692307692307693,0.209,SQASampler
10,21,11,0.4774774774774855,True,53.0,51,1.0392156862745099,0.0392156862745098,0.206,SQASampler
10,19,12,0.3484848484848513,True,46.0,46,1.0,0.0,0.211,SQASampler
10,28,13,0.4550898203592766,True,76.0,76,1.0,0.0,0.221,SQASampler
10,22,14,0.40458015267174474,True,53.0,52,1.0192307692307692,0.019230769230769232,0.305,SQASampler
10,25,15,0.5538461538461625,True,72.0,70,1.0285714285714285,0.02857142857142857,0.243,SQASampler
10,23,16,0.45384615384616467,True,59.0,59,1.0,0.0,0.214,SQASampler
10,25,17,0.42281879194631244,True,63.0,63,1.0,0.0,0.209,SQASampler
10,20,18,0.3000000000000149,True,45.0,43,1.0465116279069768,0.046511627906976744,0.214,SQASampler
10,23,19,0.3933333333333344,False,,54,,,0.211,SQASampler
10,17,20,0.31297709923663675,True,41.0,37,1.1081081081081081,0.10810810810810811,0.21,SQASampler
10,24,21,0.43333333333332646,False,,61,,,0.21,SQASampler
10,23,22,0.3933333333333273,False,,57,,,0.218,SQASampler
10,25,23,0.4563758389261672,True,68.0,67,1.0149253731343284,0.014925373134328358,0.244,SQASampler
10,24,24,0.4228187919463089,False,,57,,,0.226,SQASampler
10,18,25,0.29545454545455385,True,39.0,39,1.0,0.0,0.209,SQASampler
10,21,26,0.3046357615894024,True,46.0,43,1.069767441860465,0.06976744186046512,0.254,SQASampler
10,22,27,0.33999999999999986,True,51.0,50,1.02,0.02,0.218,SQASampler
10,21,28,0.3664122137404604,True,48.0,48,1.0,0.0,0.207,SQASampler
10,19,29,0.4054054054054035,True,45.0,45,1.0,0.0,0.207,SQASampler
10,27,30,0.49664429530202625,True,74.0,74,1.0,0.0,0.213,SQASampler
10,18,31,0.310606060606073,False,,35,,,0.214,SQASampler
10,20,32,0.4414414414414445,True,49.0,46,1.065217391304348,0.06521739130434782,0.213,SQASampler
10,25,33,0.49999999999999645,True,65.0,65,1.0,0.0,0.213,SQASampler
10,21,34,0.3774834437086021,False,,53,,,0.209,SQASampler
10,22,35,0.295857988165686,True,50.0,50,1.0,0.0,0.22,SQASampler
10,21,36,0.3969465648855035,True,52.0,50,1.04,0.04,0.223,SQASampler
10,26,37,0.4797297297297334,True,71.0,68,1.0441176470588236,0.04411764705882353,0.214,SQASampler
10,21,38,0.45535714285714235,True,51.0,50,1.02,0.02,0.209,SQASampler
10,18,39,0.3560606060606091,False,,42,,,0.219,SQASampler
10,24,40,0.42281879194631244,True,63.0,60,1.05,0.05,0.22,SQASampler
10,25,41,0.45945945945945255,True,68.0,67,1.0149253731343284,0.014925373134328358,0.224,SQASampler
10,21,42,0.4230769230769269,True,55.0,52,1.0576923076923077,0.057692307692307696,0.223,SQASampler
10,24,43,0.360000000000003,True,54.0,54,1.0,0.0,0.34,SQASampler
10,25,44,0.3297872340425627,True,62.0,62,1.0,0.0,0.203,SQASampler
10,21,45,0.3999999999999986,True,52.0,52,1.0,0.0,0.269,SQASampler
10,27,46,0.5135135135135229,True,76.0,74,1.027027027027027,0.02702702702702703,0.215,SQASampler
10,24,47,0.41610738255033297,True,62.0,62,1.0,0.0,0.224,SQASampler
10,19,48,0.39694656488549995,False,,40,,,0.224,SQASampler
10,23,49,0.40397350993376335,True,61.0,58,1.0517241379310345,0.05172413793103448,0.235,SQASampler
10,23,50,0.43076923076922924,True,56.0,55,1.018181818181818,0.01818181818181818,0.224,SQASampler
10,22,51,0.46923076923077645,True,61.0,57,1.0701754385964912,0.07017543859649122,0.215,SQASampler
10,19,52,0.45535714285713524,False,,45,,,0.209,SQASampler
10,25,53,0.34911242603551074,True,59.0,59,1.0,0.0,0.212,SQASampler
10,21,54,0.34899328859061285,True,52.0,50,1.04,0.04,0.238,SQASampler
10,21,55,0.3509933774834302,True,53.0,51,1.0392156862745099,0.0392156862745098,0.224,SQASampler
10,26,56,0.5067567567567544,False,,68,,,0.218,SQASampler
10,25,57,0.43708609271522647,False,,60,,,0.212,SQASampler
10,21,58,0.30666666666667197,True,46.0,45,1.0222222222222221,0.022222222222222223,0.211,SQASampler
10,26,59,0.41666666666666785,True,70.0,68,1.0294117647058822,0.029411764705882353,0.21,SQASampler
10,22,60,0.3509933774834373,True,53.0,51,1.0392156862745099,0.0392156862745098,0.209,SQASampler
10,21,61,0.3133333333333326,True,47.0,47,1.0,0.0,0.215,SQASampler
10,27,62,0.479041916167656,True,80.0,73,1.095890410958904,0.0958904109589041,0.205,SQASampler
10,16,63,0.29545454545455385,True,39.0,34,1.1470588235294117,0.14705882352941177,0.207,SQASampler
10,19,64,0.3282442748091583,True,43.0,43,1.0,0.0,0.205,SQASampler
10,25,65,0.39285714285714946,True,66.0,62,1.064516129032258,0.06451612903225806,0.207,SQASampler
10,20,66,0.3333333333333286,True,50.0,46,1.0869565217391304,0.08695652173913043,0.234,SQASampler
10,24,67,0.38690476190476275,True,65.0,62,1.0483870967741935,0.04838709677419355,0.23,SQASampler
10,24,68,0.4769230769230859,True,62.0,61,1.0163934426229508,0.01639344262295082,0.215,SQASampler
10,20,69,0.42857142857141994,True,48.0,46,1.0434782608695652,0.043478260869565216,0.207,SQASampler
10,24,70,0.48461538461538467,True,63.0,63,1.0,0.0,0.205,SQASampler
10,25,71,0.5692307692307637,False,,68,,,0.207,SQASampler
10,19,72,0.3893129770992374,False,,44,,,0.209,SQASampler
10,23,73,0.319526627218945,True,54.0,54,1.0,0.0,0.205,SQASampler
10,28,74,0.5270270270270352,True,78.0,77,1.0129870129870129,0.012987012987012988,0.207,SQASampler
10,27,75,0.45637583892617783,True,68.0,68,1.0,0.0,0.205,SQASampler
10,13,76,0.24468085106383342,True,23.0,23,1.0,0.0,0.21,SQASampler
10,20,77,0.38931297709922674,True,51.0,49,1.0408163265306123,0.04081632653061224,0.257,SQASampler
10,23,78,0.4384615384615458,True,57.0,56,1.0178571428571428,0.017857142857142856,0.244,SQASampler
10,26,79,0.4201183431952771,False,,64,,,0.287,SQASampler
10,20,80,0.4384615384615529,False,,50,,,0.297,SQASampler
10,20,81,0.31333333333332547,True,47.0,47,1.0,0.0,0.252,SQASampler
10,23,82,0.5075757575757613,False,,57,,,0.207,SQASampler
10,26,83,0.4107142857142989,True,69.0,67,1.0298507462686568,0.029850746268656716,0.214,SQASampler
10,19,84,0.3484848484848442,False,,41,,,0.217,SQASampler
10,19,85,0.3409090909090935,False,,38,,,0.203,SQASampler
10,22,86,0.35999999999999943,True,54.0,52,1.0384615384615385,0.038461538461538464,0.233,SQASampler
10,22,87,0.4153846153846139,True,54.0,53,1.0188679245283019,0.018867924528301886,0.233,SQASampler
10,28,88,0.4285714285714164,True,72.0,71,1.0140845070422535,0.014084507042253521,0.209,SQASampler
10,20,89,0.33136094674556915,True,56.0,47,1.1914893617021276,0.19148936170212766,0.212,SQASampler
10,22,90,0.35999999999999943,True,54.0,53,1.0188679245283019,0.018867924528301886,0.247,SQASampler
10,19,91,0.3511450381679353,True,46.0,43,1.069767441860465,0.06976744186046512,0.239,SQASampler
10,25,92,0.3928571428571388,True,66.0,64,1.03125,0.03125,0.232,SQASampler
10,23,93,0.39333333333332376,True,59.0,56,1.0535714285714286,0.05357142857142857,0.21,SQASampler
10,24,94,0.3825503355704676,True,57.0,57,1.0,0.0,0.208,SQASampler
10,20,95,0.28000000000000114,True,42.0,42,1.0,0.0,0.265,SQASampler
10,17,96,0.2678571428571459,True,30.0,30,1.0,0.0,0.252,SQASampler
10,19,97,0.3749999999999929,True,42.0,42,1.0,0.0,0.205,SQASampler
10,26,98,0.5538461538461448,True,72.0,70,1.0285714285714285,0.02857142857142857,0.204,SQASampler
10,22,99,0.36666666666666003,True,55.0,52,1.0576923076923077,0.057692307692307696,0.205,SQASampler
15,52,0,0.6279069767442138,False,,195,,,0.528,SQASampler
15,54,1,0.7005813953488556,False,,205,,,0.544,SQASampler
15,47,2,0.6202090592334457,True,178.0,165,1.0787878787878789,0.07878787878787878,0.527,SQASampler
15,53,3,0.6920634920634967,False,,190,,,0.656,SQASampler
15,45,4,0.5818815331010398,True,167.0,161,1.0372670807453417,0.037267080745341616,0.955,SQASampler
15,53,5,0.6898734177215218,False,,179,,,0.948,SQASampler
15,56,6,0.6783439490445957,True,213.0,206,1.0339805825242718,0.03398058252427184,0.995,SQASampler
15,50,7,0.6340694006308922,False,,183,,,0.962,SQASampler
15,53,8,0.5040214477211435,True,188.0,184,1.0217391304347827,0.021739130434782608,0.771,SQASampler
15,51,9,0.5884057971014016,False,,177,,,0.528,SQASampler
15,45,10,0.5349650349650332,True,153.0,150,1.02,0.02,0.517,SQASampler
15,47,11,0.5460317460317654,True,172.0,169,1.017751479289941,0.01775147928994083,0.502,SQASampler
15,51,12,0.6246056782334506,False,,188,,,0.504,SQASampler
15,53,13,0.7263157894736807,True,207.0,207,1.0,0.0,0.505,SQASampler
15,54,14,0.6476190476190524,True,204.0,197,1.0355329949238579,0.03553299492385787,0.505,SQASampler
15,50,15,0.6435331230284049,False,,183,,,0.497,SQASampler
15,52,16,0.6329113924050773,False,,183,,,0.502,SQASampler
15,51,17,0.6550632911392071,False,,184,,,0.517,SQASampler
15,56,18,0.6530612244898037,True,224.0,214,1.0467289719626167,0.04672897196261682,0.53,SQASampler
15,45,19,0.5783972125435781,True,166.0,150,1.1066666666666667,0.10666666666666667,0.51,SQASampler
15,54,20,0.7142857142857153,False,,200,,,0.515,SQASampler
15,50,21,0.7097902097901994,True,203.0,183,1.1092896174863387,0.1092896174863388,0.532,SQASampler
15,54,22,0.6751592356687723,True,212.0,207,1.0241545893719808,0.024154589371980676,0.519,SQASampler
15,55,23,0.7229299363057109,True,227.0,216,1.0509259259259258,0.05092592592592592,0.531,SQASampler
15,56,24,0.7084548104956454,True,243.0,218,1.114678899082569,0.11467889908256881,0.508,SQASampler
15,53,25,0.5319767441860606,True,183.0,183,1.0,0.0,0.52,SQASampler
15,57,26,0.6686046511628092,False,,220,,,0.511,SQASampler
15,57,27,0.7088607594936605,False,,223,,,0.516,SQASampler
15,48,28,0.7392996108949319,False,,173,,,0.579,SQASampler
15,52,29,0.6701754385964946,True,191.0,191,1.0,0.0,0.508,SQASampler
15,60,30,0.8089171974522174,False,,237,,,0.522,SQASampler
15,56,31,0.7197452229299373,True,226.0,219,1.0319634703196348,0.0319634703196347,0.515,SQASampler
15,54,32,0.6424418604651407,False,,196,,,0.506,SQASampler
15,53,33,0.7682539682539442,False,,195,,,0.514,SQASampler
15,52,34,0.7006369426751462,False,,186,,,0.517,SQASampler
15,53,35,0.729824561403511,False,,204,,,0.539,SQASampler
15,39,36,0.5482625482625281,False,,131,,,0.528,SQASampler
15,56,37,0.6260869565217178,False,,201,,,0.507,SQASampler
15,47,38,0.6412698412698461,False,,163,,,0.528,SQASampler
15,54,39,0.6666666666666856,True,210.0,202,1.0396039603960396,0.039603960396039604,0.51,SQASampler
15,54,40,0.6518987341772302,False,,193,,,0.501,SQASampler
15,45,41,0.5888501742160059,False,,145,,,0.502,SQASampler
15,44,42,0.5189873417721742,True,164.0,157,1.0445859872611465,0.044585987261146494,0.499,SQASampler
15,55,43,0.7420382165604948,False,,211,,,0.498,SQASampler
15,55,44,0.7649122807017505,True,218.0,212,1.028301886792453,0.02830188679245283,0.506,SQASampler
15,55,45,0.6920634920634967,True,218.0,212,1.028301886792453,0.02830188679245283,0.508,SQASampler
15,41,46,0.5868725868725804,False,,135,,,0.525,SQASampler
15,64,47,0.6708229426433832,False,,252,,,0.51,SQASampler
15,55,48,0.6627906976744242,True,228.0,214,1.0654205607476634,0.06542056074766354,0.505,SQASampler
15,53,49,0.5889212827988501,True,202.0,196,1.030612244897959,0.030612244897959183,0.501,SQASampler
15,52,50,0.7062937062936925,False,,197,,,0.505,SQASampler
15,58,51,0.7484076433120777,False,,224,,,0.531,SQASampler
15,59,52,0.8402555910542802,False,,238,,,0.503,SQASampler
15,48,53,0.525477707006381,True,165.0,162,1.0185185185185186,0.018518518518518517,0.513,SQASampler
15,63,54,0.7842565597667743,False,,252,,,0.529,SQASampler
15,57,55,0.7261146496815201,True,228.0,226,1.008849557522124,0.008849557522123894,0.516,SQASampler
15,49,56,0.6759581881532881,False,,172,,,0.527,SQASampler
15,43,57,0.6254826254825829,False,,152,,,0.499,SQASampler
15,51,58,0.6993006993006929,True,200.0,191,1.0471204188481675,0.04712041884816754,0.523,SQASampler
15,60,59,0.7325581395349232,False,,227,,,0.507,SQASampler
15,54,60,0.6352201257861552,False,,203,,,0.509,SQASampler
15,62,61,0.6783042394015126,False,,244,,,0.506,SQASampler
15,53,62,0.6082802547770569,True,191.0,191,1.0,0.0,0.504,SQASampler
15,51,63,0.6539682539682659,False,,185,,,0.533,SQASampler
15,44,64,0.6046511627906739,True,156.0,150,1.04,0.04,0.523,SQASampler
15,55,65,0.6763848396501402,False,,191,,,0.525,SQASampler
15,50,66,0.75,False,,187,,,0.509,SQASampler
15,50,67,0.5901162790697896,False,,178,,,0.512,SQASampler
15,56,68,0.7070063694267361,True,222.0,219,1.0136986301369864,0.0136986301369863,0.508,SQASampler
15,49,69,0.5650793650793702,True,178.0,177,1.0056497175141244,0.005649717514124294,0.545,SQASampler
15,50,70,0.6818181818181657,True,195.0,189,1.0317460317460319,0.031746031746031744,0.513,SQASampler
15,57,71,0.7643312101910809,False,,226,,,0.539,SQASampler
15,53,72,0.6559766763848387,False,,206,,,0.534,SQASampler
15,57,73,0.691860465116271,False,,224,,,0.524,SQASampler
15,51,74,0.5632911392404978,True,178.0,175,1.0171428571428571,0.017142857142857144,0.52,SQASampler
15,52,75,0.6017441860465098,True,207.0,197,1.0507614213197969,0.050761421319796954,0.514,SQASampler
15,53,76,0.5942028985507051,False,,189,,,0.512,SQASampler
15,52,77,0.628571428571405,True,198.0,191,1.036649214659686,0.03664921465968586,0.516,SQASampler
15,52,78,0.640378548895896,False,,186,,,0.518,SQASampler
15,50,79,0.5203488372093261,True,179.0,179,1.0,0.0,0.512,SQASampler
15,57,80,0.7834394904458293,True,246.0,226,1.0884955752212389,0.08849557522123894,0.512,SQASampler
15,59,81,0.7456140350877263,True,255.0,238,1.0714285714285714,0.07142857142857142,0.51,SQASampler
15,44,82,0.6046511627907165,True,156.0,153,1.0196078431372548,0.0196078431372549,0.511,SQASampler
15,55,83,0.6445086705202243,False,,212,,,0.508,SQASampler
15,54,84,0.6698412698412852,False,,199,,,0.514,SQASampler
15,52,85,0.6596491228069965,True,188.0,188,1.0,0.0,0.513,SQASampler
15,61,86,0.7891373801917041,True,247.0,243,1.0164609053497942,0.01646090534979424,0.518,SQASampler
15,57,87,0.5801749271137098,True,199.0,199,1.0,0.0,0.514,SQASampler
15,55,88,0.8280701754385831,True,236.0,222,1.063063063063063,0.06306306306306306,0.507,SQASampler
15,43,89,0.6739130434782297,False,,147,,,0.532,SQASampler
15,50,90,0.6380952380952252,False,,182,,,0.524,SQASampler
15,51,91,0.6202531645569707,True,196.0,197,0.9949238578680203,-0.005076142131979695,0.523,SQASampler
15,50,92,0.6369426751592258,True,200.0,191,1.0471204188481675,0.04712041884816754,0.516,SQASampler
15,55,93,0.5828877005347408,False,,208,,,0.507,SQASampler
15,58,94,0.7246376811593791,False,,235,,,0.508,SQASampler
15,61,95,0.7201166180757923,True,247.0,245,1.0081632653061225,0.00816326530612245,0.553,SQASampler
15,50,96,0.6329113924050631,False,,176,,,0.51,SQASampler
15,59,97,0.6317204301075279,True,235.0,227,1.0352422907488987,0.03524229074889868,0.506,SQASampler
15,63,98,0.7076023391813138,True,242.0,242,1.0,0.0,0.509,SQASampler
15,55,99,0.713375796178326,False,,216,,,0.51,SQASampler
20,96,0,0.9310344827586334,False,,463,,,1.45,SQASampler
20,113,1,1.0594512195121695,False,,619,,,1.307,SQASampler
20,84,2,0.9092872570194288,False,,404,,,1.2,SQASampler
20,99,3,0.848142164781919,False,,503,,,1.215,SQASampler
20,75,4,0.8642241379310462,False,,342,,,1.202,SQASampler
20,95,5,0.9777365491651722,True,527.0,509,1.0353634577603144,0.03536345776031434,1.211,SQASampler
20,92,6,0.8574074074075071,True,463.0,470,0.9851063829787234,-0.014893617021276596,1.216,SQASampler
20,94,7,0.8376511226252177,True,485.0,485,1.0,0.0,1.213,SQASampler
20,95,8,1.0240000000000151,False,,452,,,1.215,SQASampler
20,96,9,0.931034482758605,False,,489,,,1.232,SQASampler
20,98,10,1.0333951762522133,False,,488,,,1.267,SQASampler
20,96,11,0.9169550173010492,False,,496,,,1.251,SQASampler
20,89,12,0.9654427645788815,False,,425,,,1.228,SQASampler
20,93,13,0.9574861367837144,False,,475,,,1.237,SQASampler
20,101,14,1.02076124567472,False,,513,,,1.234,SQASampler
20,91,15,0.7961165048543677,False,,439,,,1.234,SQASampler
20,85,16,0.7837338262477402,False,,411,,,1.248,SQASampler
20,99,17,0.9907407407407618,False,,529,,,1.221,SQASampler
20,99,18,0.8529411764706367,True,493.0,488,1.0102459016393444,0.010245901639344262,1.246,SQASampler
20,93,19,0.9259259259259522,False,,478,,,1.228,SQASampler
20,104,20,0.8707592891760783,False,,524,,,1.246,SQASampler
20,100,21,1.0351201478742666,False,,532,,,1.219,SQASampler
20,87,22,0.7874306839187142,False,,398,,,1.264,SQASampler
20,97,23,0.9556377079482559,False,,495,,,1.276,SQASampler
20,95,24,0.7592891760905047,True,470.0,468,1.0042735042735043,0.004273504273504274,1.242,SQASampler
20,99,25,0.893103448275852,False,,516,,,1.27,SQASampler
20,103,26,0.970588235294116,False,,527,,,1.223,SQASampler
20,102,27,1.074523396880437,False,,546,,,1.24,SQASampler
20,92,28,0.8282009724473198,False,,447,,,1.253,SQASampler
20,84,29,0.7599309153713847,False,,423,,,1.276,SQASampler
20,80,30,0.823275862068968,True,382.0,380,1.0052631578947369,0.005263157894736842,1.75,SQASampler
20,91,31,0.905555555555523,True,489.0,489,1.0,0.0,1.774,SQASampler
20,96,32,0.962068965517247,False,,496,,,1.832,SQASampler
20,94,33,1.045999999999907,False,,473,,,1.687,SQASampler
20,96,34,1.0037037037037067,False,,509,,,1.697,SQASampler
20,89,35,0.81519861830742,False,,442,,,1.687,SQASampler
20,84,36,0.8003696857670235,False,,381,,,1.697,SQASampler
20,88,37,0.7548387096773581,False,,441,,,1.861,SQASampler
20,91,38,0.796200345423216,False,,444,,,1.677,SQASampler
20,91,39,0.8324697754749764,False,,476,,,1.686,SQASampler
20,83,40,0.8917748917748298,True,412.0,405,1.017283950617284,0.01728395061728395,1.741,SQASampler
20,92,41,0.8739903069466379,False,,459,,,1.764,SQASampler
20,97,42,0.936316695352815,False,,492,,,1.755,SQASampler
20,88,43,0.8521256931608434,False,,452,,,1.827,SQASampler
20,105,44,1.000000000000071,False,,542,,,1.703,SQASampler
20,90,45,0.7818853974122248,True,423.0,421,1.004750593824228,0.004750593824228029,1.69,SQASampler
20,89,46,0.8888888888888573,False,,445,,,1.688,SQASampler
20,101,47,0.9536178107606617,True,514.0,513,1.0019493177387915,0.001949317738791423,1.738,SQASampler
20,86,48,0.8941684665226575,False,,413,,,1.822,SQASampler
20,98,49,1.0184842883548555,False,,499,,,1.699,SQASampler
20,93,50,0.8963730569948609,False,,474,,,1.697,SQASampler
20,85,51,0.9008620689654947,False,,399,,,1.682,SQASampler
20,91,52,0.8407407407407703,True,454.0,452,1.0044247787610618,0.004424778761061947,1.72,SQASampler
20,103,53,0.9999999999999716,False,,542,,,1.707,SQASampler
20,90,54,0.8618784530386705,False,,445,,,1.804,SQASampler
20,89,55,0.9680638722554988,False,,438,,,1.699,SQASampler
20,99,56,1.0518518518518647,False,,502,,,1.692,SQASampler
20,95,57,0.9960079840319622,False,,474,,,1.694,SQASampler
20,102,58,1.032702237521491,False,,530,,,1.703,SQASampler
20,93,59,0.8314814814814611,True,449.0,443,1.0135440180586908,0.013544018058690745,1.831,SQASampler
20,94,60,0.8905380333952877,True,480.0,462,1.0389610389610389,0.03896103896103896,1.695,SQASampler
20,86,61,0.7952029520294843,False,,412,,,1.71,SQASampler
20,90,62,0.8333333333332718,True,450.0,449,1.0022271714922049,0.0022271714922048997,1.716,SQASampler
20,88,63,0.7551724137930194,False,,432,,,1.726,SQASampler
20,98,64,1.018587360594779,False,,520,,,1.72,SQASampler
20,92,65,0.8645418326694028,True,434.0,430,1.0093023255813953,0.009302325581395349,1.764,SQASampler
20,99,66,0.860389610389575,True,530.0,522,1.0153256704980842,0.01532567049808429,1.718,SQASampler
20,97,67,0.877374784110529,False,,487,,,1.735,SQASampler
20,102,68,0.8492706645057524,True,524.0,524,1.0,0.0,1.724,SQASampler
20,93,69,0.9274611398963373,False,,487,,,1.798,SQASampler
20,92,70,0.9780876494024255,False,,470,,,1.823,SQASampler
20,100,71,0.9363166953528435,False,,519,,,1.713,SQASampler
20,101,72,1.0051903114187013,False,,549,,,1.686,SQASampler
20,92,73,0.7826747720365432,False,,471,,,1.74,SQASampler
20,78,74,0.7418244406196521,False,,371,,,1.711,SQASampler
20,94,75,0.9821073558648408,False,,474,,,1.911,SQASampler
20,93,76,0.8877374784110827,False,,484,,,1.677,SQASampler
20,103,77,0.9879310344827132,False,,551,,,1.685,SQASampler
20,100,78,0.9136442141622894,False,,502,,,1.732,SQASampler
20,87,79,0.8576709796672333,False,,436,,,1.673,SQASampler
20,103,80,1.1171003717472558,False,,559,,,1.699,SQASampler
20,97,81,0.706240487062388,True,464.0,462,1.0043290043290043,0.004329004329004329,1.832,SQASampler
20,92,82,0.8012924071081216,False,,455,,,1.277,SQASampler
20,95,83,1.0099800399201655,False,,499,,,1.217,SQASampler
20,98,84,0.9962962962963218,False,,489,,,1.243,SQASampler
20,103,85,1.0631970260222658,True,572.0,538,1.063197026022305,0.06319702602230483,1.24,SQASampler
20,101,86,0.9925788497217809,False,,520,,,1.299,SQASampler
20,85,87,0.8015873015873325,False,,417,,,1.685,SQASampler
20,100,88,0.9086206896551658,False,,500,,,1.78,SQASampler
20,95,89,0.8637931034482591,False,,478,,,1.648,SQASampler
20,97,90,0.9112754158964265,False,,473,,,1.701,SQASampler
20,75,91,0.7773359840953731,False,,363,,,1.65,SQASampler
20,86,92,0.8469184890656578,False,,403,,,1.66,SQASampler
20,92,93,0.7082066869300689,True,466.0,462,1.0086580086580086,0.008658008658008658,1.815,SQASampler
20,93,94,0.9244935543278245,False,,473,,,1.704,SQASampler
20,107,95,0.88567073170735,False,,537,,,1.665,SQASampler
20,97,96,1.0148423005565945,False,,509,,,1.679,SQASampler
20,89,97,0.8351851851851535,True,451.0,453,0.9955849889624724,-0.004415011037527594,1.662,SQASampler
20,99,98,0.9224137931034306,False,,523,,,1.655,SQASampler
20,87,99,0.8302583025830188,False,,413,,,1.812,SQASampler
25,146,0,1.1755447941890225,False,,924,,,3.261,SQASampler
25,144,1,1.200968523002473,False,,956,,,3.505,SQASampler
25,151,2,1.3280871670700947,False,,970,,,3.373,SQASampler
25,138,3,1.0889395667045676,False,,889,,,3.261,SQASampler
25,133,4,1.0544135429263832,False,,819,,,3.197,SQASampler
25,139,5,1.2268041237113891,False,,876,,,3.352,SQASampler
25,139,6,1.0617142857142454,False,,871,,,3.239,SQASampler
25,145,7,1.1018306636155302,False,,972,,,3.203,SQASampler
25,163,8,1.1765913757699593,False,,1039,,,3.395,SQASampler
25,145,9,1.2175032175033067,False,,924,,,3.208,SQASampler
25,145,10,1.1585956416466274,False,,960,,,3.177,SQASampler
25,152,11,1.1274298056154919,False,,976,,,3.331,SQASampler
25,150,12,1.2912371134022038,False,,999,,,3.176,SQASampler
25,142,13,1.0400822199383413,False,,915,,,3.288,SQASampler
25,137,14,1.1295399515737472,False,,848,,,3.229,SQASampler
25,153,15,1.2409200968523209,False,,997,,,3.196,SQASampler
25,139,16,1.0239999999999725,False,,905,,,3.354,SQASampler
25,152,17,1.305084745762727,False,,1005,,,3.257,SQASampler
25,157,18,1.263459335624134,False,,1054,,,3.201,SQASampler
25,142,19,1.1961259079901652,False,,915,,,3.415,SQASampler
25,147,20,0.9579667644181313,False,,888,,,3.195,SQASampler
25,136,21,1.1047835990888046,False,,884,,,3.195,SQASampler
25,148,22,1.1083423618633503,False,,933,,,3.391,SQASampler
25,132,23,1.0593607305936672,False,,858,,,3.209,SQASampler
25,144,24,1.0216450216451989,False,,915,,,3.188,SQASampler
25,143,25,1.1039903264811954,False,,900,,,3.418,SQASampler
25,139,26,1.0350665054413213,False,,821,,,3.18,SQASampler
25,152,27,1.1635969664140902,False,,954,,,3.203,SQASampler
25,163,28,1.336769759449922,False,,1098,,,3.426,SQASampler
25,143,29,1.2139917695473486,False,,869,,,3.422,SQASampler
25,147,30,1.125427594070743,False,,937,,,3.262,SQASampler
25,151,31,1.3174193548386768,True,1021.0,1004,1.0169322709163346,0.01693227091633466,3.362,SQASampler
25,156,32,1.208237986269907,False,,1054,,,3.206,SQASampler
25,144,33,1.1709090909091202,False,,928,,,3.234,SQASampler
