n,m,graph_id,energy,feasible,minla_cost,optimal_cost,approx_ratio,relative_gap,time_s,solver
10,22,60,51.0,True,51.0,51,1.0,0.0,0.759,SQASampler
10,21,61,47.0,True,47.0,47,1.0,0.0,0.76,SQASampler
10,27,62,73.0,True,73.0,73,1.0,0.0,0.767,SQASampler
10,16,63,34.0,True,34.0,34,1.0,0.0,0.762,SQASampler
10,19,64,43.0,True,43.0,43,1.0,0.0,0.759,SQASampler
10,25,65,62.0,True,62.0,62,1.0,0.0,0.748,SQASampler
10,20,66,46.0,True,46.0,46,1.0,0.0,0.749,SQASampler
10,24,67,62.0,True,62.0,62,1.0,0.0,1.032,SQASampler
10,24,68,61.0,True,61.0,61,1.0,0.0,0.898,SQASampler
10,20,69,46.0,True,46.0,46,1.0,0.0,0.761,SQASampler
10,24,70,63.0,True,63.0,63,1.0,0.0,0.804,SQASampler
10,25,71,68.0,True,68.0,68,1.0,0.0,0.964,SQASampler
10,19,72,44.0,True,44.0,44,1.0,0.0,0.914,SQASampler
10,23,73,54.0,True,54.0,54,1.0,0.0,0.887,SQASampler
10,28,74,77.0,True,77.0,77,1.0,0.0,0.765,SQASampler
10,27,75,68.0,True,68.0,68,1.0,0.0,0.766,SQASampler
10,13,76,23.0,True,23.0,23,1.0,0.0,0.761,SQASampler
10,20,77,51.0,True,51.0,49,1.0408163265306123,0.04081632653061224,0.764,SQASampler
10,23,78,56.0,True,56.0,56,1.0,0.0,0.85,SQASampler
10,26,79,64.0,True,64.0,64,1.0,0.0,0.955,SQASampler
10,20,80,50.0,True,50.0,50,1.0,0.0,0.915,SQASampler
10,20,81,47.0,True,47.0,47,1.0,0.0,0.778,SQASampler
10,23,82,58.0,False,,57,,,0.762,SQASampler
10,26,83,67.0,True,67.0,67,1.0,0.0,0.759,SQASampler
10,19,84,41.0,True,41.0,41,1.0,0.0,0.77,SQASampler
10,19,85,38.0,True,38.0,38,1.0,0.0,0.753,SQASampler
10,22,86,52.0,True,52.0,52,1.0,0.0,0.76,SQASampler
10,22,87,53.0,True,53.0,53,1.0,0.0,0.757,SQASampler
10,28,88,71.0,True,71.0,71,1.0,0.0,0.755,SQASampler
10,20,89,48.0,True,48.0,47,1.0212765957446808,0.02127659574468085,0.754,SQASampler
10,22,90,53.0,True,53.0,53,1.0,0.0,0.752,SQASampler
10,19,91,43.0,True,43.0,43,1.0,0.0,0.759,SQASampler
10,25,92,64.0,True,64.0,64,1.0,0.0,0.758,SQASampler
10,23,93,56.0,True,56.0,56,1.0,0.0,0.766,SQASampler
10,24,94,57.0,True,57.0,57,1.0,0.0,0.749,SQASampler
10,20,95,42.0,True,42.0,42,1.0,0.0,0.747,SQASampler
10,17,96,30.0,True,30.0,30,1.0,0.0,0.753,SQASampler
10,19,97,42.0,True,42.0,42,1.0,0.0,0.753,SQASampler
10,26,98,70.0,True,70.0,70,1.0,0.0,0.747,SQASampler
10,22,99,52.0,True,52.0,52,1.0,0.0,0.761,SQASampler
15,52,0,200.0,True,200.0,195,1.0256410256410255,0.02564102564102564,0.863,SQASampler
15,54,1,205.0,True,205.0,205,1.0,0.0,0.87,SQASampler
15,47,2,165.0,True,165.0,165,1.0,0.0,0.876,SQASampler
15,53,3,191.0,True,191.0,190,1.0052631578947369,0.005263157894736842,0.864,SQASampler
15,45,4,161.0,True,161.0,161,1.0,0.0,0.869,SQASampler
15,53,5,179.0,True,179.0,179,1.0,0.0,0.867,SQASampler
15,56,6,207.0,True,207.0,206,1.0048543689320388,0.0048543689320388345,0.869,SQASampler
15,50,7,182.0,False,,183,,,0.915,SQASampler
15,53,8,185.0,True,185.0,184,1.0054347826086956,0.005434782608695652,0.891,SQASampler
15,51,9,185.0,False,,177,,,0.867,SQASampler
15,45,10,150.0,True,150.0,150,1.0,0.0,0.872,SQASampler
15,47,11,169.0,True,169.0,169,1.0,0.0,0.888,SQASampler
15,51,12,188.0,True,188.0,188,1.0,0.0,0.9,SQASampler
15,53,13,205.0,True,205.0,207,0.9903381642512077,-0.00966183574879227,0.956,SQASampler
15,54,14,197.0,True,197.0,197,1.0,0.0,0.865,SQASampler
15,50,15,184.0,True,184.0,183,1.005464480874317,0.00546448087431694,0.867,SQASampler
15,52,16,183.0,True,183.0,183,1.0,0.0,0.911,SQASampler
15,51,17,186.0,True,186.0,184,1.0108695652173914,0.010869565217391304,0.866,SQASampler
15,56,18,214.0,True,214.0,214,1.0,0.0,0.867,SQASampler
15,45,19,150.0,True,150.0,150,1.0,0.0,0.867,SQASampler
15,54,20,200.0,True,200.0,200,1.0,0.0,0.896,SQASampler
15,50,21,184.0,True,184.0,183,1.005464480874317,0.00546448087431694,0.87,SQASampler
15,54,22,208.0,True,208.0,207,1.0048309178743962,0.004830917874396135,0.878,SQASampler
15,55,23,216.0,True,216.0,216,1.0,0.0,0.865,SQASampler
15,56,24,219.0,True,219.0,218,1.0045871559633028,0.0045871559633027525,0.867,SQASampler
15,53,25,184.0,True,184.0,183,1.005464480874317,0.00546448087431694,0.916,SQASampler
15,57,26,224.0,False,,220,,,0.868,SQASampler
15,57,27,224.0,False,,223,,,0.865,SQASampler
15,48,28,173.0,True,173.0,173,1.0,0.0,0.874,SQASampler
15,52,29,191.0,True,191.0,191,1.0,0.0,0.943,SQASampler
15,60,30,237.0,True,237.0,237,1.0,0.0,0.867,SQASampler
15,56,31,220.0,True,220.0,219,1.004566210045662,0.0045662100456621,0.893,SQASampler
15,54,32,199.0,True,199.0,196,1.0153061224489797,0.015306122448979591,0.869,SQASampler
15,53,33,195.0,True,195.0,195,1.0,0.0,0.873,SQASampler
15,52,34,186.0,True,186.0,186,1.0,0.0,0.865,SQASampler
15,53,35,205.0,True,205.0,204,1.0049019607843137,0.004901960784313725,0.875,SQASampler
15,39,36,131.0,True,131.0,131,1.0,0.0,0.92,SQASampler
15,56,37,201.0,True,201.0,201,1.0,0.0,0.866,SQASampler
15,47,38,164.0,True,164.0,163,1.0061349693251533,0.006134969325153374,0.885,SQASampler
15,54,39,204.0,True,204.0,202,1.00990099009901,0.009900990099009901,0.864,SQASampler
15,54,40,198.0,False,,193,,,0.886,SQASampler
15,45,41,146.0,True,146.0,145,1.006896551724138,0.006896551724137931,0.867,SQASampler
15,44,42,157.0,True,157.0,157,1.0,0.0,0.865,SQASampler
15,55,43,210.0,True,210.0,211,0.995260663507109,-0.004739336492890996,0.873,SQASampler
15,55,44,212.0,True,212.0,212,1.0,0.0,0.868,SQASampler
15,55,45,213.0,True,213.0,212,1.0047169811320755,0.0047169811320754715,0.866,SQASampler
15,41,46,136.0,True,136.0,135,1.0074074074074073,0.007407407407407408,0.867,SQASampler
15,64,47,254.0,True,254.0,252,1.007936507936508,0.007936507936507936,0.861,SQASampler
15,55,48,214.0,True,214.0,214,1.0,0.0,0.891,SQASampler
15,53,49,196.0,True,196.0,196,1.0,0.0,0.861,SQASampler
15,52,50,199.0,False,,197,,,0.871,SQASampler
15,58,51,225.0,True,225.0,224,1.0044642857142858,0.004464285714285714,0.9,SQASampler
15,59,52,238.0,True,238.0,238,1.0,0.0,0.866,SQASampler
15,48,53,162.0,True,162.0,162,1.0,0.0,0.868,SQASampler
15,63,54,253.0,True,253.0,252,1.003968253968254,0.003968253968253968,0.869,SQASampler
15,57,55,226.0,True,226.0,226,1.0,0.0,0.866,SQASampler
15,49,56,172.0,True,172.0,172,1.0,0.0,0.873,SQASampler
15,43,57,153.0,True,153.0,152,1.006578947368421,0.006578947368421052,0.87,SQASampler
15,51,58,191.0,True,191.0,191,1.0,0.0,0.865,SQASampler
15,60,59,227.0,True,227.0,227,1.0,0.0,0.87,SQASampler
15,54,60,198.0,False,,203,,,0.864,SQASampler
15,62,61,244.0,True,244.0,244,1.0,0.0,0.862,SQASampler
15,53,62,191.0,True,191.0,191,1.0,0.0,0.867,SQASampler
15,51,63,185.0,True,185.0,185,1.0,0.0,0.866,SQASampler
15,44,64,150.0,True,150.0,150,1.0,0.0,0.874,SQASampler
15,55,65,191.0,True,191.0,191,1.0,0.0,0.874,SQASampler
15,50,66,188.0,True,188.0,187,1.0053475935828877,0.0053475935828877,0.887,SQASampler
15,50,67,178.0,True,178.0,178,1.0,0.0,0.862,SQASampler
15,56,68,219.0,True,219.0,219,1.0,0.0,0.873,SQASampler
15,49,69,177.0,True,177.0,177,1.0,0.0,0.872,SQASampler
15,50,70,189.0,True,189.0,189,1.0,0.0,0.87,SQASampler
15,57,71,226.0,True,226.0,226,1.0,0.0,0.867,SQASampler
15,53,72,204.0,True,204.0,206,0.9902912621359223,-0.009708737864077669,0.866,SQASampler
15,57,73,224.0,True,224.0,224,1.0,0.0,0.865,SQASampler
15,51,74,175.0,True,175.0,175,1.0,0.0,0.864,SQASampler
15,52,75,198.0,True,198.0,197,1.0050761421319796,0.005076142131979695,0.864,SQASampler
15,53,76,189.0,True,189.0,189,1.0,0.0,0.862,SQASampler
15,52,77,191.0,True,191.0,191,1.0,0.0,0.865,SQASampler
15,52,78,188.0,False,,186,,,0.872,SQASampler
15,50,79,180.0,True,180.0,179,1.005586592178771,0.00558659217877095,0.944,SQASampler
15,57,80,226.0,True,226.0,226,1.0,0.0,0.884,SQASampler
15,59,81,238.0,True,238.0,238,1.0,0.0,0.922,SQASampler
15,44,82,152.0,True,152.0,153,0.9934640522875817,-0.006535947712418301,0.968,SQASampler
15,55,83,214.0,False,,212,,,0.868,SQASampler
15,54,84,199.0,True,199.0,199,1.0,0.0,0.866,SQASampler
15,52,85,189.0,True,189.0,188,1.0053191489361701,0.005319148936170213,0.872,SQASampler
15,61,86,243.0,True,243.0,243,1.0,0.0,0.875,SQASampler
15,57,87,199.0,True,199.0,199,1.0,0.0,0.875,SQASampler
15,55,88,221.0,True,221.0,222,0.9954954954954955,-0.0045045045045045045,0.87,SQASampler
15,43,89,147.0,True,147.0,147,1.0,0.0,0.965,SQASampler
15,50,90,183.0,True,183.0,182,1.0054945054945055,0.005494505494505495,0.865,SQASampler
15,51,91,193.0,True,193.0,197,0.9796954314720813,-0.02030456852791878,0.869,SQASampler
15,50,92,191.0,True,191.0,191,1.0,0.0,0.919,SQASampler
15,55,93,210.0,True,210.0,208,1.0096153846153846,0.009615384615384616,0.862,SQASampler
15,58,94,232.0,False,,235,,,0.872,SQASampler
15,61,95,242.0,True,242.0,245,0.9877551020408163,-0.012244897959183673,0.866,SQASampler
15,50,96,181.0,True,181.0,176,1.0284090909090908,0.028409090909090908,0.873,SQASampler
15,59,97,227.0,True,227.0,227,1.0,0.0,0.875,SQASampler
15,63,98,242.0,True,242.0,242,1.0,0.0,1.027,SQASampler
15,55,99,216.0,True,216.0,216,1.0,0.0,1.025,SQASampler
20,96,0,465.0,True,465.0,463,1.0043196544276458,0.004319654427645789,1.258,SQASampler
20,113,1,613.0,True,613.0,619,0.9903069466882067,-0.009693053311793215,1.168,SQASampler
20,84,2,406.0,True,406.0,404,1.004950495049505,0.0049504950495049506,1.239,SQASampler
20,99,3,513.0,False,,503,,,1.217,SQASampler
20,75,4,347.0,True,347.0,342,1.0146198830409356,0.014619883040935672,1.237,SQASampler
20,95,5,496.0,True,496.0,509,0.9744597249508841,-0.025540275049115914,1.37,SQASampler
20,92,6,462.0,True,462.0,470,0.9829787234042553,-0.01702127659574468,1.234,SQASampler
20,94,7,480.0,True,480.0,485,0.9896907216494846,-0.010309278350515464,1.19,SQASampler
20,95,8,455.0,True,455.0,452,1.0066371681415929,0.00663716814159292,1.227,SQASampler
20,96,9,490.0,False,,489,,,1.285,SQASampler
20,98,10,488.0,True,488.0,488,1.0,0.0,1.21,SQASampler
20,96,11,492.0,True,492.0,496,0.9919354838709677,-0.008064516129032258,1.289,SQASampler
20,89,12,426.0,True,426.0,425,1.0023529411764707,0.002352941176470588,1.325,SQASampler
20,93,13,462.0,True,462.0,475,0.9726315789473684,-0.02736842105263158,1.25,SQASampler
20,101,14,513.0,True,513.0,513,1.0,0.0,1.205,SQASampler
20,91,15,440.0,True,440.0,439,1.0022779043280183,0.002277904328018223,1.205,SQASampler
20,85,16,421.0,False,,411,,,1.221,SQASampler
20,99,17,532.0,True,532.0,529,1.005671077504726,0.005671077504725898,1.204,SQASampler
20,99,18,493.0,True,493.0,488,1.0102459016393444,0.010245901639344262,1.234,SQASampler
20,93,19,484.0,False,,478,,,1.331,SQASampler
20,104,20,524.0,True,524.0,524,1.0,0.0,1.22,SQASampler
20,100,21,532.0,True,532.0,532,1.0,0.0,1.205,SQASampler
20,87,22,398.0,True,398.0,398,1.0,0.0,1.199,SQASampler
20,97,23,489.0,False,,495,,,1.234,SQASampler
20,95,24,469.0,True,469.0,468,1.0021367521367521,0.002136752136752137,1.19,SQASampler
20,99,25,519.0,False,,516,,,1.276,SQASampler
20,103,26,532.0,True,532.0,527,1.0094876660341556,0.009487666034155597,1.24,SQASampler
20,102,27,547.0,True,547.0,546,1.0018315018315018,0.0018315018315018315,1.202,SQASampler
20,92,28,448.0,True,448.0,447,1.0022371364653244,0.0022371364653243847,1.153,SQASampler
20,84,29,424.0,True,424.0,423,1.0023640661938533,0.002364066193853428,1.32,SQASampler
20,80,30,381.0,True,381.0,380,1.0026315789473683,0.002631578947368421,1.182,SQASampler
20,91,31,478.0,True,478.0,489,0.9775051124744376,-0.022494887525562373,1.166,SQASampler
20,96,32,502.0,False,,496,,,1.168,SQASampler
20,94,33,474.0,True,474.0,473,1.0021141649048626,0.0021141649048625794,1.159,SQASampler
20,96,34,506.0,True,506.0,509,0.9941060903732809,-0.005893909626719057,1.153,SQASampler
20,89,35,442.0,True,442.0,442,1.0,0.0,1.166,SQASampler
20,84,36,393.0,True,393.0,381,1.031496062992126,0.031496062992125984,1.24,SQASampler
20,88,37,443.0,True,443.0,441,1.0045351473922903,0.0045351473922902496,1.344,SQASampler
20,91,38,447.0,True,447.0,444,1.0067567567567568,0.006756756756756757,1.265,SQASampler
20,91,39,475.0,True,475.0,476,0.9978991596638656,-0.0021008403361344537,1.164,SQASampler
20,83,40,406.0,True,406.0,405,1.002469135802469,0.0024691358024691358,1.255,SQASampler
20,92,41,468.0,True,468.0,459,1.0196078431372548,0.0196078431372549,1.173,SQASampler
20,97,42,497.0,False,,492,,,1.153,SQASampler
20,88,43,436.0,True,436.0,452,0.9646017699115044,-0.035398230088495575,1.294,SQASampler
20,105,44,539.0,False,,542,,,1.298,SQASampler
20,90,45,421.0,True,421.0,421,1.0,0.0,1.152,SQASampler
20,89,46,440.0,True,440.0,445,0.9887640449438202,-0.011235955056179775,1.116,SQASampler
20,101,47,514.0,True,514.0,513,1.0019493177387915,0.001949317738791423,1.221,SQASampler
20,86,48,415.0,False,,413,,,1.138,SQASampler
20,98,49,506.0,False,,499,,,1.105,SQASampler
20,93,50,482.0,True,482.0,474,1.0168776371308017,0.016877637130801686,1.42,SQASampler
20,85,51,400.0,True,400.0,399,1.0025062656641603,0.002506265664160401,1.454,SQASampler
20,91,52,454.0,True,454.0,452,1.0044247787610618,0.004424778761061947,1.291,SQASampler
20,103,53,548.0,False,,542,,,1.474,SQASampler
20,90,54,456.0,False,,445,,,1.514,SQASampler
20,89,55,442.0,True,442.0,438,1.0091324200913243,0.0091324200913242,1.491,SQASampler
20,99,56,511.0,True,511.0,502,1.0179282868525896,0.017928286852589643,1.274,SQASampler
20,95,57,476.0,True,476.0,474,1.0042194092827004,0.004219409282700422,1.158,SQASampler
20,102,58,530.0,False,,530,,,1.243,SQASampler
20,93,59,443.0,True,443.0,443,1.0,0.0,1.169,SQASampler
20,94,60,464.0,True,464.0,462,1.0043290043290043,0.004329004329004329,1.095,SQASampler
20,86,61,423.0,False,,412,,,1.206,SQASampler
20,90,62,438.0,True,438.0,449,0.9755011135857461,-0.024498886414253896,1.285,SQASampler
20,88,63,437.0,True,437.0,432,1.0115740740740742,0.011574074074074073,1.249,SQASampler
20,98,64,522.0,True,522.0,520,1.0038461538461538,0.0038461538461538464,1.186,SQASampler
20,92,65,429.0,True,429.0,430,0.9976744186046511,-0.002325581395348837,1.158,SQASampler
20,99,66,524.0,True,524.0,522,1.003831417624521,0.0038314176245210726,1.106,SQASampler
20,97,67,484.0,True,484.0,487,0.9938398357289527,-0.006160164271047228,1.155,SQASampler
20,102,68,525.0,True,525.0,524,1.001908396946565,0.0019083969465648854,1.093,SQASampler
20,93,69,482.0,True,482.0,487,0.9897330595482546,-0.01026694045174538,1.133,SQASampler
20,92,70,479.0,False,,470,,,1.128,SQASampler
20,100,71,524.0,False,,519,,,1.102,SQASampler
20,101,72,551.0,True,551.0,549,1.0036429872495447,0.0036429872495446266,1.112,SQASampler
20,92,73,471.0,True,471.0,471,1.0,0.0,1.13,SQASampler
20,78,74,368.0,True,368.0,371,0.9919137466307277,-0.008086253369272238,1.117,SQASampler
20,94,75,465.0,False,,474,,,1.13,SQASampler
20,93,76,481.0,True,481.0,484,0.993801652892562,-0.006198347107438017,1.088,SQASampler
20,103,77,549.0,False,,551,,,1.151,SQASampler
20,100,78,502.0,True,502.0,502,1.0,0.0,1.109,SQASampler
20,87,79,445.0,False,,436,,,1.115,SQASampler
20,103,80,561.0,True,561.0,559,1.003577817531306,0.0035778175313059034,1.114,SQASampler
20,97,81,462.0,True,462.0,462,1.0,0.0,1.136,SQASampler
20,92,82,458.0,False,,455,,,1.123,SQASampler
20,95,83,485.0,True,485.0,499,0.9719438877755511,-0.028056112224448898,1.121,SQASampler
20,98,84,490.0,True,490.0,489,1.0020449897750512,0.002044989775051125,1.122,SQASampler
20,103,85,540.0,True,540.0,538,1.003717472118959,0.0037174721189591076,1.126,SQASampler
20,101,86,519.0,True,519.0,520,0.9980769230769231,-0.0019230769230769232,1.12,SQASampler
20,85,87,402.0,False,,417,,,1.13,SQASampler
20,100,88,517.0,False,,500,,,1.118,SQASampler
20,95,89,482.0,True,482.0,478,1.00836820083682,0.008368200836820083,1.13,SQASampler
20,97,90,477.0,True,477.0,473,1.0084566596194504,0.008456659619450317,1.119,SQASampler
20,75,91,358.0,True,358.0,363,0.9862258953168044,-0.013774104683195593,1.148,SQASampler
20,86,92,406.0,True,406.0,403,1.0074441687344913,0.007444168734491315,1.159,SQASampler
20,92,93,457.0,True,457.0,462,0.9891774891774892,-0.010822510822510822,1.113,SQASampler
20,93,94,471.0,False,,473,,,1.127,SQASampler
20,107,95,537.0,True,537.0,537,1.0,0.0,1.108,SQASampler
20,97,96,514.0,True,514.0,509,1.0098231827111985,0.009823182711198428,1.123,SQASampler
20,89,97,441.0,True,441.0,453,0.9735099337748344,-0.026490066225165563,1.101,SQASampler
20,99,98,515.0,True,515.0,523,0.9847036328871893,-0.015296367112810707,1.135,SQASampler
20,87,99,414.0,True,414.0,413,1.0024213075060533,0.002421307506053269,1.116,SQASampler
25,146,0,954.0,False,,924,,,1.636,SQASampler
25,144,1,926.0,False,,956,,,1.63,SQASampler
25,151,2,984.0,False,,970,,,1.606,SQASampler
25,138,3,869.0,False,,889,,,1.621,SQASampler
25,133,4,839.0,False,,819,,,1.624,SQASampler
25,139,5,899.0,False,,876,,,1.658,SQASampler
25,139,6,898.0,False,,871,,,1.618,SQASampler
25,145,7,952.0,True,952.0,972,0.9794238683127572,-0.0205761316872428,1.604,SQASampler
25,163,8,1059.0,False,,1039,,,1.571,SQASampler
25,145,9,929.0,True,929.0,924,1.0054112554112553,0.005411255411255411,1.713,SQASampler
25,145,10,968.0,True,968.0,960,1.0083333333333333,0.008333333333333333,1.688,SQASampler
25,152,11,982.0,False,,976,,,1.676,SQASampler
25,150,12,992.0,False,,999,,,1.691,SQASampler
25,142,13,921.0,False,,915,,,1.642,SQASampler
25,137,14,861.0,True,861.0,848,1.0153301886792452,0.015330188679245283,1.642,SQASampler
25,153,15,1000.0,True,1000.0,997,1.0030090270812437,0.003009027081243731,1.675,SQASampler
25,139,16,914.0,False,,905,,,1.65,SQASampler
25,152,17,1020.0,False,,1005,,,1.633,SQASampler
25,157,18,1029.0,True,1029.0,1054,0.976280834914611,-0.023719165085388995,1.609,SQASampler
25,142,19,906.0,True,906.0,915,0.9901639344262295,-0.009836065573770493,1.635,SQASampler
25,147,20,934.0,False,,888,,,1.643,SQASampler
25,136,21,873.0,False,,884,,,1.606,SQASampler
25,148,22,950.0,False,,933,,,1.628,SQASampler
25,132,23,861.0,False,,858,,,1.615,SQASampler
25,144,24,909.0,False,,915,,,1.593,SQASampler
25,143,25,907.0,False,,900,,,1.651,SQASampler
25,139,26,843.0,False,,821,,,1.615,SQASampler
25,152,27,965.0,True,965.0,954,1.0115303983228512,0.011530398322851153,1.587,SQASampler
25,163,28,1100.0,True,1100.0,1098,1.0018214936247722,0.0018214936247723133,1.621,SQASampler
25,143,29,864.0,False,,869,,,1.664,SQASampler
25,147,30,944.0,False,,937,,,1.599,SQASampler
25,151,31,1008.0,True,1008.0,1004,1.00398406374502,0.00398406374501992,1.661,SQASampler
25,156,32,1027.0,False,,1054,,,1.657,SQASampler
25,144,33,924.0,True,924.0,928,0.9956896551724138,-0.004310344827586207,1.639,SQASampler
25,148,34,944.0,True,944.0,983,0.960325534079349,-0.03967446592065107,1.655,SQASampler
25,154,35,1017.0,True,1017.0,1052,0.9667300380228137,-0.03326996197718631,1.637,SQASampler
25,151,36,1004.0,False,,993,,,1.619,SQASampler
25,167,37,1121.0,True,1121.0,1130,0.9920353982300885,-0.007964601769911504,1.71,SQASampler
25,146,38,964.0,False,,948,,,1.59,SQASampler
25,156,39,1052.0,False,,1016,,,1.644,SQASampler
25,137,40,856.0,True,856.0,863,0.9918887601390498,-0.008111239860950173,1.653,SQASampler
25,158,41,1049.0,False,,1074,,,1.647,SQASampler
25,147,42,906.0,False,,947,,,1.671,SQASampler
25,155,43,1030.0,True,1030.0,1051,0.9800190294957184,-0.019980970504281638,1.678,SQASampler
25,131,44,834.0,False,,831,,,1.679,SQASampler
