config_id,graph_index,n,m,num_reads,num_sweeps,beta_min,gamma,trotter,sparse,reinitialize_state,energy,feasible,minla_cost,optimal_cost,relative_gap,time_s,status,error
94,0,30,227,10,1000,0.0001,5e-05,8,True,True,61538.0,False,,1848,,0.8302,OK,
95,0,30,227,10,1000,0.0001,1e-05,8,True,True,61538.0,False,,1848,,0.8222,OK,
96,0,30,227,10,1000,0.0001,0.0005,8,True,True,61538.0,False,,1848,,0.8241,OK,
97,0,30,227,10,1000,0.0001,0.0001,8,True,True,61538.0,False,,1848,,0.8257,OK,
98,0,30,227,10,1000,0.0001,0.005,8,True,True,61538.0,False,,1848,,0.8255,OK,
99,0,30,227,10,1000,0.0001,0.001,8,True,True,61538.0,False,,1848,,0.826,OK,
100,0,30,227,10,1000,0.0001,0.05,8,True,True,61538.0,False,,1848,,0.825,OK,
101,0,30,227,10,1000,0.0001,0.01,8,True,True,61538.0,False,,1848,,0.8305,OK,
102,0,30,227,10,1000,0.0001,0.5,8,True,True,61538.0,False,,1848,,0.8268,OK,
103,0,30,227,10,1000,0.0001,1.0,8,True,True,61538.0,False,,1848,,0.8481,OK,
104,0,30,227,10,1000,0.0001,5.0,8,True,True,61538.0,False,,1848,,0.8171,OK,
105,0,30,227,10,1000,0.0001,10.0,8,True,True,61538.0,False,,1848,,0.8274,OK,
106,0,30,227,10,1000,0.0001,50.0,8,True,True,61579.0,False,,1848,,0.8292,OK,
107,0,30,227,10,1000,0.0001,100.0,8,True,True,61860.0,False,,1848,,0.8245,OK,
108,0,30,227,10,1000,0.0001,500.0,8,True,True,58988.0,False,,1848,,0.825,OK,
109,0,30,227,10,1000,0.0001,1000.0,8,True,True,55248.0,False,,1848,,0.8411,OK,
110,0,30,227,10,1000,0.0001,5000.0,8,True,True,58161.0,False,,1848,,0.8639,OK,
111,0,30,227,10,1000,0.0001,10000.0,8,True,True,55962.0,False,,1848,,1.0245,OK,
112,0,30,227,10,1000,0.0001,50000.0,8,True,True,40299.0,False,,1848,,2.3722,OK,
113,0,30,227,10,1000,0.0001,100000.0,8,True,True,39691.0,False,,1848,,3.0337,OK,
114,0,30,227,10,1000,0.0001,500000.0,8,True,True,36268.0,False,,1848,,4.0188,OK,
115,0,30,227,10,1000,0.0001,1000000.0,8,True,True,34895.0,False,,1848,,4.1044,OK,
116,0,30,227,10,1000,0.005,1e-06,8,True,True,61538.0,False,,1848,,0.8327,OK,
117,0,30,227,10,1000,0.005,5e-05,8,True,True,61538.0,False,,1848,,0.8299,OK,
118,0,30,227,10,1000,0.005,1e-05,8,True,True,61538.0,False,,1848,,0.825,OK,
119,0,30,227,10,1000,0.005,0.0005,8,True,True,61538.0,False,,1848,,0.8283,OK,
120,0,30,227,10,1000,0.005,0.0001,8,True,True,61538.0,False,,1848,,0.8265,OK,
121,0,30,227,10,1000,0.005,0.005,8,True,True,61538.0,False,,1848,,0.8234,OK,
122,0,30,227,10,1000,0.005,0.001,8,True,True,61538.0,False,,1848,,0.826,OK,
123,0,30,227,10,1000,0.005,0.05,8,True,True,61538.0,False,,1848,,0.828,OK,
124,0,30,227,10,1000,0.005,0.01,8,True,True,61538.0,False,,1848,,0.8217,OK,
125,0,30,227,10,1000,0.005,0.5,8,True,True,62101.0,False,,1848,,0.8226,OK,
126,0,30,227,10,1000,0.005,1.0,8,True,True,61579.0,False,,1848,,0.8377,OK,
127,0,30,227,10,1000,0.005,5.0,8,True,True,59646.0,False,,1848,,0.8515,OK,
128,0,30,227,10,1000,0.005,10.0,8,True,True,56758.0,False,,1848,,0.8259,OK,
129,0,30,227,10,1000,0.005,50.0,8,True,True,29515.0,False,,1848,,0.8429,OK,
130,0,30,227,10,1000,0.005,100.0,8,True,True,17128.0,False,,1848,,0.8743,OK,
131,0,30,227,10,1000,0.005,500.0,8,True,True,16382.0,False,,1848,,1.7025,OK,
132,0,30,227,10,1000,0.005,1000.0,8,True,True,16870.0,False,,1848,,2.3873,OK,
133,0,30,227,10,1000,0.005,5000.0,8,True,True,12549.0,False,,1848,,3.6059,OK,
134,0,30,227,10,1000,0.005,10000.0,8,True,True,13084.0,False,,1848,,3.7721,OK,
135,0,30,227,10,1000,0.005,50000.0,8,True,True,13059.0,False,,1848,,4.1392,OK,
136,0,30,227,10,1000,0.005,100000.0,8,True,True,15093.0,False,,1848,,4.3103,OK,
137,0,30,227,10,1000,0.005,500000.0,8,True,True,12679.0,False,,1848,,4.6123,OK,
138,0,30,227,10,1000,0.005,1000000.0,8,True,True,12114.0,False,,1848,,4.932,OK,
139,0,30,227,10,1000,0.001,1e-06,8,True,True,61538.0,False,,1848,,0.8308,OK,
140,0,30,227,10,1000,0.001,5e-05,8,True,True,61538.0,False,,1848,,0.8234,OK,
141,0,30,227,10,1000,0.001,1e-05,8,True,True,61538.0,False,,1848,,0.8495,OK,
142,0,30,227,10,1000,0.001,0.0005,8,True,True,61538.0,False,,1848,,0.8241,OK,
143,0,30,227,10,1000,0.001,0.0001,8,True,True,61538.0,False,,1848,,0.8281,OK,
144,0,30,227,10,1000,0.001,0.005,8,True,True,61538.0,False,,1848,,0.8272,OK,
145,0,30,227,10,1000,0.001,0.001,8,True,True,61538.0,False,,1848,,0.824,OK,
146,0,30,227,10,1000,0.001,0.05,8,True,True,61538.0,False,,1848,,0.8212,OK,
147,0,30,227,10,1000,0.001,0.01,8,True,True,61538.0,False,,1848,,0.8235,OK,
148,0,30,227,10,1000,0.001,0.5,8,True,True,61538.0,False,,1848,,0.8258,OK,
149,0,30,227,10,1000,0.001,1.0,8,True,True,61538.0,False,,1848,,0.8235,OK,
150,0,30,227,10,1000,0.001,5.0,8,True,True,61579.0,False,,1848,,0.8246,OK,
151,0,30,227,10,1000,0.001,10.0,8,True,True,61860.0,False,,1848,,0.8205,OK,
152,0,30,227,10,1000,0.001,50.0,8,True,True,58844.0,False,,1848,,0.8281,OK,
153,0,30,227,10,1000,0.001,100.0,8,True,True,52025.0,False,,1848,,0.8321,OK,
154,0,30,227,10,1000,0.001,500.0,8,True,True,39241.0,False,,1848,,0.8674,OK,
155,0,30,227,10,1000,0.001,1000.0,8,True,True,38282.0,False,,1848,,1.0418,OK,
156,0,30,227,10,1000,0.001,5000.0,8,True,True,35717.0,False,,1848,,2.4114,OK,
157,0,30,227,10,1000,0.001,10000.0,8,True,True,40989.0,False,,1848,,3.4639,OK,
158,0,30,227,10,1000,0.001,50000.0,8,True,True,37376.0,False,,1848,,4.476,OK,
159,0,30,227,10,1000,0.001,100000.0,8,True,True,30172.0,False,,1848,,4.7511,OK,
160,0,30,227,10,1000,0.001,500000.0,8,True,True,36008.0,False,,1848,,5.1382,OK,
161,0,30,227,10,1000,0.001,1000000.0,8,True,True,36205.0,False,,1848,,5.3872,OK,
162,0,30,227,10,1000,0.05,1e-06,8,True,True,61538.0,False,,1848,,0.8562,OK,
163,0,30,227,10,1000,0.05,5e-05,8,True,True,61538.0,False,,1848,,0.8256,OK,
164,0,30,227,10,1000,0.05,1e-05,8,True,True,61538.0,False,,1848,,0.8247,OK,
165,0,30,227,10,1000,0.05,0.0005,8,True,True,61538.0,False,,1848,,0.8275,OK,
166,0,30,227,10,1000,0.05,0.0001,8,True,True,61538.0,False,,1848,,0.8283,OK,
167,0,30,227,10,1000,0.05,0.005,8,True,True,61538.0,False,,1848,,0.8264,OK,
168,0,30,227,10,1000,0.05,0.001,8,True,True,61538.0,False,,1848,,0.8238,OK,
169,0,30,227,10,1000,0.05,0.05,8,True,True,62101.0,False,,1848,,0.8156,OK,
170,0,30,227,10,1000,0.05,0.01,8,True,True,61538.0,False,,1848,,0.8037,OK,
171,0,30,227,10,1000,0.05,0.5,8,True,True,55153.0,False,,1848,,0.823,OK,
172,0,30,227,10,1000,0.05,1.0,8,True,True,41064.0,False,,1848,,0.8256,OK,
173,0,30,227,10,1000,0.05,5.0,8,True,True,6680.0,False,,1848,,0.8417,OK,
174,0,30,227,10,1000,0.05,10.0,8,True,True,5548.0,False,,1848,,0.8739,OK,
175,0,30,227,10,1000,0.05,50.0,8,True,True,4890.0,False,,1848,,1.6831,OK,
176,0,30,227,10,1000,0.05,100.0,8,True,True,4962.0,False,,1848,,2.4082,OK,
177,0,30,227,10,1000,0.05,500.0,8,True,True,4797.0,False,,1848,,4.1225,OK,
178,0,30,227,10,1000,0.05,1000.0,8,True,True,4581.0,False,,1848,,4.3751,OK,
179,0,30,227,10,1000,0.05,5000.0,8,True,True,4825.0,False,,1848,,4.7543,OK,
180,0,30,227,10,1000,0.05,10000.0,8,True,True,4842.0,False,,1848,,4.9042,OK,
181,0,30,227,10,1000,0.05,50000.0,8,True,True,4848.0,False,,1848,,5.1715,OK,
182,0,30,227,10,1000,0.05,100000.0,8,True,True,4686.0,False,,1848,,5.4003,OK,
183,0,30,227,10,1000,0.05,500000.0,8,True,True,4677.0,False,,1848,,5.3628,OK,
184,0,30,227,10,1000,0.05,1000000.0,8,True,True,4941.0,False,,1848,,5.3072,OK,
185,0,30,227,10,1000,0.01,1e-06,8,True,True,61538.0,False,,1848,,0.8949,OK,
186,0,30,227,10,1000,0.01,5e-05,8,True,True,61538.0,False,,1848,,0.7954,OK,
187,0,30,227,10,1000,0.01,1e-05,8,True,True,61538.0,False,,1848,,0.8492,OK,
188,0,30,227,10,1000,0.01,0.0005,8,True,True,61538.0,False,,1848,,0.8197,OK,
189,0,30,227,10,1000,0.01,0.0001,8,True,True,61538.0,False,,1848,,0.815,OK,
190,0,30,227,10,1000,0.01,0.005,8,True,True,61538.0,False,,1848,,0.8236,OK,
191,0,30,227,10,1000,0.01,0.001,8,True,True,61538.0,False,,1848,,0.8105,OK,
192,0,30,227,10,1000,0.01,0.05,8,True,True,61538.0,False,,1848,,0.8168,OK,
193,0,30,227,10,1000,0.01,0.01,8,True,True,61538.0,False,,1848,,0.8061,OK,
194,0,30,227,10,1000,0.01,0.5,8,True,True,61579.0,False,,1848,,0.816,OK,
195,0,30,227,10,1000,0.01,1.0,8,True,True,61696.0,False,,1848,,0.8184,OK,
196,0,30,227,10,1000,0.01,5.0,8,True,True,53504.0,False,,1848,,0.8219,OK,
197,0,30,227,10,1000,0.01,10.0,8,True,True,38558.0,False,,1848,,0.8165,OK,
198,0,30,227,10,1000,0.01,50.0,8,True,True,12907.0,False,,1848,,0.8843,OK,
199,0,30,227,10,1000,0.01,100.0,8,True,True,10741.0,False,,1848,,1.1471,OK,
200,0,30,227,10,1000,0.01,500.0,8,True,True,9739.0,False,,1848,,3.1915,OK,
201,0,30,227,10,1000,0.01,1000.0,8,True,True,8215.0,False,,1848,,4.0057,OK,
202,0,30,227,10,1000,0.01,5000.0,8,True,True,8211.0,False,,1848,,5.1294,OK,
203,0,30,227,10,1000,0.01,10000.0,8,True,True,9398.0,False,,1848,,5.3914,OK,
204,0,30,227,10,1000,0.01,50000.0,8,True,True,9565.0,False,,1848,,5.8279,OK,
205,0,30,227,10,1000,0.01,100000.0,8,True,True,9054.0,False,,1848,,5.906,OK,
206,0,30,227,10,1000,0.01,500000.0,8,True,True,7863.0,False,,1848,,5.9515,OK,
207,0,30,227,10,1000,0.01,1000000.0,8,True,True,7201.0,False,,1848,,6.0688,OK,
208,0,30,227,10,1000,0.5,1e-06,8,True,True,49736.0,False,,1848,,0.8999,OK,
209,0,30,227,10,1000,0.5,5e-05,8,True,True,35124.0,False,,1848,,0.8078,OK,
210,0,30,227,10,1000,0.5,1e-05,8,True,True,41638.0,False,,1848,,0.8211,OK,
211,0,30,227,10,1000,0.5,0.0005,8,True,True,25609.0,False,,1848,,0.7982,OK,
212,0,30,227,10,1000,0.5,0.0001,8,True,True,31834.0,False,,1848,,0.8147,OK,
213,0,30,227,10,1000,0.5,0.005,8,True,True,15843.0,False,,1848,,0.8171,OK,
214,0,30,227,10,1000,0.5,0.001,8,True,True,22245.0,False,,1848,,0.8128,OK,
215,0,30,227,10,1000,0.5,0.05,8,True,True,7745.0,False,,1848,,0.817,OK,
216,0,30,227,10,1000,0.5,0.01,8,True,True,13911.0,False,,1848,,0.816,OK,
217,0,30,227,10,1000,0.5,0.5,8,True,True,4059.0,False,,1848,,0.8336,OK,
218,0,30,227,10,1000,0.5,1.0,8,True,True,3088.0,False,,1848,,0.8765,OK,
219,0,30,227,10,1000,0.5,5.0,8,True,True,2190.0,False,,1848,,1.7438,OK,
220,0,30,227,10,1000,0.5,10.0,8,True,True,2082.0,False,,1848,,2.5267,OK,
221,0,30,227,10,1000,0.5,50.0,8,True,True,1985.0,False,,1848,,3.4336,OK,
222,0,30,227,10,1000,0.5,100.0,8,True,True,2001.0,False,,1848,,3.5384,OK,
223,0,30,227,10,1000,0.5,500.0,8,True,True,2139.0,False,,1848,,3.7188,OK,
224,0,30,227,10,1000,0.5,1000.0,8,True,True,2060.0,False,,1848,,3.7217,OK,
225,0,30,227,10,1000,0.5,5000.0,8,True,True,2063.0,False,,1848,,3.8034,OK,
226,0,30,227,10,1000,0.5,10000.0,8,True,True,2138.0,False,,1848,,3.8124,OK,
227,0,30,227,10,1000,0.5,50000.0,8,True,True,2245.0,False,,1848,,3.9383,OK,
228,0,30,227,10,1000,0.5,100000.0,8,True,True,2412.0,False,,1848,,3.8707,OK,
229,0,30,227,10,1000,0.5,500000.0,8,True,True,2476.0,False,,1848,,3.9121,OK,
230,0,30,227,10,1000,0.5,1000000.0,8,True,True,2399.0,False,,1848,,3.8756,OK,
231,0,30,227,10,1000,1.0,1e-06,8,True,True,20419.0,False,,1848,,0.9045,OK,
232,0,30,227,10,1000,1.0,5e-05,8,True,True,13806.0,False,,1848,,0.8063,OK,
233,0,30,227,10,1000,1.0,1e-05,8,True,True,15500.0,False,,1848,,0.81,OK,
234,0,30,227,10,1000,1.0,0.0005,8,True,True,10090.0,False,,1848,,0.8238,OK,
235,0,30,227,10,1000,1.0,0.0001,8,True,True,11645.0,False,,1848,,0.8217,OK,
236,0,30,227,10,1000,1.0,0.005,8,True,True,6571.0,False,,1848,,0.8244,OK,
237,0,30,227,10,1000,1.0,0.001,8,True,True,8385.0,False,,1848,,0.8504,OK,
238,0,30,227,10,1000,1.0,0.05,8,True,True,5163.0,False,,1848,,0.8226,OK,
239,0,30,227,10,1000,1.0,0.01,8,True,True,5849.0,False,,1848,,0.8041,OK,
240,0,30,227,10,1000,1.0,0.5,8,True,True,2928.0,False,,1848,,0.8698,OK,
241,0,30,227,10,1000,1.0,1.0,8,True,True,2490.0,False,,1848,,1.0455,OK,
242,0,30,227,10,1000,1.0,5.0,8,True,True,1952.0,False,,1848,,2.2928,OK,
243,0,30,227,10,1000,1.0,10.0,8,True,True,1864.0,False,,1848,,2.7547,OK,
244,0,30,227,10,1000,1.0,50.0,8,True,True,1831.0,False,,1848,,3.0307,OK,
245,0,30,227,10,1000,1.0,100.0,8,True,True,1931.0,False,,1848,,3.0356,OK,
246,0,30,227,10,1000,1.0,500.0,8,True,True,1965.0,False,,1848,,3.1145,OK,
247,0,30,227,10,1000,1.0,1000.0,8,True,True,2000.0,False,,1848,,3.1559,OK,
248,0,30,227,10,1000,1.0,5000.0,8,True,True,2095.0,False,,1848,,3.1612,OK,
249,0,30,227,10,1000,1.0,10000.0,8,True,True,2148.0,False,,1848,,3.2075,OK,
250,0,30,227,10,1000,1.0,50000.0,8,True,True,2155.0,False,,1848,,3.1548,OK,
251,0,30,227,10,1000,1.0,100000.0,8,True,True,2044.0,False,,1848,,3.1504,OK,
252,0,30,227,10,1000,1.0,500000.0,8,True,True,2192.0,False,,1848,,3.182,OK,
253,0,30,227,10,1000,1.0,1000000.0,8,True,True,2188.0,False,,1848,,3.24,OK,
254,0,30,227,10,1000,5.0,1e-06,8,True,True,4560.0,False,,1848,,0.8942,OK,
255,0,30,227,10,1000,5.0,5e-05,8,True,True,4098.0,False,,1848,,0.8064,OK,
256,0,30,227,10,1000,5.0,1e-05,8,True,True,4368.0,False,,1848,,0.793,OK,
257,0,30,227,10,1000,5.0,0.0005,8,True,True,4081.0,False,,1848,,0.8023,OK,
258,0,30,227,10,1000,5.0,0.0001,8,True,True,4006.0,False,,1848,,0.8082,OK,
259,0,30,227,10,1000,5.0,0.005,8,True,True,4328.0,False,,1848,,0.8294,OK,
260,0,30,227,10,1000,5.0,0.001,8,True,True,4102.0,False,,1848,,0.8173,OK,
261,0,30,227,10,1000,5.0,0.05,8,True,True,3293.0,False,,1848,,0.8271,OK,
262,0,30,227,10,1000,5.0,0.01,8,True,True,4294.0,False,,1848,,0.8183,OK,
263,0,30,227,10,1000,5.0,0.5,8,True,True,1926.0,False,,1848,,1.3011,OK,
264,0,30,227,10,1000,5.0,1.0,8,True,True,1828.0,False,,1848,,1.7909,OK,
265,0,30,227,10,1000,5.0,5.0,8,True,True,1971.0,False,,1848,,2.1493,OK,
266,0,30,227,10,1000,5.0,10.0,8,True,True,1961.0,False,,1848,,2.072,OK,
267,0,30,227,10,1000,5.0,50.0,8,True,True,2066.0,False,,1848,,2.0603,OK,
268,0,30,227,10,1000,5.0,100.0,8,True,True,2109.0,False,,1848,,2.0841,OK,
269,0,30,227,10,1000,5.0,500.0,8,True,True,2071.0,False,,1848,,2.0886,OK,
270,0,30,227,10,1000,5.0,1000.0,8,True,True,2130.0,False,,1848,,2.1292,OK,
271,0,30,227,10,1000,5.0,5000.0,8,True,True,2065.0,False,,1848,,2.0888,OK,
272,0,30,227,10,1000,5.0,10000.0,8,True,True,2166.0,False,,1848,,2.097,OK,
273,0,30,227,10,1000,5.0,50000.0,8,True,True,2125.0,False,,1848,,2.1398,OK,
274,0,30,227,10,1000,5.0,100000.0,8,True,True,2129.0,False,,1848,,2.098,OK,
275,0,30,227,10,1000,5.0,500000.0,8,True,True,2195.0,False,,1848,,2.1085,OK,
276,0,30,227,10,1000,5.0,1000000.0,8,True,True,2154.0,False,,1848,,2.1159,OK,
277,0,30,227,10,1000,10.0,1e-06,8,True,True,3922.0,False,,1848,,0.8933,OK,
278,0,30,227,10,1000,10.0,5e-05,8,True,True,4070.0,False,,1848,,0.8213,OK,
279,0,30,227,10,1000,10.0,1e-05,8,True,True,3850.0,False,,1848,,0.8077,OK,
280,0,30,227,10,1000,10.0,0.0005,8,True,True,4030.0,False,,1848,,0.8122,OK,
281,0,30,227,10,1000,10.0,0.0001,8,True,True,4018.0,False,,1848,,0.8172,OK,
282,0,30,227,10,1000,10.0,0.005,8,True,True,3497.0,False,,1848,,0.8219,OK,
283,0,30,227,10,1000,10.0,0.001,8,True,True,4059.0,False,,1848,,0.8114,OK,
