n,m,graph_id,energy,feasible,minla_cost,optimal_cost,approx_ratio,relative_gap,time_s,solver
10,21,34,60.0,False,,53,,,0.752,SQASampler
10,22,35,50.0,True,50.0,50,1.0,0.0,0.756,SQASampler
10,21,36,51.0,True,51.0,50,1.02,0.02,0.759,SQASampler
10,26,37,68.0,True,68.0,68,1.0,0.0,0.768,SQASampler
10,21,38,50.0,True,50.0,50,1.0,0.0,0.754,SQASampler
10,18,39,42.0,True,42.0,42,1.0,0.0,0.75,SQASampler
10,24,40,63.0,True,63.0,60,1.05,0.05,0.755,SQASampler
10,25,41,67.0,True,67.0,67,1.0,0.0,0.763,SQASampler
10,21,42,55.0,True,55.0,52,1.0576923076923077,0.057692307692307696,0.751,SQASampler
10,24,43,54.0,True,54.0,54,1.0,0.0,0.758,SQASampler
10,25,44,62.0,True,62.0,62,1.0,0.0,0.782,SQASampler
10,21,45,52.0,True,52.0,52,1.0,0.0,0.752,SQASampler
10,27,46,83.0,True,83.0,74,1.1216216216216217,0.12162162162162163,0.75,SQASampler
10,24,47,62.0,True,62.0,62,1.0,0.0,0.751,SQASampler
10,19,48,44.0,True,44.0,40,1.1,0.1,0.758,SQASampler
10,23,49,63.0,False,,58,,,0.755,SQASampler
10,23,50,62.0,True,62.0,55,1.1272727272727272,0.12727272727272726,0.762,SQASampler
10,22,51,59.0,True,59.0,57,1.0350877192982457,0.03508771929824561,0.758,SQASampler
10,19,52,45.0,True,45.0,45,1.0,0.0,0.757,SQASampler
10,25,53,59.0,True,59.0,59,1.0,0.0,0.757,SQASampler
10,21,54,50.0,True,50.0,50,1.0,0.0,0.762,SQASampler
10,21,55,53.0,True,53.0,51,1.0392156862745099,0.0392156862745098,0.758,SQASampler
10,26,56,74.0,True,74.0,68,1.088235294117647,0.08823529411764706,0.764,SQASampler
10,25,57,67.0,True,67.0,60,1.1166666666666667,0.11666666666666667,0.756,SQASampler
10,21,58,45.0,True,45.0,45,1.0,0.0,0.756,SQASampler
10,26,59,68.0,True,68.0,68,1.0,0.0,0.758,SQASampler
10,22,60,52.0,True,52.0,51,1.0196078431372548,0.0196078431372549,0.75,SQASampler
10,21,61,49.0,True,49.0,47,1.0425531914893618,0.0425531914893617,0.757,SQASampler
10,27,62,73.0,True,73.0,73,1.0,0.0,0.757,SQASampler
10,16,63,35.0,True,35.0,34,1.0294117647058822,0.029411764705882353,0.761,SQASampler
10,19,64,49.0,True,49.0,43,1.1395348837209303,0.13953488372093023,0.756,SQASampler
10,25,65,62.0,True,62.0,62,1.0,0.0,0.757,SQASampler
10,20,66,48.0,True,48.0,46,1.0434782608695652,0.043478260869565216,0.758,SQASampler
10,24,67,63.0,True,63.0,62,1.0161290322580645,0.016129032258064516,0.787,SQASampler
10,24,68,67.0,True,67.0,61,1.098360655737705,0.09836065573770492,0.759,SQASampler
10,20,69,47.0,True,47.0,46,1.0217391304347827,0.021739130434782608,0.758,SQASampler
10,24,70,63.0,True,63.0,63,1.0,0.0,0.759,SQASampler
10,25,71,69.0,True,69.0,68,1.0147058823529411,0.014705882352941176,0.758,SQASampler
10,19,72,47.0,True,47.0,44,1.0681818181818181,0.06818181818181818,0.757,SQASampler
10,23,73,55.0,True,55.0,54,1.0185185185185186,0.018518518518518517,0.758,SQASampler
10,28,74,80.0,True,80.0,77,1.0389610389610389,0.03896103896103896,0.761,SQASampler
10,27,75,76.0,True,76.0,68,1.1176470588235294,0.11764705882352941,0.755,SQASampler
10,13,76,26.0,True,26.0,23,1.1304347826086956,0.13043478260869565,0.767,SQASampler
10,20,77,51.0,True,51.0,49,1.0408163265306123,0.04081632653061224,0.766,SQASampler
10,23,78,56.0,True,56.0,56,1.0,0.0,0.759,SQASampler
10,26,79,64.0,True,64.0,64,1.0,0.0,0.759,SQASampler
10,20,80,52.0,True,52.0,50,1.04,0.04,0.77,SQASampler
10,20,81,47.0,True,47.0,47,1.0,0.0,0.76,SQASampler
10,23,82,62.0,False,,57,,,0.761,SQASampler
10,26,83,73.0,True,73.0,67,1.0895522388059702,0.08955223880597014,0.756,SQASampler
10,19,84,41.0,True,41.0,41,1.0,0.0,0.756,SQASampler
10,19,85,43.0,False,,38,,,0.762,SQASampler
10,22,86,53.0,True,53.0,52,1.0192307692307692,0.019230769230769232,0.76,SQASampler
10,22,87,54.0,True,54.0,53,1.0188679245283019,0.018867924528301886,0.759,SQASampler
10,28,88,71.0,True,71.0,71,1.0,0.0,0.759,SQASampler
10,20,89,55.0,True,55.0,47,1.1702127659574468,0.1702127659574468,0.76,SQASampler
10,22,90,54.0,True,54.0,53,1.0188679245283019,0.018867924528301886,0.758,SQASampler
10,19,91,46.0,True,46.0,43,1.069767441860465,0.06976744186046512,0.757,SQASampler
10,25,92,66.0,True,66.0,64,1.03125,0.03125,0.758,SQASampler
10,23,93,56.0,True,56.0,56,1.0,0.0,0.757,SQASampler
10,24,94,58.0,True,58.0,57,1.0175438596491229,0.017543859649122806,0.759,SQASampler
10,20,95,42.0,True,42.0,42,1.0,0.0,0.762,SQASampler
10,17,96,30.0,True,30.0,30,1.0,0.0,0.758,SQASampler
10,19,97,43.0,True,43.0,42,1.0238095238095237,0.023809523809523808,0.757,SQASampler
10,26,98,74.0,True,74.0,70,1.0571428571428572,0.05714285714285714,0.759,SQASampler
10,22,99,52.0,True,52.0,52,1.0,0.0,0.747,SQASampler
15,52,0,208.0,False,,195,,,0.862,SQASampler
15,54,1,216.0,True,216.0,205,1.053658536585366,0.05365853658536585,0.867,SQASampler
15,47,2,165.0,True,165.0,165,1.0,0.0,0.865,SQASampler
15,53,3,194.0,True,194.0,190,1.0210526315789474,0.021052631578947368,0.864,SQASampler
15,45,4,168.0,True,168.0,161,1.0434782608695652,0.043478260869565216,0.865,SQASampler
15,53,5,179.0,True,179.0,179,1.0,0.0,0.863,SQASampler
15,56,6,210.0,True,210.0,206,1.0194174757281553,0.019417475728155338,0.863,SQASampler
15,50,7,188.0,False,,183,,,0.881,SQASampler
15,53,8,185.0,True,185.0,184,1.0054347826086956,0.005434782608695652,0.863,SQASampler
15,51,9,190.0,False,,177,,,0.863,SQASampler
15,45,10,150.0,True,150.0,150,1.0,0.0,0.866,SQASampler
15,47,11,173.0,True,173.0,169,1.0236686390532543,0.023668639053254437,0.863,SQASampler
15,51,12,195.0,False,,188,,,0.868,SQASampler
15,53,13,208.0,True,208.0,207,1.0048309178743962,0.004830917874396135,0.865,SQASampler
15,54,14,203.0,True,203.0,197,1.0304568527918783,0.030456852791878174,0.864,SQASampler
15,50,15,187.0,False,,183,,,0.866,SQASampler
15,52,16,196.0,False,,183,,,0.872,SQASampler
15,51,17,188.0,True,188.0,184,1.0217391304347827,0.021739130434782608,0.864,SQASampler
15,56,18,236.0,True,236.0,214,1.102803738317757,0.102803738317757,0.892,SQASampler
15,45,19,150.0,True,150.0,150,1.0,0.0,0.865,SQASampler
15,54,20,200.0,True,200.0,200,1.0,0.0,0.862,SQASampler
15,50,21,191.0,True,191.0,183,1.0437158469945356,0.04371584699453552,0.863,SQASampler
15,54,22,213.0,True,213.0,207,1.0289855072463767,0.028985507246376812,0.86,SQASampler
15,55,23,216.0,True,216.0,216,1.0,0.0,0.861,SQASampler
15,56,24,228.0,True,228.0,218,1.0458715596330275,0.045871559633027525,0.869,SQASampler
15,53,25,194.0,True,194.0,183,1.0601092896174864,0.060109289617486336,0.862,SQASampler
15,57,26,234.0,False,,220,,,0.861,SQASampler
15,57,27,223.0,False,,223,,,0.862,SQASampler
15,48,28,181.0,False,,173,,,0.865,SQASampler
15,52,29,196.0,True,196.0,191,1.0261780104712042,0.02617801047120419,0.874,SQASampler
15,60,30,240.0,True,240.0,237,1.0126582278481013,0.012658227848101266,0.864,SQASampler
15,56,31,241.0,True,241.0,219,1.1004566210045663,0.1004566210045662,0.864,SQASampler
15,54,32,209.0,True,209.0,196,1.066326530612245,0.0663265306122449,0.859,SQASampler
15,53,33,209.0,True,209.0,195,1.0717948717948718,0.07179487179487179,0.867,SQASampler
15,52,34,186.0,True,186.0,186,1.0,0.0,0.863,SQASampler
15,53,35,206.0,True,206.0,204,1.0098039215686274,0.00980392156862745,0.868,SQASampler
15,39,36,145.0,False,,131,,,0.868,SQASampler
15,56,37,215.0,False,,201,,,0.86,SQASampler
15,47,38,163.0,True,163.0,163,1.0,0.0,0.864,SQASampler
15,54,39,207.0,True,207.0,202,1.0247524752475248,0.024752475247524754,0.861,SQASampler
15,54,40,202.0,False,,193,,,0.869,SQASampler
15,45,41,159.0,True,159.0,145,1.096551724137931,0.09655172413793103,0.863,SQASampler
15,44,42,160.0,True,160.0,157,1.019108280254777,0.01910828025477707,0.862,SQASampler
15,55,43,210.0,True,210.0,211,0.995260663507109,-0.004739336492890996,0.865,SQASampler
15,55,44,216.0,True,216.0,212,1.0188679245283019,0.018867924528301886,0.863,SQASampler
15,55,45,222.0,True,222.0,212,1.0471698113207548,0.04716981132075472,0.864,SQASampler
15,41,46,144.0,False,,135,,,0.872,SQASampler
15,64,47,256.0,True,256.0,252,1.0158730158730158,0.015873015873015872,0.86,SQASampler
15,55,48,214.0,True,214.0,214,1.0,0.0,0.86,SQASampler
15,53,49,198.0,True,198.0,196,1.010204081632653,0.01020408163265306,0.859,SQASampler
15,52,50,217.0,False,,197,,,0.865,SQASampler
15,58,51,226.0,True,226.0,224,1.0089285714285714,0.008928571428571428,0.869,SQASampler
15,59,52,241.0,True,241.0,238,1.0126050420168067,0.012605042016806723,0.864,SQASampler
15,48,53,163.0,True,163.0,162,1.0061728395061729,0.006172839506172839,0.861,SQASampler
15,63,54,258.0,True,258.0,252,1.0238095238095237,0.023809523809523808,0.865,SQASampler
15,57,55,226.0,True,226.0,226,1.0,0.0,0.862,SQASampler
15,49,56,181.0,False,,172,,,0.865,SQASampler
15,43,57,157.0,False,,152,,,0.874,SQASampler
15,51,58,200.0,True,200.0,191,1.0471204188481675,0.04712041884816754,0.863,SQASampler
15,60,59,227.0,True,227.0,227,1.0,0.0,0.866,SQASampler
15,54,60,203.0,False,,203,,,0.861,SQASampler
15,62,61,270.0,True,270.0,244,1.1065573770491803,0.10655737704918032,0.86,SQASampler
15,53,62,193.0,True,193.0,191,1.0104712041884816,0.010471204188481676,0.867,SQASampler
15,51,63,187.0,True,187.0,185,1.0108108108108107,0.010810810810810811,0.864,SQASampler
15,44,64,151.0,True,151.0,150,1.0066666666666666,0.006666666666666667,0.866,SQASampler
15,55,65,193.0,True,193.0,191,1.0104712041884816,0.010471204188481676,0.86,SQASampler
15,50,66,188.0,True,188.0,187,1.0053475935828877,0.0053475935828877,0.861,SQASampler
15,50,67,193.0,False,,178,,,0.862,SQASampler
15,56,68,236.0,True,236.0,219,1.0776255707762556,0.0776255707762557,0.869,SQASampler
15,49,69,179.0,True,179.0,177,1.0112994350282485,0.011299435028248588,0.861,SQASampler
15,50,70,192.0,True,192.0,189,1.0158730158730158,0.015873015873015872,0.863,SQASampler
15,57,71,233.0,True,233.0,226,1.0309734513274336,0.030973451327433628,0.864,SQASampler
15,53,72,207.0,True,207.0,206,1.0048543689320388,0.0048543689320388345,0.859,SQASampler
15,57,73,229.0,True,229.0,224,1.0223214285714286,0.022321428571428572,0.867,SQASampler
15,51,74,186.0,False,,175,,,0.861,SQASampler
15,52,75,201.0,True,201.0,197,1.0203045685279188,0.02030456852791878,0.86,SQASampler
15,53,76,201.0,False,,189,,,0.859,SQASampler
15,52,77,194.0,True,194.0,191,1.0157068062827226,0.015706806282722512,0.86,SQASampler
15,52,78,189.0,False,,186,,,0.869,SQASampler
15,50,79,204.0,True,204.0,179,1.1396648044692737,0.13966480446927373,0.864,SQASampler
15,57,80,233.0,True,233.0,226,1.0309734513274336,0.030973451327433628,0.864,SQASampler
15,59,81,250.0,True,250.0,238,1.050420168067227,0.05042016806722689,0.859,SQASampler
15,44,82,157.0,True,157.0,153,1.026143790849673,0.026143790849673203,0.864,SQASampler
15,55,83,221.0,False,,212,,,0.865,SQASampler
15,54,84,204.0,True,204.0,199,1.0251256281407035,0.02512562814070352,0.867,SQASampler
15,52,85,198.0,True,198.0,188,1.053191489361702,0.05319148936170213,0.866,SQASampler
15,61,86,251.0,False,,243,,,0.861,SQASampler
15,57,87,200.0,True,200.0,199,1.0050251256281406,0.005025125628140704,0.861,SQASampler
15,55,88,229.0,False,,222,,,0.861,SQASampler
15,43,89,157.0,False,,147,,,0.875,SQASampler
15,50,90,184.0,True,184.0,182,1.010989010989011,0.01098901098901099,0.865,SQASampler
15,51,91,207.0,True,207.0,197,1.0507614213197969,0.050761421319796954,0.863,SQASampler
15,50,92,190.0,True,190.0,191,0.9947643979057592,-0.005235602094240838,0.864,SQASampler
15,55,93,211.0,True,211.0,208,1.0144230769230769,0.014423076923076924,0.861,SQASampler
15,58,94,232.0,False,,235,,,0.861,SQASampler
15,61,95,248.0,True,248.0,245,1.0122448979591836,0.012244897959183673,0.866,SQASampler
15,50,96,182.0,True,182.0,176,1.0340909090909092,0.03409090909090909,0.862,SQASampler
15,59,97,251.0,False,,227,,,0.861,SQASampler
15,63,98,244.0,True,244.0,242,1.0082644628099173,0.008264462809917356,0.859,SQASampler
15,55,99,219.0,True,219.0,216,1.0138888888888888,0.013888888888888888,0.86,SQASampler
20,96,0,475.0,False,,463,,,1.083,SQASampler
20,113,1,643.0,True,643.0,619,1.0387722132471728,0.03877221324717286,1.082,SQASampler
20,84,2,407.0,True,407.0,404,1.0074257425742574,0.007425742574257425,1.086,SQASampler
20,99,3,519.0,False,,503,,,1.074,SQASampler
20,75,4,359.0,True,359.0,342,1.0497076023391814,0.049707602339181284,1.095,SQASampler
20,95,5,524.0,False,,509,,,1.085,SQASampler
20,92,6,524.0,False,,470,,,1.087,SQASampler
20,94,7,505.0,False,,485,,,1.078,SQASampler
20,95,8,489.0,False,,452,,,1.086,SQASampler
20,96,9,528.0,False,,489,,,1.085,SQASampler
20,98,10,494.0,True,494.0,488,1.0122950819672132,0.012295081967213115,1.082,SQASampler
20,96,11,498.0,True,498.0,496,1.0040322580645162,0.004032258064516129,1.073,SQASampler
20,89,12,436.0,True,436.0,425,1.0258823529411765,0.02588235294117647,1.088,SQASampler
20,93,13,518.0,False,,475,,,1.089,SQASampler
20,101,14,525.0,False,,513,,,1.078,SQASampler
20,91,15,479.0,False,,439,,,1.082,SQASampler
20,85,16,434.0,False,,411,,,1.122,SQASampler
20,99,17,547.0,False,,529,,,1.107,SQASampler
20,99,18,518.0,True,518.0,488,1.0614754098360655,0.06147540983606557,1.11,SQASampler
20,93,19,493.0,False,,478,,,1.101,SQASampler
20,104,20,534.0,False,,524,,,1.097,SQASampler
20,100,21,547.0,False,,532,,,1.133,SQASampler
20,87,22,400.0,True,400.0,398,1.0050251256281406,0.005025125628140704,1.132,SQASampler
20,97,23,507.0,False,,495,,,1.096,SQASampler
20,95,24,494.0,False,,468,,,1.131,SQASampler
20,99,25,526.0,False,,516,,,1.145,SQASampler
20,103,26,538.0,True,538.0,527,1.0208728652751422,0.020872865275142316,1.076,SQASampler
20,102,27,568.0,True,568.0,546,1.0402930402930404,0.040293040293040296,1.14,SQASampler
20,92,28,457.0,True,457.0,447,1.0223713646532437,0.02237136465324385,1.075,SQASampler
20,84,29,437.0,False,,423,,,1.116,SQASampler
20,80,30,394.0,True,394.0,380,1.0368421052631578,0.03684210526315789,1.126,SQASampler
20,91,31,499.0,True,499.0,489,1.0204498977505112,0.02044989775051125,1.114,SQASampler
20,96,32,502.0,False,,496,,,1.094,SQASampler
20,94,33,478.0,True,478.0,473,1.0105708245243128,0.010570824524312896,1.119,SQASampler
20,96,34,504.0,True,504.0,509,0.9901768172888016,-0.009823182711198428,1.114,SQASampler
20,89,35,468.0,False,,442,,,1.09,SQASampler
20,84,36,390.0,True,390.0,381,1.0236220472440944,0.023622047244094488,1.113,SQASampler
20,88,37,450.0,False,,441,,,1.11,SQASampler
20,91,38,463.0,False,,444,,,1.11,SQASampler
20,91,39,494.0,False,,476,,,1.096,SQASampler
20,83,40,406.0,True,406.0,405,1.002469135802469,0.0024691358024691358,1.164,SQASampler
20,92,41,500.0,False,,459,,,1.232,SQASampler
20,97,42,503.0,False,,492,,,1.279,SQASampler
20,88,43,467.0,False,,452,,,1.299,SQASampler
20,105,44,550.0,False,,542,,,1.322,SQASampler
20,90,45,425.0,True,425.0,421,1.009501187648456,0.009501187648456057,1.255,SQASampler
20,89,46,476.0,False,,445,,,1.215,SQASampler
20,101,47,534.0,False,,513,,,1.262,SQASampler
20,86,48,423.0,False,,413,,,1.252,SQASampler
20,98,49,527.0,False,,499,,,1.262,SQASampler
20,93,50,479.0,True,479.0,474,1.010548523206751,0.010548523206751054,1.186,SQASampler
20,85,51,450.0,False,,399,,,1.228,SQASampler
20,91,52,462.0,True,462.0,452,1.0221238938053097,0.022123893805309734,1.21,SQASampler
20,103,53,549.0,False,,542,,,1.164,SQASampler
20,90,54,456.0,False,,445,,,1.127,SQASampler
20,89,55,462.0,False,,438,,,1.118,SQASampler
20,99,56,514.0,False,,502,,,1.112,SQASampler
20,95,57,483.0,True,483.0,474,1.018987341772152,0.0189873417721519,1.144,SQASampler
20,102,58,579.0,False,,530,,,1.111,SQASampler
20,93,59,445.0,True,445.0,443,1.0045146726862302,0.004514672686230248,1.127,SQASampler
20,94,60,470.0,True,470.0,462,1.0173160173160174,0.017316017316017316,1.133,SQASampler
20,86,61,444.0,False,,412,,,1.121,SQASampler
20,90,62,452.0,False,,449,,,1.122,SQASampler
20,88,63,457.0,False,,432,,,1.079,SQASampler
20,98,64,540.0,False,,520,,,1.145,SQASampler
20,92,65,431.0,True,431.0,430,1.0023255813953489,0.002325581395348837,1.131,SQASampler
20,99,66,532.0,True,532.0,522,1.0191570881226053,0.019157088122605363,1.099,SQASampler
20,97,67,502.0,False,,487,,,1.099,SQASampler
20,102,68,551.0,False,,524,,,1.1,SQASampler
20,93,69,486.0,True,486.0,487,0.997946611909651,-0.002053388090349076,1.112,SQASampler
20,92,70,465.0,True,465.0,470,0.9893617021276596,-0.010638297872340425,1.117,SQASampler
20,100,71,549.0,False,,519,,,1.101,SQASampler
20,101,72,571.0,False,,549,,,1.122,SQASampler
20,92,73,502.0,False,,471,,,1.106,SQASampler
20,78,74,393.0,False,,371,,,1.091,SQASampler
20,94,75,466.0,False,,474,,,1.142,SQASampler
20,93,76,489.0,False,,484,,,1.113,SQASampler
20,103,77,575.0,False,,551,,,1.1,SQASampler
20,100,78,505.0,True,505.0,502,1.0059760956175299,0.00597609561752988,1.123,SQASampler
20,87,79,460.0,False,,436,,,1.093,SQASampler
20,103,80,609.0,False,,559,,,1.138,SQASampler
20,97,81,535.0,False,,462,,,1.092,SQASampler
20,92,82,460.0,True,460.0,455,1.010989010989011,0.01098901098901099,1.121,SQASampler
20,95,83,501.0,False,,499,,,1.133,SQASampler
20,98,84,501.0,True,501.0,489,1.0245398773006136,0.024539877300613498,1.105,SQASampler
20,103,85,598.0,False,,538,,,1.122,SQASampler
20,101,86,536.0,False,,520,,,1.091,SQASampler
20,85,87,402.0,False,,417,,,1.139,SQASampler
20,100,88,524.0,False,,500,,,1.091,SQASampler
20,95,89,491.0,False,,478,,,1.084,SQASampler
20,97,90,488.0,False,,473,,,1.144,SQASampler
20,75,91,377.0,False,,363,,,1.129,SQASampler
20,86,92,415.0,True,415.0,403,1.0297766749379653,0.02977667493796526,1.116,SQASampler
20,92,93,495.0,False,,462,,,1.132,SQASampler
20,93,94,492.0,False,,473,,,1.107,SQASampler
20,107,95,596.0,False,,537,,,1.079,SQASampler
20,97,96,532.0,False,,509,,,1.131,SQASampler
20,89,97,471.0,False,,453,,,1.124,SQASampler
20,99,98,542.0,False,,523,,,1.122,SQASampler
20,87,99,438.0,False,,413,,,1.089,SQASampler
25,146,0,933.0,True,933.0,924,1.0097402597402598,0.00974025974025974,1.654,SQASampler
25,144,1,939.0,False,,956,,,1.622,SQASampler
25,151,2,1100.0,False,,970,,,1.617,SQASampler
25,138,3,896.0,False,,889,,,1.598,SQASampler
25,133,4,857.0,False,,819,,,1.619,SQASampler
25,139,5,931.0,False,,876,,,1.633,SQASampler
25,139,6,913.0,False,,871,,,1.591,SQASampler
25,145,7,1020.0,False,,972,,,1.597,SQASampler
25,163,8,1044.0,True,1044.0,1039,1.0048123195380174,0.004812319538017324,1.556,SQASampler
25,145,9,955.0,False,,924,,,1.63,SQASampler
25,145,10,953.0,False,,960,,,1.598,SQASampler
25,152,11,1000.0,False,,976,,,1.563,SQASampler
25,150,12,988.0,False,,999,,,1.633,SQASampler
25,142,13,967.0,False,,915,,,1.571,SQASampler
25,137,14,873.0,False,,848,,,1.597,SQASampler
25,153,15,1001.0,False,,997,,,1.618,SQASampler
25,139,16,898.0,True,898.0,905,0.9922651933701657,-0.0077348066298342545,1.583,SQASampler
25,152,17,1038.0,False,,1005,,,1.587,SQASampler
25,157,18,1023.0,True,1023.0,1054,0.9705882352941176,-0.029411764705882353,1.599,SQASampler
25,142,19,918.0,True,918.0,915,1.0032786885245901,0.003278688524590164,1.596,SQASampler
25,147,20,953.0,False,,888,,,1.562,SQASampler
25,136,21,894.0,False,,884,,,1.596,SQASampler
25,148,22,1021.0,False,,933,,,1.57,SQASampler
25,132,23,885.0,False,,858,,,1.603,SQASampler
25,144,24,940.0,False,,915,,,1.578,SQASampler
25,143,25,960.0,False,,900,,,1.594,SQASampler
25,139,26,865.0,False,,821,,,1.622,SQASampler
25,152,27,998.0,False,,954,,,1.577,SQASampler
25,163,28,1121.0,False,,1098,,,1.754,SQASampler
25,143,29,932.0,False,,869,,,1.691,SQASampler
25,147,30,995.0,False,,937,,,1.859,SQASampler
25,151,31,1023.0,True,1023.0,1004,1.0189243027888446,0.018924302788844622,1.87,SQASampler
25,156,32,1060.0,False,,1054,,,1.731,SQASampler
25,144,33,945.0,True,945.0,928,1.0183189655172413,0.018318965517241378,1.799,SQASampler
25,148,34,1019.0,False,,983,,,2.182,SQASampler
25,154,35,1088.0,False,,1052,,,2.248,SQASampler
25,151,36,1011.0,False,,993,,,1.99,SQASampler
25,167,37,1179.0,False,,1130,,,1.812,SQASampler
25,146,38,959.0,False,,948,,,1.839,SQASampler
25,156,39,1040.0,False,,1016,,,1.752,SQASampler
25,137,40,909.0,False,,863,,,1.774,SQASampler
25,158,41,1101.0,False,,1074,,,1.785,SQASampler
25,147,42,969.0,False,,947,,,1.87,SQASampler
25,155,43,1045.0,True,1045.0,1051,0.994291151284491,-0.005708848715509039,1.827,SQASampler
25,131,44,929.0,False,,831,,,1.744,SQASampler
25,152,45,976.0,True,976.0,976,1.0,0.0,1.677,SQASampler
25,146,46,944.0,True,944.0,924,1.0216450216450217,0.021645021645021644,1.887,SQASampler
25,158,47,1065.0,False,,1065,,,2.107,SQASampler
25,140,48,912.0,False,,912,,,1.694,SQASampler
25,131,49,855.0,False,,833,,,1.657,SQASampler
25,151,50,1015.0,False,,970,,,1.692,SQASampler
25,160,51,1087.0,True,1087.0,1064,1.0216165413533835,0.021616541353383457,1.682,SQASampler
25,154,52,1040.0,False,,1001,,,2.109,SQASampler
25,157,53,1083.0,False,,1030,,,1.868,SQASampler
25,128,54,805.0,False,,791,,,1.957,SQASampler
25,156,55,1047.0,False,,1022,,,2.082,SQASampler
25,149,56,991.0,False,,954,,,1.778,SQASampler
