n,m,graph_id,energy,feasible,minla_cost,optimal_cost,approx_ratio,relative_gap,time_s,best_seed,solver
20,88,43,443.0,True,443.0,452,0.9800884955752213,-0.01991150442477876,2.479,42,PathIntegralAnnealingSampler
20,105,44,548.0,True,548.0,542,1.011070110701107,0.01107011070110701,2.498,789,PathIntegralAnnealingSampler
20,90,45,426.0,True,426.0,421,1.01187648456057,0.011876484560570071,2.508,123,PathIntegralAnnealingSampler
20,89,46,451.0,True,451.0,445,1.0134831460674156,0.01348314606741573,2.478,456,PathIntegralAnnealingSampler
20,101,47,518.0,True,518.0,513,1.0097465886939572,0.009746588693957114,2.588,42,PathIntegralAnnealingSampler
20,86,48,428.0,True,428.0,413,1.036319612590799,0.03631961259079903,2.549,42,PathIntegralAnnealingSampler
20,98,49,509.0,True,509.0,499,1.0200400801603207,0.02004008016032064,2.55,789,PathIntegralAnnealingSampler
20,93,50,491.0,True,491.0,474,1.0358649789029535,0.035864978902953586,2.51,123,PathIntegralAnnealingSampler
20,85,51,405.0,True,405.0,399,1.0150375939849625,0.015037593984962405,2.607,42,PathIntegralAnnealingSampler
20,91,52,458.0,True,458.0,452,1.0132743362831858,0.01327433628318584,2.467,999,PathIntegralAnnealingSampler
20,103,53,551.0,True,551.0,542,1.0166051660516606,0.016605166051660517,2.529,123,PathIntegralAnnealingSampler
20,90,54,469.0,True,469.0,445,1.053932584269663,0.05393258426966292,2.47,999,PathIntegralAnnealingSampler
20,89,55,448.0,True,448.0,438,1.0228310502283104,0.0228310502283105,2.564,456,PathIntegralAnnealingSampler
20,99,56,514.0,True,514.0,502,1.0239043824701195,0.02390438247011952,2.52,42,PathIntegralAnnealingSampler
20,95,57,482.0,True,482.0,474,1.0168776371308017,0.016877637130801686,2.541,123,PathIntegralAnnealingSampler
20,102,58,553.0,True,553.0,530,1.0433962264150944,0.04339622641509434,2.529,999,PathIntegralAnnealingSampler
20,93,59,450.0,True,450.0,443,1.0158013544018059,0.01580135440180587,2.538,789,PathIntegralAnnealingSampler
20,94,60,466.0,True,466.0,462,1.0086580086580086,0.008658008658008658,2.598,123,PathIntegralAnnealingSampler
20,86,61,423.0,True,423.0,412,1.0266990291262137,0.02669902912621359,2.587,789,PathIntegralAnnealingSampler
20,90,62,451.0,True,451.0,449,1.0044543429844097,0.004454342984409799,2.721,999,PathIntegralAnnealingSampler
20,88,63,451.0,False,,432,,,2.676,42,PathIntegralAnnealingSampler
20,98,64,536.0,True,536.0,520,1.0307692307692307,0.03076923076923077,2.664,789,PathIntegralAnnealingSampler
20,92,65,432.0,True,432.0,430,1.0046511627906978,0.004651162790697674,2.675,456,PathIntegralAnnealingSampler
20,99,66,531.0,True,531.0,522,1.0172413793103448,0.017241379310344827,2.59,456,PathIntegralAnnealingSampler
20,97,67,508.0,True,508.0,487,1.0431211498973305,0.043121149897330596,2.713,456,PathIntegralAnnealingSampler
20,102,68,533.0,True,533.0,524,1.0171755725190839,0.01717557251908397,2.596,42,PathIntegralAnnealingSampler
20,93,69,493.0,True,493.0,487,1.0123203285420945,0.012320328542094456,2.698,123,PathIntegralAnnealingSampler
20,92,70,483.0,True,483.0,470,1.0276595744680852,0.027659574468085105,2.733,456,PathIntegralAnnealingSampler
20,100,71,550.0,True,550.0,519,1.0597302504816957,0.05973025048169557,2.565,789,PathIntegralAnnealingSampler
20,101,72,559.0,True,559.0,549,1.018214936247723,0.018214936247723135,2.529,789,PathIntegralAnnealingSampler
20,92,73,484.0,True,484.0,471,1.0276008492569002,0.027600849256900213,2.531,456,PathIntegralAnnealingSampler
20,78,74,379.0,True,379.0,371,1.0215633423180592,0.0215633423180593,2.701,456,PathIntegralAnnealingSampler
20,94,75,472.0,False,,474,,,2.707,789,PathIntegralAnnealingSampler
20,93,76,482.0,True,482.0,484,0.9958677685950413,-0.004132231404958678,2.604,456,PathIntegralAnnealingSampler
20,103,77,553.0,True,553.0,551,1.0036297640653358,0.003629764065335753,2.54,456,PathIntegralAnnealingSampler
20,100,78,518.0,True,518.0,502,1.0318725099601593,0.03187250996015936,2.592,42,PathIntegralAnnealingSampler
20,87,79,465.0,True,465.0,436,1.06651376146789,0.06651376146788991,2.687,789,PathIntegralAnnealingSampler
20,103,80,576.0,True,576.0,559,1.0304114490161003,0.03041144901610018,2.626,456,PathIntegralAnnealingSampler
20,97,81,469.0,True,469.0,462,1.0151515151515151,0.015151515151515152,2.631,999,PathIntegralAnnealingSampler
20,92,82,467.0,True,467.0,455,1.0263736263736263,0.026373626373626374,2.682,42,PathIntegralAnnealingSampler
20,95,83,488.0,True,488.0,499,0.9779559118236473,-0.022044088176352707,2.606,789,PathIntegralAnnealingSampler
20,98,84,494.0,True,494.0,489,1.0102249488752557,0.010224948875255624,2.621,123,PathIntegralAnnealingSampler
20,103,85,544.0,True,544.0,538,1.0111524163568772,0.011152416356877323,2.672,999,PathIntegralAnnealingSampler
20,101,86,527.0,True,527.0,520,1.0134615384615384,0.013461538461538462,2.7,123,PathIntegralAnnealingSampler
20,85,87,408.0,False,,417,,,2.664,42,PathIntegralAnnealingSampler
20,100,88,521.0,True,521.0,500,1.042,0.042,2.605,42,PathIntegralAnnealingSampler
20,95,89,494.0,True,494.0,478,1.0334728033472804,0.03347280334728033,2.57,999,PathIntegralAnnealingSampler
20,97,90,479.0,True,479.0,473,1.0126849894291754,0.012684989429175475,2.626,456,PathIntegralAnnealingSampler
20,75,91,371.0,True,371.0,363,1.022038567493113,0.02203856749311295,2.628,123,PathIntegralAnnealingSampler
20,86,92,409.0,True,409.0,403,1.0148883374689825,0.01488833746898263,2.651,789,PathIntegralAnnealingSampler
20,92,93,466.0,True,466.0,462,1.0086580086580086,0.008658008658008658,2.62,999,PathIntegralAnnealingSampler
20,93,94,473.0,True,473.0,473,1.0,0.0,2.628,42,PathIntegralAnnealingSampler
20,107,95,548.0,True,548.0,537,1.0204841713221602,0.020484171322160148,2.635,123,PathIntegralAnnealingSampler
20,97,96,511.0,True,511.0,509,1.0039292730844793,0.003929273084479371,2.638,789,PathIntegralAnnealingSampler
20,89,97,453.0,True,453.0,453,1.0,0.0,2.677,999,PathIntegralAnnealingSampler
20,99,98,524.0,True,524.0,523,1.0019120458891013,0.0019120458891013384,2.625,999,PathIntegralAnnealingSampler
20,87,99,419.0,True,419.0,413,1.0145278450363195,0.014527845036319613,2.624,789,PathIntegralAnnealingSampler
25,146,0,971.0,True,971.0,924,1.050865800865801,0.050865800865800864,4.951,42,PathIntegralAnnealingSampler
25,144,1,940.0,False,,956,,,4.912,789,PathIntegralAnnealingSampler
25,151,2,1028.0,True,1028.0,970,1.0597938144329897,0.05979381443298969,4.929,123,PathIntegralAnnealingSampler
25,138,3,885.0,True,885.0,889,0.9955005624296963,-0.0044994375703037125,5.137,789,PathIntegralAnnealingSampler
25,133,4,840.0,True,840.0,819,1.0256410256410255,0.02564102564102564,4.943,789,PathIntegralAnnealingSampler
25,139,5,914.0,True,914.0,876,1.04337899543379,0.04337899543378995,5.062,789,PathIntegralAnnealingSampler
25,139,6,919.0,True,919.0,871,1.0551090700344432,0.05510907003444317,4.17,123,PathIntegralAnnealingSampler
25,145,7,989.0,True,989.0,972,1.0174897119341564,0.01748971193415638,4.127,123,PathIntegralAnnealingSampler
25,163,8,1100.0,False,,1039,,,4.14,789,PathIntegralAnnealingSampler
25,145,9,920.0,True,920.0,924,0.9956709956709957,-0.004329004329004329,4.192,789,PathIntegralAnnealingSampler
25,145,10,964.0,False,,960,,,4.227,123,PathIntegralAnnealingSampler
25,152,11,1009.0,False,,976,,,4.24,456,PathIntegralAnnealingSampler
25,150,12,1009.0,True,1009.0,999,1.01001001001001,0.01001001001001001,4.331,42,PathIntegralAnnealingSampler
25,142,13,921.0,True,921.0,915,1.0065573770491802,0.006557377049180328,4.105,42,PathIntegralAnnealingSampler
25,137,14,891.0,False,,848,,,4.16,42,PathIntegralAnnealingSampler
25,153,15,1011.0,True,1011.0,997,1.0140421263791375,0.014042126379137413,4.132,456,PathIntegralAnnealingSampler
25,139,16,929.0,True,929.0,905,1.0265193370165746,0.026519337016574586,4.164,123,PathIntegralAnnealingSampler
25,152,17,1049.0,False,,1005,,,4.174,789,PathIntegralAnnealingSampler
25,157,18,1061.0,True,1061.0,1054,1.0066413662239089,0.006641366223908918,4.182,789,PathIntegralAnnealingSampler
25,142,19,946.0,False,,915,,,4.115,123,PathIntegralAnnealingSampler
25,147,20,946.0,False,,888,,,4.204,42,PathIntegralAnnealingSampler
25,136,21,881.0,False,,884,,,4.151,42,PathIntegralAnnealingSampler
25,148,22,975.0,True,975.0,933,1.045016077170418,0.04501607717041801,4.151,456,PathIntegralAnnealingSampler
25,132,23,884.0,True,884.0,858,1.0303030303030303,0.030303030303030304,4.21,789,PathIntegralAnnealingSampler
25,144,24,953.0,True,953.0,915,1.0415300546448087,0.041530054644808745,4.209,123,PathIntegralAnnealingSampler
25,143,25,927.0,False,,900,,,4.133,123,PathIntegralAnnealingSampler
25,139,26,864.0,False,,821,,,4.165,789,PathIntegralAnnealingSampler
25,152,27,1025.0,False,,954,,,4.198,789,PathIntegralAnnealingSampler
25,163,28,1125.0,True,1125.0,1098,1.0245901639344261,0.02459016393442623,4.17,123,PathIntegralAnnealingSampler
25,143,29,890.0,False,,869,,,4.274,789,PathIntegralAnnealingSampler
25,147,30,956.0,False,,937,,,4.132,789,PathIntegralAnnealingSampler
25,151,31,1021.0,True,1021.0,1004,1.0169322709163346,0.01693227091633466,4.147,42,PathIntegralAnnealingSampler
25,156,32,1026.0,False,,1054,,,4.158,999,PathIntegralAnnealingSampler
25,144,33,994.0,False,,928,,,4.121,42,PathIntegralAnnealingSampler
25,148,34,954.0,True,954.0,983,0.970498474059003,-0.029501525940996948,4.178,999,PathIntegralAnnealingSampler
25,154,35,1061.0,True,1061.0,1052,1.008555133079848,0.008555133079847909,4.163,456,PathIntegralAnnealingSampler
25,151,36,1035.0,True,1035.0,993,1.042296072507553,0.04229607250755287,4.082,999,PathIntegralAnnealingSampler
25,167,37,1162.0,True,1162.0,1130,1.0283185840707965,0.02831858407079646,4.165,42,PathIntegralAnnealingSampler
25,146,38,1002.0,True,1002.0,948,1.0569620253164558,0.056962025316455694,4.191,789,PathIntegralAnnealingSampler
25,156,39,1041.0,False,,1016,,,4.213,42,PathIntegralAnnealingSampler
25,137,40,858.0,True,858.0,863,0.9942062572421785,-0.005793742757821553,4.108,789,PathIntegralAnnealingSampler
25,158,41,1064.0,True,1064.0,1074,0.9906890130353817,-0.00931098696461825,4.179,456,PathIntegralAnnealingSampler
25,147,42,926.0,False,,947,,,4.147,999,PathIntegralAnnealingSampler
25,155,43,1057.0,True,1057.0,1051,1.005708848715509,0.005708848715509039,4.14,789,PathIntegralAnnealingSampler
25,131,44,846.0,True,846.0,831,1.0180505415162455,0.018050541516245487,4.083,123,PathIntegralAnnealingSampler
25,152,45,1002.0,True,1002.0,976,1.026639344262295,0.02663934426229508,4.256,456,PathIntegralAnnealingSampler
25,146,46,965.0,False,,924,,,4.221,123,PathIntegralAnnealingSampler
25,158,47,1087.0,False,,1065,,,4.137,789,PathIntegralAnnealingSampler
25,140,48,917.0,True,917.0,912,1.0054824561403508,0.005482456140350877,4.178,42,PathIntegralAnnealingSampler
25,131,49,828.0,True,828.0,833,0.9939975990396158,-0.006002400960384154,4.149,123,PathIntegralAnnealingSampler
25,151,50,1017.0,False,,970,,,4.198,123,PathIntegralAnnealingSampler
25,160,51,1102.0,True,1102.0,1064,1.0357142857142858,0.03571428571428571,4.22,123,PathIntegralAnnealingSampler
25,154,52,1051.0,False,,1001,,,4.165,789,PathIntegralAnnealingSampler
25,157,53,1063.0,True,1063.0,1030,1.0320388349514562,0.03203883495145631,4.13,42,PathIntegralAnnealingSampler
25,128,54,826.0,False,,791,,,4.139,123,PathIntegralAnnealingSampler
25,156,55,1041.0,False,,1022,,,4.116,123,PathIntegralAnnealingSampler
25,149,56,995.0,True,995.0,954,1.0429769392033543,0.0429769392033543,4.211,123,PathIntegralAnnealingSampler
25,154,57,998.0,True,998.0,986,1.0121703853955375,0.012170385395537525,4.158,999,PathIntegralAnnealingSampler
25,145,58,969.0,True,969.0,956,1.0135983263598327,0.013598326359832637,4.15,999,PathIntegralAnnealingSampler
25,152,59,1043.0,True,1043.0,1008,1.0347222222222223,0.034722222222222224,4.203,456,PathIntegralAnnealingSampler
25,163,60,1113.0,True,1113.0,1090,1.0211009174311927,0.02110091743119266,4.166,123,PathIntegralAnnealingSampler
25,149,61,967.0,True,967.0,962,1.0051975051975053,0.005197505197505198,4.128,456,PathIntegralAnnealingSampler
25,151,62,1017.0,True,1017.0,976,1.0420081967213115,0.042008196721311473,4.143,999,PathIntegralAnnealingSampler
25,149,63,968.0,True,968.0,945,1.0243386243386243,0.02433862433862434,4.22,789,PathIntegralAnnealingSampler
25,157,64,1013.0,True,1013.0,992,1.0211693548387097,0.021169354838709676,4.171,42,PathIntegralAnnealingSampler
25,170,65,1166.0,True,1166.0,1135,1.0273127753303966,0.027312775330396475,4.189,42,PathIntegralAnnealingSampler
25,152,66,1035.0,True,1035.0,1028,1.0068093385214008,0.006809338521400778,4.177,789,PathIntegralAnnealingSampler
25,145,67,975.0,True,975.0,967,1.0082730093071355,0.008273009307135471,4.186,999,PathIntegralAnnealingSampler
25,157,68,1091.0,True,1091.0,1033,1.0561471442400774,0.05614714424007745,4.134,123,PathIntegralAnnealingSampler
25,157,69,1030.0,True,1030.0,1051,0.9800190294957184,-0.019980970504281638,4.122,123,PathIntegralAnnealingSampler
25,161,70,1114.0,True,1114.0,1078,1.033395176252319,0.03339517625231911,4.109,42,PathIntegralAnnealingSampler
25,170,71,1191.0,True,1191.0,1169,1.0188195038494439,0.018819503849443968,4.165,789,PathIntegralAnnealingSampler
25,156,72,1066.0,True,1066.0,1049,1.0162059103908485,0.016205910390848427,4.183,123,PathIntegralAnnealingSampler
25,158,73,1069.0,True,1069.0,1072,0.9972014925373134,-0.002798507462686567,4.194,789,PathIntegralAnnealingSampler
25,150,74,996.0,True,996.0,978,1.01840490797546,0.018404907975460124,4.17,42,PathIntegralAnnealingSampler
25,150,75,976.0,False,,974,,,4.154,999,PathIntegralAnnealingSampler
25,144,76,915.0,False,,890,,,4.173,999,PathIntegralAnnealingSampler
25,155,77,1054.0,False,,1004,,,4.058,123,PathIntegralAnnealingSampler
25,149,78,1009.0,False,,981,,,4.225,999,PathIntegralAnnealingSampler
25,149,79,984.0,True,984.0,937,1.0501600853788686,0.05016008537886873,4.104,789,PathIntegralAnnealingSampler
25,154,80,1084.0,False,,1019,,,4.141,42,PathIntegralAnnealingSampler
25,147,81,951.0,True,951.0,945,1.0063492063492063,0.006349206349206349,4.165,42,PathIntegralAnnealingSampler
25,145,82,935.0,False,,926,,,4.187,42,PathIntegralAnnealingSampler
25,146,83,957.0,True,957.0,954,1.0031446540880504,0.0031446540880503146,4.238,123,PathIntegralAnnealingSampler
25,158,84,1063.0,False,,1019,,,4.15,42,PathIntegralAnnealingSampler
25,174,85,1214.0,False,,1206,,,4.08,123,PathIntegralAnnealingSampler
25,165,86,1080.0,True,1080.0,1062,1.0169491525423728,0.01694915254237288,4.104,42,PathIntegralAnnealingSampler
25,163,87,1059.0,True,1059.0,1032,1.0261627906976745,0.02616279069767442,4.111,456,PathIntegralAnnealingSampler
25,165,88,1144.0,True,1144.0,1147,0.997384481255449,-0.0026155187445510027,4.285,999,PathIntegralAnnealingSampler
25,144,89,949.0,False,,956,,,4.293,456,PathIntegralAnnealingSampler
25,157,90,1109.0,False,,1070,,,4.33,789,PathIntegralAnnealingSampler
25,162,91,1126.0,False,,1083,,,4.403,456,PathIntegralAnnealingSampler
25,152,92,970.0,False,,968,,,4.372,456,PathIntegralAnnealingSampler
25,156,93,1032.0,True,1032.0,1032,1.0,0.0,5.639,789,PathIntegralAnnealingSampler
25,151,94,1000.0,False,,960,,,4.869,123,PathIntegralAnnealingSampler
25,142,95,887.0,True,887.0,861,1.0301974448315911,0.030197444831591175,4.774,456,PathIntegralAnnealingSampler
25,146,96,988.0,True,988.0,970,1.0185567010309278,0.018556701030927835,4.894,456,PathIntegralAnnealingSampler
25,135,97,831.0,False,,824,,,5.134,999,PathIntegralAnnealingSampler
25,144,98,972.0,True,972.0,909,1.0693069306930694,0.06930693069306931,4.631,999,PathIntegralAnnealingSampler
25,132,99,801.0,True,801.0,784,1.0216836734693877,0.021683673469387755,4.712,456,PathIntegralAnnealingSampler
