n,m,graph_id,energy,feasible,minla_cost,optimal_cost,approx_ratio,relative_gap,time_s,solver
10,26,37,68.0,True,68.0,68,1.0,0.0,0.822,SQASampler
10,21,38,50.0,True,50.0,50,1.0,0.0,0.815,SQASampler
10,18,39,42.0,True,42.0,42,1.0,0.0,0.819,SQASampler
10,24,40,60.0,True,60.0,60,1.0,0.0,0.841,SQASampler
10,25,41,67.0,True,67.0,67,1.0,0.0,0.84,SQASampler
10,21,42,52.0,True,52.0,52,1.0,0.0,0.881,SQASampler
10,24,43,54.0,True,54.0,54,1.0,0.0,0.918,SQASampler
10,25,44,62.0,True,62.0,62,1.0,0.0,0.856,SQASampler
10,21,45,52.0,True,52.0,52,1.0,0.0,0.825,SQASampler
10,27,46,74.0,True,74.0,74,1.0,0.0,0.826,SQASampler
10,24,47,62.0,True,62.0,62,1.0,0.0,0.82,SQASampler
10,19,48,40.0,True,40.0,40,1.0,0.0,0.83,SQASampler
10,23,49,60.0,False,,58,,,0.821,SQASampler
10,23,50,55.0,True,55.0,55,1.0,0.0,0.813,SQASampler
10,22,51,57.0,True,57.0,57,1.0,0.0,0.838,SQASampler
10,19,52,45.0,True,45.0,45,1.0,0.0,0.832,SQASampler
10,25,53,59.0,True,59.0,59,1.0,0.0,0.816,SQASampler
10,21,54,50.0,True,50.0,50,1.0,0.0,0.822,SQASampler
10,21,55,53.0,True,53.0,51,1.0392156862745099,0.0392156862745098,0.818,SQASampler
10,26,56,68.0,True,68.0,68,1.0,0.0,0.821,SQASampler
10,25,57,60.0,True,60.0,60,1.0,0.0,0.824,SQASampler
10,21,58,45.0,True,45.0,45,1.0,0.0,0.819,SQASampler
10,26,59,68.0,True,68.0,68,1.0,0.0,0.821,SQASampler
10,22,60,51.0,True,51.0,51,1.0,0.0,0.82,SQASampler
10,21,61,47.0,True,47.0,47,1.0,0.0,0.821,SQASampler
10,27,62,73.0,True,73.0,73,1.0,0.0,0.818,SQASampler
10,16,63,34.0,True,34.0,34,1.0,0.0,0.826,SQASampler
10,19,64,43.0,True,43.0,43,1.0,0.0,0.823,SQASampler
10,25,65,62.0,True,62.0,62,1.0,0.0,0.817,SQASampler
10,20,66,46.0,True,46.0,46,1.0,0.0,0.819,SQASampler
10,24,67,62.0,True,62.0,62,1.0,0.0,0.822,SQASampler
10,24,68,61.0,True,61.0,61,1.0,0.0,0.82,SQASampler
10,20,69,46.0,True,46.0,46,1.0,0.0,0.828,SQASampler
10,24,70,63.0,True,63.0,63,1.0,0.0,0.822,SQASampler
10,25,71,68.0,True,68.0,68,1.0,0.0,0.821,SQASampler
10,19,72,44.0,True,44.0,44,1.0,0.0,0.824,SQASampler
10,23,73,55.0,True,55.0,54,1.0185185185185186,0.018518518518518517,0.819,SQASampler
10,28,74,77.0,True,77.0,77,1.0,0.0,0.822,SQASampler
10,27,75,68.0,True,68.0,68,1.0,0.0,0.826,SQASampler
10,13,76,23.0,True,23.0,23,1.0,0.0,0.818,SQASampler
10,20,77,49.0,True,49.0,49,1.0,0.0,0.822,SQASampler
10,23,78,56.0,True,56.0,56,1.0,0.0,0.814,SQASampler
10,26,79,64.0,True,64.0,64,1.0,0.0,0.839,SQASampler
10,20,80,50.0,True,50.0,50,1.0,0.0,0.827,SQASampler
10,20,81,47.0,True,47.0,47,1.0,0.0,0.901,SQASampler
10,23,82,58.0,False,,57,,,0.839,SQASampler
10,26,83,67.0,True,67.0,67,1.0,0.0,0.825,SQASampler
10,19,84,42.0,True,42.0,41,1.024390243902439,0.024390243902439025,0.831,SQASampler
10,19,85,38.0,True,38.0,38,1.0,0.0,0.829,SQASampler
10,22,86,52.0,True,52.0,52,1.0,0.0,0.817,SQASampler
10,22,87,53.0,True,53.0,53,1.0,0.0,0.828,SQASampler
10,28,88,71.0,True,71.0,71,1.0,0.0,0.817,SQASampler
10,20,89,49.0,True,49.0,47,1.0425531914893618,0.0425531914893617,0.822,SQASampler
10,22,90,53.0,True,53.0,53,1.0,0.0,0.819,SQASampler
10,19,91,43.0,True,43.0,43,1.0,0.0,0.821,SQASampler
10,25,92,64.0,True,64.0,64,1.0,0.0,0.821,SQASampler
10,23,93,56.0,True,56.0,56,1.0,0.0,0.83,SQASampler
10,24,94,58.0,True,58.0,57,1.0175438596491229,0.017543859649122806,0.834,SQASampler
10,20,95,42.0,True,42.0,42,1.0,0.0,0.823,SQASampler
10,17,96,30.0,True,30.0,30,1.0,0.0,0.859,SQASampler
10,19,97,42.0,True,42.0,42,1.0,0.0,0.843,SQASampler
10,26,98,70.0,True,70.0,70,1.0,0.0,0.831,SQASampler
10,22,99,52.0,True,52.0,52,1.0,0.0,0.837,SQASampler
15,52,0,196.0,True,196.0,195,1.005128205128205,0.005128205128205128,1.022,SQASampler
15,54,1,205.0,True,205.0,205,1.0,0.0,1.077,SQASampler
15,47,2,165.0,True,165.0,165,1.0,0.0,1.043,SQASampler
15,53,3,190.0,True,190.0,190,1.0,0.0,1.071,SQASampler
15,45,4,161.0,True,161.0,161,1.0,0.0,1.182,SQASampler
15,53,5,179.0,True,179.0,179,1.0,0.0,1.023,SQASampler
15,56,6,209.0,True,209.0,206,1.0145631067961165,0.014563106796116505,1.109,SQASampler
15,50,7,186.0,False,,183,,,1.136,SQASampler
15,53,8,187.0,True,187.0,184,1.016304347826087,0.016304347826086956,1.167,SQASampler
15,51,9,181.0,True,181.0,177,1.0225988700564972,0.022598870056497175,1.206,SQASampler
15,45,10,156.0,True,156.0,150,1.04,0.04,1.176,SQASampler
15,47,11,170.0,True,170.0,169,1.0059171597633136,0.005917159763313609,1.14,SQASampler
15,51,12,187.0,True,187.0,188,0.9946808510638298,-0.005319148936170213,1.034,SQASampler
15,53,13,207.0,True,207.0,207,1.0,0.0,1.109,SQASampler
15,54,14,197.0,True,197.0,197,1.0,0.0,1.085,SQASampler
15,50,15,186.0,True,186.0,183,1.0163934426229508,0.01639344262295082,1.042,SQASampler
15,52,16,183.0,True,183.0,183,1.0,0.0,1.024,SQASampler
15,51,17,186.0,True,186.0,184,1.0108695652173914,0.010869565217391304,1.024,SQASampler
15,56,18,214.0,True,214.0,214,1.0,0.0,1.027,SQASampler
15,45,19,151.0,True,151.0,150,1.0066666666666666,0.006666666666666667,1.105,SQASampler
15,54,20,202.0,True,202.0,200,1.01,0.01,1.106,SQASampler
15,50,21,183.0,True,183.0,183,1.0,0.0,1.027,SQASampler
15,54,22,207.0,True,207.0,207,1.0,0.0,1.024,SQASampler
15,55,23,217.0,True,217.0,216,1.0046296296296295,0.004629629629629629,1.017,SQASampler
15,56,24,219.0,True,219.0,218,1.0045871559633028,0.0045871559633027525,1.015,SQASampler
15,53,25,183.0,True,183.0,183,1.0,0.0,1.015,SQASampler
15,57,26,220.0,True,220.0,220,1.0,0.0,1.024,SQASampler
15,57,27,228.0,False,,223,,,1.017,SQASampler
15,48,28,177.0,True,177.0,173,1.023121387283237,0.023121387283236993,1.034,SQASampler
15,52,29,191.0,True,191.0,191,1.0,0.0,1.02,SQASampler
15,60,30,237.0,True,237.0,237,1.0,0.0,1.03,SQASampler
15,56,31,221.0,True,221.0,219,1.0091324200913243,0.0091324200913242,1.028,SQASampler
15,54,32,203.0,True,203.0,196,1.0357142857142858,0.03571428571428571,1.025,SQASampler
15,53,33,195.0,True,195.0,195,1.0,0.0,1.012,SQASampler
15,52,34,187.0,True,187.0,186,1.0053763440860215,0.005376344086021506,1.072,SQASampler
15,53,35,205.0,True,205.0,204,1.0049019607843137,0.004901960784313725,1.084,SQASampler
15,39,36,134.0,True,134.0,131,1.0229007633587786,0.022900763358778626,1.073,SQASampler
15,56,37,204.0,True,204.0,201,1.0149253731343284,0.014925373134328358,1.147,SQASampler
15,47,38,164.0,True,164.0,163,1.0061349693251533,0.006134969325153374,1.088,SQASampler
15,54,39,203.0,True,203.0,202,1.004950495049505,0.0049504950495049506,1.02,SQASampler
15,54,40,193.0,True,193.0,193,1.0,0.0,1.026,SQASampler
15,45,41,147.0,True,147.0,145,1.013793103448276,0.013793103448275862,1.022,SQASampler
15,44,42,159.0,True,159.0,157,1.0127388535031847,0.012738853503184714,1.02,SQASampler
15,55,43,211.0,True,211.0,211,1.0,0.0,1.017,SQASampler
15,55,44,212.0,True,212.0,212,1.0,0.0,1.021,SQASampler
15,55,45,219.0,True,219.0,212,1.0330188679245282,0.0330188679245283,1.025,SQASampler
15,41,46,140.0,False,,135,,,1.028,SQASampler
15,64,47,254.0,True,254.0,252,1.007936507936508,0.007936507936507936,1.009,SQASampler
15,55,48,216.0,True,216.0,214,1.0093457943925233,0.009345794392523364,1.016,SQASampler
15,53,49,196.0,True,196.0,196,1.0,0.0,1.023,SQASampler
15,52,50,198.0,False,,197,,,1.022,SQASampler
15,58,51,224.0,True,224.0,224,1.0,0.0,1.016,SQASampler
15,59,52,240.0,True,240.0,238,1.0084033613445378,0.008403361344537815,1.017,SQASampler
15,48,53,162.0,True,162.0,162,1.0,0.0,1.017,SQASampler
15,63,54,252.0,True,252.0,252,1.0,0.0,1.025,SQASampler
15,57,55,224.0,True,224.0,226,0.9911504424778761,-0.008849557522123894,1.021,SQASampler
15,49,56,173.0,True,173.0,172,1.005813953488372,0.005813953488372093,1.021,SQASampler
15,43,57,153.0,True,153.0,152,1.006578947368421,0.006578947368421052,1.022,SQASampler
15,51,58,193.0,True,193.0,191,1.0104712041884816,0.010471204188481676,1.021,SQASampler
15,60,59,227.0,True,227.0,227,1.0,0.0,1.024,SQASampler
15,54,60,200.0,False,,203,,,1.019,SQASampler
15,62,61,246.0,True,246.0,244,1.0081967213114753,0.00819672131147541,1.01,SQASampler
15,53,62,192.0,True,192.0,191,1.0052356020942408,0.005235602094240838,1.018,SQASampler
15,51,63,185.0,True,185.0,185,1.0,0.0,1.021,SQASampler
15,44,64,151.0,True,151.0,150,1.0066666666666666,0.006666666666666667,1.026,SQASampler
15,55,65,191.0,True,191.0,191,1.0,0.0,1.013,SQASampler
15,50,66,187.0,True,187.0,187,1.0,0.0,1.027,SQASampler
15,50,67,184.0,True,184.0,178,1.0337078651685394,0.033707865168539325,1.013,SQASampler
15,56,68,220.0,True,220.0,219,1.004566210045662,0.0045662100456621,1.026,SQASampler
15,49,69,176.0,True,176.0,177,0.9943502824858758,-0.005649717514124294,1.021,SQASampler
15,50,70,189.0,True,189.0,189,1.0,0.0,1.021,SQASampler
15,57,71,226.0,True,226.0,226,1.0,0.0,1.014,SQASampler
15,53,72,207.0,True,207.0,206,1.0048543689320388,0.0048543689320388345,1.014,SQASampler
15,57,73,226.0,True,226.0,224,1.0089285714285714,0.008928571428571428,1.029,SQASampler
15,51,74,178.0,True,178.0,175,1.0171428571428571,0.017142857142857144,1.021,SQASampler
15,52,75,201.0,True,201.0,197,1.0203045685279188,0.02030456852791878,1.014,SQASampler
15,53,76,195.0,True,195.0,189,1.0317460317460319,0.031746031746031744,1.019,SQASampler
15,52,77,194.0,True,194.0,191,1.0157068062827226,0.015706806282722512,1.016,SQASampler
15,52,78,187.0,False,,186,,,1.019,SQASampler
15,50,79,180.0,True,180.0,179,1.005586592178771,0.00558659217877095,1.01,SQASampler
15,57,80,228.0,True,228.0,226,1.008849557522124,0.008849557522123894,1.064,SQASampler
15,59,81,245.0,True,245.0,238,1.0294117647058822,0.029411764705882353,1.087,SQASampler
15,44,82,154.0,True,154.0,153,1.0065359477124183,0.006535947712418301,1.141,SQASampler
15,55,83,215.0,False,,212,,,1.07,SQASampler
15,54,84,199.0,True,199.0,199,1.0,0.0,1.029,SQASampler
15,52,85,189.0,True,189.0,188,1.0053191489361701,0.005319148936170213,1.108,SQASampler
15,61,86,243.0,True,243.0,243,1.0,0.0,1.312,SQASampler
15,57,87,199.0,True,199.0,199,1.0,0.0,1.262,SQASampler
15,55,88,225.0,True,225.0,222,1.0135135135135136,0.013513513513513514,1.038,SQASampler
15,43,89,149.0,True,149.0,147,1.0136054421768708,0.013605442176870748,1.077,SQASampler
15,50,90,182.0,True,182.0,182,1.0,0.0,1.078,SQASampler
15,51,91,196.0,True,196.0,197,0.9949238578680203,-0.005076142131979695,1.163,SQASampler
15,50,92,190.0,True,190.0,191,0.9947643979057592,-0.005235602094240838,1.023,SQASampler
15,55,93,211.0,True,211.0,208,1.0144230769230769,0.014423076923076924,1.021,SQASampler
15,58,94,231.0,False,,235,,,1.016,SQASampler
15,61,95,251.0,True,251.0,245,1.0244897959183674,0.024489795918367346,1.024,SQASampler
15,50,96,177.0,True,177.0,176,1.0056818181818181,0.005681818181818182,1.049,SQASampler
15,59,97,227.0,True,227.0,227,1.0,0.0,1.017,SQASampler
15,63,98,242.0,True,242.0,242,1.0,0.0,1.016,SQASampler
15,55,99,218.0,True,218.0,216,1.0092592592592593,0.009259259259259259,1.059,SQASampler
20,96,0,480.0,False,,463,,,2.124,SQASampler
20,113,1,636.0,True,636.0,619,1.0274636510500808,0.027463651050080775,1.497,SQASampler
20,84,2,409.0,False,,404,,,1.566,SQASampler
20,99,3,516.0,True,516.0,503,1.025844930417495,0.02584493041749503,1.497,SQASampler
20,75,4,352.0,True,352.0,342,1.0292397660818713,0.029239766081871343,1.539,SQASampler
20,95,5,497.0,True,497.0,509,0.9764243614931237,-0.023575638506876228,1.557,SQASampler
20,92,6,472.0,False,,470,,,1.942,SQASampler
20,94,7,496.0,False,,485,,,1.674,SQASampler
20,95,8,454.0,True,454.0,452,1.0044247787610618,0.004424778761061947,1.77,SQASampler
20,96,9,497.0,False,,489,,,1.446,SQASampler
20,98,10,488.0,True,488.0,488,1.0,0.0,1.469,SQASampler
20,96,11,521.0,True,521.0,496,1.0504032258064515,0.05040322580645161,1.543,SQASampler
20,89,12,446.0,False,,425,,,1.597,SQASampler
20,93,13,477.0,False,,475,,,1.514,SQASampler
20,101,14,524.0,True,524.0,513,1.0214424951267056,0.021442495126705652,1.551,SQASampler
20,91,15,443.0,True,443.0,439,1.0091116173120729,0.009111617312072893,1.523,SQASampler
20,85,16,429.0,False,,411,,,1.49,SQASampler
20,99,17,537.0,False,,529,,,1.614,SQASampler
20,99,18,491.0,True,491.0,488,1.0061475409836065,0.006147540983606557,1.629,SQASampler
20,93,19,488.0,False,,478,,,1.572,SQASampler
20,104,20,527.0,False,,524,,,1.544,SQASampler
20,100,21,533.0,False,,532,,,1.494,SQASampler
20,87,22,401.0,True,401.0,398,1.0075376884422111,0.007537688442211055,1.552,SQASampler
20,97,23,490.0,False,,495,,,1.584,SQASampler
20,95,24,478.0,True,478.0,468,1.0213675213675213,0.021367521367521368,1.446,SQASampler
20,99,25,527.0,True,527.0,516,1.0213178294573644,0.02131782945736434,1.466,SQASampler
20,103,26,532.0,True,532.0,527,1.0094876660341556,0.009487666034155597,1.448,SQASampler
20,102,27,543.0,True,543.0,546,0.9945054945054945,-0.005494505494505495,1.478,SQASampler
20,92,28,456.0,True,456.0,447,1.0201342281879195,0.020134228187919462,1.448,SQASampler
20,84,29,426.0,True,426.0,423,1.0070921985815602,0.0070921985815602835,1.461,SQASampler
20,80,30,407.0,False,,380,,,1.512,SQASampler
20,91,31,491.0,True,491.0,489,1.0040899795501022,0.00408997955010225,1.461,SQASampler
20,96,32,502.0,True,502.0,496,1.0120967741935485,0.012096774193548387,1.472,SQASampler
20,94,33,475.0,True,475.0,473,1.0042283298097252,0.004228329809725159,1.553,SQASampler
20,96,34,501.0,True,501.0,509,0.9842829076620825,-0.015717092337917484,1.476,SQASampler
20,89,35,447.0,True,447.0,442,1.01131221719457,0.011312217194570135,1.509,SQASampler
20,84,36,388.0,True,388.0,381,1.0183727034120735,0.01837270341207349,1.491,SQASampler
20,88,37,444.0,True,444.0,441,1.0068027210884354,0.006802721088435374,1.576,SQASampler
20,91,38,458.0,True,458.0,444,1.0315315315315314,0.03153153153153153,1.517,SQASampler
20,91,39,476.0,True,476.0,476,1.0,0.0,1.555,SQASampler
20,83,40,416.0,True,416.0,405,1.0271604938271606,0.027160493827160494,1.511,SQASampler
20,92,41,475.0,True,475.0,459,1.0348583877995643,0.034858387799564274,1.504,SQASampler
20,97,42,499.0,False,,492,,,1.54,SQASampler
20,88,43,431.0,True,431.0,452,0.9535398230088495,-0.046460176991150445,2.059,SQASampler
20,105,44,541.0,False,,542,,,1.458,SQASampler
20,90,45,424.0,True,424.0,421,1.007125890736342,0.007125890736342043,1.478,SQASampler
20,89,46,441.0,True,441.0,445,0.9910112359550561,-0.008988764044943821,1.465,SQASampler
20,101,47,515.0,True,515.0,513,1.003898635477583,0.003898635477582846,1.462,SQASampler
20,86,48,413.0,False,,413,,,1.496,SQASampler
20,98,49,507.0,False,,499,,,1.507,SQASampler
20,93,50,488.0,True,488.0,474,1.029535864978903,0.029535864978902954,1.597,SQASampler
20,85,51,405.0,True,405.0,399,1.0150375939849625,0.015037593984962405,1.585,SQASampler
20,91,52,455.0,True,455.0,452,1.0066371681415929,0.00663716814159292,1.529,SQASampler
20,103,53,548.0,False,,542,,,1.601,SQASampler
20,90,54,456.0,False,,445,,,2.029,SQASampler
20,89,55,451.0,True,451.0,438,1.0296803652968036,0.02968036529680365,1.599,SQASampler
20,99,56,516.0,True,516.0,502,1.0278884462151394,0.027888446215139442,1.551,SQASampler
20,95,57,475.0,True,475.0,474,1.0021097046413503,0.002109704641350211,1.503,SQASampler
20,102,58,533.0,False,,530,,,1.53,SQASampler
20,93,59,443.0,True,443.0,443,1.0,0.0,1.495,SQASampler
20,94,60,466.0,True,466.0,462,1.0086580086580086,0.008658008658008658,1.558,SQASampler
20,86,61,422.0,False,,412,,,1.529,SQASampler
20,90,62,436.0,True,436.0,449,0.9710467706013363,-0.028953229398663696,1.52,SQASampler
20,88,63,461.0,False,,432,,,1.742,SQASampler
20,98,64,525.0,True,525.0,520,1.0096153846153846,0.009615384615384616,1.87,SQASampler
20,92,65,430.0,True,430.0,430,1.0,0.0,1.969,SQASampler
20,99,66,527.0,True,527.0,522,1.0095785440613028,0.009578544061302681,1.852,SQASampler
20,97,67,494.0,True,494.0,487,1.0143737166324436,0.014373716632443531,2.038,SQASampler
20,102,68,523.0,True,523.0,524,0.9980916030534351,-0.0019083969465648854,1.503,SQASampler
20,93,69,487.0,True,487.0,487,1.0,0.0,1.577,SQASampler
20,92,70,480.0,False,,470,,,1.539,SQASampler
20,100,71,541.0,False,,519,,,1.484,SQASampler
20,101,72,557.0,True,557.0,549,1.0145719489981786,0.014571948998178506,1.495,SQASampler
20,92,73,483.0,True,483.0,471,1.0254777070063694,0.025477707006369428,1.48,SQASampler
20,78,74,373.0,True,373.0,371,1.005390835579515,0.005390835579514825,1.515,SQASampler
20,94,75,480.0,False,,474,,,1.486,SQASampler
20,93,76,491.0,False,,484,,,1.461,SQASampler
20,103,77,556.0,False,,551,,,1.486,SQASampler
20,100,78,521.0,True,521.0,502,1.0378486055776892,0.037848605577689244,1.458,SQASampler
20,87,79,448.0,False,,436,,,1.472,SQASampler
20,103,80,575.0,False,,559,,,1.472,SQASampler
20,97,81,467.0,True,467.0,462,1.0108225108225108,0.010822510822510822,1.445,SQASampler
20,92,82,461.0,True,461.0,455,1.0131868131868131,0.013186813186813187,1.444,SQASampler
20,95,83,493.0,True,493.0,499,0.9879759519038076,-0.012024048096192385,1.47,SQASampler
20,98,84,493.0,True,493.0,489,1.0081799591002045,0.0081799591002045,1.474,SQASampler
20,103,85,539.0,True,539.0,538,1.0018587360594795,0.0018587360594795538,1.459,SQASampler
20,101,86,525.0,True,525.0,520,1.0096153846153846,0.009615384615384616,1.459,SQASampler
20,85,87,407.0,False,,417,,,1.517,SQASampler
20,100,88,516.0,False,,500,,,1.455,SQASampler
20,95,89,492.0,False,,478,,,1.453,SQASampler
20,97,90,485.0,False,,473,,,1.475,SQASampler
20,75,91,365.0,False,,363,,,1.492,SQASampler
20,86,92,408.0,True,408.0,403,1.0124069478908189,0.01240694789081886,1.492,SQASampler
20,92,93,470.0,True,470.0,462,1.0173160173160174,0.017316017316017316,1.453,SQASampler
20,93,94,471.0,False,,473,,,1.461,SQASampler
20,107,95,563.0,True,563.0,537,1.048417132216015,0.048417132216014895,1.438,SQASampler
20,97,96,518.0,True,518.0,509,1.0176817288801572,0.01768172888015717,1.459,SQASampler
20,89,97,461.0,False,,453,,,1.483,SQASampler
20,99,98,522.0,False,,523,,,1.453,SQASampler
20,87,99,418.0,True,418.0,413,1.0121065375302662,0.012106537530266344,1.479,SQASampler
25,146,0,951.0,True,951.0,924,1.0292207792207793,0.02922077922077922,2.267,SQASampler
25,144,1,942.0,False,,956,,,2.263,SQASampler
25,151,2,1004.0,False,,970,,,2.268,SQASampler
25,138,3,871.0,False,,889,,,2.263,SQASampler
25,133,4,866.0,False,,819,,,2.288,SQASampler
25,139,5,893.0,False,,876,,,2.294,SQASampler
25,139,6,898.0,True,898.0,871,1.0309988518943742,0.030998851894374284,2.264,SQASampler
25,145,7,1003.0,False,,972,,,2.287,SQASampler
25,163,8,1079.0,False,,1039,,,2.232,SQASampler
25,145,9,979.0,False,,924,,,2.302,SQASampler
25,145,10,963.0,True,963.0,960,1.003125,0.003125,2.283,SQASampler
25,152,11,988.0,False,,976,,,2.223,SQASampler
25,150,12,996.0,False,,999,,,2.298,SQASampler
25,142,13,911.0,False,,915,,,2.197,SQASampler
25,137,14,852.0,True,852.0,848,1.0047169811320755,0.0047169811320754715,2.476,SQASampler
25,153,15,1002.0,True,1002.0,997,1.0050150451354063,0.0050150451354062184,2.672,SQASampler
25,139,16,896.0,True,896.0,905,0.9900552486187846,-0.009944751381215469,2.524,SQASampler
25,152,17,1023.0,True,1023.0,1005,1.017910447761194,0.01791044776119403,2.672,SQASampler
25,157,18,1056.0,False,,1054,,,2.415,SQASampler
25,142,19,910.0,False,,915,,,2.481,SQASampler
25,147,20,898.0,False,,888,,,2.242,SQASampler
25,136,21,888.0,False,,884,,,2.314,SQASampler
25,148,22,955.0,False,,933,,,2.249,SQASampler
25,132,23,877.0,False,,858,,,2.275,SQASampler
25,144,24,934.0,False,,915,,,2.27,SQASampler
25,143,25,906.0,False,,900,,,2.319,SQASampler
25,139,26,847.0,False,,821,,,2.273,SQASampler
25,152,27,968.0,True,968.0,954,1.0146750524109014,0.014675052410901468,2.252,SQASampler
25,163,28,1132.0,False,,1098,,,2.263,SQASampler
25,143,29,874.0,False,,869,,,2.335,SQASampler
25,147,30,961.0,False,,937,,,2.258,SQASampler
25,151,31,1004.0,True,1004.0,1004,1.0,0.0,2.32,SQASampler
25,156,32,1023.0,False,,1054,,,2.26,SQASampler
25,144,33,959.0,False,,928,,,2.355,SQASampler
25,148,34,948.0,True,948.0,983,0.9643947100712106,-0.03560528992878942,2.357,SQASampler
25,154,35,1015.0,True,1015.0,1052,0.964828897338403,-0.03517110266159696,2.316,SQASampler
25,151,36,1014.0,True,1014.0,993,1.0211480362537764,0.021148036253776436,2.209,SQASampler
25,167,37,1158.0,True,1158.0,1130,1.024778761061947,0.024778761061946902,2.288,SQASampler
25,146,38,967.0,False,,948,,,2.241,SQASampler
25,156,39,1051.0,False,,1016,,,2.285,SQASampler
25,137,40,910.0,False,,863,,,2.296,SQASampler
25,158,41,1057.0,False,,1074,,,2.347,SQASampler
25,147,42,907.0,False,,947,,,2.468,SQASampler
25,155,43,1034.0,True,1034.0,1051,0.9838249286393911,-0.016175071360608945,2.287,SQASampler
25,131,44,862.0,False,,831,,,2.394,SQASampler
25,152,45,1003.0,True,1003.0,976,1.0276639344262295,0.027663934426229508,2.35,SQASampler
25,146,46,956.0,False,,924,,,2.251,SQASampler
