n,m,graph_id,energy,feasible,minla_cost,optimal_cost,approx_ratio,relative_gap,time_s,solver
10,28,13,76.0,True,76.0,76,1.0,0.0,1.086,PathIntegralAnnealingSampler
10,22,14,52.0,True,52.0,52,1.0,0.0,1.127,PathIntegralAnnealingSampler
10,25,15,70.0,True,70.0,70,1.0,0.0,1.136,PathIntegralAnnealingSampler
10,23,16,59.0,True,59.0,59,1.0,0.0,1.138,PathIntegralAnnealingSampler
10,25,17,63.0,True,63.0,63,1.0,0.0,1.113,PathIntegralAnnealingSampler
10,20,18,43.0,True,43.0,43,1.0,0.0,1.104,PathIntegralAnnealingSampler
10,23,19,55.0,True,55.0,54,1.0185185185185186,0.018518518518518517,1.102,PathIntegralAnnealingSampler
10,17,20,37.0,True,37.0,37,1.0,0.0,1.129,PathIntegralAnnealingSampler
10,24,21,61.0,True,61.0,61,1.0,0.0,1.106,PathIntegralAnnealingSampler
10,23,22,57.0,True,57.0,57,1.0,0.0,1.112,PathIntegralAnnealingSampler
10,25,23,67.0,True,67.0,67,1.0,0.0,1.114,PathIntegralAnnealingSampler
10,24,24,57.0,True,57.0,57,1.0,0.0,1.099,PathIntegralAnnealingSampler
10,18,25,39.0,True,39.0,39,1.0,0.0,1.128,PathIntegralAnnealingSampler
10,21,26,43.0,True,43.0,43,1.0,0.0,1.1,PathIntegralAnnealingSampler
10,22,27,50.0,True,50.0,50,1.0,0.0,1.1,PathIntegralAnnealingSampler
10,21,28,48.0,True,48.0,48,1.0,0.0,1.125,PathIntegralAnnealingSampler
10,19,29,45.0,True,45.0,45,1.0,0.0,1.15,PathIntegralAnnealingSampler
10,27,30,74.0,True,74.0,74,1.0,0.0,1.112,PathIntegralAnnealingSampler
10,18,31,35.0,True,35.0,35,1.0,0.0,1.115,PathIntegralAnnealingSampler
10,20,32,46.0,True,46.0,46,1.0,0.0,1.148,PathIntegralAnnealingSampler
10,25,33,65.0,True,65.0,65,1.0,0.0,1.13,PathIntegralAnnealingSampler
10,21,34,53.0,True,53.0,53,1.0,0.0,1.1,PathIntegralAnnealingSampler
10,22,35,50.0,True,50.0,50,1.0,0.0,1.082,PathIntegralAnnealingSampler
10,21,36,50.0,True,50.0,50,1.0,0.0,1.13,PathIntegralAnnealingSampler
10,26,37,68.0,True,68.0,68,1.0,0.0,1.107,PathIntegralAnnealingSampler
10,21,38,50.0,True,50.0,50,1.0,0.0,1.155,PathIntegralAnnealingSampler
10,18,39,42.0,True,42.0,42,1.0,0.0,1.129,PathIntegralAnnealingSampler
10,24,40,60.0,True,60.0,60,1.0,0.0,1.095,PathIntegralAnnealingSampler
10,25,41,67.0,True,67.0,67,1.0,0.0,1.122,PathIntegralAnnealingSampler
10,21,42,52.0,True,52.0,52,1.0,0.0,1.136,PathIntegralAnnealingSampler
10,24,43,54.0,True,54.0,54,1.0,0.0,1.097,PathIntegralAnnealingSampler
10,25,44,62.0,True,62.0,62,1.0,0.0,1.072,PathIntegralAnnealingSampler
10,21,45,52.0,True,52.0,52,1.0,0.0,1.126,PathIntegralAnnealingSampler
10,27,46,74.0,True,74.0,74,1.0,0.0,1.107,PathIntegralAnnealingSampler
10,24,47,62.0,True,62.0,62,1.0,0.0,1.107,PathIntegralAnnealingSampler
10,19,48,40.0,True,40.0,40,1.0,0.0,1.132,PathIntegralAnnealingSampler
10,23,49,59.0,True,59.0,58,1.0172413793103448,0.017241379310344827,1.116,PathIntegralAnnealingSampler
10,23,50,55.0,True,55.0,55,1.0,0.0,1.117,PathIntegralAnnealingSampler
10,22,51,57.0,True,57.0,57,1.0,0.0,1.129,PathIntegralAnnealingSampler
10,19,52,45.0,True,45.0,45,1.0,0.0,1.16,PathIntegralAnnealingSampler
