solver_name,total_time,num_graphs_solved,avg_time_per_graph
OpenJij,3321.584351539612,528,6.290879453673507
QWaveSampler,18284.94367837906,528,34.63057514844519
SimulatedBifurcation,828.4085204601288,528,1.5689555311744863
