n,m,graph_id,solver,feasible,feasible_seed_count,avg_minla_cost,lower_bound,approx_ratio,time_s,num_seeds,num_reads,num_sweeps
10,22,38,PathIntegralAnnealingSampler,True,5,48.8,40.0,1.22,2.374,5,10,1000
10,17,39,PathIntegralAnnealingSampler,True,5,33.4,28.0,1.1928571428571428,2.364,5,10,1000
10,25,40,PathIntegralAnnealingSampler,True,5,60.0,50.000000000000014,1.1999999999999997,2.365,5,10,1000
10,23,41,PathIntegralAnnealingSampler,True,5,59.8,43.0,1.3906976744186046,2.38,5,10,1000
10,19,42,PathIntegralAnnealingSampler,True,5,44.0,32.0,1.375,2.348,5,10,1000
10,23,43,PathIntegralAnnealingSampler,True,5,60.4,43.0,1.4046511627906977,2.347,5,10,1000
10,19,44,PathIntegralAnnealingSampler,True,5,41.8,32.0,1.30625,2.353,5,10,1000
10,22,45,PathIntegralAnnealingSampler,True,5,45.0,40.0,1.125,2.352,5,10,1000
10,22,46,PathIntegralAnnealingSampler,True,5,49.8,40.0,1.2449999999999999,2.358,5,10,1000
10,22,47,PathIntegralAnnealingSampler,True,5,51.0,40.0,1.275,2.35,5,10,1000
10,30,48,PathIntegralAnnealingSampler,True,5,85.4,70.00000000000001,1.2199999999999998,2.354,5,10,1000
10,24,49,PathIntegralAnnealingSampler,True,5,64.8,46.0,1.408695652173913,2.35,5,10,1000
10,16,50,PathIntegralAnnealingSampler,True,5,34.6,27.0,1.2814814814814814,2.326,5,10,1000
10,28,51,PathIntegralAnnealingSampler,True,5,78.6,62.000000000000014,1.2677419354838706,2.346,5,10,1000
10,24,52,PathIntegralAnnealingSampler,True,3,60.333333333333336,46.0,1.3115942028985508,2.38,5,10,1000
10,21,53,PathIntegralAnnealingSampler,True,5,52.2,37.0,1.4108108108108108,2.319,5,10,1000
10,21,54,PathIntegralAnnealingSampler,True,5,50.0,37.0,1.3513513513513513,2.33,5,10,1000
10,28,55,PathIntegralAnnealingSampler,True,5,75.4,62.000000000000014,1.2161290322580642,2.311,5,10,1000
10,23,56,PathIntegralAnnealingSampler,True,5,54.6,43.0,1.2697674418604652,2.343,5,10,1000
10,18,57,PathIntegralAnnealingSampler,True,5,39.6,31.0,1.2774193548387098,2.319,5,10,1000
10,21,58,PathIntegralAnnealingSampler,True,5,48.0,37.0,1.2972972972972974,2.318,5,10,1000
10,24,59,PathIntegralAnnealingSampler,True,5,64.0,46.0,1.391304347826087,2.318,5,10,1000
10,23,60,PathIntegralAnnealingSampler,True,5,60.4,43.0,1.4046511627906977,2.331,5,10,1000
10,26,61,PathIntegralAnnealingSampler,True,5,68.6,54.000000000000014,1.27037037037037,2.328,5,10,1000
10,25,62,PathIntegralAnnealingSampler,True,5,68.2,50.000000000000014,1.3639999999999997,2.324,5,10,1000
10,19,63,PathIntegralAnnealingSampler,True,5,43.8,32.0,1.36875,2.329,5,10,1000
10,17,64,PathIntegralAnnealingSampler,True,5,35.8,27.0,1.3259259259259257,2.337,5,10,1000
10,24,65,PathIntegralAnnealingSampler,True,5,63.0,46.0,1.3695652173913044,2.354,5,10,1000
10,30,66,PathIntegralAnnealingSampler,True,5,85.4,70.00000000000001,1.2199999999999998,2.361,5,10,1000
10,17,67,PathIntegralAnnealingSampler,True,5,40.2,29.0,1.3862068965517242,2.326,5,10,1000
10,25,68,PathIntegralAnnealingSampler,True,5,65.8,50.000000000000014,1.3159999999999996,2.319,5,10,1000
10,20,69,PathIntegralAnnealingSampler,True,5,51.0,34.0,1.5,2.329,5,10,1000
10,21,70,PathIntegralAnnealingSampler,True,5,45.0,37.0,1.2162162162162162,2.373,5,10,1000
10,18,71,PathIntegralAnnealingSampler,True,5,36.6,28.0,1.3071428571428572,2.374,5,10,1000
10,25,72,PathIntegralAnnealingSampler,True,5,66.6,50.000000000000014,1.3319999999999994,2.405,5,10,1000
10,22,73,PathIntegralAnnealingSampler,True,5,57.0,40.0,1.425,2.357,5,10,1000
10,27,74,PathIntegralAnnealingSampler,True,5,76.2,58.000000000000014,1.3137931034482755,2.325,5,10,1000
10,24,75,PathIntegralAnnealingSampler,True,5,59.8,46.0,1.3,2.333,5,10,1000
10,22,76,PathIntegralAnnealingSampler,True,5,53.4,40.0,1.335,2.327,5,10,1000
10,25,77,PathIntegralAnnealingSampler,True,5,63.0,50.000000000000014,1.2599999999999996,2.318,5,10,1000
10,16,78,PathIntegralAnnealingSampler,True,5,33.4,28.0,1.1928571428571428,2.365,5,10,1000
10,19,79,PathIntegralAnnealingSampler,True,5,44.2,31.0,1.4258064516129034,2.315,5,10,1000
10,22,80,PathIntegralAnnealingSampler,True,5,55.8,40.0,1.395,2.305,5,10,1000
10,19,81,PathIntegralAnnealingSampler,True,5,42.2,31.0,1.3612903225806452,2.32,5,10,1000
10,18,82,PathIntegralAnnealingSampler,True,5,35.6,31.0,1.1483870967741936,2.299,5,10,1000
10,27,83,PathIntegralAnnealingSampler,True,5,74.2,58.000000000000014,1.279310344827586,2.308,5,10,1000
10,23,84,PathIntegralAnnealingSampler,True,5,56.6,43.0,1.3162790697674418,2.323,5,10,1000
10,23,85,PathIntegralAnnealingSampler,True,5,54.8,43.0,1.2744186046511627,2.316,5,10,1000
10,24,86,PathIntegralAnnealingSampler,True,5,59.4,46.0,1.2913043478260868,2.297,5,10,1000
10,22,87,PathIntegralAnnealingSampler,True,5,55.8,40.0,1.395,2.304,5,10,1000
10,23,88,PathIntegralAnnealingSampler,True,5,52.2,43.0,1.213953488372093,2.308,5,10,1000
10,20,89,PathIntegralAnnealingSampler,True,5,47.4,34.0,1.3941176470588235,2.33,5,10,1000
10,22,90,PathIntegralAnnealingSampler,True,5,58.4,40.0,1.46,2.341,5,10,1000
10,24,91,PathIntegralAnnealingSampler,True,5,56.2,46.0,1.2217391304347827,2.331,5,10,1000
10,23,92,PathIntegralAnnealingSampler,True,5,57.8,43.0,1.3441860465116278,2.321,5,10,1000
10,27,93,PathIntegralAnnealingSampler,True,5,70.6,58.000000000000014,1.2172413793103445,2.296,5,10,1000
10,25,94,PathIntegralAnnealingSampler,True,5,63.6,50.000000000000014,1.2719999999999996,2.298,5,10,1000
10,26,95,PathIntegralAnnealingSampler,True,5,70.4,54.000000000000014,1.3037037037037034,2.325,5,10,1000
10,24,96,PathIntegralAnnealingSampler,True,5,61.0,46.0,1.326086956521739,2.338,5,10,1000
10,25,97,PathIntegralAnnealingSampler,True,5,63.6,50.000000000000014,1.2719999999999996,2.333,5,10,1000
10,21,98,PathIntegralAnnealingSampler,True,5,56.2,37.619145031507024,1.4939201822085808,2.315,5,10,1000
10,25,99,PathIntegralAnnealingSampler,True,5,58.8,50.000000000000014,1.1759999999999997,2.3,5,10,1000
15,52,0,PathIntegralAnnealingSampler,True,3,195.0,130.0,1.5,7.016,5,10,1000
15,57,1,PathIntegralAnnealingSampler,True,5,217.0,158.44971975379113,1.369519620086346,6.99,5,10,1000
15,48,2,PathIntegralAnnealingSampler,True,5,174.4,117.12997260862763,1.4889442566740083,6.952,5,10,1000
15,52,3,PathIntegralAnnealingSampler,True,5,199.4,130.0,1.5338461538461539,7.019,5,10,1000
15,53,4,PathIntegralAnnealingSampler,True,5,204.0,135.0,1.511111111111111,7.003,5,10,1000
15,51,5,PathIntegralAnnealingSampler,True,5,191.0,125.0,1.528,7.054,5,10,1000
15,51,6,PathIntegralAnnealingSampler,True,5,184.4,125.0,1.4752,7.008,5,10,1000
15,45,7,PathIntegralAnnealingSampler,True,5,168.6,128.3015133988632,1.3140920596615024,6.958,5,10,1000
15,44,8,PathIntegralAnnealingSampler,True,5,179.4,120.09240222499979,1.493849708026359,6.974,5,10,1000
15,55,9,PathIntegralAnnealingSampler,True,5,208.6,145.0,1.4386206896551723,6.825,5,10,1000
15,50,10,PathIntegralAnnealingSampler,True,5,189.6,120.00000000000006,1.5799999999999992,6.853,5,10,1000
15,54,11,PathIntegralAnnealingSampler,True,5,216.0,146.03235648319463,1.4791242516507443,6.859,5,10,1000
15,54,12,PathIntegralAnnealingSampler,True,4,208.0,140.0,1.4857142857142858,6.842,5,10,1000
15,55,13,PathIntegralAnnealingSampler,True,5,217.6,149.06043865626646,1.4598105437069446,6.892,5,10,1000
15,46,14,PathIntegralAnnealingSampler,True,2,165.5,104.00000000000006,1.591346153846153,6.974,5,10,1000
15,53,15,PathIntegralAnnealingSampler,True,3,208.33333333333334,135.0,1.5432098765432098,6.866,5,10,1000
15,46,16,PathIntegralAnnealingSampler,True,5,171.8,104.00000000000006,1.6519230769230762,6.882,5,10,1000
15,50,17,PathIntegralAnnealingSampler,True,5,174.2,120.00000000000006,1.451666666666666,6.891,5,10,1000
15,50,18,PathIntegralAnnealingSampler,True,5,190.2,120.38148166294452,1.5799772304891542,6.882,5,10,1000
15,50,19,PathIntegralAnnealingSampler,True,5,187.8,120.00000000000006,1.5649999999999993,6.95,5,10,1000
15,50,20,PathIntegralAnnealingSampler,True,5,170.0,120.00000000000006,1.416666666666666,6.908,5,10,1000
15,60,21,PathIntegralAnnealingSampler,True,4,249.25,170.0,1.4661764705882352,6.937,5,10,1000
15,54,22,PathIntegralAnnealingSampler,True,5,213.0,140.0,1.5214285714285714,7.005,5,10,1000
15,50,23,PathIntegralAnnealingSampler,True,5,190.4,131.60900488769335,1.4467095178059823,6.948,5,10,1000
15,57,24,PathIntegralAnnealingSampler,True,5,224.0,155.0,1.4451612903225806,6.906,5,10,1000
15,48,25,PathIntegralAnnealingSampler,True,5,182.2,115.97929363272009,1.5709700783054064,6.936,5,10,1000
15,58,26,PathIntegralAnnealingSampler,True,5,237.2,165.2615534362208,1.435300558829264,6.948,5,10,1000
15,49,27,PathIntegralAnnealingSampler,True,5,176.4,116.00000000000006,1.5206896551724132,6.954,5,10,1000
15,55,28,PathIntegralAnnealingSampler,True,5,207.4,145.0,1.430344827586207,6.867,5,10,1000
15,53,29,PathIntegralAnnealingSampler,True,5,209.4,140.06484781312813,1.495021793615037,6.82,5,10,1000
15,45,30,PathIntegralAnnealingSampler,True,5,160.2,100.00000000000006,1.601999999999999,7.066,5,10,1000
15,55,31,PathIntegralAnnealingSampler,True,5,217.0,145.0,1.4965517241379311,6.858,5,10,1000
15,57,32,PathIntegralAnnealingSampler,True,5,228.0,155.0,1.4709677419354839,6.812,5,10,1000
15,53,33,PathIntegralAnnealingSampler,True,5,196.0,135.0,1.451851851851852,6.818,5,10,1000
15,38,34,PathIntegralAnnealingSampler,True,5,137.2,73.97972910718417,1.8545620760684363,6.798,5,10,1000
15,50,35,PathIntegralAnnealingSampler,True,5,192.0,120.00000000000006,1.5999999999999992,6.832,5,10,1000
15,51,36,PathIntegralAnnealingSampler,True,5,197.4,125.0,1.5792,6.771,5,10,1000
15,56,37,PathIntegralAnnealingSampler,True,5,222.6,150.0,1.484,6.771,5,10,1000
15,53,38,PathIntegralAnnealingSampler,True,5,207.4,135.0,1.5362962962962963,6.753,5,10,1000
15,48,39,PathIntegralAnnealingSampler,True,4,193.5,112.00000000000006,1.7276785714285705,6.792,5,10,1000
15,58,40,PathIntegralAnnealingSampler,True,5,220.6,160.0,1.37875,6.85,5,10,1000
15,61,41,PathIntegralAnnealingSampler,True,5,237.0,176.0,1.3465909090909092,6.882,5,10,1000
15,55,42,PathIntegralAnnealingSampler,True,5,214.0,145.0,1.4758620689655173,6.821,5,10,1000
15,55,43,PathIntegralAnnealingSampler,True,5,218.0,153.7294979104635,1.418075274837426,6.98,5,10,1000
15,56,44,PathIntegralAnnealingSampler,True,5,221.2,150.0,1.4746666666666666,7.102,5,10,1000
15,48,45,PathIntegralAnnealingSampler,True,5,188.0,116.86219157325144,1.6087324520365343,7.09,5,10,1000
15,54,46,PathIntegralAnnealingSampler,True,5,215.6,140.0,1.54,6.725,5,10,1000
15,48,47,PathIntegralAnnealingSampler,True,5,176.0,116.66655008145095,1.508572936091153,6.728,5,10,1000
15,56,48,PathIntegralAnnealingSampler,True,5,211.2,150.0,1.408,6.798,5,10,1000
15,47,49,PathIntegralAnnealingSampler,True,5,166.2,108.00000000000006,1.538888888888888,6.946,5,10,1000
15,53,50,PathIntegralAnnealingSampler,True,5,203.2,135.0,1.5051851851851852,6.858,5,10,1000
15,52,51,PathIntegralAnnealingSampler,True,5,189.6,130.0,1.4584615384615385,7.001,5,10,1000
15,51,52,PathIntegralAnnealingSampler,True,5,203.0,130.30859168035425,1.557840487586245,6.941,5,10,1000
15,51,53,PathIntegralAnnealingSampler,True,5,195.8,125.0,1.5664,7.018,5,10,1000
15,51,54,PathIntegralAnnealingSampler,True,5,195.0,125.0,1.56,7.062,5,10,1000
15,61,55,PathIntegralAnnealingSampler,True,5,254.6,176.0,1.446590909090909,7.263,5,10,1000
15,52,56,PathIntegralAnnealingSampler,True,5,181.0,130.0,1.3923076923076922,7.103,5,10,1000
15,50,57,PathIntegralAnnealingSampler,True,5,194.6,123.42284518898988,1.5766935181409962,7.066,5,10,1000
15,61,58,PathIntegralAnnealingSampler,True,5,248.2,179.07195875278134,1.3860349868772792,7.215,5,10,1000
15,57,59,PathIntegralAnnealingSampler,True,5,234.6,155.0,1.513548387096774,7.049,5,10,1000
15,52,60,PathIntegralAnnealingSampler,True,5,197.4,130.0,1.5184615384615385,7.089,5,10,1000
15,42,61,PathIntegralAnnealingSampler,True,5,156.4,88.70431474215995,1.7631611320668399,7.044,5,10,1000
15,51,62,PathIntegralAnnealingSampler,True,5,200.2,125.0,1.6016,7.002,5,10,1000
15,56,63,PathIntegralAnnealingSampler,True,5,221.0,150.0,1.4733333333333334,7.027,5,10,1000
15,51,64,PathIntegralAnnealingSampler,True,5,196.4,125.0,1.5712000000000002,6.868,5,10,1000
15,56,65,PathIntegralAnnealingSampler,True,5,229.8,150.0,1.532,6.825,5,10,1000
15,49,66,PathIntegralAnnealingSampler,True,5,187.2,116.00000000000006,1.6137931034482749,6.794,5,10,1000
15,57,67,PathIntegralAnnealingSampler,True,5,219.8,155.0,1.4180645161290324,6.783,5,10,1000
15,56,68,PathIntegralAnnealingSampler,True,5,238.2,160.87286447558742,1.4806723357384304,6.75,5,10,1000
15,57,69,PathIntegralAnnealingSampler,True,5,224.4,155.0,1.447741935483871,6.75,5,10,1000
15,58,70,PathIntegralAnnealingSampler,True,5,236.4,160.0,1.4775,6.781,5,10,1000
15,53,71,PathIntegralAnnealingSampler,True,5,204.8,135.0,1.5170370370370372,7.959,5,10,1000
15,53,72,PathIntegralAnnealingSampler,True,5,203.8,135.0,1.5096296296296297,7.999,5,10,1000
15,56,73,PathIntegralAnnealingSampler,True,5,224.2,150.0,1.4946666666666666,8.027,5,10,1000
15,52,74,PathIntegralAnnealingSampler,True,5,198.8,130.0,1.5292307692307694,8.389,5,10,1000
15,50,75,PathIntegralAnnealingSampler,True,5,194.0,121.89180592206328,1.5915754019104629,8.005,5,10,1000
15,51,76,PathIntegralAnnealingSampler,True,5,181.4,125.0,1.4512,6.775,5,10,1000
15,45,77,PathIntegralAnnealingSampler,True,5,160.2,100.69665652723057,1.5909167744480017,6.747,5,10,1000
15,41,78,PathIntegralAnnealingSampler,True,5,142.0,84.00000000000006,1.6904761904761894,6.799,5,10,1000
15,54,79,PathIntegralAnnealingSampler,True,5,210.0,140.0,1.5,6.856,5,10,1000
15,47,80,PathIntegralAnnealingSampler,True,5,172.6,108.00000000000006,1.5981481481481472,6.805,5,10,1000
15,63,81,PathIntegralAnnealingSampler,True,5,266.8,188.0,1.4191489361702128,6.823,5,10,1000
15,49,82,PathIntegralAnnealingSampler,True,5,194.6,130.11076143410978,1.4956487676735997,6.882,5,10,1000
15,53,83,PathIntegralAnnealingSampler,True,5,207.2,135.0,1.5348148148148146,6.755,5,10,1000
15,49,84,PathIntegralAnnealingSampler,True,5,180.2,116.00000000000006,1.553448275862068,6.774,5,10,1000
15,45,85,PathIntegralAnnealingSampler,True,4,160.75,100.00000000000006,1.607499999999999,6.766,5,10,1000
15,58,86,PathIntegralAnnealingSampler,True,5,235.0,160.0,1.46875,6.812,5,10,1000
15,56,87,PathIntegralAnnealingSampler,True,5,221.4,150.0,1.476,6.75,5,10,1000
15,49,88,PathIntegralAnnealingSampler,True,5,178.6,116.00000000000006,1.5396551724137924,6.755,5,10,1000
15,56,89,PathIntegralAnnealingSampler,True,2,227.0,150.0,1.5133333333333334,6.747,5,10,1000
15,55,90,PathIntegralAnnealingSampler,True,5,213.2,145.0,1.4703448275862068,6.753,5,10,1000
15,58,91,PathIntegralAnnealingSampler,True,4,235.25,160.0,1.4703125,6.824,5,10,1000
15,58,92,PathIntegralAnnealingSampler,True,5,231.6,160.0,1.4475,6.786,5,10,1000
15,56,93,PathIntegralAnnealingSampler,True,5,226.6,150.0,1.5106666666666666,6.756,5,10,1000
15,52,94,PathIntegralAnnealingSampler,True,5,207.6,130.0,1.596923076923077,6.767,5,10,1000
15,50,95,PathIntegralAnnealingSampler,True,5,196.2,127.92768819134712,1.5336789304480742,6.726,5,10,1000
15,57,96,PathIntegralAnnealingSampler,True,5,236.8,169.66144381116388,1.3957207641328486,6.722,5,10,1000
15,52,97,PathIntegralAnnealingSampler,True,5,196.4,130.0,1.5107692307692309,6.712,5,10,1000
15,48,98,PathIntegralAnnealingSampler,True,5,171.4,112.00000000000006,1.530357142857142,6.702,5,10,1000
15,57,99,PathIntegralAnnealingSampler,True,5,216.6,155.0,1.3974193548387097,6.769,5,10,1000
20,98,0,PathIntegralAnnealingSampler,True,3,534.0,323.0000000000001,1.6532507739938074,15.068,5,10,1000
20,87,1,PathIntegralAnnealingSampler,True,2,443.0,275.4245282778259,1.6084261005001614,15.004,5,10,1000
20,96,2,PathIntegralAnnealingSampler,True,4,539.25,333.9656616440207,1.6146869631608867,15.109,5,10,1000
20,96,3,PathIntegralAnnealingSampler,True,5,499.4,359.17824201573745,1.3903960250969731,15.049,5,10,1000
20,78,4,PathIntegralAnnealingSampler,True,2,388.0,243.25096155253172,1.5950604985222585,15.165,5,10,1000
20,95,5,PathIntegralAnnealingSampler,True,2,539.0,305.0,1.7672131147540984,15.194,5,10,1000
20,99,6,PathIntegralAnnealingSampler,True,4,521.25,365.6524809773818,1.4255338801659683,15.142,5,10,1000
20,92,7,PathIntegralAnnealingSampler,True,5,484.8,287.0,1.689198606271777,15.064,5,10,1000
20,93,8,PathIntegralAnnealingSampler,True,5,493.6,322.9065976011016,1.528615406643881,15.023,5,10,1000
20,87,9,PathIntegralAnnealingSampler,True,3,434.6666666666667,257.0,1.6913099870298314,15.052,5,10,1000
20,91,10,PathIntegralAnnealingSampler,True,5,472.8,316.5249506777438,1.4937211078862498,15.155,5,10,1000
20,101,11,PathIntegralAnnealingSampler,True,1,532.0,343.0,1.5510204081632653,15.261,5,10,1000
20,94,12,PathIntegralAnnealingSampler,True,5,484.6,317.5725368772195,1.5259505899509096,15.14,5,10,1000
20,93,13,PathIntegralAnnealingSampler,True,5,501.6,350.1195543807781,1.4326534857132742,15.175,5,10,1000
20,102,14,PathIntegralAnnealingSampler,True,5,526.0,365.9228588054341,1.4374614412369384,15.241,5,10,1000
20,92,15,PathIntegralAnnealingSampler,True,2,488.0,287.0,1.7003484320557491,15.316,5,10,1000
20,93,16,PathIntegralAnnealingSampler,True,4,483.0,293.8456849316441,1.643719900506138,15.24,5,10,1000
20,96,17,PathIntegralAnnealingSampler,True,5,516.2,337.0587429842088,1.5314837865641244,15.184,5,10,1000
20,90,18,PathIntegralAnnealingSampler,False,0,,275.0,,15.077,5,10,1000
20,82,19,PathIntegralAnnealingSampler,True,5,402.8,243.77267244364427,1.6523591260752164,15.297,5,10,1000
20,100,20,PathIntegralAnnealingSampler,True,4,543.5,336.0,1.6175595238095237,15.105,5,10,1000
20,93,21,PathIntegralAnnealingSampler,True,5,485.6,330.66121725720274,1.4685725892742938,15.113,5,10,1000
20,104,22,PathIntegralAnnealingSampler,True,3,599.3333333333334,364.0,1.6465201465201467,15.023,5,10,1000
20,101,23,PathIntegralAnnealingSampler,True,4,538.75,345.5876163343076,1.558938962323334,15.089,5,10,1000
20,100,24,PathIntegralAnnealingSampler,True,1,542.0,342.1010680032468,1.5843271205305212,15.115,5,10,1000
20,92,25,PathIntegralAnnealingSampler,True,5,480.8,324.37786396689694,1.4822219806252441,15.058,5,10,1000
20,91,26,PathIntegralAnnealingSampler,True,5,471.4,299.79507113921073,1.5724074388838234,15.02,5,10,1000
20,93,27,PathIntegralAnnealingSampler,True,3,502.0,323.60825737140215,1.551258314845345,15.163,5,10,1000
20,92,28,PathIntegralAnnealingSampler,True,1,481.0,287.0,1.67595818815331,15.071,5,10,1000
20,96,29,PathIntegralAnnealingSampler,True,3,524.6666666666666,311.0000000000001,1.687031082529474,15.099,5,10,1000
20,100,30,PathIntegralAnnealingSampler,True,5,557.8,384.1668584608115,1.4519732447376135,14.934,5,10,1000
20,93,31,PathIntegralAnnealingSampler,True,5,498.2,293.0,1.7003412969283276,15.053,5,10,1000
20,106,32,PathIntegralAnnealingSampler,True,2,571.0,378.0,1.5105820105820107,16.245,5,10,1000
20,89,33,PathIntegralAnnealingSampler,True,2,465.0,280.61487965979774,1.657075350258478,16.483,5,10,1000
20,87,34,PathIntegralAnnealingSampler,True,5,440.0,283.3954513242101,1.5526007843246261,16.732,5,10,1000
20,100,35,PathIntegralAnnealingSampler,True,5,524.2,338.19066925829895,1.550013195661626,15.257,5,10,1000
20,95,36,PathIntegralAnnealingSampler,True,5,513.6,341.4095797239293,1.5043514608327844,15.181,5,10,1000
20,105,37,PathIntegralAnnealingSampler,True,3,559.0,371.0,1.5067385444743935,15.328,5,10,1000
20,98,38,PathIntegralAnnealingSampler,True,4,527.25,323.0000000000001,1.6323529411764701,15.302,5,10,1000
20,100,39,PathIntegralAnnealingSampler,True,3,557.6666666666666,351.9525850501816,1.5844937368116054,15.444,5,10,1000
20,105,40,PathIntegralAnnealingSampler,True,5,587.0,436.7282269187026,1.344085323134542,15.226,5,10,1000
20,87,41,PathIntegralAnnealingSampler,True,5,443.6,257.0,1.726070038910506,15.18,5,10,1000
20,87,42,PathIntegralAnnealingSampler,True,4,446.25,295.30587627630115,1.5111450053993132,15.198,5,10,1000
20,84,43,PathIntegralAnnealingSampler,True,5,431.0,284.54865962441556,1.5146794244924227,15.14,5,10,1000
20,95,44,PathIntegralAnnealingSampler,False,0,,305.0,,15.081,5,10,1000
20,92,45,PathIntegralAnnealingSampler,True,4,491.75,342.7763964352029,1.4346086985979458,15.086,5,10,1000
20,96,46,PathIntegralAnnealingSampler,True,4,519.5,362.16409446495635,1.4344326451452458,15.144,5,10,1000
20,94,47,PathIntegralAnnealingSampler,True,5,450.8,299.0,1.5076923076923077,15.143,5,10,1000
20,92,48,PathIntegralAnnealingSampler,True,2,497.5,287.0,1.7334494773519165,15.216,5,10,1000
20,104,49,PathIntegralAnnealingSampler,True,5,565.2,368.26240196423987,1.5347751955815565,15.168,5,10,1000
20,98,50,PathIntegralAnnealingSampler,True,2,503.0,323.0000000000001,1.5572755417956652,15.134,5,10,1000
20,106,51,PathIntegralAnnealingSampler,True,1,612.0,378.0,1.619047619047619,15.064,5,10,1000
20,93,52,PathIntegralAnnealingSampler,True,1,489.0,293.0,1.6689419795221843,15.113,5,10,1000
20,97,53,PathIntegralAnnealingSampler,True,4,522.0,356.43829350039897,1.4644891121930357,15.003,5,10,1000
20,88,54,PathIntegralAnnealingSampler,True,3,451.0,284.88857081473105,1.5830750904124358,15.213,5,10,1000
20,109,55,PathIntegralAnnealingSampler,True,5,586.2,399.0,1.4691729323308271,15.177,5,10,1000
20,88,56,PathIntegralAnnealingSampler,False,0,,263.0,,16.437,5,10,1000
20,100,57,PathIntegralAnnealingSampler,True,4,556.0,373.20936930932703,1.4897803906395786,16.408,5,10,1000
