n,m,graph_id,solver,penalty,feasible,feasible_seed_count,avg_minla_cost,lower_bound,approx_ratio,time_s,num_seeds,num_reads,num_sweeps,beta_schedule_type,beta_min,beta_max
20,100,35,PathIntegralAnnealingSampler,lucas,True,5,511.0,338.19066925829895,1.5109819591436302,24.324,5,10,1000,geometric,0.5,5.0
20,100,35,PathIntegralAnnealingSampler,exact,True,5,667.2,338.19066925829895,1.9728515912732487,23.3,5,10,1000,geometric,0.01,10.0
20,95,36,PathIntegralAnnealingSampler,lucas,True,5,494.6,341.4095797239293,1.4486998296882694,23.839,5,10,1000,geometric,0.5,5.0
20,95,36,PathIntegralAnnealingSampler,exact,True,5,626.0,341.4095797239293,1.8335747945508625,23.271,5,10,1000,geometric,0.01,10.0
20,105,37,PathIntegralAnnealingSampler,lucas,True,4,541.5,371.0,1.4595687331536389,23.747,5,10,1000,geometric,0.5,5.0
20,105,37,PathIntegralAnnealingSampler,exact,True,5,692.2,371.0,1.865768194070081,23.051,5,10,1000,geometric,0.01,10.0
20,98,38,PathIntegralAnnealingSampler,lucas,True,5,507.6,323.0000000000001,1.5715170278637767,23.592,5,10,1000,geometric,0.5,5.0
20,98,38,PathIntegralAnnealingSampler,exact,True,5,670.4,323.0000000000001,2.0755417956656337,22.868,5,10,1000,geometric,0.01,10.0
20,100,39,PathIntegralAnnealingSampler,lucas,True,4,547.5,351.9525850501816,1.5556072700018304,23.922,5,10,1000,geometric,0.5,5.0
20,100,39,PathIntegralAnnealingSampler,exact,True,4,701.0,351.9525850501816,1.991745563965814,23.307,5,10,1000,geometric,0.01,10.0
20,105,40,PathIntegralAnnealingSampler,lucas,True,5,577.6,436.7282269187026,1.3225616399361355,24.106,5,10,1000,geometric,0.5,5.0
20,105,40,PathIntegralAnnealingSampler,exact,True,5,695.8,436.7282269187026,1.59321050738844,23.316,5,10,1000,geometric,0.01,10.0
20,87,41,PathIntegralAnnealingSampler,lucas,True,5,434.4,257.0,1.690272373540856,25.625,5,10,1000,geometric,0.5,5.0
20,87,41,PathIntegralAnnealingSampler,exact,True,4,583.25,257.0,2.269455252918288,23.917,5,10,1000,geometric,0.01,10.0
20,87,42,PathIntegralAnnealingSampler,lucas,True,5,429.0,295.30587627630115,1.4527309967872388,24.641,5,10,1000,geometric,0.5,5.0
20,87,42,PathIntegralAnnealingSampler,exact,True,5,607.4,295.30587627630115,2.056850367012981,23.257,5,10,1000,geometric,0.01,10.0
20,84,43,PathIntegralAnnealingSampler,lucas,True,5,421.0,284.54865962441556,1.479536050374269,24.35,5,10,1000,geometric,0.5,5.0
20,84,43,PathIntegralAnnealingSampler,exact,True,4,566.25,284.54865962441556,1.9899935594404508,24.118,5,10,1000,geometric,0.01,10.0
20,95,44,PathIntegralAnnealingSampler,lucas,False,0,,305.0,,23.834,5,10,1000,geometric,0.5,5.0
20,95,44,PathIntegralAnnealingSampler,exact,True,5,648.0,305.0,2.124590163934426,23.341,5,10,1000,geometric,0.01,10.0
20,92,45,PathIntegralAnnealingSampler,lucas,True,5,478.2,342.7763964352029,1.3950785555049063,23.879,5,10,1000,geometric,0.5,5.0
20,92,45,PathIntegralAnnealingSampler,exact,True,5,605.2,342.7763964352029,1.7655824796979702,24.277,5,10,1000,geometric,0.01,10.0
20,96,46,PathIntegralAnnealingSampler,lucas,True,5,498.8,362.16409446495635,1.3772762336832505,24.309,5,10,1000,geometric,0.5,5.0
20,96,46,PathIntegralAnnealingSampler,exact,True,5,637.6,362.16409446495635,1.7605279202013642,23.076,5,10,1000,geometric,0.01,10.0
20,94,47,PathIntegralAnnealingSampler,lucas,True,5,443.6,299.0,1.4836120401337793,24.027,5,10,1000,geometric,0.5,5.0
20,94,47,PathIntegralAnnealingSampler,exact,True,5,631.0,299.0,2.1103678929765888,23.346,5,10,1000,geometric,0.01,10.0
20,92,48,PathIntegralAnnealingSampler,lucas,True,3,462.3333333333333,287.0,1.610917537746806,23.905,5,10,1000,geometric,0.5,5.0
20,92,48,PathIntegralAnnealingSampler,exact,True,5,608.4,287.0,2.1198606271777,23.41,5,10,1000,geometric,0.01,10.0
20,104,49,PathIntegralAnnealingSampler,lucas,True,5,543.0,368.26240196423987,1.4744920934196482,23.754,5,10,1000,geometric,0.5,5.0
20,104,49,PathIntegralAnnealingSampler,exact,True,3,705.3333333333334,368.26240196423987,1.915300963582551,24.498,5,10,1000,geometric,0.01,10.0
20,98,50,PathIntegralAnnealingSampler,lucas,True,3,500.3333333333333,323.0000000000001,1.5490196078431366,24.002,5,10,1000,geometric,0.5,5.0
20,98,50,PathIntegralAnnealingSampler,exact,True,5,651.2,323.0000000000001,2.01609907120743,23.132,5,10,1000,geometric,0.01,10.0
20,106,51,PathIntegralAnnealingSampler,lucas,False,0,,378.0,,23.646,5,10,1000,geometric,0.5,5.0
20,106,51,PathIntegralAnnealingSampler,exact,True,5,708.0,378.0,1.873015873015873,23.09,5,10,1000,geometric,0.01,10.0
20,93,52,PathIntegralAnnealingSampler,lucas,False,0,,293.0,,24.259,5,10,1000,geometric,0.5,5.0
20,93,52,PathIntegralAnnealingSampler,exact,True,5,632.4,293.0,2.1583617747440274,23.405,5,10,1000,geometric,0.01,10.0
20,97,53,PathIntegralAnnealingSampler,lucas,True,5,509.4,356.43829350039897,1.4291393750021693,24.973,5,10,1000,geometric,0.5,5.0
20,97,53,PathIntegralAnnealingSampler,exact,True,4,653.25,356.43829350039897,1.8327155412645606,23.616,5,10,1000,geometric,0.01,10.0
20,88,54,PathIntegralAnnealingSampler,lucas,True,5,437.4,284.88857081473105,1.535337127597338,25.44,5,10,1000,geometric,0.5,5.0
20,88,54,PathIntegralAnnealingSampler,exact,True,5,620.6,284.88857081473105,2.1783955678713034,24.972,5,10,1000,geometric,0.01,10.0
20,109,55,PathIntegralAnnealingSampler,lucas,True,5,573.0,399.0,1.4360902255639099,23.558,5,10,1000,geometric,0.5,5.0
20,109,55,PathIntegralAnnealingSampler,exact,True,4,740.25,399.0,1.855263157894737,24.721,5,10,1000,geometric,0.01,10.0
20,88,56,PathIntegralAnnealingSampler,lucas,False,0,,263.0,,24.792,5,10,1000,geometric,0.5,5.0
20,88,56,PathIntegralAnnealingSampler,exact,True,5,574.6,263.0,2.184790874524715,23.256,5,10,1000,geometric,0.01,10.0
20,100,57,PathIntegralAnnealingSampler,lucas,True,5,528.4,373.20936930932703,1.4158272633344484,23.538,5,10,1000,geometric,0.5,5.0
20,100,57,PathIntegralAnnealingSampler,exact,True,4,668.0,373.20936930932703,1.7898800376748896,23.413,5,10,1000,geometric,0.01,10.0
20,106,58,PathIntegralAnnealingSampler,lucas,True,5,567.0,378.0,1.5,23.634,5,10,1000,geometric,0.5,5.0
20,106,58,PathIntegralAnnealingSampler,exact,True,5,734.6,378.0,1.9433862433862434,23.135,5,10,1000,geometric,0.01,10.0
20,98,59,PathIntegralAnnealingSampler,lucas,True,5,506.4,346.7532616453086,1.4604044316618219,23.756,5,10,1000,geometric,0.5,5.0
20,98,59,PathIntegralAnnealingSampler,exact,True,4,676.75,346.7532616453086,1.9516759461436375,24.612,5,10,1000,geometric,0.01,10.0
20,103,60,PathIntegralAnnealingSampler,lucas,True,5,535.6,384.1550781764568,1.3942286082548645,23.572,5,10,1000,geometric,0.5,5.0
20,103,60,PathIntegralAnnealingSampler,exact,True,5,681.2,384.1550781764568,1.7732422104989052,23.287,5,10,1000,geometric,0.01,10.0
20,96,61,PathIntegralAnnealingSampler,lucas,True,3,502.0,311.0000000000001,1.614147909967845,23.951,5,10,1000,geometric,0.5,5.0
20,96,61,PathIntegralAnnealingSampler,exact,True,5,660.2,311.0000000000001,2.1228295819935683,23.223,5,10,1000,geometric,0.01,10.0
20,92,62,PathIntegralAnnealingSampler,lucas,False,0,,287.0,,24.398,5,10,1000,geometric,0.5,5.0
20,92,62,PathIntegralAnnealingSampler,exact,True,5,603.8,287.0,2.1038327526132403,23.452,5,10,1000,geometric,0.01,10.0
20,77,63,PathIntegralAnnealingSampler,lucas,True,5,343.0,205.00000000000023,1.6731707317073152,24.849,5,10,1000,geometric,0.5,5.0
20,77,63,PathIntegralAnnealingSampler,exact,True,4,504.25,205.00000000000023,2.4597560975609727,23.446,5,10,1000,geometric,0.01,10.0
20,83,64,PathIntegralAnnealingSampler,lucas,True,5,397.8,265.3978226176862,1.498881927803316,24.208,5,10,1000,geometric,0.5,5.0
20,83,64,PathIntegralAnnealingSampler,exact,True,5,551.2,265.3978226176862,2.076882148328778,23.25,5,10,1000,geometric,0.01,10.0
20,97,65,PathIntegralAnnealingSampler,lucas,True,4,516.0,334.96417338598343,1.5404632524846373,23.577,5,10,1000,geometric,0.5,5.0
20,97,65,PathIntegralAnnealingSampler,exact,True,5,638.0,334.96417338598343,1.9046813083046483,23.24,5,10,1000,geometric,0.01,10.0
20,93,66,PathIntegralAnnealingSampler,lucas,True,5,472.2,313.81795325615843,1.5046940275420122,27.594,5,10,1000,geometric,0.5,5.0
20,93,66,PathIntegralAnnealingSampler,exact,True,5,634.8,313.81795325615843,2.02282881974517,23.302,5,10,1000,geometric,0.01,10.0
20,103,67,PathIntegralAnnealingSampler,lucas,True,5,534.8,377.08644520181406,1.4182424396447841,24.045,5,10,1000,geometric,0.5,5.0
20,103,67,PathIntegralAnnealingSampler,exact,True,5,706.2,377.08644520181406,1.8727801250507603,23.64,5,10,1000,geometric,0.01,10.0
20,95,68,PathIntegralAnnealingSampler,lucas,True,5,499.8,328.4225353709312,1.5218200524379653,24.288,5,10,1000,geometric,0.5,5.0
20,95,68,PathIntegralAnnealingSampler,exact,True,5,646.0,328.4225353709312,1.9669782990694789,23.148,5,10,1000,geometric,0.01,10.0
20,89,69,PathIntegralAnnealingSampler,lucas,True,3,439.0,269.0,1.6319702602230484,23.882,5,10,1000,geometric,0.5,5.0
20,89,69,PathIntegralAnnealingSampler,exact,True,5,622.0,269.0,2.312267657992565,24.039,5,10,1000,geometric,0.01,10.0
20,96,70,PathIntegralAnnealingSampler,lucas,True,2,484.5,311.0000000000001,1.5578778135048226,23.728,5,10,1000,geometric,0.5,5.0
20,96,70,PathIntegralAnnealingSampler,exact,True,4,630.75,311.0000000000001,2.0281350482315106,23.567,5,10,1000,geometric,0.01,10.0
20,103,71,PathIntegralAnnealingSampler,lucas,True,5,551.0,395.0013148591527,1.3949320654703956,23.69,5,10,1000,geometric,0.5,5.0
20,103,71,PathIntegralAnnealingSampler,exact,True,5,687.6,395.0013148591527,1.7407536991242178,23.168,5,10,1000,geometric,0.01,10.0
20,103,72,PathIntegralAnnealingSampler,lucas,True,4,562.5,357.0,1.5756302521008403,23.842,5,10,1000,geometric,0.5,5.0
20,103,72,PathIntegralAnnealingSampler,exact,True,5,696.4,357.0,1.9507002801120448,23.046,5,10,1000,geometric,0.01,10.0
20,94,73,PathIntegralAnnealingSampler,lucas,True,5,467.6,299.0,1.5638795986622074,23.815,5,10,1000,geometric,0.5,5.0
20,94,73,PathIntegralAnnealingSampler,exact,True,5,632.4,299.0,2.11505016722408,24.221,5,10,1000,geometric,0.01,10.0
20,93,74,PathIntegralAnnealingSampler,lucas,True,5,461.4,293.0,1.5747440273037543,24.222,5,10,1000,geometric,0.5,5.0
20,93,74,PathIntegralAnnealingSampler,exact,True,5,626.4,293.0,2.1378839590443683,23.079,5,10,1000,geometric,0.01,10.0
20,95,75,PathIntegralAnnealingSampler,lucas,True,5,503.2,392.1446111735227,1.2832000891052298,24.013,5,10,1000,geometric,0.5,5.0
20,95,75,PathIntegralAnnealingSampler,exact,True,5,651.8,392.1446111735227,1.6621419278195322,23.558,5,10,1000,geometric,0.01,10.0
20,88,76,PathIntegralAnnealingSampler,lucas,True,5,458.0,355.7717035467524,1.287342403665371,24.899,5,10,1000,geometric,0.5,5.0
20,88,76,PathIntegralAnnealingSampler,exact,True,5,595.2,355.7717035467524,1.6729829665101066,23.815,5,10,1000,geometric,0.01,10.0
20,100,77,PathIntegralAnnealingSampler,lucas,True,3,533.6666666666666,336.0,1.5882936507936507,23.83,5,10,1000,geometric,0.5,5.0
20,100,77,PathIntegralAnnealingSampler,exact,True,5,662.2,336.0,1.9708333333333334,23.188,5,10,1000,geometric,0.01,10.0
20,83,78,PathIntegralAnnealingSampler,lucas,True,5,393.2,261.10304302739354,1.5059188718790517,24.106,5,10,1000,geometric,0.5,5.0
20,83,78,PathIntegralAnnealingSampler,exact,True,5,562.6,261.10304302739354,2.15470487619317,24.75,5,10,1000,geometric,0.01,10.0
20,89,79,PathIntegralAnnealingSampler,lucas,True,5,432.2,269.0,1.6066914498141263,23.959,5,10,1000,geometric,0.5,5.0
20,89,79,PathIntegralAnnealingSampler,exact,True,4,605.25,269.0,2.25,23.366,5,10,1000,geometric,0.01,10.0
20,83,80,PathIntegralAnnealingSampler,lucas,True,5,394.8,277.74107853140174,1.4214678004692902,23.916,5,10,1000,geometric,0.5,5.0
20,83,80,PathIntegralAnnealingSampler,exact,True,4,562.5,277.74107853140174,2.0252675728570813,23.367,5,10,1000,geometric,0.01,10.0
20,101,81,PathIntegralAnnealingSampler,lucas,True,5,542.4,406.25399842154883,1.3351253208766685,24.097,5,10,1000,geometric,0.5,5.0
20,101,81,PathIntegralAnnealingSampler,exact,True,5,673.0,406.25399842154883,1.6565990799225627,23.185,5,10,1000,geometric,0.01,10.0
20,88,82,PathIntegralAnnealingSampler,lucas,False,0,,263.0,,23.798,5,10,1000,geometric,0.5,5.0
20,88,82,PathIntegralAnnealingSampler,exact,True,5,599.6,263.0,2.2798479087452472,23.849,5,10,1000,geometric,0.01,10.0
20,106,83,PathIntegralAnnealingSampler,lucas,True,4,552.25,413.7080529956517,1.3348785357238488,23.535,5,10,1000,geometric,0.5,5.0
20,106,83,PathIntegralAnnealingSampler,exact,True,5,739.4,413.7080529956517,1.787250682325421,22.947,5,10,1000,geometric,0.01,10.0
20,84,84,PathIntegralAnnealingSampler,lucas,True,5,410.8,268.6888211123132,1.5289061833662358,24.101,5,10,1000,geometric,0.5,5.0
20,84,84,PathIntegralAnnealingSampler,exact,True,5,544.6,268.6888211123132,2.0268800084256378,23.109,5,10,1000,geometric,0.01,10.0
20,93,85,PathIntegralAnnealingSampler,lucas,True,1,469.0,293.0,1.6006825938566553,23.91,5,10,1000,geometric,0.5,5.0
20,93,85,PathIntegralAnnealingSampler,exact,True,5,608.6,293.0,2.077133105802048,23.953,5,10,1000,geometric,0.01,10.0
20,94,86,PathIntegralAnnealingSampler,lucas,True,5,498.8,377.5222807554005,1.3212465208727011,24.719,5,10,1000,geometric,0.5,5.0
20,94,86,PathIntegralAnnealingSampler,exact,True,5,629.8,377.5222807554005,1.6682459078701426,23.297,5,10,1000,geometric,0.01,10.0
20,83,87,PathIntegralAnnealingSampler,lucas,True,5,406.2,264.3848305786194,1.5363967709910247,24.386,5,10,1000,geometric,0.5,5.0
20,83,87,PathIntegralAnnealingSampler,exact,True,5,560.2,264.3848305786194,2.1188810219329692,23.427,5,10,1000,geometric,0.01,10.0
20,95,88,PathIntegralAnnealingSampler,lucas,True,5,462.2,318.8236927822353,1.4497040541955404,24.409,5,10,1000,geometric,0.5,5.0
20,95,88,PathIntegralAnnealingSampler,exact,True,5,634.6,318.8236927822353,1.9904417844926223,23.065,5,10,1000,geometric,0.01,10.0
20,95,89,PathIntegralAnnealingSampler,lucas,True,2,488.0,305.0,1.6,23.54,5,10,1000,geometric,0.5,5.0
20,95,89,PathIntegralAnnealingSampler,exact,True,5,637.0,305.0,2.088524590163934,24.716,5,10,1000,geometric,0.01,10.0
20,99,90,PathIntegralAnnealingSampler,lucas,True,5,516.6,343.76592641308866,1.502766738374251,24.459,5,10,1000,geometric,0.5,5.0
20,99,90,PathIntegralAnnealingSampler,exact,True,4,672.75,343.76592641308866,1.9570002385622867,23.172,5,10,1000,geometric,0.01,10.0
20,96,91,PathIntegralAnnealingSampler,lucas,True,3,490.0,311.0000000000001,1.5755627009646296,23.887,5,10,1000,geometric,0.5,5.0
20,96,91,PathIntegralAnnealingSampler,exact,True,4,668.75,311.0000000000001,2.150321543408359,23.371,5,10,1000,geometric,0.01,10.0
20,87,92,PathIntegralAnnealingSampler,lucas,True,5,443.0,281.6394527985154,1.5729330376057853,24.542,5,10,1000,geometric,0.5,5.0
20,87,92,PathIntegralAnnealingSampler,exact,True,5,589.6,281.6394527985154,2.093456701969235,23.299,5,10,1000,geometric,0.01,10.0
20,97,93,PathIntegralAnnealingSampler,lucas,True,4,507.75,317.0000000000001,1.60173501577287,23.822,5,10,1000,geometric,0.5,5.0
20,97,93,PathIntegralAnnealingSampler,exact,True,4,662.25,317.0000000000001,2.0891167192429014,23.113,5,10,1000,geometric,0.01,10.0
20,94,94,PathIntegralAnnealingSampler,lucas,True,3,487.3333333333333,299.0,1.6298773690078037,24.232,5,10,1000,geometric,0.5,5.0
20,94,94,PathIntegralAnnealingSampler,exact,True,5,649.2,299.0,2.17123745819398,24.301,5,10,1000,geometric,0.01,10.0
20,89,95,PathIntegralAnnealingSampler,lucas,True,5,451.4,277.3345840080978,1.6276368907053427,24.225,5,10,1000,geometric,0.5,5.0
20,89,95,PathIntegralAnnealingSampler,exact,True,5,586.0,277.3345840080978,2.1129712404814596,23.222,5,10,1000,geometric,0.01,10.0
20,85,96,PathIntegralAnnealingSampler,lucas,True,1,405.0,245.00000000000023,1.6530612244897944,23.718,5,10,1000,geometric,0.5,5.0
20,85,96,PathIntegralAnnealingSampler,exact,True,5,550.4,245.00000000000023,2.2465306122448956,24.042,5,10,1000,geometric,0.01,10.0
20,94,97,PathIntegralAnnealingSampler,lucas,True,2,464.5,299.0,1.5535117056856187,23.994,5,10,1000,geometric,0.5,5.0
20,94,97,PathIntegralAnnealingSampler,exact,True,4,639.0,299.0,2.137123745819398,23.18,5,10,1000,geometric,0.01,10.0
20,110,98,PathIntegralAnnealingSampler,lucas,True,5,598.4,446.2368596610347,1.3409918679836301,23.387,5,10,1000,geometric,0.5,5.0
20,110,98,PathIntegralAnnealingSampler,exact,True,5,748.0,446.2368596610347,1.6762398349795378,22.979,5,10,1000,geometric,0.01,10.0
20,75,99,PathIntegralAnnealingSampler,lucas,True,4,367.75,211.34692555550714,1.7400300431785363,24.23,5,10,1000,geometric,0.5,5.0
20,75,99,PathIntegralAnnealingSampler,exact,True,5,507.2,211.34692555550714,2.399845650306332,24.252,5,10,1000,geometric,0.01,10.0
25,151,0,PathIntegralAnnealingSampler,lucas,False,0,,592.0,,44.41,5,10,1000,geometric,0.5,5.0
25,151,0,PathIntegralAnnealingSampler,exact,True,3,1243.6666666666667,592.0,2.1007882882882885,43.782,5,10,1000,geometric,0.01,10.0
25,145,1,PathIntegralAnnealingSampler,lucas,False,0,,609.8111292774846,,43.6,5,10,1000,geometric,0.5,5.0
25,145,1,PathIntegralAnnealingSampler,exact,False,0,,609.8111292774846,,44.624,5,10,1000,geometric,0.01,10.0
25,142,2,PathIntegralAnnealingSampler,lucas,True,5,927.6,701.5688950163258,1.3221794845656811,43.645,5,10,1000,geometric,0.5,5.0
25,142,2,PathIntegralAnnealingSampler,exact,True,2,1161.5,701.5688950163258,1.6555751092313913,43.251,5,10,1000,geometric,0.01,10.0
25,146,3,PathIntegralAnnealingSampler,lucas,False,0,,563.6333291687371,,43.48,5,10,1000,geometric,0.5,5.0
25,146,3,PathIntegralAnnealingSampler,exact,True,1,1292.0,563.6333291687371,2.2922704054876943,43.885,5,10,1000,geometric,0.01,10.0
25,150,4,PathIntegralAnnealingSampler,lucas,False,0,,711.048229585088,,43.413,5,10,1000,geometric,0.5,5.0
25,150,4,PathIntegralAnnealingSampler,exact,True,1,1339.0,711.048229585088,1.883135270277426,43.672,5,10,1000,geometric,0.01,10.0
25,140,5,PathIntegralAnnealingSampler,lucas,True,4,900.0,553.4435756161688,1.6261820349039147,43.074,5,10,1000,geometric,0.5,5.0
25,140,5,PathIntegralAnnealingSampler,exact,True,1,1193.0,553.4435756161688,2.1555946307115224,43.695,5,10,1000,geometric,0.01,10.0
25,142,6,PathIntegralAnnealingSampler,lucas,True,5,903.8,668.6599275677748,1.3516586873802028,44.208,5,10,1000,geometric,0.5,5.0
25,142,6,PathIntegralAnnealingSampler,exact,False,0,,668.6599275677748,,43.536,5,10,1000,geometric,0.01,10.0
25,154,7,PathIntegralAnnealingSampler,lucas,True,3,1057.0,807.2195211951461,1.309433149529184,43.731,5,10,1000,geometric,0.5,5.0
25,154,7,PathIntegralAnnealingSampler,exact,True,4,1324.75,807.2195211951461,1.6411273082675368,43.438,5,10,1000,geometric,0.01,10.0
25,150,8,PathIntegralAnnealingSampler,lucas,True,5,1007.2,717.1738115659674,1.404401532455226,43.045,5,10,1000,geometric,0.5,5.0
25,150,8,PathIntegralAnnealingSampler,exact,True,1,1240.0,717.1738115659674,1.729009035191104,43.321,5,10,1000,geometric,0.01,10.0
25,151,9,PathIntegralAnnealingSampler,lucas,True,5,979.0,699.8250868900317,1.3989209851715947,43.706,5,10,1000,geometric,0.5,5.0
25,151,9,PathIntegralAnnealingSampler,exact,True,1,1200.0,699.8250868900317,1.7147141799856116,43.303,5,10,1000,geometric,0.01,10.0
25,145,10,PathIntegralAnnealingSampler,lucas,True,1,906.0,565.4669722776791,1.6022155924521408,43.327,5,10,1000,geometric,0.5,5.0
25,145,10,PathIntegralAnnealingSampler,exact,True,1,1253.0,565.4669722776791,2.2158677012610735,44.988,5,10,1000,geometric,0.01,10.0
25,154,11,PathIntegralAnnealingSampler,lucas,True,1,995.0,616.0,1.6152597402597402,44.023,5,10,1000,geometric,0.5,5.0
25,154,11,PathIntegralAnnealingSampler,exact,True,1,1335.0,616.0,2.167207792207792,43.472,5,10,1000,geometric,0.01,10.0
25,133,12,PathIntegralAnnealingSampler,lucas,True,2,858.5,586.4258923744279,1.4639530947788626,43.143,5,10,1000,geometric,0.5,5.0
25,133,12,PathIntegralAnnealingSampler,exact,True,2,1106.5,586.4258923744279,1.8868539305449175,46.184,5,10,1000,geometric,0.01,10.0
25,153,13,PathIntegralAnnealingSampler,lucas,False,0,,696.2501417799416,,43.913,5,10,1000,geometric,0.5,5.0
25,153,13,PathIntegralAnnealingSampler,exact,True,1,1310.0,696.2501417799416,1.8815076958562997,43.678,5,10,1000,geometric,0.01,10.0
25,168,14,PathIntegralAnnealingSampler,lucas,True,5,1137.2,797.788939118228,1.4254396673597818,42.92,5,10,1000,geometric,0.5,5.0
25,168,14,PathIntegralAnnealingSampler,exact,True,1,1451.0,797.788939118228,1.8187767827462569,43.132,5,10,1000,geometric,0.01,10.0
25,152,15,PathIntegralAnnealingSampler,lucas,True,5,981.6,738.0806632367788,1.3299359391090013,43.58,5,10,1000,geometric,0.5,5.0
25,152,15,PathIntegralAnnealingSampler,exact,True,1,1230.0,738.0806632367788,1.6664845202771716,43.172,5,10,1000,geometric,0.01,10.0
25,141,16,PathIntegralAnnealingSampler,lucas,False,0,,554.838045185386,,43.941,5,10,1000,geometric,0.5,5.0
25,141,16,PathIntegralAnnealingSampler,exact,True,1,1205.0,554.838045185386,2.1718049266022805,43.818,5,10,1000,geometric,0.01,10.0
25,155,17,PathIntegralAnnealingSampler,lucas,True,5,1030.4,739.5567126889756,1.3932670508168858,43.229,5,10,1000,geometric,0.5,5.0
25,155,17,PathIntegralAnnealingSampler,exact,True,1,1278.0,739.5567126889756,1.7280622000620924,43.302,5,10,1000,geometric,0.01,10.0
25,145,18,PathIntegralAnnealingSampler,lucas,True,1,963.0,703.3126483442484,1.3692345818991203,43.267,5,10,1000,geometric,0.5,5.0
25,145,18,PathIntegralAnnealingSampler,exact,True,1,1254.0,703.3126483442484,1.782990826273621,43.826,5,10,1000,geometric,0.01,10.0
25,156,19,PathIntegralAnnealingSampler,lucas,True,3,1045.0,759.923769448823,1.3751379309505536,43.288,5,10,1000,geometric,0.5,5.0
25,156,19,PathIntegralAnnealingSampler,exact,True,1,1343.0,759.923769448823,1.7672825275278408,43.567,5,10,1000,geometric,0.01,10.0
25,160,20,PathIntegralAnnealingSampler,lucas,True,5,1065.6,770.7523579280778,1.382545235235512,42.913,5,10,1000,geometric,0.5,5.0
25,160,20,PathIntegralAnnealingSampler,exact,True,1,1303.0,770.7523579280778,1.6905559698872676,43.62,5,10,1000,geometric,0.01,10.0
25,140,21,PathIntegralAnnealingSampler,lucas,True,1,891.0,553.3498378436965,1.6101929359409677,43.756,5,10,1000,geometric,0.5,5.0
25,140,21,PathIntegralAnnealingSampler,exact,True,1,1252.0,553.3498378436965,2.26258311537384,43.753,5,10,1000,geometric,0.01,10.0
25,153,22,PathIntegralAnnealingSampler,lucas,False,0,,679.4623408298115,,42.95,5,10,1000,geometric,0.5,5.0
25,153,22,PathIntegralAnnealingSampler,exact,False,0,,679.4623408298115,,43.321,5,10,1000,geometric,0.01,10.0
25,155,23,PathIntegralAnnealingSampler,lucas,False,0,,632.9097909112214,,42.771,5,10,1000,geometric,0.5,5.0
25,155,23,PathIntegralAnnealingSampler,exact,False,0,,632.9097909112214,,42.865,5,10,1000,geometric,0.01,10.0
25,157,24,PathIntegralAnnealingSampler,lucas,True,4,1041.75,725.4401110633015,1.4360248132310642,42.498,5,10,1000,geometric,0.5,5.0
25,157,24,PathIntegralAnnealingSampler,exact,True,1,1332.0,725.4401110633015,1.8361267590341037,43.962,5,10,1000,geometric,0.01,10.0
25,159,25,PathIntegralAnnealingSampler,lucas,True,5,1045.8,695.9884759360484,1.5026110864745041,43.437,5,10,1000,geometric,0.5,5.0
25,159,25,PathIntegralAnnealingSampler,exact,True,1,1217.0,695.9884759360484,1.7485921708160945,43.587,5,10,1000,geometric,0.01,10.0
25,144,26,PathIntegralAnnealingSampler,lucas,True,4,932.75,699.2172077945055,1.3339917690843328,43.77,5,10,1000,geometric,0.5,5.0
25,144,26,PathIntegralAnnealingSampler,exact,True,2,1227.5,699.2172077945055,1.7555345982857342,43.397,5,10,1000,geometric,0.01,10.0
25,132,27,PathIntegralAnnealingSampler,lucas,True,1,812.0,526.8833231193452,1.5411381692490438,43.967,5,10,1000,geometric,0.5,5.0
25,132,27,PathIntegralAnnealingSampler,exact,False,0,,526.8833231193452,,43.567,5,10,1000,geometric,0.01,10.0
25,151,28,PathIntegralAnnealingSampler,lucas,False,0,,592.0,,42.236,5,10,1000,geometric,0.5,5.0
25,151,28,PathIntegralAnnealingSampler,exact,False,0,,592.0,,43.802,5,10,1000,geometric,0.01,10.0
25,143,29,PathIntegralAnnealingSampler,lucas,True,2,927.0,611.0135911928622,1.5171511949353658,43.746,5,10,1000,geometric,0.5,5.0
25,143,29,PathIntegralAnnealingSampler,exact,True,3,1231.3333333333333,611.0135911928622,2.015230677486962,44.147,5,10,1000,geometric,0.01,10.0
25,153,30,PathIntegralAnnealingSampler,lucas,True,5,1003.8,705.9970271819006,1.4218190181435002,42.867,5,10,1000,geometric,0.5,5.0
25,153,30,PathIntegralAnnealingSampler,exact,True,1,1322.0,705.9970271819006,1.8725291312868173,43.624,5,10,1000,geometric,0.01,10.0
25,161,31,PathIntegralAnnealingSampler,lucas,True,5,1082.8,795.8987617230354,1.360474537811636,43.824,5,10,1000,geometric,0.5,5.0
25,161,31,PathIntegralAnnealingSampler,exact,False,0,,795.8987617230354,,43.803,5,10,1000,geometric,0.01,10.0
25,159,32,PathIntegralAnnealingSampler,lucas,True,2,1095.5,685.6920837099187,1.597655895446286,43.225,5,10,1000,geometric,0.5,5.0
25,159,32,PathIntegralAnnealingSampler,exact,True,2,1403.5,685.6920837099187,2.0468371056676062,43.439,5,10,1000,geometric,0.01,10.0
25,151,33,PathIntegralAnnealingSampler,lucas,True,2,992.0,677.2293056355468,1.464791898024933,43.611,5,10,1000,geometric,0.5,5.0
