solver_name,beta_schedule_type,num_vertices,graph_id,num_edges,penalty_mode,mu_thermometer,mu_bijective,energy,minla_cost,best_known_cost,is_feasible,solve_time
QWaveSampler_exponential,exponential,6,41,8,exact,28,28,15.0,15,15,True,0.1445164680480957
QWaveSampler_exponential,exponential,6,42,8,exact,28,28,13.0,13,13,True,0.14615702629089355
QWaveSampler_exponential,exponential,6,43,10,exact,32,32,18.0,18,16,True,0.14902067184448242
QWaveSampler_exponential,exponential,6,44,8,exact,28,28,11.0,11,11,True,0.14101338386535645
QWaveSampler_exponential,exponential,6,45,10,exact,32,32,20.0,20,19,True,0.14302349090576172
QWaveSampler_exponential,exponential,6,46,8,exact,28,28,13.0,13,14,True,0.14405584335327148
QWaveSampler_exponential,exponential,6,47,10,exact,32,32,19.0,19,18,True,0.15402746200561523
QWaveSampler_exponential,exponential,6,48,10,exact,32,32,19.0,19,19,True,0.1451258659362793
QWaveSampler_exponential,exponential,6,49,7,exact,26,26,12.0,12,9,True,0.1460130214691162
SimulatedBifurcation,N/A,6,0,6,exact,24,24,8,8,8,True,0.8445086479187012
SimulatedBifurcation,N/A,6,1,7,exact,26,26,9,9,9,True,0.7301461696624756
SimulatedBifurcation,N/A,6,2,7,exact,26,26,11,11,11,True,0.7520642280578613
SimulatedBifurcation,N/A,6,3,7,exact,26,26,11,11,11,True,0.7826080322265625
SimulatedBifurcation,N/A,6,4,6,exact,24,24,7,7,7,True,0.7465720176696777
SimulatedBifurcation,N/A,6,5,8,exact,28,28,13,13,13,True,0.7376689910888672
SimulatedBifurcation,N/A,6,6,7,exact,26,26,10,10,10,True,0.765662670135498
SimulatedBifurcation,N/A,6,7,8,exact,28,28,12,12,11,True,0.752084493637085
SimulatedBifurcation,N/A,6,8,9,exact,30,30,16,16,16,True,0.7452967166900635
SimulatedBifurcation,N/A,6,9,10,exact,32,32,18,18,18,True,0.7540795803070068
SimulatedBifurcation,N/A,6,10,7,exact,26,26,10,10,10,True,0.7821042537689209
SimulatedBifurcation,N/A,6,11,8,exact,28,28,12,12,12,True,0.7055697441101074
SimulatedBifurcation,N/A,6,12,6,exact,24,24,9,9,9,True,0.7596018314361572
SimulatedBifurcation,N/A,6,13,6,exact,24,24,9,9,9,True,0.7437219619750977
SimulatedBifurcation,N/A,6,14,8,exact,28,28,13,13,15,True,0.7426059246063232
SimulatedBifurcation,N/A,6,15,9,exact,30,30,16,16,15,True,0.7400898933410645
SimulatedBifurcation,N/A,6,16,5,exact,21,21,6,6,6,True,0.7540810108184814
SimulatedBifurcation,N/A,6,17,8,exact,28,28,14,14,14,True,0.7630898952484131
SimulatedBifurcation,N/A,6,18,7,exact,26,26,11,11,11,True,0.7601406574249268
SimulatedBifurcation,N/A,6,19,6,exact,24,24,8,8,8,True,0.7235052585601807
SimulatedBifurcation,N/A,6,20,9,exact,30,30,13,13,13,True,0.7716035842895508
SimulatedBifurcation,N/A,6,21,9,exact,30,30,17,17,17,True,0.7208256721496582
SimulatedBifurcation,N/A,6,22,6,exact,24,24,7,7,7,True,0.7676029205322266
SimulatedBifurcation,N/A,6,23,11,exact,33,33,21,21,21,True,0.7570769786834717
SimulatedBifurcation,N/A,6,24,9,exact,30,30,15,15,15,True,0.8051199913024902
SimulatedBifurcation,N/A,6,25,10,exact,32,32,17,17,17,True,0.7316133975982666
SimulatedBifurcation,N/A,6,26,9,exact,30,30,15,15,15,True,0.7245817184448242
SimulatedBifurcation,N/A,6,27,6,exact,24,24,8,8,8,True,0.7249348163604736
SimulatedBifurcation,N/A,6,28,7,exact,26,26,10,10,10,True,0.7561776638031006
SimulatedBifurcation,N/A,6,29,9,exact,30,30,16,16,16,True,0.7289316654205322
SimulatedBifurcation,N/A,6,30,8,exact,28,28,13,13,13,True,0.7231128215789795
SimulatedBifurcation,N/A,6,31,6,exact,24,24,8,8,8,True,0.744598388671875
SimulatedBifurcation,N/A,6,32,6,exact,24,24,8,8,8,True,0.7224528789520264
SimulatedBifurcation,N/A,6,33,5,exact,21,21,6,6,6,True,0.7396600246429443
SimulatedBifurcation,N/A,6,34,9,exact,30,30,16,16,16,True,0.754206657409668
SimulatedBifurcation,N/A,6,35,7,exact,26,26,11,11,11,True,0.7220807075500488
SimulatedBifurcation,N/A,6,36,10,exact,32,32,19,19,19,True,0.7725958824157715
SimulatedBifurcation,N/A,6,37,10,exact,32,32,18,18,19,True,0.7702353000640869
SimulatedBifurcation,N/A,6,38,5,exact,21,21,5,5,5,True,0.7180826663970947
SimulatedBifurcation,N/A,6,39,7,exact,26,26,11,11,13,True,0.7597851753234863
SimulatedBifurcation,N/A,6,40,7,exact,26,26,12,12,12,True,0.7318243980407715
SimulatedBifurcation,N/A,6,41,8,exact,28,28,14,14,15,True,0.7641162872314453
SimulatedBifurcation,N/A,6,42,8,exact,28,28,13,13,13,True,0.7040832042694092
SimulatedBifurcation,N/A,6,43,10,exact,32,32,16,16,16,True,0.7315878868103027
SimulatedBifurcation,N/A,6,44,8,exact,28,28,11,11,11,True,0.725090503692627
SimulatedBifurcation,N/A,6,45,10,exact,32,32,19,19,19,True,0.7375836372375488
SimulatedBifurcation,N/A,6,46,8,exact,28,28,13,13,14,True,0.7515852451324463
SimulatedBifurcation,N/A,6,47,10,exact,32,32,18,18,18,True,0.7256927490234375
SimulatedBifurcation,N/A,6,48,10,exact,32,32,18,18,19,True,0.7146787643432617
SimulatedBifurcation,N/A,6,49,7,exact,26,26,9,9,9,True,0.7776029109954834
OpenJij,N/A,6,0,6,lucas,4,4,8.0,8,8,True,0.18052911758422852
OpenJij,N/A,6,1,7,lucas,5,5,11.0,11,9,True,0.09051823616027832
OpenJij,N/A,6,2,7,lucas,4,4,11.0,11,11,True,0.0615079402923584
OpenJij,N/A,6,3,7,lucas,5,5,11.0,11,11,True,0.08750486373901367
OpenJij,N/A,6,4,6,lucas,4,4,7.0,7,7,True,0.07950806617736816
OpenJij,N/A,6,5,8,lucas,5,5,13.0,13,13,True,0.09201693534851074
OpenJij,N/A,6,6,7,lucas,5,5,10.0,10,10,True,0.06050825119018555
OpenJij,N/A,6,7,8,lucas,5,5,11.0,11,11,True,0.09250783920288086
OpenJij,N/A,6,8,9,lucas,5,5,16.0,16,16,True,0.05950736999511719
OpenJij,N/A,6,9,10,lucas,6,6,18.0,18,18,True,0.08251190185546875
OpenJij,N/A,6,10,7,lucas,5,5,10.0,10,10,True,0.07250809669494629
OpenJij,N/A,6,11,8,lucas,5,5,12.0,12,12,True,0.08150768280029297
OpenJij,N/A,6,12,6,lucas,4,4,9.0,9,9,True,0.06250905990600586
OpenJij,N/A,6,13,6,lucas,5,5,9.0,9,9,True,0.07950830459594727
OpenJij,N/A,6,14,8,lucas,5,5,13.0,13,15,True,0.09901833534240723
OpenJij,N/A,6,15,9,lucas,5,5,15.0,15,15,True,0.0915079116821289
OpenJij,N/A,6,16,5,lucas,4,4,7.0,7,6,True,0.06500506401062012
OpenJij,N/A,6,17,8,lucas,4,4,14.0,14,14,True,0.08850717544555664
OpenJij,N/A,6,18,7,lucas,6,6,11.0,11,11,True,0.06401419639587402
OpenJij,N/A,6,19,6,lucas,5,5,8.0,8,8,True,0.08451676368713379
OpenJij,N/A,6,20,9,lucas,5,5,13.0,13,13,True,0.06750679016113281
OpenJij,N/A,6,21,9,lucas,5,5,17.0,17,17,True,0.09050869941711426
OpenJij,N/A,6,22,6,lucas,4,4,7.0,7,7,True,0.0655050277709961
OpenJij,N/A,6,23,11,lucas,6,6,21.0,21,21,True,0.09351181983947754
OpenJij,N/A,6,24,9,lucas,5,5,15.0,15,15,True,0.06501197814941406
OpenJij,N/A,6,25,10,lucas,5,5,17.0,17,17,True,0.0875089168548584
OpenJij,N/A,6,26,9,lucas,5,5,15.0,15,15,True,0.06200289726257324
OpenJij,N/A,6,27,6,lucas,4,4,8.0,8,8,True,0.08102059364318848
OpenJij,N/A,6,28,7,lucas,4,4,10.0,10,10,True,0.06950783729553223
OpenJij,N/A,6,29,9,lucas,5,5,16.0,16,16,True,0.08100485801696777
OpenJij,N/A,6,30,8,lucas,6,6,13.0,13,13,True,0.0655069351196289
OpenJij,N/A,6,31,6,lucas,4,4,8.0,8,8,True,0.08901667594909668
OpenJij,N/A,6,32,6,lucas,5,5,9.0,9,8,True,0.06650757789611816
OpenJij,N/A,6,33,5,lucas,4,4,6.0,6,6,True,0.08951282501220703
OpenJij,N/A,6,34,9,lucas,5,5,16.0,16,16,True,0.0585026741027832
OpenJij,N/A,6,35,7,lucas,6,6,12.0,12,11,True,0.08651089668273926
OpenJij,N/A,6,36,10,lucas,6,6,19.0,19,19,True,0.0915076732635498
OpenJij,N/A,6,37,10,lucas,6,6,17.0,17,19,True,0.12001681327819824
OpenJij,N/A,6,38,5,lucas,3,3,5.0,5,5,True,0.10950779914855957
OpenJij,N/A,6,39,7,lucas,4,4,11.0,11,13,True,0.09502410888671875
OpenJij,N/A,6,40,7,lucas,4,4,12.0,12,12,True,0.07250714302062988
OpenJij,N/A,6,41,8,lucas,4,4,14.0,14,15,True,0.08951115608215332
OpenJij,N/A,6,42,8,lucas,5,5,14.0,14,13,True,0.0635068416595459
OpenJij,N/A,6,43,10,lucas,5,5,16.0,16,16,True,0.0825052261352539
OpenJij,N/A,6,44,8,lucas,5,5,11.0,11,11,True,0.07250809669494629
OpenJij,N/A,6,45,10,lucas,5,5,19.0,19,19,True,0.0930178165435791
OpenJij,N/A,6,46,8,lucas,6,6,13.0,13,14,True,0.06850647926330566
OpenJij,N/A,6,47,10,lucas,5,5,18.0,18,18,True,0.08950924873352051
OpenJij,N/A,6,48,10,lucas,5,5,18.0,18,19,True,0.06499910354614258
OpenJij,N/A,6,49,7,lucas,4,4,9.0,9,9,True,0.08401918411254883
QWaveSampler_default,default,6,0,6,lucas,4,4,8.0,8,8,True,0.16701650619506836
QWaveSampler_default,default,6,1,7,lucas,5,5,9.0,9,9,True,0.120025634765625
QWaveSampler_default,default,6,2,7,lucas,4,4,11.0,11,11,True,0.11651349067687988
QWaveSampler_default,default,6,3,7,lucas,5,5,11.0,11,11,True,0.11796355247497559
