solver_name,total_time,num_graphs_solved,avg_time_per_graph
OpenJij,90.54696536064148,516,0.17547861504000287
QWaveSampler_default,348.3389492034912,516,0.6750754829525023
QWaveSampler_linear,388.41874289512634,516,0.752749501734741
QWaveSampler_exponential,416.66893887519836,516,0.807497943556586
SimulatedBifurcation,835.5791296958923,516,1.6193393986354503
