n,m,graph_id,energy,feasible,minla_cost,optimal_cost,approx_ratio,relative_gap,time_s,best_seed,solver
15,52,75,199.0,True,199.0,197,1.0101522842639594,0.01015228426395939,1.145,999,PathIntegralAnnealingSampler
15,53,76,190.0,True,190.0,189,1.0052910052910053,0.005291005291005291,1.129,456,PathIntegralAnnealingSampler
15,52,77,191.0,True,191.0,191,1.0,0.0,1.136,999,PathIntegralAnnealingSampler
15,52,78,190.0,False,,186,,,1.119,42,PathIntegralAnnealingSampler
15,50,79,180.0,True,180.0,179,1.005586592178771,0.00558659217877095,1.107,42,PathIntegralAnnealingSampler
15,57,80,231.0,True,231.0,226,1.0221238938053097,0.022123893805309734,1.137,789,PathIntegralAnnealingSampler
15,59,81,241.0,True,241.0,238,1.0126050420168067,0.012605042016806723,1.141,789,PathIntegralAnnealingSampler
15,44,82,153.0,True,153.0,153,1.0,0.0,1.15,123,PathIntegralAnnealingSampler
15,55,83,215.0,False,,212,,,1.123,789,PathIntegralAnnealingSampler
15,54,84,199.0,True,199.0,199,1.0,0.0,1.138,999,PathIntegralAnnealingSampler
15,52,85,189.0,True,189.0,188,1.0053191489361701,0.005319148936170213,1.165,42,PathIntegralAnnealingSampler
15,61,86,245.0,True,245.0,243,1.008230452674897,0.00823045267489712,1.158,42,PathIntegralAnnealingSampler
15,57,87,199.0,True,199.0,199,1.0,0.0,1.117,456,PathIntegralAnnealingSampler
15,55,88,222.0,True,222.0,222,1.0,0.0,1.171,42,PathIntegralAnnealingSampler
15,43,89,149.0,True,149.0,147,1.0136054421768708,0.013605442176870748,1.153,123,PathIntegralAnnealingSampler
15,50,90,188.0,True,188.0,182,1.032967032967033,0.03296703296703297,1.118,42,PathIntegralAnnealingSampler
15,51,91,193.0,True,193.0,197,0.9796954314720813,-0.02030456852791878,1.145,123,PathIntegralAnnealingSampler
15,50,92,193.0,True,193.0,191,1.0104712041884816,0.010471204188481676,1.141,456,PathIntegralAnnealingSampler
15,55,93,212.0,True,212.0,208,1.0192307692307692,0.019230769230769232,1.125,789,PathIntegralAnnealingSampler
15,58,94,233.0,True,233.0,235,0.9914893617021276,-0.00851063829787234,1.123,123,PathIntegralAnnealingSampler
15,61,95,244.0,True,244.0,245,0.9959183673469387,-0.004081632653061225,1.124,999,PathIntegralAnnealingSampler
15,50,96,180.0,True,180.0,176,1.0227272727272727,0.022727272727272728,1.139,123,PathIntegralAnnealingSampler
15,59,97,230.0,True,230.0,227,1.013215859030837,0.013215859030837005,1.125,123,PathIntegralAnnealingSampler
15,63,98,244.0,True,244.0,242,1.0082644628099173,0.008264462809917356,1.133,123,PathIntegralAnnealingSampler
15,55,99,217.0,True,217.0,216,1.0046296296296295,0.004629629629629629,1.154,42,PathIntegralAnnealingSampler
20,96,0,476.0,False,,463,,,2.418,42,PathIntegralAnnealingSampler
20,113,1,617.0,True,617.0,619,0.9967689822294022,-0.0032310177705977385,2.448,999,PathIntegralAnnealingSampler
20,84,2,409.0,True,409.0,404,1.0123762376237624,0.012376237623762377,2.595,123,PathIntegralAnnealingSampler
20,99,3,516.0,False,,503,,,2.403,456,PathIntegralAnnealingSampler
20,75,4,346.0,True,346.0,342,1.0116959064327486,0.011695906432748537,2.466,456,PathIntegralAnnealingSampler
20,95,5,507.0,True,507.0,509,0.9960707269155207,-0.003929273084479371,2.384,456,PathIntegralAnnealingSampler
20,92,6,465.0,True,465.0,470,0.9893617021276596,-0.010638297872340425,2.399,42,PathIntegralAnnealingSampler
20,94,7,492.0,True,492.0,485,1.0144329896907216,0.01443298969072165,2.446,999,PathIntegralAnnealingSampler
20,95,8,456.0,True,456.0,452,1.008849557522124,0.008849557522123894,2.459,123,PathIntegralAnnealingSampler
20,96,9,496.0,True,496.0,489,1.0143149284253579,0.014314928425357873,2.435,123,PathIntegralAnnealingSampler
20,98,10,499.0,True,499.0,488,1.0225409836065573,0.022540983606557378,2.433,789,PathIntegralAnnealingSampler
20,96,11,503.0,True,503.0,496,1.0141129032258065,0.014112903225806451,2.423,789,PathIntegralAnnealingSampler
20,89,12,429.0,True,429.0,425,1.0094117647058825,0.009411764705882352,2.465,123,PathIntegralAnnealingSampler
20,93,13,475.0,True,475.0,475,1.0,0.0,2.399,42,PathIntegralAnnealingSampler
20,101,14,520.0,True,520.0,513,1.01364522417154,0.01364522417153996,2.427,123,PathIntegralAnnealingSampler
20,91,15,466.0,True,466.0,439,1.061503416856492,0.06150341685649203,2.402,123,PathIntegralAnnealingSampler
20,85,16,420.0,False,,411,,,2.473,42,PathIntegralAnnealingSampler
20,99,17,538.0,True,538.0,529,1.0170132325141776,0.017013232514177693,2.453,123,PathIntegralAnnealingSampler
20,99,18,494.0,True,494.0,488,1.0122950819672132,0.012295081967213115,2.415,123,PathIntegralAnnealingSampler
20,93,19,495.0,True,495.0,478,1.0355648535564854,0.03556485355648536,2.53,999,PathIntegralAnnealingSampler
20,104,20,531.0,False,,524,,,2.375,456,PathIntegralAnnealingSampler
20,100,21,544.0,True,544.0,532,1.0225563909774436,0.022556390977443608,2.472,456,PathIntegralAnnealingSampler
20,87,22,405.0,True,405.0,398,1.0175879396984924,0.017587939698492462,2.409,123,PathIntegralAnnealingSampler
20,97,23,490.0,False,,495,,,2.465,789,PathIntegralAnnealingSampler
20,95,24,475.0,True,475.0,468,1.014957264957265,0.014957264957264958,2.427,789,PathIntegralAnnealingSampler
20,99,25,520.0,True,520.0,516,1.0077519379844961,0.007751937984496124,2.441,123,PathIntegralAnnealingSampler
20,103,26,530.0,True,530.0,527,1.0056925996204933,0.0056925996204933585,2.466,42,PathIntegralAnnealingSampler
20,102,27,546.0,True,546.0,546,1.0,0.0,2.474,789,PathIntegralAnnealingSampler
20,92,28,455.0,True,455.0,447,1.0178970917225951,0.017897091722595078,2.437,999,PathIntegralAnnealingSampler
20,84,29,431.0,True,431.0,423,1.0189125295508275,0.018912529550827423,2.423,42,PathIntegralAnnealingSampler
20,80,30,388.0,True,388.0,380,1.0210526315789474,0.021052631578947368,2.512,999,PathIntegralAnnealingSampler
20,91,31,478.0,True,478.0,489,0.9775051124744376,-0.022494887525562373,2.452,789,PathIntegralAnnealingSampler
20,96,32,499.0,True,499.0,496,1.0060483870967742,0.006048387096774193,2.441,123,PathIntegralAnnealingSampler
20,94,33,477.0,True,477.0,473,1.0084566596194504,0.008456659619450317,2.443,999,PathIntegralAnnealingSampler
20,96,34,498.0,True,498.0,509,0.9783889980353635,-0.021611001964636542,2.441,42,PathIntegralAnnealingSampler
20,89,35,448.0,True,448.0,442,1.0135746606334841,0.013574660633484163,2.373,999,PathIntegralAnnealingSampler
