solver_name,beta_schedule_type,num_vertices,graph_id,num_edges,penalty_mode,mu_thermometer,mu_bijective,energy,minla_cost,best_known_cost,is_feasible,solve_time
QWaveSampler_linear,linear,6,2,7,exact,26,26,11.0,11,11,True,0.33491015434265137
QWaveSampler_linear,linear,6,3,7,exact,26,26,13.0,13,11,True,0.32083606719970703
QWaveSampler_linear,linear,6,4,6,exact,24,24,7.0,7,7,True,0.3223750591278076
QWaveSampler_linear,linear,6,5,8,exact,28,28,13.0,13,13,True,0.32151055335998535
QWaveSampler_linear,linear,6,6,7,exact,26,26,10.0,10,10,True,0.32016849517822266
QWaveSampler_linear,linear,6,7,8,exact,28,28,14.0,14,11,True,0.32225489616394043
QWaveSampler_linear,linear,6,8,9,exact,30,30,16.0,16,16,True,0.3210310935974121
QWaveSampler_linear,linear,6,9,10,exact,32,32,18.0,18,18,True,0.3118784427642822
QWaveSampler_linear,linear,6,10,7,exact,26,26,10.0,10,10,True,0.3136734962463379
QWaveSampler_linear,linear,6,11,8,exact,28,28,13.0,13,12,True,0.31653356552124023
QWaveSampler_linear,linear,6,12,6,exact,24,24,9.0,9,9,True,0.319561243057251
QWaveSampler_linear,linear,6,13,6,exact,24,24,9.0,9,9,True,0.3187263011932373
QWaveSampler_linear,linear,6,14,8,exact,28,28,13.0,13,15,True,0.3153829574584961
QWaveSampler_linear,linear,6,15,9,exact,30,30,15.0,15,15,True,0.31319403648376465
QWaveSampler_linear,linear,6,16,5,exact,21,21,6.0,6,6,True,0.3222193717956543
QWaveSampler_linear,linear,6,17,8,exact,28,28,14.0,14,14,True,0.31873321533203125
QWaveSampler_linear,linear,6,18,7,exact,26,26,11.0,11,11,True,0.32033228874206543
QWaveSampler_linear,linear,6,19,6,exact,24,24,9.0,9,8,True,0.32318830490112305
QWaveSampler_linear,linear,6,20,9,exact,30,30,13.0,13,13,True,0.3095879554748535
QWaveSampler_linear,linear,6,21,9,exact,30,30,17.0,17,17,True,0.31786680221557617
QWaveSampler_linear,linear,6,22,6,exact,24,24,7.0,7,7,True,0.32170796394348145
QWaveSampler_linear,linear,6,23,11,exact,33,33,21.0,21,21,True,0.3285832405090332
QWaveSampler_linear,linear,6,24,9,exact,30,30,15.0,15,15,True,0.31961631774902344
QWaveSampler_linear,linear,6,25,10,exact,32,32,18.0,18,17,True,0.31403040885925293
QWaveSampler_linear,linear,6,26,9,exact,30,30,15.0,15,15,True,0.31200575828552246
QWaveSampler_linear,linear,6,27,6,exact,24,24,8.0,8,8,True,0.31949543952941895
QWaveSampler_linear,linear,6,28,7,exact,26,26,11.0,11,10,True,0.3202857971191406
QWaveSampler_linear,linear,6,29,9,exact,30,30,16.0,16,16,True,0.3279547691345215
QWaveSampler_linear,linear,6,30,8,exact,28,28,13.0,13,13,True,0.3208339214324951
QWaveSampler_linear,linear,6,31,6,exact,24,24,9.0,9,8,True,0.37152671813964844
QWaveSampler_linear,linear,6,32,6,exact,24,24,9.0,9,8,True,0.3240966796875
QWaveSampler_linear,linear,6,33,5,exact,21,21,7.0,7,6,True,0.32239675521850586
QWaveSampler_linear,linear,6,34,9,exact,30,30,16.0,16,16,True,0.31266283988952637
QWaveSampler_linear,linear,6,35,7,exact,26,26,12.0,12,11,True,0.31369614601135254
QWaveSampler_linear,linear,6,36,10,exact,32,32,19.0,19,19,True,0.30962109565734863
QWaveSampler_linear,linear,6,37,10,exact,32,32,17.0,17,19,True,0.3104543685913086
QWaveSampler_linear,linear,6,38,5,exact,21,21,5.0,5,5,True,0.32463502883911133
QWaveSampler_linear,linear,6,39,7,exact,26,26,12.0,12,13,True,0.3201181888580322
QWaveSampler_linear,linear,6,40,7,exact,26,26,12.0,12,12,True,0.3120715618133545
QWaveSampler_linear,linear,6,41,8,exact,28,28,14.0,14,15,True,0.3113217353820801
QWaveSampler_linear,linear,6,42,8,exact,28,28,13.0,13,13,True,0.31403565406799316
QWaveSampler_linear,linear,6,43,10,exact,32,32,18.0,18,16,True,0.31021571159362793
QWaveSampler_linear,linear,6,44,8,exact,28,28,11.0,11,11,True,0.317277193069458
QWaveSampler_linear,linear,6,45,10,exact,32,32,20.0,20,19,True,0.31311535835266113
QWaveSampler_linear,linear,6,46,8,exact,28,28,13.0,13,14,True,0.3169269561767578
QWaveSampler_linear,linear,6,47,10,exact,32,32,18.0,18,18,True,0.31922435760498047
QWaveSampler_linear,linear,6,48,10,exact,32,32,18.0,18,19,True,0.3218564987182617
QWaveSampler_linear,linear,6,49,7,exact,26,26,10.0,10,9,True,0.31780433654785156
QWaveSampler_exponential,exponential,6,0,6,exact,24,24,8.0,8,8,True,0.12271690368652344
QWaveSampler_exponential,exponential,6,1,7,exact,26,26,18.0,18,9,True,0.1245107650756836
QWaveSampler_exponential,exponential,6,2,7,exact,26,26,13.0,13,11,True,0.1255476474761963
QWaveSampler_exponential,exponential,6,3,7,exact,26,26,18.0,18,11,True,0.1226046085357666
QWaveSampler_exponential,exponential,6,4,6,exact,24,24,11.0,11,7,True,0.12176179885864258
QWaveSampler_exponential,exponential,6,5,8,exact,28,28,15.0,15,13,True,0.12450814247131348
QWaveSampler_exponential,exponential,6,6,7,exact,26,26,13.0,13,10,True,0.12128925323486328
QWaveSampler_exponential,exponential,6,7,8,exact,28,28,19.0,19,11,True,0.12811970710754395
QWaveSampler_exponential,exponential,6,8,9,exact,30,30,18.0,18,16,True,0.12685632705688477
QWaveSampler_exponential,exponential,6,9,10,exact,32,32,18.0,18,18,True,0.12351441383361816
QWaveSampler_exponential,exponential,6,10,7,exact,26,26,12.0,12,10,True,0.12714838981628418
QWaveSampler_exponential,exponential,6,11,8,exact,28,28,14.0,14,12,True,0.12230205535888672
QWaveSampler_exponential,exponential,6,12,6,exact,24,24,12.0,12,9,True,0.12302112579345703
QWaveSampler_exponential,exponential,6,13,6,exact,24,24,10.0,10,9,True,0.1231529712677002
QWaveSampler_exponential,exponential,6,14,8,exact,28,28,16.0,16,15,True,0.1252450942993164
QWaveSampler_exponential,exponential,6,15,9,exact,30,30,16.0,16,15,True,0.1271815299987793
QWaveSampler_exponential,exponential,6,16,5,exact,21,21,6.0,6,6,True,0.12429046630859375
QWaveSampler_exponential,exponential,6,17,8,exact,28,28,17.0,17,14,True,0.13015365600585938
QWaveSampler_exponential,exponential,6,18,7,exact,26,26,11.0,11,11,True,0.12400984764099121
QWaveSampler_exponential,exponential,6,19,6,exact,24,24,11.0,11,8,True,0.12656855583190918
QWaveSampler_exponential,exponential,6,20,9,exact,30,30,19.0,19,13,True,0.12726712226867676
QWaveSampler_exponential,exponential,6,21,9,exact,30,30,18.0,18,17,True,0.12651371955871582
QWaveSampler_exponential,exponential,6,22,6,exact,24,24,8.0,8,7,True,0.12572455406188965
QWaveSampler_exponential,exponential,6,23,11,exact,33,33,24.0,24,21,True,0.12752795219421387
QWaveSampler_exponential,exponential,6,24,9,exact,30,30,20.0,20,15,True,0.12468862533569336
QWaveSampler_exponential,exponential,6,25,10,exact,32,32,22.0,22,17,True,0.1270427703857422
QWaveSampler_exponential,exponential,6,26,9,exact,30,30,19.0,19,15,True,0.12316036224365234
QWaveSampler_exponential,exponential,6,27,6,exact,24,24,13.0,13,8,True,0.12442517280578613
QWaveSampler_exponential,exponential,6,28,7,exact,26,26,13.0,13,10,True,0.1257317066192627
QWaveSampler_exponential,exponential,6,29,9,exact,30,30,16.0,16,16,True,0.12615346908569336
QWaveSampler_exponential,exponential,6,30,8,exact,28,28,19.0,19,13,True,0.12711429595947266
QWaveSampler_exponential,exponential,6,31,6,exact,24,24,12.0,12,8,True,0.12718963623046875
QWaveSampler_exponential,exponential,6,32,6,exact,24,24,10.0,10,8,True,0.1276102066040039
QWaveSampler_exponential,exponential,6,33,5,exact,21,21,10.0,10,6,True,0.12452125549316406
QWaveSampler_exponential,exponential,6,34,9,exact,30,30,17.0,17,16,True,0.12260818481445312
QWaveSampler_exponential,exponential,6,35,7,exact,26,26,12.0,12,11,True,0.12550806999206543
QWaveSampler_exponential,exponential,6,36,10,exact,32,32,19.0,19,19,True,0.13310980796813965
QWaveSampler_exponential,exponential,6,37,10,exact,32,32,20.0,20,19,True,0.12852191925048828
QWaveSampler_exponential,exponential,6,38,5,exact,21,21,8.0,8,5,True,0.12151932716369629
QWaveSampler_exponential,exponential,6,39,7,exact,26,26,15.0,15,13,True,0.12450981140136719
QWaveSampler_exponential,exponential,6,40,7,exact,26,26,13.0,13,12,True,0.12597298622131348
QWaveSampler_exponential,exponential,6,41,8,exact,28,28,15.0,15,15,True,0.12803888320922852
QWaveSampler_exponential,exponential,6,42,8,exact,28,28,14.0,14,13,True,0.12409090995788574
QWaveSampler_exponential,exponential,6,43,10,exact,32,32,20.0,20,16,True,0.12750577926635742
QWaveSampler_exponential,exponential,6,44,8,exact,28,28,13.0,13,11,True,0.12779855728149414
QWaveSampler_exponential,exponential,6,45,10,exact,32,32,24.0,24,19,True,0.126068115234375
QWaveSampler_exponential,exponential,6,46,8,exact,28,28,16.0,16,14,True,0.1250307559967041
QWaveSampler_exponential,exponential,6,47,10,exact,32,32,20.0,20,18,True,0.1240987777709961
QWaveSampler_exponential,exponential,6,48,10,exact,32,32,21.0,21,19,True,0.13002371788024902
QWaveSampler_exponential,exponential,6,49,7,exact,26,26,14.0,14,9,True,0.12802338600158691
QWaveSampler_default,default,6,0,6,lucas,4,4,8.0,8,8,True,0.1181788444519043
QWaveSampler_default,default,6,1,7,lucas,5,5,9.0,9,9,True,0.11750936508178711
QWaveSampler_default,default,6,2,7,lucas,4,4,11.0,11,11,True,0.11700606346130371
QWaveSampler_default,default,6,3,7,lucas,5,5,11.0,11,11,True,0.11652350425720215
QWaveSampler_default,default,6,4,6,lucas,4,4,7.0,7,7,True,0.11751794815063477
QWaveSampler_default,default,6,5,8,lucas,5,5,13.0,13,13,True,0.1185152530670166
QWaveSampler_default,default,6,6,7,lucas,5,5,10.0,10,10,True,0.11602544784545898
QWaveSampler_default,default,6,7,8,lucas,5,5,11.0,11,11,True,0.1165151596069336
QWaveSampler_default,default,6,8,9,lucas,5,5,16.0,16,16,True,0.11851000785827637
QWaveSampler_default,default,6,9,10,lucas,6,6,18.0,18,18,True,0.11718869209289551
QWaveSampler_default,default,6,10,7,lucas,5,5,10.0,10,10,True,0.11752581596374512
QWaveSampler_default,default,6,11,8,lucas,5,5,12.0,12,12,True,0.11702108383178711
QWaveSampler_default,default,6,12,6,lucas,4,4,9.0,9,9,True,0.11750602722167969
QWaveSampler_default,default,6,13,6,lucas,5,5,9.0,9,9,True,0.11575078964233398
QWaveSampler_default,default,6,14,8,lucas,5,5,13.0,13,15,True,0.11818718910217285
QWaveSampler_default,default,6,15,9,lucas,5,5,15.0,15,15,True,0.12952685356140137
QWaveSampler_default,default,6,16,5,lucas,4,4,6.0,6,6,True,0.1185147762298584
QWaveSampler_default,default,6,17,8,lucas,4,4,14.0,14,14,True,0.11662149429321289
QWaveSampler_default,default,6,18,7,lucas,6,6,11.0,11,11,True,0.11751532554626465
QWaveSampler_default,default,6,19,6,lucas,5,5,8.0,8,8,True,0.11615252494812012
QWaveSampler_default,default,6,20,9,lucas,5,5,13.0,13,13,True,0.11687803268432617
QWaveSampler_default,default,6,21,9,lucas,5,5,17.0,17,17,True,0.11701226234436035
QWaveSampler_default,default,6,22,6,lucas,4,4,7.0,7,7,True,0.11650562286376953
QWaveSampler_default,default,6,23,11,lucas,6,6,21.0,21,21,True,0.11801600456237793
QWaveSampler_default,default,6,24,9,lucas,5,5,15.0,15,15,True,0.11651039123535156
QWaveSampler_default,default,6,25,10,lucas,5,5,17.0,17,17,True,0.11751008033752441
QWaveSampler_default,default,6,26,9,lucas,5,5,15.0,15,15,True,0.12051987648010254
QWaveSampler_default,default,6,27,6,lucas,4,4,8.0,8,8,True,0.11811709403991699
QWaveSampler_default,default,6,28,7,lucas,4,4,10.0,10,10,True,0.11701345443725586
QWaveSampler_default,default,6,29,9,lucas,5,5,16.0,16,16,True,0.1184237003326416
QWaveSampler_default,default,6,30,8,lucas,6,6,13.0,13,13,True,0.11702179908752441
QWaveSampler_default,default,6,31,6,lucas,4,4,8.0,8,8,True,0.117645263671875
QWaveSampler_default,default,6,32,6,lucas,5,5,9.0,9,8,True,0.11701560020446777
QWaveSampler_default,default,6,33,5,lucas,4,4,6.0,6,6,True,0.11851000785827637
QWaveSampler_default,default,6,34,9,lucas,5,5,16.0,16,16,True,0.11701536178588867
QWaveSampler_default,default,6,35,7,lucas,6,6,11.0,11,11,True,0.1165151596069336
QWaveSampler_default,default,6,36,10,lucas,6,6,19.0,19,19,True,0.11667513847351074
QWaveSampler_default,default,6,37,10,lucas,6,6,17.0,17,19,True,0.11605644226074219
QWaveSampler_default,default,6,38,5,lucas,3,3,5.0,5,5,True,0.11730599403381348
QWaveSampler_default,default,6,39,7,lucas,4,4,11.0,11,13,True,0.11756181716918945
QWaveSampler_default,default,6,40,7,lucas,4,4,12.0,12,12,True,0.11866378784179688
QWaveSampler_default,default,6,41,8,lucas,4,4,14.0,14,15,True,0.11751222610473633
QWaveSampler_default,default,6,42,8,lucas,5,5,13.0,13,13,True,0.11801314353942871
QWaveSampler_default,default,6,43,10,lucas,5,5,16.0,16,16,True,0.11801385879516602
QWaveSampler_default,default,6,44,8,lucas,5,5,11.0,11,11,True,0.11651206016540527
QWaveSampler_default,default,6,45,10,lucas,5,5,19.0,19,19,True,0.11701226234436035
QWaveSampler_default,default,6,46,8,lucas,6,6,13.0,13,14,True,0.11656045913696289
QWaveSampler_default,default,6,47,10,lucas,5,5,18.0,18,18,True,0.1160132884979248
QWaveSampler_default,default,6,48,10,lucas,5,5,18.0,18,19,True,0.12801480293273926
QWaveSampler_default,default,6,49,7,lucas,4,4,9.0,9,9,True,0.12302565574645996
QWaveSampler_linear,linear,6,0,6,lucas,4,4,8.0,8,8,True,0.38967370986938477
QWaveSampler_linear,linear,6,1,7,lucas,5,5,9.0,9,9,True,0.37696146965026855
QWaveSampler_linear,linear,6,2,7,lucas,4,4,11.0,11,11,True,0.39380526542663574
QWaveSampler_linear,linear,6,3,7,lucas,5,5,11.0,11,11,True,0.380695104598999
QWaveSampler_linear,linear,6,4,6,lucas,4,4,7.0,7,7,True,0.39005064964294434
QWaveSampler_linear,linear,6,5,8,lucas,5,5,13.0,13,13,True,0.37858033180236816
QWaveSampler_linear,linear,6,6,7,lucas,5,5,10.0,10,10,True,0.3743128776550293
QWaveSampler_linear,linear,6,7,8,lucas,5,5,11.0,11,11,True,0.3747670650482178
QWaveSampler_linear,linear,6,8,9,lucas,5,5,16.0,16,16,True,0.38125109672546387
QWaveSampler_linear,linear,6,9,10,lucas,6,6,18.0,18,18,True,0.37326502799987793
QWaveSampler_linear,linear,6,10,7,lucas,5,5,10.0,10,10,True,0.37663888931274414
QWaveSampler_linear,linear,6,11,8,lucas,5,5,12.0,12,12,True,0.3805403709411621
QWaveSampler_linear,linear,6,12,6,lucas,4,4,9.0,9,9,True,0.390045166015625
QWaveSampler_linear,linear,6,13,6,lucas,5,5,9.0,9,9,True,0.3816661834716797
QWaveSampler_linear,linear,6,14,8,lucas,5,5,13.0,13,15,True,0.37554430961608887
QWaveSampler_linear,linear,6,15,9,lucas,5,5,15.0,15,15,True,0.3835439682006836
QWaveSampler_linear,linear,6,16,5,lucas,4,4,6.0,6,6,True,0.38753724098205566
QWaveSampler_linear,linear,6,17,8,lucas,4,4,14.0,14,14,True,0.3876984119415283
QWaveSampler_linear,linear,6,18,7,lucas,6,6,11.0,11,11,True,0.3718249797821045
QWaveSampler_linear,linear,6,19,6,lucas,5,5,8.0,8,8,True,0.38263511657714844
QWaveSampler_linear,linear,6,20,9,lucas,5,5,13.0,13,13,True,0.3796513080596924
QWaveSampler_linear,linear,6,21,9,lucas,5,5,17.0,17,17,True,0.38379764556884766
QWaveSampler_linear,linear,6,22,6,lucas,4,4,7.0,7,7,True,0.38497042655944824
QWaveSampler_linear,linear,6,23,11,lucas,6,6,21.0,21,21,True,0.3730452060699463
QWaveSampler_linear,linear,6,24,9,lucas,5,5,15.0,15,15,True,0.3867802619934082
QWaveSampler_linear,linear,6,25,10,lucas,5,5,17.0,17,17,True,0.3851890563964844
QWaveSampler_linear,linear,6,26,9,lucas,5,5,15.0,15,15,True,0.3789808750152588
QWaveSampler_linear,linear,6,27,6,lucas,4,4,8.0,8,8,True,0.3878352642059326
QWaveSampler_linear,linear,6,28,7,lucas,4,4,10.0,10,10,True,0.3865995407104492
QWaveSampler_linear,linear,6,29,9,lucas,5,5,16.0,16,16,True,0.3790440559387207
QWaveSampler_linear,linear,6,30,8,lucas,6,6,13.0,13,13,True,0.3759129047393799
QWaveSampler_linear,linear,6,31,6,lucas,4,4,8.0,8,8,True,0.39218926429748535
QWaveSampler_linear,linear,6,32,6,lucas,5,5,8.0,8,8,True,0.384580135345459
QWaveSampler_linear,linear,6,33,5,lucas,4,4,6.0,6,6,True,0.38960766792297363
QWaveSampler_linear,linear,6,34,9,lucas,5,5,16.0,16,16,True,0.37653660774230957
QWaveSampler_linear,linear,6,35,7,lucas,6,6,11.0,11,11,True,0.3715386390686035
QWaveSampler_linear,linear,6,36,10,lucas,6,6,19.0,19,19,True,0.370297908782959
QWaveSampler_linear,linear,6,37,10,lucas,6,6,17.0,17,19,True,0.36773133277893066
QWaveSampler_linear,linear,6,38,5,lucas,3,3,5.0,5,5,True,0.40490150451660156
QWaveSampler_linear,linear,6,39,7,lucas,4,4,11.0,11,13,True,0.39104795455932617
QWaveSampler_linear,linear,6,40,7,lucas,4,4,12.0,12,12,True,0.3912489414215088
QWaveSampler_linear,linear,6,41,8,lucas,4,4,14.0,14,15,True,0.3966836929321289
QWaveSampler_linear,linear,6,42,8,lucas,5,5,13.0,13,13,True,0.3771381378173828
QWaveSampler_linear,linear,6,43,10,lucas,5,5,16.0,16,16,True,0.37657976150512695
QWaveSampler_linear,linear,6,44,8,lucas,5,5,11.0,11,11,True,0.3801438808441162
QWaveSampler_linear,linear,6,45,10,lucas,5,5,19.0,19,19,True,0.38442182540893555
QWaveSampler_linear,linear,6,46,8,lucas,6,6,13.0,13,14,True,0.3751382827758789
QWaveSampler_linear,linear,6,47,10,lucas,5,5,18.0,18,18,True,0.3821849822998047
QWaveSampler_linear,linear,6,48,10,lucas,5,5,18.0,18,19,True,0.38213109970092773
QWaveSampler_linear,linear,6,49,7,lucas,4,4,9.0,9,9,True,0.38925886154174805
QWaveSampler_exponential,exponential,6,0,6,lucas,4,4,8.0,8,8,True,0.12001872062683105
QWaveSampler_exponential,exponential,6,1,7,lucas,5,5,9.0,9,9,True,0.11979389190673828
QWaveSampler_exponential,exponential,6,2,7,lucas,4,4,11.0,11,11,True,0.1173405647277832
QWaveSampler_exponential,exponential,6,3,7,lucas,5,5,11.0,11,11,True,0.12251710891723633
QWaveSampler_exponential,exponential,6,4,6,lucas,4,4,8.0,8,7,True,0.12176752090454102
QWaveSampler_exponential,exponential,6,5,8,lucas,5,5,13.0,13,13,True,0.12732625007629395
QWaveSampler_exponential,exponential,6,6,7,lucas,5,5,10.0,10,10,True,0.12213635444641113
QWaveSampler_exponential,exponential,6,7,8,lucas,5,5,14.0,14,11,True,0.12651848793029785
QWaveSampler_exponential,exponential,6,8,9,lucas,5,5,17.0,17,16,True,0.1200261116027832
QWaveSampler_exponential,exponential,6,9,10,lucas,6,6,20.0,20,18,True,0.11951541900634766
QWaveSampler_exponential,exponential,6,10,7,lucas,5,5,12.0,12,10,True,0.12551259994506836
QWaveSampler_exponential,exponential,6,11,8,lucas,5,5,15.0,15,12,True,0.11959171295166016
QWaveSampler_exponential,exponential,6,12,6,lucas,4,4,10.0,10,9,True,0.1250147819519043
QWaveSampler_exponential,exponential,6,13,6,lucas,5,5,9.0,9,9,True,0.12051129341125488
QWaveSampler_exponential,exponential,6,14,8,lucas,5,5,13.0,13,15,True,0.12091636657714844
QWaveSampler_exponential,exponential,6,15,9,lucas,5,5,15.0,15,15,True,0.12150835990905762
QWaveSampler_exponential,exponential,6,16,5,lucas,4,4,7.0,7,6,True,0.1190187931060791
QWaveSampler_exponential,exponential,6,17,8,lucas,4,4,16.0,16,14,True,0.11851620674133301
QWaveSampler_exponential,exponential,6,18,7,lucas,6,6,13.0,13,11,True,0.12106895446777344
QWaveSampler_exponential,exponential,6,19,6,lucas,5,5,8.0,8,8,True,0.12169885635375977
QWaveSampler_exponential,exponential,6,20,9,lucas,5,5,15.0,15,13,True,0.12101411819458008
QWaveSampler_exponential,exponential,6,21,9,lucas,5,5,17.0,17,17,True,0.12551069259643555
QWaveSampler_exponential,exponential,6,22,6,lucas,4,4,10.0,10,7,True,0.11928415298461914
QWaveSampler_exponential,exponential,6,23,11,lucas,6,6,22.0,22,21,True,0.11751198768615723
QWaveSampler_exponential,exponential,6,24,9,lucas,5,5,16.0,16,15,True,0.12352514266967773
QWaveSampler_exponential,exponential,6,25,10,lucas,5,5,19.0,19,17,True,0.11850929260253906
QWaveSampler_exponential,exponential,6,26,9,lucas,5,5,15.0,15,15,True,0.12309622764587402
QWaveSampler_exponential,exponential,6,27,6,lucas,4,4,8.0,8,8,True,0.11801719665527344
QWaveSampler_exponential,exponential,6,28,7,lucas,4,4,13.0,13,10,True,0.11751198768615723
QWaveSampler_exponential,exponential,6,29,9,lucas,5,5,16.0,16,16,True,0.12151789665222168
QWaveSampler_exponential,exponential,6,30,8,lucas,6,6,13.0,13,13,True,0.12250852584838867
QWaveSampler_exponential,exponential,6,31,6,lucas,4,4,10.0,10,8,True,0.12302303314208984
QWaveSampler_exponential,exponential,6,32,6,lucas,5,5,10.0,10,8,True,0.12055206298828125
QWaveSampler_exponential,exponential,6,33,5,lucas,4,4,8.0,8,6,True,0.11856675148010254
QWaveSampler_exponential,exponential,6,34,9,lucas,5,5,16.0,16,16,True,0.12350773811340332
QWaveSampler_exponential,exponential,6,35,7,lucas,6,6,11.0,11,11,True,0.12102079391479492
QWaveSampler_exponential,exponential,6,36,10,lucas,6,6,19.0,19,19,True,0.11957311630249023
QWaveSampler_exponential,exponential,6,37,10,lucas,6,6,18.0,18,19,True,0.11921525001525879
QWaveSampler_exponential,exponential,6,38,5,lucas,3,3,5.0,5,5,True,0.1170651912689209
QWaveSampler_exponential,exponential,6,39,7,lucas,4,4,11.0,11,13,True,0.11902022361755371
QWaveSampler_exponential,exponential,6,40,7,lucas,4,4,13.0,13,12,True,0.11951208114624023
QWaveSampler_exponential,exponential,6,41,8,lucas,4,4,14.0,14,15,True,0.1196439266204834
QWaveSampler_exponential,exponential,6,42,8,lucas,5,5,14.0,14,13,True,0.1226038932800293
QWaveSampler_exponential,exponential,6,43,10,lucas,5,5,18.0,18,16,True,0.12117195129394531
QWaveSampler_exponential,exponential,6,44,8,lucas,5,5,13.0,13,11,True,0.11661338806152344
QWaveSampler_exponential,exponential,6,45,10,lucas,5,5,20.0,20,19,True,0.11872005462646484
QWaveSampler_exponential,exponential,6,46,8,lucas,6,6,14.0,14,14,True,0.12151193618774414
