n,m,graph_id,solver,feasible,avg_minla_cost,lower_bound,approx_ratio,time_s,num_seeds
25,141,84,SimulatedAnnealingSampler,False,,624.2850155751497,,0.029,1
25,145,85,SimulatedAnnealingSampler,False,,651.1471394719073,,0.03,1
25,153,86,SimulatedAnnealingSampler,False,,608.0,,0.029,1
25,148,87,SimulatedAnnealingSampler,False,,711.9602681316488,,0.03,1
25,153,88,SimulatedAnnealingSampler,False,,751.680604643287,,0.03,1
25,156,89,SimulatedAnnealingSampler,False,,649.7391645234835,,0.029,1
25,151,90,SimulatedAnnealingSampler,False,,592.0,,0.029,1
25,158,91,SimulatedAnnealingSampler,False,,648.0,,0.029,1
25,129,92,SimulatedAnnealingSampler,False,,536.3175358222722,,0.03,1
25,167,93,SimulatedAnnealingSampler,False,,731.2240014882187,,0.029,1
25,155,94,SimulatedAnnealingSampler,False,,671.1596676769276,,0.03,1
25,150,95,SimulatedAnnealingSampler,False,,692.867143276406,,0.03,1
25,157,96,SimulatedAnnealingSampler,False,,728.956309068914,,0.03,1
25,145,97,SimulatedAnnealingSampler,False,,687.5683810546944,,0.03,1
25,145,98,SimulatedAnnealingSampler,False,,714.7358592073996,,0.031,1
25,145,99,SimulatedAnnealingSampler,False,,608.6435414151038,,0.029,1
5,5,0,SimulatedAnnealingSampler,True,7.0,7.0,1.0,0.001,1
5,8,1,SimulatedAnnealingSampler,True,14.0,13.0,1.0769230769230769,0.001,1
5,6,2,SimulatedAnnealingSampler,True,10.0,9.0,1.1111111111111112,0.001,1
5,6,3,SimulatedAnnealingSampler,True,10.0,9.0,1.1111111111111112,0.001,1
5,4,4,SimulatedAnnealingSampler,True,5.0,4.5,1.1111111111111112,0.001,1
5,5,5,SimulatedAnnealingSampler,True,6.0,6.0,1.0,0.001,1
5,6,6,SimulatedAnnealingSampler,True,8.0,8.0,1.0,0.001,1
5,6,7,SimulatedAnnealingSampler,True,8.0,8.0,1.0,0.001,1
5,6,8,SimulatedAnnealingSampler,True,9.0,8.0,1.125,0.001,1
5,5,9,SimulatedAnnealingSampler,True,6.0,6.0,1.0,0.002,1
5,5,10,SimulatedAnnealingSampler,False,,6.0,,0.001,1
5,7,11,SimulatedAnnealingSampler,True,12.0,11.0,1.0909090909090908,0.001,1
5,7,12,SimulatedAnnealingSampler,True,11.0,10.0,1.1,0.001,1
5,9,13,SimulatedAnnealingSampler,True,16.0,16.0,1.0,0.001,1
5,7,14,SimulatedAnnealingSampler,True,10.0,10.0,1.0,0.001,1
5,4,15,SimulatedAnnealingSampler,True,6.0,5.0,1.2,0.001,1
5,4,16,SimulatedAnnealingSampler,True,4.0,4.0,1.0,0.001,1
5,8,17,SimulatedAnnealingSampler,True,13.0,13.0,1.0,0.001,1
5,5,18,SimulatedAnnealingSampler,True,8.0,8.0,1.0,0.001,1
5,7,19,SimulatedAnnealingSampler,True,12.0,10.0,1.2,0.001,1
5,10,20,SimulatedAnnealingSampler,True,20.0,20.0,1.0,0.001,1
20,98,0,SimulatedAnnealingSampler,False,,323.0000000000001,,0.016,1
20,87,1,SimulatedAnnealingSampler,False,,275.4245282778259,,0.016,1
20,96,2,SimulatedAnnealingSampler,False,,333.9656616440207,,0.016,1
20,96,3,SimulatedAnnealingSampler,False,,359.17824201573745,,0.017,1
20,78,4,SimulatedAnnealingSampler,False,,243.25096155253172,,0.017,1
20,95,5,SimulatedAnnealingSampler,False,,305.0,,0.016,1
20,99,6,SimulatedAnnealingSampler,False,,365.6524809773818,,0.017,1
20,92,7,SimulatedAnnealingSampler,False,,287.0,,0.017,1
20,93,8,SimulatedAnnealingSampler,False,,322.9065976011016,,0.016,1
20,87,9,SimulatedAnnealingSampler,False,,257.0,,0.017,1
20,91,10,SimulatedAnnealingSampler,False,,316.5249506777438,,0.023,1
20,101,11,SimulatedAnnealingSampler,False,,343.0,,0.017,1
20,94,12,SimulatedAnnealingSampler,False,,317.5725368772195,,0.017,1
20,93,13,SimulatedAnnealingSampler,False,,350.1195543807781,,0.016,1
20,102,14,SimulatedAnnealingSampler,False,,365.9228588054341,,0.017,1
20,92,15,SimulatedAnnealingSampler,False,,287.0,,0.017,1
20,93,16,SimulatedAnnealingSampler,False,,293.8456849316441,,0.017,1
20,96,17,SimulatedAnnealingSampler,False,,337.0587429842088,,0.018,1
20,90,18,SimulatedAnnealingSampler,False,,275.0,,0.016,1
20,82,19,SimulatedAnnealingSampler,False,,243.77267244364427,,0.016,1
20,100,20,SimulatedAnnealingSampler,False,,336.0,,0.016,1
20,93,21,SimulatedAnnealingSampler,False,,330.66121725720274,,0.018,1
20,104,22,SimulatedAnnealingSampler,False,,364.0,,0.017,1
20,101,23,SimulatedAnnealingSampler,False,,345.5876163343076,,0.02,1
20,100,24,SimulatedAnnealingSampler,False,,342.1010680032468,,0.023,1
20,92,25,SimulatedAnnealingSampler,False,,324.37786396689694,,0.019,1
20,91,26,SimulatedAnnealingSampler,False,,299.79507113921073,,0.017,1
20,93,27,SimulatedAnnealingSampler,False,,323.60825737140215,,0.019,1
20,92,28,SimulatedAnnealingSampler,False,,287.0,,0.022,1
20,96,29,SimulatedAnnealingSampler,False,,311.0000000000001,,0.024,1
20,100,30,SimulatedAnnealingSampler,False,,384.1668584608115,,0.017,1
20,93,31,SimulatedAnnealingSampler,False,,293.0,,0.018,1
20,106,32,SimulatedAnnealingSampler,False,,378.0,,0.017,1
20,89,33,SimulatedAnnealingSampler,False,,280.61487965979774,,0.017,1
20,87,34,SimulatedAnnealingSampler,False,,283.3954513242101,,0.018,1
20,100,35,SimulatedAnnealingSampler,True,560.0,338.19066925829895,1.6558706401574028,0.017,1
20,95,36,SimulatedAnnealingSampler,False,,341.4095797239293,,0.017,1
20,105,37,SimulatedAnnealingSampler,False,,371.0,,0.017,1
20,98,38,SimulatedAnnealingSampler,False,,323.0000000000001,,0.017,1
20,100,39,SimulatedAnnealingSampler,False,,351.9525850501816,,0.016,1
20,105,40,SimulatedAnnealingSampler,True,584.0,436.7282269187026,1.337216062539306,0.023,1
20,87,41,SimulatedAnnealingSampler,False,,257.0,,0.02,1
20,87,42,SimulatedAnnealingSampler,False,,295.30587627630115,,0.018,1
20,84,43,SimulatedAnnealingSampler,True,434.0,284.54865962441556,1.5252224367278686,0.021,1
20,95,44,SimulatedAnnealingSampler,False,,305.0,,0.02,1
20,92,45,SimulatedAnnealingSampler,False,,342.7763964352029,,0.022,1
20,96,46,SimulatedAnnealingSampler,False,,362.16409446495635,,0.019,1
20,94,47,SimulatedAnnealingSampler,True,465.0,299.0,1.5551839464882944,0.017,1
20,92,48,SimulatedAnnealingSampler,False,,287.0,,0.017,1
20,104,49,SimulatedAnnealingSampler,True,563.0,368.26240196423987,1.5288011944664124,0.018,1
20,98,50,SimulatedAnnealingSampler,False,,323.0000000000001,,0.023,1
20,106,51,SimulatedAnnealingSampler,False,,378.0,,0.019,1
20,93,52,SimulatedAnnealingSampler,False,,293.0,,0.02,1
20,97,53,SimulatedAnnealingSampler,False,,356.43829350039897,,0.02,1
20,88,54,SimulatedAnnealingSampler,False,,284.88857081473105,,0.026,1
20,109,55,SimulatedAnnealingSampler,False,,399.0,,0.02,1
20,88,56,SimulatedAnnealingSampler,False,,263.0,,0.019,1
20,100,57,SimulatedAnnealingSampler,False,,373.20936930932703,,0.019,1
20,106,58,SimulatedAnnealingSampler,False,,378.0,,0.019,1
20,98,59,SimulatedAnnealingSampler,False,,346.7532616453086,,0.018,1
20,103,60,SimulatedAnnealingSampler,False,,384.1550781764568,,0.017,1
20,96,61,SimulatedAnnealingSampler,False,,311.0000000000001,,0.017,1
20,92,62,SimulatedAnnealingSampler,False,,287.0,,0.017,1
20,77,63,SimulatedAnnealingSampler,False,,205.00000000000023,,0.017,1
20,83,64,SimulatedAnnealingSampler,False,,265.3978226176862,,0.017,1
20,97,65,SimulatedAnnealingSampler,False,,334.96417338598343,,0.019,1
20,93,66,SimulatedAnnealingSampler,False,,313.81795325615843,,0.02,1
20,103,67,SimulatedAnnealingSampler,False,,377.08644520181406,,0.016,1
20,95,68,SimulatedAnnealingSampler,False,,328.4225353709312,,0.016,1
20,89,69,SimulatedAnnealingSampler,False,,269.0,,0.016,1
20,96,70,SimulatedAnnealingSampler,False,,311.0000000000001,,0.016,1
20,103,71,SimulatedAnnealingSampler,False,,395.0013148591527,,0.017,1
20,103,72,SimulatedAnnealingSampler,False,,357.0,,0.017,1
20,94,73,SimulatedAnnealingSampler,False,,299.0,,0.017,1
20,93,74,SimulatedAnnealingSampler,False,,293.0,,0.017,1
20,95,75,SimulatedAnnealingSampler,False,,392.1446111735227,,0.016,1
20,88,76,SimulatedAnnealingSampler,False,,355.7717035467524,,0.017,1
20,100,77,SimulatedAnnealingSampler,False,,336.0,,0.017,1
20,83,78,SimulatedAnnealingSampler,False,,261.10304302739354,,0.017,1
20,89,79,SimulatedAnnealingSampler,False,,269.0,,0.016,1
20,83,80,SimulatedAnnealingSampler,False,,277.74107853140174,,0.016,1
20,101,81,SimulatedAnnealingSampler,False,,406.25399842154883,,0.016,1
20,88,82,SimulatedAnnealingSampler,False,,263.0,,0.016,1
20,106,83,SimulatedAnnealingSampler,False,,413.7080529956517,,0.017,1
20,84,84,SimulatedAnnealingSampler,False,,268.6888211123132,,0.017,1
20,93,85,SimulatedAnnealingSampler,False,,293.0,,0.016,1
20,94,86,SimulatedAnnealingSampler,False,,377.5222807554005,,0.016,1
20,83,87,SimulatedAnnealingSampler,False,,264.3848305786194,,0.016,1
20,95,88,SimulatedAnnealingSampler,False,,318.8236927822353,,0.016,1
20,95,89,SimulatedAnnealingSampler,False,,305.0,,0.016,1
20,99,90,SimulatedAnnealingSampler,False,,343.76592641308866,,0.016,1
20,96,91,SimulatedAnnealingSampler,False,,311.0000000000001,,0.017,1
20,87,92,SimulatedAnnealingSampler,False,,281.6394527985154,,0.016,1
20,97,93,SimulatedAnnealingSampler,False,,317.0000000000001,,0.017,1
20,94,94,SimulatedAnnealingSampler,False,,299.0,,0.017,1
20,89,95,SimulatedAnnealingSampler,False,,277.3345840080978,,0.016,1
20,85,96,SimulatedAnnealingSampler,False,,245.00000000000023,,0.017,1
20,94,97,SimulatedAnnealingSampler,False,,299.0,,0.016,1
20,110,98,SimulatedAnnealingSampler,False,,446.2368596610347,,0.017,1
20,75,99,SimulatedAnnealingSampler,False,,211.34692555550714,,0.016,1
10,21,0,SimulatedAnnealingSampler,False,,37.0,,0.004,1
10,25,1,SimulatedAnnealingSampler,True,69.0,50.000000000000014,1.3799999999999997,0.003,1
10,19,2,SimulatedAnnealingSampler,True,50.0,32.0,1.5625,0.004,1
10,27,3,SimulatedAnnealingSampler,True,76.0,60.58877549200334,1.254357748326349,0.003,1
10,23,4,SimulatedAnnealingSampler,False,,43.0,,0.003,1
10,20,5,SimulatedAnnealingSampler,False,,34.0,,0.003,1
10,22,6,SimulatedAnnealingSampler,False,,40.0,,0.004,1
10,20,7,SimulatedAnnealingSampler,True,42.0,35.0,1.2,0.003,1
10,23,8,SimulatedAnnealingSampler,True,64.0,43.0,1.4883720930232558,0.003,1
10,20,9,SimulatedAnnealingSampler,True,53.0,34.5,1.536231884057971,0.003,1
10,24,10,SimulatedAnnealingSampler,False,,46.0,,0.003,1
10,25,11,SimulatedAnnealingSampler,False,,50.000000000000014,,0.003,1
10,18,12,SimulatedAnnealingSampler,True,41.0,31.0,1.3225806451612903,0.003,1
10,26,13,SimulatedAnnealingSampler,False,,56.630695516535866,,0.003,1
10,24,14,SimulatedAnnealingSampler,True,66.0,46.0,1.434782608695652,0.003,1
10,22,15,SimulatedAnnealingSampler,True,58.0,40.0,1.45,0.003,1
10,19,16,SimulatedAnnealingSampler,True,45.0,33.0,1.3636363636363635,0.003,1
10,18,17,SimulatedAnnealingSampler,True,37.0,30.0,1.2333333333333334,0.003,1
10,18,18,SimulatedAnnealingSampler,False,,31.0,,0.003,1
10,24,19,SimulatedAnnealingSampler,True,76.0,46.0,1.6521739130434783,0.003,1
10,15,20,SimulatedAnnealingSampler,True,37.0,25.0,1.48,0.003,1
10,20,21,SimulatedAnnealingSampler,True,56.0,34.0,1.6470588235294117,0.003,1
10,28,22,SimulatedAnnealingSampler,True,86.0,62.000000000000014,1.387096774193548,0.003,1
10,20,23,SimulatedAnnealingSampler,True,51.0,34.0,1.5,0.003,1
10,20,24,SimulatedAnnealingSampler,True,50.0,34.5,1.4492753623188406,0.003,1
10,28,25,SimulatedAnnealingSampler,True,83.0,62.000000000000014,1.3387096774193545,0.003,1
10,23,26,SimulatedAnnealingSampler,False,,43.0,,0.003,1
10,20,27,SimulatedAnnealingSampler,True,54.0,34.0,1.588235294117647,0.003,1
10,22,28,SimulatedAnnealingSampler,False,,40.0,,0.003,1
10,27,29,SimulatedAnnealingSampler,True,94.0,58.000000000000014,1.6206896551724135,0.003,1
10,23,30,SimulatedAnnealingSampler,True,63.0,43.0,1.4651162790697674,0.003,1
10,22,31,SimulatedAnnealingSampler,True,51.0,40.0,1.275,0.003,1
10,21,32,SimulatedAnnealingSampler,True,56.0,37.0,1.5135135135135136,0.003,1
10,21,33,SimulatedAnnealingSampler,True,58.0,37.0,1.5675675675675675,0.003,1
10,19,34,SimulatedAnnealingSampler,False,,31.0,,0.003,1
10,29,35,SimulatedAnnealingSampler,True,83.0,66.00000000000001,1.2575757575757573,0.003,1
10,20,36,SimulatedAnnealingSampler,True,51.0,34.0,1.5,0.003,1
10,18,37,SimulatedAnnealingSampler,True,46.0,29.0,1.5862068965517242,0.003,1
10,22,38,SimulatedAnnealingSampler,True,52.0,40.0,1.3,0.003,1
10,17,39,SimulatedAnnealingSampler,True,39.0,28.0,1.3928571428571428,0.003,1
10,25,40,SimulatedAnnealingSampler,False,,50.000000000000014,,0.003,1
10,23,41,SimulatedAnnealingSampler,True,68.0,43.0,1.5813953488372092,0.003,1
10,19,42,SimulatedAnnealingSampler,True,45.0,32.0,1.40625,0.003,1
10,23,43,SimulatedAnnealingSampler,False,,43.0,,0.003,1
10,19,44,SimulatedAnnealingSampler,True,49.0,32.0,1.53125,0.003,1
10,22,45,SimulatedAnnealingSampler,False,,40.0,,0.003,1
10,22,46,SimulatedAnnealingSampler,True,49.0,40.0,1.225,0.003,1
10,22,47,SimulatedAnnealingSampler,True,54.0,40.0,1.35,0.003,1
10,30,48,SimulatedAnnealingSampler,False,,70.00000000000001,,0.003,1
10,24,49,SimulatedAnnealingSampler,True,68.0,46.0,1.4782608695652173,0.003,1
10,16,50,SimulatedAnnealingSampler,True,34.0,27.0,1.2592592592592593,0.004,1
10,28,51,SimulatedAnnealingSampler,False,,62.000000000000014,,0.003,1
10,24,52,SimulatedAnnealingSampler,True,60.0,46.0,1.3043478260869565,0.004,1
10,21,53,SimulatedAnnealingSampler,True,53.0,37.0,1.4324324324324325,0.003,1
10,21,54,SimulatedAnnealingSampler,True,52.0,37.0,1.4054054054054055,0.003,1
10,28,55,SimulatedAnnealingSampler,False,,62.000000000000014,,0.003,1
10,23,56,SimulatedAnnealingSampler,True,69.0,43.0,1.6046511627906976,0.003,1
10,18,57,SimulatedAnnealingSampler,True,39.0,31.0,1.2580645161290323,0.003,1
10,21,58,SimulatedAnnealingSampler,True,48.0,37.0,1.2972972972972974,0.003,1
10,24,59,SimulatedAnnealingSampler,True,70.0,46.0,1.5217391304347827,0.003,1
10,23,60,SimulatedAnnealingSampler,True,65.0,43.0,1.5116279069767442,0.003,1
10,26,61,SimulatedAnnealingSampler,True,67.0,54.000000000000014,1.2407407407407405,0.003,1
10,25,62,SimulatedAnnealingSampler,True,82.0,50.000000000000014,1.6399999999999995,0.003,1
10,19,63,SimulatedAnnealingSampler,True,47.0,32.0,1.46875,0.003,1
10,17,64,SimulatedAnnealingSampler,False,,27.0,,0.003,1
10,24,65,SimulatedAnnealingSampler,True,64.0,46.0,1.391304347826087,0.003,1
10,30,66,SimulatedAnnealingSampler,True,87.0,70.00000000000001,1.2428571428571427,0.003,1
10,17,67,SimulatedAnnealingSampler,True,41.0,29.0,1.4137931034482758,0.003,1
10,25,68,SimulatedAnnealingSampler,True,68.0,50.000000000000014,1.3599999999999997,0.003,1
10,20,69,SimulatedAnnealingSampler,False,,34.0,,0.003,1
10,21,70,SimulatedAnnealingSampler,True,55.0,37.0,1.4864864864864864,0.003,1
10,18,71,SimulatedAnnealingSampler,True,38.0,28.0,1.3571428571428572,0.003,1
10,25,72,SimulatedAnnealingSampler,True,76.0,50.000000000000014,1.5199999999999996,0.003,1
10,22,73,SimulatedAnnealingSampler,True,62.0,40.0,1.55,0.003,1
