n,m,graph_id,solver,feasible,feasible_seed_count,avg_minla_cost,lower_bound,approx_ratio,time_s,num_seeds,num_reads,num_sweeps
15,57,69,SimulatedAnnealingSampler,True,5,225.2,155.0,1.4529032258064516,0.092,5,10,1000
15,58,70,SimulatedAnnealingSampler,True,5,231.2,160.0,1.4449999999999998,0.093,5,10,1000
15,53,71,SimulatedAnnealingSampler,True,5,207.2,135.0,1.5348148148148146,0.092,5,10,1000
15,53,72,SimulatedAnnealingSampler,True,5,203.2,135.0,1.5051851851851852,0.093,5,10,1000
15,56,73,SimulatedAnnealingSampler,True,5,223.6,150.0,1.4906666666666666,0.091,5,10,1000
15,52,74,SimulatedAnnealingSampler,True,5,197.8,130.0,1.5215384615384617,0.092,5,10,1000
15,50,75,SimulatedAnnealingSampler,True,5,190.8,121.89180592206328,1.5653226117758574,0.093,5,10,1000
15,51,76,SimulatedAnnealingSampler,True,5,181.2,125.0,1.4496,0.092,5,10,1000
15,45,77,SimulatedAnnealingSampler,True,5,162.0,100.69665652723057,1.6087922438238222,0.092,5,10,1000
15,41,78,SimulatedAnnealingSampler,True,5,134.2,84.00000000000006,1.5976190476190464,0.092,5,10,1000
15,54,79,SimulatedAnnealingSampler,True,5,209.4,140.0,1.4957142857142858,0.094,5,10,1000
