n,m,graph_id,solver,feasible,feasible_seed_count,avg_minla_cost,lower_bound,approx_ratio,time_s,num_seeds,num_reads,num_sweeps
10,24,96,SimulatedAnnealingSampler,True,5,61.6,46.0,1.3391304347826087,0.024,5,10,1000
10,25,97,SimulatedAnnealingSampler,True,5,66.4,50.000000000000014,1.3279999999999998,0.022,5,10,1000
10,21,98,SimulatedAnnealingSampler,True,5,57.2,37.619145031507024,1.5205023918564204,0.026,5,10,1000
10,25,99,SimulatedAnnealingSampler,True,5,60.0,50.000000000000014,1.1999999999999997,0.022,5,10,1000
15,52,0,SimulatedAnnealingSampler,True,5,193.2,130.0,1.4861538461538462,0.036,5,10,1000
15,57,1,SimulatedAnnealingSampler,True,5,220.2,158.44971975379113,1.389715301119877,0.036,5,10,1000
15,48,2,SimulatedAnnealingSampler,True,5,175.4,117.12997260862763,1.4974817810815426,0.036,5,10,1000
15,52,3,SimulatedAnnealingSampler,True,5,201.0,130.0,1.5461538461538462,0.035,5,10,1000
15,53,4,SimulatedAnnealingSampler,True,5,199.6,135.0,1.4785185185185186,0.033,5,10,1000
15,51,5,SimulatedAnnealingSampler,True,5,188.0,125.0,1.504,0.037,5,10,1000
15,51,6,SimulatedAnnealingSampler,True,5,183.8,125.0,1.4704000000000002,0.036,5,10,1000
15,45,7,SimulatedAnnealingSampler,True,5,179.8,128.3015133988632,1.4013864313590638,0.04,5,10,1000
15,44,8,SimulatedAnnealingSampler,True,5,180.4,120.09240222499979,1.5021766294757815,0.038,5,10,1000
15,55,9,SimulatedAnnealingSampler,True,5,205.2,145.0,1.4151724137931034,0.034,5,10,1000
15,50,10,SimulatedAnnealingSampler,True,5,190.4,120.00000000000006,1.586666666666666,0.04,5,10,1000
15,54,11,SimulatedAnnealingSampler,True,5,215.4,146.03235648319463,1.475015573173937,0.037,5,10,1000
15,54,12,SimulatedAnnealingSampler,True,5,209.0,140.0,1.4928571428571429,0.035,5,10,1000
15,55,13,SimulatedAnnealingSampler,True,5,217.6,149.06043865626646,1.4598105437069446,0.034,5,10,1000
15,46,14,SimulatedAnnealingSampler,True,5,159.0,104.00000000000006,1.528846153846153,0.039,5,10,1000
15,53,15,SimulatedAnnealingSampler,True,5,206.6,135.0,1.5303703703703704,0.037,5,10,1000
15,46,16,SimulatedAnnealingSampler,True,5,169.4,104.00000000000006,1.628846153846153,0.037,5,10,1000
15,50,17,SimulatedAnnealingSampler,True,5,171.6,120.00000000000006,1.4299999999999993,0.034,5,10,1000
15,50,18,SimulatedAnnealingSampler,True,5,184.8,120.38148166294452,1.535119832778106,0.035,5,10,1000
15,50,19,SimulatedAnnealingSampler,True,5,189.4,120.00000000000006,1.5783333333333327,0.035,5,10,1000
15,50,20,SimulatedAnnealingSampler,True,5,171.4,120.00000000000006,1.4283333333333328,0.04,5,10,1000
15,60,21,SimulatedAnnealingSampler,True,5,242.6,170.0,1.4270588235294117,0.035,5,10,1000
15,54,22,SimulatedAnnealingSampler,True,5,214.4,140.0,1.5314285714285714,0.033,5,10,1000
15,50,23,SimulatedAnnealingSampler,True,5,194.0,131.60900488769335,1.4740632691930702,0.038,5,10,1000
15,57,24,SimulatedAnnealingSampler,True,5,228.6,155.0,1.4748387096774194,0.037,5,10,1000
15,48,25,SimulatedAnnealingSampler,True,5,182.2,115.97929363272009,1.5709700783054064,0.036,5,10,1000
15,58,26,SimulatedAnnealingSampler,True,5,232.6,165.2615534362208,1.4074658936917657,0.036,5,10,1000
15,49,27,SimulatedAnnealingSampler,True,5,177.0,116.00000000000006,1.5258620689655165,0.033,5,10,1000
15,55,28,SimulatedAnnealingSampler,True,5,206.6,145.0,1.4248275862068964,0.035,5,10,1000
15,53,29,SimulatedAnnealingSampler,True,5,210.4,140.06484781312813,1.5021613437278118,0.037,5,10,1000
15,45,30,SimulatedAnnealingSampler,True,5,160.0,100.00000000000006,1.5999999999999992,0.036,5,10,1000
15,55,31,SimulatedAnnealingSampler,True,5,217.8,145.0,1.5020689655172415,0.035,5,10,1000
15,57,32,SimulatedAnnealingSampler,True,5,228.6,155.0,1.4748387096774194,0.037,5,10,1000
15,53,33,SimulatedAnnealingSampler,True,5,195.6,135.0,1.448888888888889,0.034,5,10,1000
15,38,34,SimulatedAnnealingSampler,True,5,138.0,73.97972910718417,1.8653758491067363,0.037,5,10,1000
15,50,35,SimulatedAnnealingSampler,True,5,189.2,120.00000000000006,1.5766666666666658,0.035,5,10,1000
15,51,36,SimulatedAnnealingSampler,True,5,198.0,125.0,1.584,0.034,5,10,1000
15,56,37,SimulatedAnnealingSampler,True,5,219.4,150.0,1.4626666666666668,0.035,5,10,1000
15,53,38,SimulatedAnnealingSampler,True,5,200.8,135.0,1.4874074074074075,0.036,5,10,1000
15,48,39,SimulatedAnnealingSampler,True,5,184.4,112.00000000000006,1.6464285714285707,0.038,5,10,1000
15,58,40,SimulatedAnnealingSampler,True,5,220.2,160.0,1.37625,0.038,5,10,1000
15,61,41,SimulatedAnnealingSampler,True,5,236.8,176.0,1.3454545454545455,0.036,5,10,1000
15,55,42,SimulatedAnnealingSampler,True,5,212.8,145.0,1.4675862068965517,0.033,5,10,1000
15,55,43,SimulatedAnnealingSampler,True,5,216.6,153.7294979104635,1.40896836940269,0.036,5,10,1000
15,56,44,SimulatedAnnealingSampler,True,5,216.8,150.0,1.4453333333333334,0.035,5,10,1000
15,48,45,SimulatedAnnealingSampler,True,5,185.6,116.86219157325144,1.588195442010536,0.039,5,10,1000
15,54,46,SimulatedAnnealingSampler,True,5,214.0,140.0,1.5285714285714285,0.037,5,10,1000
15,48,47,SimulatedAnnealingSampler,True,5,176.0,116.66655008145095,1.508572936091153,0.035,5,10,1000
15,56,48,SimulatedAnnealingSampler,True,5,209.4,150.0,1.3960000000000001,0.036,5,10,1000
15,47,49,SimulatedAnnealingSampler,True,5,162.2,108.00000000000006,1.5018518518518509,0.036,5,10,1000
15,53,50,SimulatedAnnealingSampler,True,5,203.2,135.0,1.5051851851851852,0.035,5,10,1000
15,52,51,SimulatedAnnealingSampler,True,5,193.8,130.0,1.4907692307692308,0.036,5,10,1000
15,51,52,SimulatedAnnealingSampler,True,5,203.0,130.30859168035425,1.557840487586245,0.038,5,10,1000
15,51,53,SimulatedAnnealingSampler,True,5,193.6,125.0,1.5488,0.036,5,10,1000
15,51,54,SimulatedAnnealingSampler,True,5,192.4,125.0,1.5392000000000001,0.037,5,10,1000
15,61,55,SimulatedAnnealingSampler,True,5,245.4,176.0,1.3943181818181818,0.039,5,10,1000
15,52,56,SimulatedAnnealingSampler,True,5,179.8,130.0,1.383076923076923,0.041,5,10,1000
15,50,57,SimulatedAnnealingSampler,True,5,194.8,123.42284518898988,1.5783139636889316,0.038,5,10,1000
15,61,58,SimulatedAnnealingSampler,True,5,244.8,179.07195875278134,1.367048206235125,0.042,5,10,1000
15,57,59,SimulatedAnnealingSampler,True,5,232.0,155.0,1.4967741935483871,0.039,5,10,1000
15,52,60,SimulatedAnnealingSampler,True,5,195.4,130.0,1.5030769230769232,0.035,5,10,1000
15,42,61,SimulatedAnnealingSampler,True,5,153.4,88.70431474215995,1.7293409057484221,0.035,5,10,1000
15,51,62,SimulatedAnnealingSampler,True,5,200.6,125.0,1.6048,0.036,5,10,1000
15,56,63,SimulatedAnnealingSampler,True,5,221.0,150.0,1.4733333333333334,0.034,5,10,1000
15,51,64,SimulatedAnnealingSampler,True,5,194.8,125.0,1.5584,0.035,5,10,1000
15,56,65,SimulatedAnnealingSampler,True,5,223.8,150.0,1.492,0.036,5,10,1000
15,49,66,SimulatedAnnealingSampler,True,5,185.8,116.00000000000006,1.6017241379310339,0.037,5,10,1000
15,57,67,SimulatedAnnealingSampler,True,5,211.8,155.0,1.3664516129032258,0.035,5,10,1000
15,56,68,SimulatedAnnealingSampler,True,5,237.4,160.87286447558742,1.4756994647535826,0.037,5,10,1000
15,57,69,SimulatedAnnealingSampler,True,5,221.6,155.0,1.4296774193548387,0.035,5,10,1000
15,58,70,SimulatedAnnealingSampler,True,5,234.8,160.0,1.4675,0.035,5,10,1000
15,53,71,SimulatedAnnealingSampler,True,5,205.2,135.0,1.52,0.038,5,10,1000
15,53,72,SimulatedAnnealingSampler,True,5,204.2,135.0,1.5125925925925925,0.037,5,10,1000
15,56,73,SimulatedAnnealingSampler,True,5,226.0,150.0,1.5066666666666666,0.037,5,10,1000
15,52,74,SimulatedAnnealingSampler,True,5,192.6,130.0,1.4815384615384615,0.035,5,10,1000
15,50,75,SimulatedAnnealingSampler,True,5,190.0,121.89180592206328,1.5587594142422059,0.035,5,10,1000
15,51,76,SimulatedAnnealingSampler,True,5,183.8,125.0,1.4704000000000002,0.036,5,10,1000
15,45,77,SimulatedAnnealingSampler,True,5,160.0,100.69665652723057,1.5889306111840218,0.038,5,10,1000
15,41,78,SimulatedAnnealingSampler,True,5,139.2,84.00000000000006,1.657142857142856,0.037,5,10,1000
15,54,79,SimulatedAnnealingSampler,True,5,209.8,140.0,1.4985714285714287,0.035,5,10,1000
15,47,80,SimulatedAnnealingSampler,True,5,170.2,108.00000000000006,1.575925925925925,0.033,5,10,1000
15,63,81,SimulatedAnnealingSampler,True,5,264.4,188.0,1.4063829787234041,0.035,5,10,1000
15,49,82,SimulatedAnnealingSampler,True,5,190.2,130.11076143410978,1.4618314265751216,0.037,5,10,1000
15,53,83,SimulatedAnnealingSampler,True,5,202.8,135.0,1.5022222222222223,0.035,5,10,1000
15,49,84,SimulatedAnnealingSampler,True,5,174.2,116.00000000000006,1.5017241379310335,0.034,5,10,1000
15,45,85,SimulatedAnnealingSampler,True,5,159.2,100.00000000000006,1.591999999999999,0.035,5,10,1000
15,58,86,SimulatedAnnealingSampler,True,5,234.8,160.0,1.4675,0.035,5,10,1000
15,56,87,SimulatedAnnealingSampler,True,5,219.4,150.0,1.4626666666666668,0.039,5,10,1000
15,49,88,SimulatedAnnealingSampler,True,5,177.4,116.00000000000006,1.5293103448275855,0.038,5,10,1000
15,56,89,SimulatedAnnealingSampler,True,5,226.6,150.0,1.5106666666666666,0.036,5,10,1000
15,55,90,SimulatedAnnealingSampler,True,5,214.8,145.0,1.4813793103448276,0.033,5,10,1000
15,58,91,SimulatedAnnealingSampler,True,5,229.0,160.0,1.43125,0.038,5,10,1000
15,58,92,SimulatedAnnealingSampler,True,5,230.2,160.0,1.43875,0.036,5,10,1000
15,56,93,SimulatedAnnealingSampler,True,5,224.2,150.0,1.4946666666666666,0.035,5,10,1000
15,52,94,SimulatedAnnealingSampler,True,5,201.4,130.0,1.5492307692307692,0.035,5,10,1000
15,50,95,SimulatedAnnealingSampler,True,5,197.0,127.92768819134712,1.5399324632939382,0.038,5,10,1000
15,57,96,SimulatedAnnealingSampler,True,5,237.4,169.66144381116388,1.3992572187716987,0.036,5,10,1000
15,52,97,SimulatedAnnealingSampler,True,5,196.0,130.0,1.5076923076923077,0.037,5,10,1000
15,48,98,SimulatedAnnealingSampler,True,5,171.0,112.00000000000006,1.5267857142857135,0.038,5,10,1000
15,57,99,SimulatedAnnealingSampler,True,5,214.2,155.0,1.3819354838709677,0.034,5,10,1000
20,98,0,SimulatedAnnealingSampler,True,5,512.6,323.0000000000001,1.5869969040247673,0.052,5,10,1000
20,87,1,SimulatedAnnealingSampler,True,5,440.4,275.4245282778259,1.5989861279012891,0.053,5,10,1000
20,96,2,SimulatedAnnealingSampler,True,5,520.6,333.9656616440207,1.5588428985100744,0.049,5,10,1000
20,96,3,SimulatedAnnealingSampler,True,5,498.0,359.17824201573745,1.3864982388832452,0.051,5,10,1000
20,78,4,SimulatedAnnealingSampler,True,5,382.8,243.25096155253172,1.5736833990575274,0.051,5,10,1000
20,95,5,SimulatedAnnealingSampler,True,5,496.8,305.0,1.6288524590163935,0.05,5,10,1000
20,99,6,SimulatedAnnealingSampler,True,5,514.4,365.6524809773818,1.4068002454817727,0.048,5,10,1000
20,92,7,SimulatedAnnealingSampler,True,5,467.6,287.0,1.629268292682927,0.051,5,10,1000
20,93,8,SimulatedAnnealingSampler,True,5,482.0,322.9065976011016,1.4926917058394462,0.052,5,10,1000
20,87,9,SimulatedAnnealingSampler,True,5,424.2,257.0,1.6505836575875485,0.049,5,10,1000
20,91,10,SimulatedAnnealingSampler,True,5,463.4,316.5249506777438,1.4640236070103385,0.051,5,10,1000
20,101,11,SimulatedAnnealingSampler,True,5,525.2,343.0,1.531195335276968,0.047,5,10,1000
20,94,12,SimulatedAnnealingSampler,True,5,471.8,317.5725368772195,1.4856448376781657,0.052,5,10,1000
20,93,13,SimulatedAnnealingSampler,True,5,492.0,350.1195543807781,1.4052342802450777,0.051,5,10,1000
20,102,14,SimulatedAnnealingSampler,True,5,518.8,365.9228588054341,1.4177851629538472,0.053,5,10,1000
20,92,15,SimulatedAnnealingSampler,True,5,480.0,287.0,1.6724738675958188,0.05,5,10,1000
20,93,16,SimulatedAnnealingSampler,True,5,468.0,293.8456849316441,1.5926726986270654,0.053,5,10,1000
20,96,17,SimulatedAnnealingSampler,True,5,504.4,337.0587429842088,1.4964750521947776,0.051,5,10,1000
20,90,18,SimulatedAnnealingSampler,True,5,446.8,275.0,1.6247272727272728,0.054,5,10,1000
20,82,19,SimulatedAnnealingSampler,True,5,394.6,243.77267244364427,1.6187212292683226,0.051,5,10,1000
20,100,20,SimulatedAnnealingSampler,True,5,529.8,336.0,1.5767857142857142,0.049,5,10,1000
20,93,21,SimulatedAnnealingSampler,True,5,481.4,330.66121725720274,1.4558707670441617,0.048,5,10,1000
20,104,22,SimulatedAnnealingSampler,True,5,570.4,364.0,1.567032967032967,0.049,5,10,1000
20,101,23,SimulatedAnnealingSampler,True,5,533.8,345.5876163343076,1.5446155324142843,0.05,5,10,1000
20,100,24,SimulatedAnnealingSampler,True,5,532.8,342.1010680032468,1.5574344830602613,0.051,5,10,1000
20,92,25,SimulatedAnnealingSampler,True,5,471.8,324.37786396689694,1.454476560854805,0.052,5,10,1000
20,91,26,SimulatedAnnealingSampler,True,5,458.6,299.79507113921073,1.5297116068564307,0.05,5,10,1000
20,93,27,SimulatedAnnealingSampler,True,5,487.0,323.60825737140215,1.5049059747603248,0.05,5,10,1000
20,92,28,SimulatedAnnealingSampler,True,5,474.2,287.0,1.6522648083623692,0.05,5,10,1000
20,96,29,SimulatedAnnealingSampler,True,5,505.6,311.0000000000001,1.6257234726688097,0.049,5,10,1000
20,100,30,SimulatedAnnealingSampler,True,5,542.4,384.1668584608115,1.4118864968549327,0.05,5,10,1000
20,93,31,SimulatedAnnealingSampler,True,5,484.6,293.0,1.653924914675768,0.053,5,10,1000
20,106,32,SimulatedAnnealingSampler,True,5,551.4,378.0,1.4587301587301587,0.052,5,10,1000
20,89,33,SimulatedAnnealingSampler,True,5,456.6,280.61487965979774,1.6271410858667121,0.054,5,10,1000
20,87,34,SimulatedAnnealingSampler,True,5,429.6,283.3954513242101,1.5159029476042258,0.052,5,10,1000
20,100,35,SimulatedAnnealingSampler,True,5,516.4,338.19066925829895,1.5269492831737193,0.053,5,10,1000
20,95,36,SimulatedAnnealingSampler,True,5,498.2,341.4095797239293,1.4592443492735458,0.05,5,10,1000
20,105,37,SimulatedAnnealingSampler,True,5,545.0,371.0,1.4690026954177897,0.052,5,10,1000
20,98,38,SimulatedAnnealingSampler,True,5,510.0,323.0000000000001,1.578947368421052,0.055,5,10,1000
20,100,39,SimulatedAnnealingSampler,True,5,546.8,351.9525850501816,1.5536183657296818,0.059,5,10,1000
20,105,40,SimulatedAnnealingSampler,True,5,581.0,436.7282269187026,1.3303468019440698,0.054,5,10,1000
20,87,41,SimulatedAnnealingSampler,True,5,439.8,257.0,1.7112840466926071,0.055,5,10,1000
20,87,42,SimulatedAnnealingSampler,True,5,437.6,295.30587627630115,1.4818533431097802,0.055,5,10,1000
20,84,43,SimulatedAnnealingSampler,True,5,424.6,284.54865962441556,1.4921876650568042,0.058,5,10,1000
20,95,44,SimulatedAnnealingSampler,True,5,503.6,305.0,1.6511475409836067,0.083,5,10,1000
20,92,45,SimulatedAnnealingSampler,True,5,481.6,342.7763964352029,1.4049975581998388,0.085,5,10,1000
20,96,46,SimulatedAnnealingSampler,True,5,501.6,362.16409446495635,1.385007535716757,0.084,5,10,1000
20,94,47,SimulatedAnnealingSampler,True,5,452.8,299.0,1.51438127090301,0.083,5,10,1000
20,92,48,SimulatedAnnealingSampler,True,5,472.2,287.0,1.6452961672473867,0.08,5,10,1000
20,104,49,SimulatedAnnealingSampler,True,5,550.0,368.26240196423987,1.4935002787860157,0.082,5,10,1000
20,98,50,SimulatedAnnealingSampler,True,5,500.6,323.0000000000001,1.5498452012383896,0.085,5,10,1000
20,106,51,SimulatedAnnealingSampler,True,5,588.4,378.0,1.5566137566137566,0.092,5,10,1000
20,93,52,SimulatedAnnealingSampler,True,5,489.8,293.0,1.6716723549488055,0.082,5,10,1000
20,97,53,SimulatedAnnealingSampler,True,5,512.4,356.43829350039897,1.4375559790952328,0.092,5,10,1000
20,88,54,SimulatedAnnealingSampler,True,5,446.0,284.88857081473105,1.5655243687892382,0.086,5,10,1000
20,109,55,SimulatedAnnealingSampler,True,5,582.6,399.0,1.4601503759398498,0.082,5,10,1000
20,88,56,SimulatedAnnealingSampler,True,5,442.6,263.0,1.6828897338403042,0.086,5,10,1000
20,100,57,SimulatedAnnealingSampler,True,5,542.6,373.20936930932703,1.4538756114407112,0.072,5,10,1000
20,106,58,SimulatedAnnealingSampler,True,5,572.6,378.0,1.5148148148148148,0.081,5,10,1000
20,98,59,SimulatedAnnealingSampler,True,5,516.8,346.7532616453086,1.4903969397370251,0.073,5,10,1000
20,103,60,SimulatedAnnealingSampler,True,5,542.6,384.1550781764568,1.4124504160550586,0.056,5,10,1000
